Instrument,Date,Close,Open,High,Low,Change,Pct_Chg,Volume,AMount,Turnover_rate
000300.SH,2017-11-15,4073.67,4084.21,4102.81,4055.72,-25.68,-0.63,1206360.0,17775300.0,0.48
000300.SH,2017-11-16,4105.01,4063.49,4107.62,4062.27,31.34,0.77,1213840.0,17290400.0,0.48
000300.SH,2017-11-17,4120.85,4094.08,4122.38,4081.37,15.84,0.39,1917840.0,25307900.0,0.76
000300.SH,2017-11-20,4143.83,4093.73,4144.51,4060.96,22.98,0.56,1374470.0,19159000.0,0.54
000300.SH,2017-11-21,4217.7,4131.85,4220.26,4129.98,73.87,1.78,1803510.0,25330200.0,0.71
000300.SH,2017-11-22,4227.57,4228.37,4260.64,4191.15,9.87,0.23,1864770.0,25429800.0,0.74
000300.SH,2017-11-23,4102.4,4213.38,4214.19,4086.9,-125.17,-2.96,1781470.0,23753700.0,0.7
000300.SH,2017-11-24,4104.2,4089.47,4116.59,4057.49,1.81,0.04,1308580.0,18291200.0,0.52
000300.SH,2017-11-27,4049.95,4088.93,4088.93,4037.15,-54.26,-1.32,1434550.0,18300500.0,0.57
000300.SH,2017-11-28,4055.82,4034.21,4056.48,4010.3,5.88,0.15,1020580.0,13554000.0,0.4
000300.SH,2017-11-29,4053.75,4061.35,4069.24,4004.69,-2.07,-0.05,1245540.0,16574300.0,0.49
000300.SH,2017-11-30,4006.1,4034.01,4052.8,3988.0,-47.65,-1.18,1079830.0,14583000.0,0.43
000300.SH,2017-12-01,3998.14,4003.56,4027.11,3984.38,-7.96,-0.2,973869.0,13601100.0,0.38
000300.SH,2017-12-04,4018.86,3989.05,4032.99,3982.32,20.72,0.52,1026470.0,13822300.0,0.4
000300.SH,2017-12-05,4040.17,4007.94,4045.93,4006.54,21.31,0.53,1540870.0,19633800.0,0.61
000300.SH,2017-12-06,4015.82,4027.12,4031.75,3964.81,-24.35,-0.6,1092860.0,14411500.0,0.43
000300.SH,2017-12-07,3971.06,4003.58,4017.95,3955.99,-44.76,-1.11,902540.0,11965100.0,0.36
000300.SH,2017-12-08,4003.38,3962.83,4014.14,3955.44,32.32,0.81,892829.0,12437100.0,0.35
000300.SH,2017-12-11,4069.5,4006.88,4069.5,4005.27,66.12,1.65,971489.0,14847700.0,0.38
000300.SH,2017-12-12,4016.02,4068.51,4070.15,4015.45,-53.48,-1.31,843387.0,12351500.0,0.33
000300.SH,2017-12-13,4050.09,4013.83,4052.69,4004.74,34.08,0.85,775461.0,11500600.0,0.3
000300.SH,2017-12-14,4026.15,4050.9,4057.62,4013.85,-23.94,-0.59,807689.0,11508700.0,0.32
000300.SH,2017-12-15,3980.86,4018.73,4020.27,3974.93,-45.3,-1.13,890444.0,11847400.0,0.35
000300.SH,2017-12-18,3985.29,3983.3,4008.07,3967.93,4.44,0.11,778534.0,11172400.0,0.3
000300.SH,2017-12-19,4035.33,3985.82,4035.63,3985.82,50.04,1.26,775290.0,11599800.0,0.3
000300.SH,2017-12-20,4030.49,4036.02,4044.85,4015.63,-4.84,-0.12,906045.0,12681300.0,0.35
000300.SH,2017-12-21,4067.85,4023.08,4080.78,4014.65,37.36,0.93,968361.0,13782000.0,0.38
000300.SH,2017-12-22,4054.6,4064.91,4076.8,4048.49,-13.25,-0.33,734737.0,10442600.0,0.29
000300.SH,2017-12-25,4041.54,4057.42,4086.93,4026.45,-13.06,-0.32,919270.0,12993900.0,0.36
000300.SH,2017-12-26,4053.62,4040.62,4056.86,4015.3,12.08,0.3,911188.0,11972500.0,0.36
000300.SH,2017-12-27,3991.21,4045.28,4047.74,3986.74,-62.41,-1.54,1051540.0,14051700.0,0.41
000300.SH,2017-12-28,4018.9,3993.0,4036.7,3980.24,27.69,0.69,1185430.0,15363700.0,0.46
000300.SH,2017-12-29,4030.85,4022.88,4043.14,4012.87,11.96,0.3,904867.0,12125700.0,0.35
000300.SH,2018-01-02,4087.4,4045.21,4087.78,4045.21,56.55,1.4,1469350.0,17840200.0,0.57
000300.SH,2018-01-03,4111.39,4091.46,4140.05,4088.73,23.99,0.59,1518520.0,20572700.0,0.59
000300.SH,2018-01-04,4128.81,4114.12,4137.64,4105.89,17.42,0.42,1345440.0,17452400.0,0.52
000300.SH,2018-01-05,4138.75,4133.34,4151.28,4123.28,9.94,0.24,1490100.0,18520600.0,0.58
000300.SH,2018-01-08,4160.16,4140.85,4166.32,4127.31,21.41,0.52,1738780.0,22640400.0,0.68
000300.SH,2018-01-09,4189.3,4157.54,4191.28,4153.5,29.14,0.7,1390340.0,18197500.0,0.54
000300.SH,2018-01-10,4207.81,4187.2,4211.05,4175.14,18.52,0.44,1511220.0,19485000.0,0.59
000300.SH,2018-01-11,4205.59,4197.11,4211.8,4181.96,-2.23,-0.05,1215790.0,17040700.0,0.47
000300.SH,2018-01-12,4225.0,4205.14,4227.39,4199.02,19.41,0.46,1113550.0,15760600.0,0.43
000300.SH,2018-01-15,4225.24,4229.84,4262.93,4216.36,0.24,0.01,1709080.0,23498700.0,0.66
000300.SH,2018-01-16,4258.47,4215.62,4260.21,4213.13,33.23,0.79,1614950.0,22827100.0,0.63
000300.SH,2018-01-17,4248.12,4261.78,4283.34,4230.54,-10.36,-0.24,2143110.0,28455400.0,0.83
000300.SH,2018-01-18,4271.42,4259.38,4292.64,4246.68,23.3,0.55,1720330.0,22529000.0,0.67
000300.SH,2018-01-19,4285.4,4281.94,4316.57,4269.62,13.98,0.33,2094910.0,25855500.0,0.81
000300.SH,2018-01-22,4336.6,4276.48,4338.48,4275.9,51.2,1.19,1746430.0,23396000.0,0.68
000300.SH,2018-01-23,4382.61,4346.89,4383.57,4346.79,46.02,1.06,2018680.0,25711300.0,0.78
000300.SH,2018-01-24,4389.89,4389.45,4397.82,4349.09,7.27,0.17,2198190.0,28447100.0,0.85
000300.SH,2018-01-25,4365.08,4381.98,4392.2,4336.24,-24.81,-0.57,1953750.0,25030800.0,0.76
000300.SH,2018-01-26,4381.3,4352.22,4403.34,4351.49,16.22,0.37,1772270.0,22333100.0,0.69
000300.SH,2018-01-29,4302.02,4387.06,4395.91,4287.11,-79.28,-1.81,1911000.0,25617600.0,0.74
000300.SH,2018-01-30,4256.1,4286.68,4308.51,4251.57,-45.92,-1.07,1390350.0,18665100.0,0.54
000300.SH,2018-01-31,4275.9,4234.11,4287.86,4232.77,19.8,0.47,1452100.0,19440200.0,0.56
000300.SH,2018-02-01,4245.9,4276.34,4287.39,4214.29,-30.0,-0.7,1900030.0,23923000.0,0.74
000300.SH,2018-02-02,4271.23,4213.94,4271.76,4181.78,25.33,0.6,1460670.0,19117000.0,0.57
000300.SH,2018-02-05,4274.15,4204.46,4274.15,4200.14,2.91,0.07,1613480.0,21736000.0,0.63
000300.SH,2018-02-06,4148.89,4182.33,4211.52,4131.56,-125.26,-2.93,2149100.0,27941500.0,0.83
000300.SH,2018-02-07,4050.5,4205.74,4212.57,4048.42,-98.39,-2.37,2031270.0,26150700.0,0.79
000300.SH,2018-02-08,4012.05,4022.88,4071.67,3974.68,-38.45,-0.95,1592700.0,19906200.0,0.62
000300.SH,2018-02-09,3840.65,3896.17,3911.29,3759.15,-171.39,-4.27,2063500.0,24677500.0,0.8
000300.SH,2018-02-12,3890.1,3846.27,3907.84,3828.07,49.45,1.29,1161830.0,14985800.0,0.45
000300.SH,2018-02-13,3935.63,3925.6,3986.98,3925.6,45.53,1.17,1125660.0,14447900.0,0.44
000300.SH,2018-02-14,3966.96,3945.09,3971.4,3923.13,31.33,0.8,710813.0,9311020.0,0.27
000300.SH,2018-02-22,4052.73,4020.97,4058.79,4009.92,85.77,2.16,1058120.0,13833400.0,0.41
000300.SH,2018-02-23,4071.09,4061.75,4085.2,4035.23,18.36,0.45,994588.0,12819600.0,0.38
000300.SH,2018-02-26,4118.42,4093.4,4128.74,4048.98,47.33,1.16,1378810.0,17901300.0,0.53
000300.SH,2018-02-27,4058.98,4120.87,4120.87,4051.81,-59.44,-1.44,1259340.0,16968500.0,0.48
000300.SH,2018-02-28,4023.64,4016.79,4051.71,3991.71,-35.34,-0.87,1093440.0,15249400.0,0.42
000300.SH,2018-03-01,4049.09,3994.87,4061.03,3986.89,25.44,0.63,1102000.0,14600300.0,0.42
000300.SH,2018-03-02,4016.46,4014.95,4044.42,4006.94,-32.63,-0.81,961650.0,13093100.0,0.37
000300.SH,2018-03-05,4018.1,4021.66,4042.83,3995.87,1.64,0.04,879526.0,11819800.0,0.34
000300.SH,2018-03-06,4066.56,4034.99,4067.55,3998.93,48.47,1.21,1387620.0,17137100.0,0.53
000300.SH,2018-03-07,4036.65,4063.5,4089.7,4027.94,-29.91,-0.74,1069520.0,13657200.0,0.41
000300.SH,2018-03-08,4077.6,4038.95,4078.23,4029.71,40.95,1.01,911558.0,12363500.0,0.35
000300.SH,2018-03-09,4108.87,4088.07,4110.67,4076.45,31.27,0.77,1137020.0,15002400.0,0.44
000300.SH,2018-03-12,4127.67,4130.71,4139.52,4112.77,18.8,0.46,1409070.0,19036800.0,0.54
000300.SH,2018-03-13,4091.25,4124.33,4130.28,4087.56,-36.41,-0.88,1117660.0,14117400.0,0.43
000300.SH,2018-03-14,4073.34,4076.06,4089.09,4066.49,-17.91,-0.44,990134.0,13153800.0,0.38
000300.SH,2018-03-15,4096.16,4058.71,4098.99,4058.71,22.82,0.56,881612.0,12688200.0,0.34
000300.SH,2018-03-16,4056.42,4096.89,4110.05,4055.82,-39.74,-0.97,848962.0,12212500.0,0.33
000300.SH,2018-03-19,4074.25,4054.62,4074.52,4033.52,17.83,0.44,815029.0,11818400.0,0.31
000300.SH,2018-03-20,4077.7,4045.74,4080.19,4040.31,3.46,0.08,806053.0,11198000.0,0.31
000300.SH,2018-03-21,4061.05,4097.02,4110.12,4046.24,-16.65,-0.41,976095.0,13933000.0,0.37
000300.SH,2018-03-22,4020.35,4062.07,4072.38,4003.72,-40.7,-1.0,890953.0,12766400.0,0.34
000300.SH,2018-03-23,3904.94,3896.74,3928.51,3834.94,-115.41,-2.87,1800800.0,21890500.0,0.69
000300.SH,2018-03-26,3879.89,3862.69,3883.9,3829.92,-25.04,-0.64,1151390.0,15660500.0,0.44
000300.SH,2018-03-27,3913.27,3927.49,3936.78,3881.87,33.38,0.86,1137010.0,16229200.0,0.44
000300.SH,2018-03-28,3842.72,3865.05,3907.28,3835.88,-70.55,-1.8,1014950.0,15584900.0,0.39
000300.SH,2018-03-29,3894.05,3854.59,3913.96,3794.26,51.33,1.34,1166290.0,16499700.0,0.45
000300.SH,2018-03-30,3898.5,3893.75,3915.35,3879.21,4.45,0.11,975123.0,13795900.0,0.37
000300.SH,2018-04-02,3886.92,3897.01,3937.02,3882.89,-11.58,-0.3,1112430.0,15935600.0,0.43
000300.SH,2018-04-03,3862.48,3850.15,3878.15,3839.93,-24.44,-0.63,951374.0,13205000.0,0.36
000300.SH,2018-04-04,3854.86,3873.63,3898.61,3852.5,-7.62,-0.2,887306.0,13159300.0,0.34
000300.SH,2018-04-09,3852.93,3851.95,3870.67,3827.41,-1.93,-0.05,841055.0,11816700.0,0.32
000300.SH,2018-04-10,3927.17,3860.72,3927.42,3851.8,74.24,1.93,1061740.0,13794100.0,0.41
000300.SH,2018-04-11,3938.34,3934.17,3958.71,3924.96,11.17,0.28,1119330.0,13998900.0,0.43
000300.SH,2018-04-12,3898.64,3935.67,3937.78,3896.18,-39.71,-1.01,826995.0,10807600.0,0.32
000300.SH,2018-04-13,3871.14,3920.74,3929.95,3866.19,-27.49,-0.71,715442.0,9892180.0,0.27
000300.SH,2018-04-16,3808.86,3862.47,3869.16,3789.61,-62.28,-1.61,992178.0,13156700.0,0.38
000300.SH,2018-04-17,3748.64,3812.87,3822.63,3745.44,-60.22,-1.58,906108.0,12651900.0,0.35
000300.SH,2018-04-18,3766.28,3785.31,3789.66,3708.11,17.64,0.47,1066770.0,14307800.0,0.41
000300.SH,2018-04-19,3811.84,3774.78,3824.03,3767.8,45.56,1.21,990541.0,12752000.0,0.38
000300.SH,2018-04-20,3760.85,3801.21,3815.44,3750.1,-50.99,-1.34,992829.0,12355100.0,0.38
000300.SH,2018-04-23,3766.33,3754.69,3787.4,3735.18,5.47,0.15,903563.0,11176300.0,0.35
000300.SH,2018-04-24,3843.49,3769.88,3854.43,3769.88,77.16,2.05,1142200.0,14570100.0,0.44
000300.SH,2018-04-25,3828.7,3824.59,3838.69,3817.03,-14.79,-0.38,781726.0,10575000.0,0.3
000300.SH,2018-04-26,3755.49,3823.39,3828.71,3744.89,-73.21,-1.91,871506.0,12577200.0,0.33
000300.SH,2018-04-27,3756.88,3771.04,3776.98,3714.64,1.38,0.04,895317.0,14211400.0,0.34
000300.SH,2018-05-02,3763.65,3769.93,3787.3,3744.55,6.77,0.18,833010.0,12008300.0,0.32
000300.SH,2018-05-03,3793.0,3756.17,3797.53,3732.37,29.35,0.78,939611.0,12274000.0,0.36
000300.SH,2018-05-04,3774.6,3784.32,3801.52,3770.94,-18.4,-0.49,715543.0,9831530.0,0.27
000300.SH,2018-05-07,3834.19,3782.54,3834.59,3776.03,59.59,1.58,872862.0,12635500.0,0.33
000300.SH,2018-05-08,3878.68,3834.61,3892.07,3833.73,44.49,1.16,942152.0,13544600.0,0.36
000300.SH,2018-05-09,3871.62,3876.13,3878.94,3855.74,-7.06,-0.18,667130.0,9232290.0,0.25
000300.SH,2018-05-10,3893.06,3882.84,3894.49,3867.31,21.44,0.55,706678.0,10325500.0,0.27
000300.SH,2018-05-11,3872.84,3902.15,3903.34,3871.95,-20.22,-0.52,733566.0,10771500.0,0.28
000300.SH,2018-05-14,3909.29,3886.87,3919.3,3886.87,36.46,0.94,819760.0,12252000.0,0.31
000300.SH,2018-05-15,3924.1,3920.14,3924.34,3892.92,14.8,0.38,760496.0,10609200.0,0.29
000300.SH,2018-05-16,3892.84,3909.82,3923.34,3889.19,-31.25,-0.8,719136.0,10653400.0,0.27
000300.SH,2018-05-17,3864.05,3895.49,3899.51,3858.85,-28.79,-0.74,590301.0,8710420.0,0.22
000300.SH,2018-05-18,3903.06,3860.16,3903.06,3841.9,39.01,1.01,726140.0,9682380.0,0.28
000300.SH,2018-05-21,3921.24,3925.54,3937.46,3913.6,18.18,0.47,926417.0,12052900.0,0.35
000300.SH,2018-05-22,3906.21,3918.82,3918.82,3881.17,-15.03,-0.38,753688.0,10288300.0,0.29
000300.SH,2018-05-23,3854.58,3898.27,3898.27,3854.58,-51.63,-1.32,837223.0,11068400.0,0.32
000300.SH,2018-05-24,3827.22,3853.29,3859.1,3823.92,-27.37,-0.71,683450.0,9340820.0,0.26
000300.SH,2018-05-25,3816.5,3823.74,3841.12,3804.13,-10.72,-0.28,708364.0,9566750.0,0.27
000300.SH,2018-05-28,3833.26,3816.26,3846.55,3799.32,16.76,0.44,715211.0,10000200.0,0.27
000300.SH,2018-05-29,3804.01,3824.19,3841.78,3800.67,-29.25,-0.76,815527.0,11728900.0,0.31
000300.SH,2018-05-30,3723.37,3755.18,3767.89,3722.07,-80.64,-2.12,879133.0,11585900.0,0.33
000300.SH,2018-05-31,3802.38,3749.3,3804.79,3742.53,79.0,2.12,926669.0,13054500.0,0.35
000300.SH,2018-06-01,3770.59,3789.67,3802.54,3753.84,-31.79,-0.84,778218.0,10593500.0,0.29
000300.SH,2018-06-04,3807.58,3785.19,3813.41,3776.62,36.99,0.98,766243.0,11514600.0,0.29
000300.SH,2018-06-05,3845.32,3811.29,3845.56,3800.93,37.74,0.99,786874.0,12126100.0,0.3
000300.SH,2018-06-06,3837.35,3839.68,3848.33,3830.9,-7.97,-0.21,731172.0,10714200.0,0.28
000300.SH,2018-06-07,3831.01,3846.94,3859.85,3827.69,-6.34,-0.17,802561.0,11236600.0,0.3
000300.SH,2018-06-08,3779.62,3819.45,3819.46,3759.27,-51.4,-1.34,833373.0,10781900.0,0.32
000300.SH,2018-06-11,3779.98,3770.21,3792.55,3756.51,0.37,0.01,687098.0,10559800.0,0.26
000300.SH,2018-06-12,3825.95,3783.19,3830.47,3765.26,45.97,1.22,732062.0,11621700.0,0.28
000300.SH,2018-06-13,3788.34,3814.62,3817.45,3782.07,-37.61,-0.98,663780.0,9718550.0,0.25
000300.SH,2018-06-14,3773.37,3774.64,3808.16,3759.25,-14.97,-0.4,684713.0,9923400.0,0.26
000300.SH,2018-06-15,3753.43,3763.04,3780.34,3737.43,-19.93,-0.53,854889.0,10953500.0,0.32
000300.SH,2018-06-19,3621.12,3702.67,3712.82,3583.02,-132.32,-3.53,1607070.0,19384900.0,0.61
000300.SH,2018-06-20,3635.44,3602.55,3649.34,3578.17,14.33,0.4,867181.0,11280500.0,0.33
000300.SH,2018-06-21,3592.97,3633.56,3673.56,3589.49,-42.48,-1.17,939086.0,11558400.0,0.35
000300.SH,2018-06-22,3608.9,3567.89,3609.08,3542.46,15.94,0.44,751179.0,8968730.0,0.28
000300.SH,2018-06-25,3560.48,3625.8,3631.03,3559.03,-48.43,-1.34,798771.0,10669000.0,0.3
000300.SH,2018-06-26,3531.11,3521.59,3541.78,3478.21,-29.37,-0.82,849853.0,10813200.0,0.32
000300.SH,2018-06-27,3459.26,3525.13,3537.66,3441.79,-71.85,-2.03,814918.0,10762900.0,0.31
000300.SH,2018-06-28,3423.53,3434.94,3477.06,3416.95,-35.74,-1.03,759180.0,9857050.0,0.29
000300.SH,2018-06-29,3510.98,3431.96,3512.38,3425.22,87.46,2.55,772570.0,9761640.0,0.29
000300.SH,2018-07-02,3407.96,3504.46,3506.9,3383.5,-103.02,-2.93,843514.0,10760200.0,0.32
000300.SH,2018-07-03,3409.28,3410.48,3422.04,3319.29,1.32,0.04,952787.0,12989800.0,0.36
000300.SH,2018-07-04,3363.75,3398.78,3418.33,3359.09,-45.53,-1.34,751580.0,9364860.0,0.28
000300.SH,2018-07-05,3342.44,3365.55,3398.49,3330.71,-21.31,-0.63,815880.0,9754460.0,0.3
000300.SH,2018-07-06,3365.12,3347.06,3396.25,3295.73,22.68,0.68,860976.0,10948200.0,0.32
000300.SH,2018-07-09,3459.18,3378.91,3459.32,3378.91,94.06,2.8,766015.0,10091900.0,0.29
000300.SH,2018-07-10,3467.52,3464.91,3474.14,3437.27,8.33,0.24,695488.0,9012740.0,0.26
000300.SH,2018-07-11,3407.53,3398.93,3427.57,3375.14,-59.99,-1.73,720410.0,8966150.0,0.27
000300.SH,2018-07-12,3481.06,3403.33,3499.1,3403.33,73.53,2.16,963536.0,11780600.0,0.36
000300.SH,2018-07-13,3492.69,3488.5,3499.76,3474.91,11.63,0.33,729559.0,9980020.0,0.27
000300.SH,2018-07-16,3472.09,3488.97,3506.24,3459.73,-20.6,-0.59,682820.0,9075430.0,0.25
000300.SH,2018-07-17,3449.38,3466.42,3467.19,3420.97,-22.71,-0.65,619831.0,8572060.0,0.23
000300.SH,2018-07-18,3431.32,3456.61,3479.26,3430.16,-18.05,-0.52,665303.0,8855690.0,0.25
000300.SH,2018-07-19,3428.34,3444.8,3466.51,3417.96,-2.98,-0.09,684777.0,8880490.0,0.25
000300.SH,2018-07-20,3492.89,3426.46,3505.93,3398.95,64.55,1.88,1019850.0,12219700.0,0.38
000300.SH,2018-07-23,3525.75,3471.86,3527.53,3464.65,32.86,0.94,1190370.0,14396100.0,0.44
000300.SH,2018-07-24,3581.71,3530.66,3596.51,3530.66,55.96,1.59,1569120.0,17744900.0,0.58
000300.SH,2018-07-25,3577.75,3589.51,3589.98,3566.31,-3.95,-0.11,967585.0,11217700.0,0.36
000300.SH,2018-07-26,3536.25,3583.32,3593.92,3528.64,-41.51,-1.16,903496.0,10557700.0,0.34
000300.SH,2018-07-27,3521.23,3533.77,3545.41,3512.7,-15.02,-0.42,701781.0,8119220.0,0.26
000300.SH,2018-07-30,3515.08,3520.85,3550.9,3489.55,-6.15,-0.17,821170.0,9618310.0,0.3
000300.SH,2018-07-31,3517.66,3510.47,3528.15,3493.15,2.58,0.07,679808.0,8002220.0,0.25
000300.SH,2018-08-01,3447.39,3530.03,3543.61,3446.78,-70.27,-2.0,903486.0,10747700.0,0.34
000300.SH,2018-08-02,3370.96,3434.35,3434.35,3322.1,-76.43,-2.22,1013090.0,12240100.0,0.38
000300.SH,2018-08-03,3315.28,3366.66,3381.34,3315.2,-55.67,-1.65,707969.0,9139600.0,0.26
000300.SH,2018-08-06,3273.27,3312.82,3344.25,3257.69,-42.01,-1.27,779751.0,9751800.0,0.29
000300.SH,2018-08-07,3368.87,3284.98,3368.96,3263.5,95.6,2.92,917839.0,10751200.0,0.34
000300.SH,2018-08-08,3314.51,3362.15,3368.16,3311.77,-54.36,-1.61,792849.0,9095890.0,0.29
000300.SH,2018-08-09,3397.53,3303.48,3408.39,3299.62,83.02,2.5,919576.0,10880200.0,0.34
000300.SH,2018-08-10,3405.02,3398.41,3424.04,3380.57,7.49,0.22,689673.0,8563450.0,0.26
000300.SH,2018-08-13,3390.34,3369.98,3396.19,3336.7,-14.67,-0.43,761915.0,9086930.0,0.28
000300.SH,2018-08-14,3372.91,3386.48,3391.73,3356.61,-17.43,-0.51,606514.0,7212200.0,0.23
000300.SH,2018-08-15,3291.98,3371.96,3372.14,3288.71,-80.94,-2.4,681741.0,8340220.0,0.25
000300.SH,2018-08-16,3276.73,3251.86,3315.2,3231.56,-15.25,-0.46,765474.0,8926920.0,0.28
000300.SH,2018-08-17,3229.62,3305.9,3311.57,3224.1,-47.11,-1.44,673954.0,8445240.0,0.25
000300.SH,2018-08-20,3267.25,3238.22,3267.25,3209.01,37.63,1.17,709042.0,8896340.0,0.26
000300.SH,2018-08-21,3326.65,3271.84,3331.71,3270.03,59.4,1.82,752056.0,9792580.0,0.28
000300.SH,2018-08-22,3307.95,3328.97,3328.97,3299.39,-18.69,-0.56,507871.0,6654850.0,0.19
000300.SH,2018-08-23,3320.03,3308.46,3336.11,3285.81,12.07,0.36,611123.0,8021280.0,0.23
000300.SH,2018-08-24,3325.33,3308.48,3353.04,3291.87,5.31,0.16,637659.0,7719780.0,0.24
000300.SH,2018-08-27,3406.57,3339.39,3406.57,3339.26,81.24,2.44,942701.0,11496100.0,0.35
000300.SH,2018-08-28,3400.17,3408.15,3416.59,3388.81,-6.4,-0.19,754454.0,9494600.0,0.28
000300.SH,2018-08-29,3386.57,3393.05,3398.71,3377.12,-13.6,-0.4,670204.0,7907230.0,0.25
000300.SH,2018-08-30,3351.09,3385.81,3402.56,3349.47,-35.48,-1.05,683853.0,8022610.0,0.25
000300.SH,2018-08-31,3334.5,3333.38,3356.58,3310.87,-16.59,-0.5,762056.0,9609190.0,0.28
000300.SH,2018-09-03,3321.82,3320.69,3325.61,3291.78,-12.68,-0.38,664299.0,8130570.0,0.25
000300.SH,2018-09-04,3363.9,3324.19,3370.96,3307.96,42.07,1.27,670888.0,8589200.0,0.25
000300.SH,2018-09-05,3298.14,3349.7,3354.2,3298.14,-65.76,-1.95,643019.0,8065670.0,0.24
000300.SH,2018-09-06,3262.88,3286.66,3311.5,3253.76,-35.26,-1.07,623003.0,7937310.0,0.23
000300.SH,2018-09-07,3277.64,3273.89,3316.61,3253.73,14.76,0.45,639474.0,8126340.0,0.24
000300.SH,2018-09-10,3230.07,3271.38,3277.88,3227.85,-47.58,-1.45,638170.0,7617560.0,0.24
000300.SH,2018-09-11,3224.21,3229.71,3245.62,3209.11,-5.86,-0.18,584913.0,6772210.0,0.22
000300.SH,2018-09-12,3202.02,3216.99,3225.6,3194.98,-22.19,-0.69,546279.0,6888700.0,0.2
000300.SH,2018-09-13,3236.57,3239.69,3249.59,3191.4,34.54,1.08,672903.0,8588800.0,0.25
000300.SH,2018-09-14,3242.09,3242.83,3254.1,3227.94,5.52,0.17,601306.0,7648120.0,0.22
000300.SH,2018-09-17,3204.92,3224.93,3230.79,3200.51,-37.17,-1.15,522595.0,6065090.0,0.19
000300.SH,2018-09-18,3269.43,3193.64,3270.11,3193.64,64.51,2.01,704250.0,8389910.0,0.26
000300.SH,2018-09-19,3312.48,3262.0,3335.99,3258.31,43.05,1.32,891707.0,10939500.0,0.33
000300.SH,2018-09-20,3310.13,3314.88,3332.31,3303.07,-2.36,-0.07,645611.0,7666080.0,0.24
000300.SH,2018-09-21,3410.49,3320.7,3410.49,3307.77,100.36,3.03,1084160.0,12357300.0,0.4
000300.SH,2018-09-25,3379.8,3375.97,3394.38,3367.03,-30.68,-0.9,690547.0,8287000.0,0.26
000300.SH,2018-09-26,3417.24,3388.56,3448.26,3383.24,37.44,1.11,931733.0,11911300.0,0.34
000300.SH,2018-09-27,3403.59,3415.95,3423.71,3394.73,-13.65,-0.4,697652.0,8757330.0,0.26
000300.SH,2018-09-28,3438.86,3409.96,3444.99,3404.7,35.27,1.04,843778.0,9488030.0,0.31
000300.SH,2018-10-08,3290.9,3361.56,3364.46,3285.25,-147.97,-4.3,978890.0,11416400.0,0.36
000300.SH,2018-10-09,3288.69,3290.17,3309.8,3276.13,-2.21,-0.07,667233.0,7837290.0,0.25
000300.SH,2018-10-10,3281.6,3295.43,3315.73,3256.58,-7.09,-0.22,644928.0,7916680.0,0.24
000300.SH,2018-10-11,3124.11,3179.54,3209.52,3099.04,-157.48,-4.8,1209410.0,12572300.0,0.45
000300.SH,2018-10-12,3170.73,3123.37,3184.12,3094.97,46.61,1.49,986112.0,10442300.0,0.37
000300.SH,2018-10-15,3126.45,3173.85,3183.13,3120.23,-44.27,-1.4,696050.0,7713770.0,0.26
000300.SH,2018-10-16,3100.97,3128.58,3166.09,3089.37,-25.48,-0.81,688877.0,7520650.0,0.26
000300.SH,2018-10-17,3118.25,3140.68,3149.13,3062.55,17.27,0.56,768371.0,8613270.0,0.28
000300.SH,2018-10-18,3044.39,3097.79,3097.79,3043.38,-73.85,-2.37,737720.0,7970370.0,0.27
000300.SH,2018-10-19,3134.95,3017.75,3137.75,3009.5,90.55,2.97,988397.0,11095100.0,0.37
000300.SH,2018-10-22,3270.27,3159.56,3297.38,3159.56,135.33,4.32,1458620.0,17065100.0,0.54
000300.SH,2018-10-23,3183.43,3273.13,3276.02,3163.57,-86.85,-2.66,1210130.0,14258900.0,0.45
000300.SH,2018-10-24,3188.2,3169.46,3245.4,3164.29,4.78,0.15,1109100.0,12095400.0,0.41
000300.SH,2018-10-25,3194.31,3107.84,3197.32,3099.89,6.11,0.19,1069520.0,11329200.0,0.4
000300.SH,2018-10-26,3173.64,3204.28,3218.1,3151.92,-20.67,-0.65,1012990.0,10607000.0,0.37
000300.SH,2018-10-29,3076.89,3157.49,3158.81,3062.58,-96.75,-3.05,918398.0,10847900.0,0.34
000300.SH,2018-10-30,3110.26,3061.93,3146.63,3050.77,33.37,1.08,1160700.0,13176700.0,0.43
000300.SH,2018-10-31,3153.82,3116.66,3168.92,3106.03,43.56,1.4,1112070.0,11710000.0,0.41
000300.SH,2018-11-01,3177.03,3185.2,3217.8,3173.1,23.21,0.74,1326530.0,14591900.0,0.49
000300.SH,2018-11-02,3290.25,3258.61,3290.25,3222.44,113.21,3.56,1534660.0,17834100.0,0.57
000300.SH,2018-11-05,3262.84,3269.47,3279.88,3230.36,-27.41,-0.83,1097070.0,12363100.0,0.4
000300.SH,2018-11-06,3243.15,3254.98,3254.98,3213.9,-19.68,-0.6,838691.0,9170390.0,0.31
000300.SH,2018-11-07,3221.91,3243.88,3270.5,3218.42,-21.24,-0.65,916155.0,10181500.0,0.34
000300.SH,2018-11-08,3212.77,3251.73,3253.57,3207.71,-9.14,-0.28,764145.0,8522170.0,0.28
000300.SH,2018-11-09,3167.44,3193.3,3193.3,3166.31,-45.33,-1.41,842828.0,8819420.0,0.31
000300.SH,2018-11-12,3205.14,3160.25,3206.51,3152.44,37.7,1.19,880624.0,9736300.0,0.32
000300.SH,2018-11-13,3237.38,3164.92,3254.77,3161.1,32.24,1.01,1264930.0,12560300.0,0.47
