Instrument,Date,Open,Close,High,Low,Pre_Close,Change,Pct_Chg,Volume,AMount,Turnover_rate,Turnover_rate_f,Volume_ratio,Pe,Pe_ttm,Pb,Ps,Ps_ttm,Dv_ratio,Dv_ttm,Total_share,Float_share,Free_share,Total_mv,Circ_mv,Adj_factor,Mkt_class,Ind_class
002081.SZ,2018-07-19,10.06,10.05,10.22,10.04,10.04,0.01,0.1,64260.9,65004.0,0.2511,0.5054,0.66,13.8469,13.3265,2.286,1.2652,1.2234,1.4925,1.4925,264331.0,255928.0,127143.0,2656530.0,2572080.0,28.046,1,96
002081.SZ,2018-07-20,10.09,10.25,10.25,9.92,10.05,0.2,1.99,86452.6,87491.3,0.3378,0.68,1.1,14.1225,13.5917,2.3315,1.2904,1.2477,1.4634,1.4634,264331.0,255928.0,127143.0,2709390.0,2623260.0,28.046,1,96
002081.SZ,2018-07-23,10.24,10.66,10.72,10.14,10.25,0.41,4.0,156843.0,164851.0,0.6128,1.2336,1.95,14.6874,14.1354,2.4248,1.342,1.2977,1.4071,1.4071,264331.0,255928.0,127143.0,2817770.0,2728190.0,28.046,1,96
002081.SZ,2018-07-24,10.72,10.81,11.04,10.7,10.66,0.15,1.4071,208817.0,227584.0,0.8159,1.6424,2.17,14.894,14.3343,2.4589,1.3609,1.3159,1.3876,1.3876,264331.0,255928.0,127143.0,2857420.0,2766580.0,28.046,1,96
002081.SZ,2018-07-25,10.79,10.83,10.98,10.68,10.81,0.02,0.185,107310.0,116173.0,0.4193,0.844,0.9,14.9216,14.3608,2.4634,1.3634,1.3183,1.385,1.385,264331.0,255928.0,127143.0,2862700.0,2771700.0,28.046,1,96
002081.SZ,2018-07-26,10.85,10.64,10.9,10.62,10.83,-0.19,-1.7544,119763.0,128343.0,0.468,0.942,0.96,14.6598,14.1089,2.4202,1.3395,1.2952,1.4098,1.4098,264331.0,255928.0,127143.0,2812480.0,2723070.0,28.046,1,96
002081.SZ,2018-07-27,10.64,10.7,10.92,10.61,10.64,0.06,0.5639,116390.0,125483.0,0.4548,0.9154,0.86,14.7425,14.1884,2.4339,1.3471,1.3025,1.4019,1.4019,264331.0,255928.0,127143.0,2828340.0,2738430.0,28.046,1,96
002081.SZ,2018-07-30,10.8,10.83,11.14,10.78,10.7,0.13,1.215,148729.0,162937.0,0.5811,1.1698,1.05,14.9216,14.3608,2.4634,1.3634,1.3183,1.385,1.385,264331.0,255928.0,127143.0,2862700.0,2771700.0,28.046,1,96
002081.SZ,2018-07-31,10.85,10.7,10.91,10.62,10.83,-0.13,-1.2004,85209.5,91149.6,0.3329,0.6702,0.61,14.7425,14.1884,2.4339,1.3471,1.3025,1.4019,1.4019,264331.0,255928.0,127143.0,2828340.0,2738430.0,28.046,1,96
002081.SZ,2018-08-01,10.81,10.46,10.88,10.32,10.7,-0.24,-2.243,173553.0,182372.0,0.6781,1.365,1.5,14.4118,13.8702,2.3793,1.3168,1.2733,1.434,1.434,264331.0,255928.0,127143.0,2764900.0,2677010.0,28.046,1,96
002081.SZ,2018-08-02,10.32,10.25,10.45,10.05,10.46,-0.21,-2.0076,182335.0,186713.0,0.7124,1.4341,1.42,14.1225,13.5917,2.3315,1.2904,1.2477,1.4634,1.4634,264331.0,255928.0,127143.0,2709390.0,2623260.0,28.046,1,96
002081.SZ,2018-08-03,10.2,9.99,10.25,9.95,10.25,-0.26,-2.5366,141212.0,142194.0,0.5518,1.1107,1.0,13.7643,13.247,2.2724,1.2577,1.2161,1.5015,1.5015,264331.0,255928.0,127143.0,2640670.0,2556720.0,28.046,1,96
002081.SZ,2018-08-06,9.99,9.51,9.99,9.42,9.99,-0.48,-4.8048,128219.0,124726.0,0.501,1.0085,0.88,13.1029,12.6105,2.1632,1.1972,1.1577,1.5773,1.5773,264331.0,255928.0,127143.0,2513790.0,2433880.0,28.046,1,96
002081.SZ,2018-08-07,9.6,9.96,9.96,9.57,9.51,0.45,4.7319,146363.0,143717.0,0.5719,1.1512,1.03,13.7229,13.2072,2.2656,1.2539,1.2124,1.506,1.506,264331.0,255928.0,127143.0,2632740.0,2549040.0,28.046,1,96
002081.SZ,2018-08-08,9.98,10.0,10.33,9.96,9.96,0.04,0.4016,152154.0,154207.0,0.5945,1.1967,0.99,13.778,13.2602,2.2747,1.2589,1.2173,1.5,1.5,264331.0,255928.0,127143.0,2643310.0,2559280.0,28.046,1,96
002081.SZ,2018-08-09,9.95,10.24,10.37,9.95,10.0,0.24,2.4,143060.0,146478.0,0.559,1.1252,0.95,14.1087,13.5785,2.3292,1.2891,1.2465,1.4648,1.4648,264331.0,255928.0,127143.0,2706750.0,2620700.0,28.046,1,96
002081.SZ,2018-08-10,10.24,10.29,10.43,10.21,10.24,0.05,0.4883,113450.0,117131.0,0.4433,0.8923,0.8,14.1776,13.6448,2.3406,1.2954,1.2526,1.4577,1.4577,264331.0,255928.0,127143.0,2719960.0,2633500.0,28.046,1,96
002081.SZ,2018-08-13,10.06,10.31,10.39,10.06,10.29,0.02,0.1944,107630.0,110428.0,0.4205,0.8465,0.79,14.2051,13.6713,2.3452,1.298,1.255,1.4549,1.4549,264331.0,255928.0,127143.0,2725250.0,2638620.0,28.046,1,96
002081.SZ,2018-08-14,10.39,10.15,10.39,10.11,10.31,-0.16,-1.5519,81592.3,83433.8,0.3188,0.6417,0.62,13.9847,13.4591,2.3088,1.2778,1.2356,1.4778,1.4778,264331.0,255928.0,127143.0,2682960.0,2597670.0,28.046,1,96
002081.SZ,2018-08-15,10.16,10.0,10.3,9.98,10.15,-0.15,-1.4778,89841.4,90920.3,0.351,0.7066,0.75,13.778,13.2602,2.2747,1.2589,1.2173,1.5,1.5,264331.0,255928.0,127143.0,2643310.0,2559280.0,28.046,1,96
002081.SZ,2018-08-16,9.9,9.79,10.0,9.7,10.0,-0.21,-2.1,114863.0,113139.0,0.4488,0.9034,1.07,13.4887,12.9818,2.2269,1.2325,1.1917,1.5322,1.5322,264331.0,255928.0,127143.0,2587800.0,2505540.0,28.046,1,96
002081.SZ,2018-08-17,9.89,9.65,9.94,9.49,9.79,-0.14,-1.43,112393.0,108811.0,0.4392,0.884,1.11,13.2958,12.7961,2.195,1.2149,1.1747,1.5544,1.5544,264331.0,255928.0,127143.0,2550790.0,2469710.0,28.046,1,96
002081.SZ,2018-08-20,9.68,9.47,9.68,9.27,9.65,-0.18,-1.8653,135126.0,126987.0,0.528,1.0628,1.33,13.0478,12.5574,2.1541,1.1922,1.1528,1.5839,1.5839,264331.0,255928.0,127143.0,2503210.0,2423640.0,28.046,1,96
002081.SZ,2018-08-21,9.47,9.46,9.54,9.33,9.47,-0.01,-0.1056,125969.0,119296.0,0.4922,0.9908,1.18,13.034,12.5442,2.1518,1.191,1.1516,1.5856,1.5856,264331.0,255928.0,127143.0,2500570.0,2421080.0,28.046,1,96
002081.SZ,2018-08-22,9.47,9.41,9.51,9.3,9.46,-0.05,-0.5285,95926.7,90059.9,0.3748,0.7545,0.83,12.9651,12.4779,2.1404,1.1847,1.1455,1.594,1.594,264331.0,255928.0,127143.0,2487350.0,2408280.0,28.046,1,96
002081.SZ,2018-08-23,9.4,9.37,9.47,9.2,9.41,-0.04,-0.4251,127896.0,119676.0,0.4997,1.0059,1.09,12.91,12.4248,2.1313,1.1796,1.1406,1.6009,1.6009,264331.0,255928.0,127143.0,2476780.0,2398050.0,28.046,1,96
002081.SZ,2018-08-24,9.35,9.37,9.46,9.3,9.37,0.0,0.0,77354.5,72539.7,0.3023,0.6084,0.65,12.91,12.4248,2.1313,1.1796,1.1406,1.6009,1.6009,264331.0,255928.0,127143.0,2476780.0,2398050.0,28.046,1,96
002081.SZ,2018-08-27,9.38,9.65,9.68,9.37,9.37,0.28,2.9883,123588.0,117980.0,0.4829,0.972,1.1,13.2958,12.7961,2.195,1.2149,1.1747,1.5544,1.5544,264331.0,255928.0,127143.0,2550790.0,2469710.0,28.046,1,96
002081.SZ,2018-08-28,9.65,9.56,9.69,9.51,9.65,-0.09,-0.9326,90467.1,86559.8,0.3535,0.7115,0.82,13.1718,12.6768,2.1746,1.2035,1.1637,1.569,1.569,264331.0,255928.0,127143.0,2527000.0,2446670.0,28.046,1,96
002081.SZ,2018-08-29,9.51,9.72,9.73,9.5,9.56,0.16,1.6736,122154.0,117661.0,0.4751,0.952,1.19,13.3922,12.7791,2.1277,1.2237,1.1468,1.5432,1.5432,264331.0,257094.0,128309.0,2569300.0,2498960.0,28.046,1,96
002081.SZ,2018-08-30,9.71,9.38,9.71,9.36,9.72,-0.34,-3.4979,138007.0,131157.0,0.5368,1.0756,1.27,12.9238,12.3321,2.0533,1.1809,1.1067,1.5991,1.5991,264331.0,257094.0,128309.0,2479420.0,2411540.0,28.046,1,96
002081.SZ,2018-08-31,9.4,9.38,9.49,9.31,9.38,0.0,0.0,81967.8,76957.1,0.3188,0.6388,0.74,12.9238,12.3321,2.0533,1.1809,1.1067,1.5991,1.5991,264331.0,257094.0,128309.0,2479420.0,2411540.0,28.046,1,96
002081.SZ,2018-09-03,9.32,9.24,9.4,9.15,9.38,-0.14,-1.4925,84444.1,77939.5,0.3285,0.6581,0.76,12.7309,12.148,2.0226,1.1633,1.0902,1.6234,1.6234,264331.0,257094.0,128309.0,2442420.0,2375550.0,28.046,1,96
002081.SZ,2018-09-04,9.24,9.35,9.38,9.2,9.24,0.11,1.1905,74305.5,69117.3,0.289,0.5791,0.72,12.8825,12.2927,2.0467,1.1771,1.1032,1.6043,1.6043,264331.0,257094.0,128309.0,2471490.0,2403830.0,28.046,1,96
002081.SZ,2018-09-05,9.29,9.11,9.34,9.1,9.35,-0.24,-2.5668,85624.6,78820.6,0.333,0.6673,0.85,12.5518,11.9771,1.9942,1.1469,1.0749,1.6465,1.6465,264331.0,257094.0,128309.0,2408050.0,2342130.0,28.046,1,96
002081.SZ,2018-09-06,9.1,9.09,9.18,9.05,9.11,-0.02,-0.2195,60805.0,55436.1,0.2365,0.4739,0.65,12.5242,11.9508,1.9898,1.1444,1.0725,1.6502,1.6502,264331.0,257094.0,128309.0,2402770.0,2336990.0,28.046,1,96
002081.SZ,2018-09-07,9.12,9.05,9.21,8.98,9.09,-0.04,-0.44,82746.7,75174.2,0.3219,0.6449,1.07,12.4691,11.8982,1.981,1.1393,1.0678,1.6575,1.6575,264331.0,257094.0,128309.0,2392190.0,2326700.0,28.046,1,96
002081.SZ,2018-09-10,9.05,8.87,9.05,8.82,9.05,-0.18,-1.989,77453.7,69122.7,0.3013,0.6036,1.0,12.2211,11.6616,1.9416,1.1167,1.0466,1.6911,1.6911,264331.0,257094.0,128309.0,2344610.0,2280430.0,28.046,1,96
002081.SZ,2018-09-11,8.82,8.79,8.88,8.76,8.87,-0.08,-0.9019,71522.4,62972.6,0.2782,0.5574,0.94,12.1109,11.5564,1.9241,1.1066,1.0371,1.7065,1.7065,264331.0,257094.0,128309.0,2323470.0,2259860.0,28.046,1,96
002081.SZ,2018-09-12,8.82,8.8,8.86,8.75,8.79,0.01,0.1138,56049.7,49268.0,0.218,0.4368,0.74,12.1247,11.5696,1.9263,1.1079,1.0383,1.7045,1.7045,264331.0,257094.0,128309.0,2326110.0,2262430.0,28.046,1,96
002081.SZ,2018-09-13,8.85,8.81,8.9,8.72,8.8,0.01,0.1136,69203.1,60816.4,0.2692,0.5393,0.99,12.1384,11.5827,1.9285,1.1091,1.0395,1.7026,1.7026,264331.0,257094.0,128309.0,2328760.0,2265000.0,28.046,1,96
002081.SZ,2018-09-14,8.82,8.74,8.82,8.72,8.81,-0.07,-0.7946,62220.5,54466.3,0.242,0.4849,0.87,12.042,11.4907,1.9132,1.1003,1.0312,1.7162,1.7162,264331.0,257094.0,128309.0,2310250.0,2247000.0,28.046,1,96
002081.SZ,2018-09-17,8.7,8.54,8.7,8.45,8.74,-0.2,-2.2883,72645.3,62089.2,0.2826,0.5662,1.08,11.7664,11.2277,1.8694,1.0751,1.0076,1.7564,1.7564,264331.0,257094.0,128309.0,2257390.0,2195580.0,28.046,1,96
002081.SZ,2018-09-18,8.5,8.73,8.81,8.43,8.54,0.19,2.2248,113684.0,97828.3,0.4422,0.886,1.71,12.0282,11.4775,1.911,1.099,1.03,1.7182,1.7182,264331.0,257094.0,128309.0,2307610.0,2244430.0,28.046,1,96
002081.SZ,2018-09-19,8.69,8.95,9.02,8.68,8.73,0.22,2.52,131859.0,117191.0,0.5129,1.0277,1.76,12.3313,11.7668,1.9591,1.1267,1.056,1.676,1.676,264331.0,257094.0,128309.0,2365760.0,2300990.0,28.046,1,96
002081.SZ,2018-09-20,8.9,8.89,8.97,8.86,8.95,-0.06,-0.6704,55717.2,49619.3,0.2167,0.4342,0.62,12.2487,11.6879,1.946,1.1192,1.0489,1.6873,1.6873,264331.0,257094.0,128309.0,2349900.0,2285570.0,28.046,1,96
002081.SZ,2018-09-21,8.94,9.04,9.1,8.86,8.89,0.15,1.6873,82851.1,74681.7,0.3223,0.6457,0.95,12.4553,11.8851,1.9788,1.1381,1.0666,1.6593,1.6593,264331.0,257094.0,128309.0,2389550.0,2324130.0,28.046,1,96
002081.SZ,2018-09-25,8.99,8.96,8.99,8.91,9.04,-0.08,-0.885,48115.8,43065.8,0.1872,0.375,0.53,12.3451,11.7799,1.9613,1.128,1.0572,1.6741,1.6741,264331.0,257094.0,128309.0,2368400.0,2303560.0,28.046,1,96
002081.SZ,2018-09-26,8.96,9.0,9.1,8.94,8.96,0.04,0.4464,70987.9,64087.3,0.2761,0.5533,0.82,12.4002,11.8325,1.9701,1.133,1.0619,1.6667,1.6667,264331.0,257094.0,128309.0,2378980.0,2313850.0,28.046,1,96
002081.SZ,2018-09-27,9.03,8.88,9.05,8.86,9.0,-0.12,-1.3333,63510.1,56753.3,0.247,0.495,0.82,12.2349,11.6747,1.9438,1.1179,1.0477,1.6892,1.6892,264331.0,257094.0,128309.0,2347260.0,2283000.0,28.046,1,96
002081.SZ,2018-09-28,8.94,8.99,9.0,8.9,8.88,0.11,1.2387,80891.2,72469.6,0.3146,0.6304,1.26,12.3864,11.8194,1.9679,1.1318,1.0607,1.6685,1.6685,264331.0,257094.0,128309.0,2376330.0,2311280.0,28.046,1,96
002081.SZ,2018-10-08,8.85,8.4,8.85,8.4,8.99,-0.59,-6.5628,118767.0,102133.0,0.462,0.9256,1.71,11.5735,11.0437,1.8387,1.0575,0.9911,1.7857,1.7857,264331.0,257094.0,128309.0,2220380.0,2159590.0,28.046,1,96
002081.SZ,2018-10-09,8.38,8.34,8.51,8.3,8.4,-0.06,-0.7143,99364.1,83244.8,0.3865,0.7744,1.3,11.4909,10.9648,1.8256,1.05,0.984,1.7986,1.7986,264331.0,257094.0,128309.0,2204520.0,2144170.0,28.046,1,96
002081.SZ,2018-10-10,8.34,8.26,8.39,8.13,8.34,-0.08,-0.9592,95600.4,78937.1,0.3718,0.7451,1.1,11.3807,10.8596,1.8081,1.0399,0.9746,1.816,1.816,264331.0,257094.0,128309.0,2183370.0,2123600.0,28.046,1,96
002081.SZ,2018-10-11,7.93,7.48,7.93,7.43,8.26,-0.78,-9.4431,222263.0,169784.0,0.8645,1.7322,2.43,10.306,9.8341,1.6374,0.9417,0.8826,2.0053,2.0053,264331.0,257094.0,128309.0,1977190.0,1923060.0,28.046,1,96
002081.SZ,2018-10-12,7.4,7.37,7.48,7.13,7.48,-0.11,-1.4706,139772.0,102808.0,0.5437,1.0893,1.13,10.1544,9.6895,1.6133,0.9278,0.8696,2.0353,2.0353,264331.0,257094.0,128309.0,1948120.0,1894780.0,28.046,1,96
002081.SZ,2018-10-15,7.41,7.41,7.58,7.4,7.37,0.04,0.5427,76664.0,57489.1,0.2982,0.5975,0.57,10.2095,9.7421,1.622,0.9329,0.8743,2.0243,2.0243,264331.0,257094.0,128309.0,1958690.0,1905070.0,28.046,1,96
002081.SZ,2018-10-16,7.46,7.36,7.52,7.32,7.41,-0.05,-0.6748,62556.0,46462.5,0.2433,0.4875,0.49,10.1406,9.6764,1.6111,0.9266,0.8684,2.038,2.038,264331.0,257094.0,128309.0,1945480.0,1892210.0,28.046,1,96
002081.SZ,2018-10-17,7.45,7.4,7.54,7.21,7.36,0.04,0.5435,69882.6,51595.3,0.2718,0.5446,0.59,10.1957,9.729,1.6198,0.9316,0.8731,2.027,2.027,264331.0,257094.0,128309.0,1956050.0,1902500.0,28.046,1,96
002081.SZ,2018-10-18,7.39,7.35,7.46,7.26,7.4,-0.05,-0.6757,69420.5,51222.8,0.27,0.541,0.61,10.1269,9.6632,1.6089,0.9253,0.8672,2.0408,2.0408,264331.0,257094.0,128309.0,1942830.0,1889640.0,28.046,1,96
002081.SZ,2018-10-19,7.21,7.75,7.77,7.21,7.35,0.4,5.4422,146057.0,110209.0,0.5681,1.1383,1.75,10.678,10.1891,1.6965,0.9757,0.9144,1.9355,1.9355,264331.0,257094.0,128309.0,2048560.0,1992480.0,28.046,1,96
002081.SZ,2018-10-22,7.74,8.13,8.26,7.73,7.75,0.38,4.9032,149918.0,120533.0,0.5831,1.1684,1.77,11.2015,10.6887,1.7796,1.0235,0.9592,1.845,1.845,264331.0,257094.0,128309.0,2149010.0,2090180.0,28.046,1,96
002081.SZ,2018-10-23,8.11,7.92,8.15,7.84,8.13,-0.21,-2.583,100747.0,80771.1,0.3919,0.7852,1.01,10.9122,10.4126,1.7337,0.9971,0.9345,1.8939,1.8939,264331.0,257094.0,128309.0,2093500.0,2036190.0,28.046,1,96
002081.SZ,2018-10-24,7.91,7.91,8.08,7.85,7.92,-0.01,-0.1263,53957.2,42961.1,0.2099,0.4205,0.5,10.8984,10.3995,1.7315,0.9958,0.9333,1.8963,1.8963,264331.0,257094.0,128309.0,2090860.0,2033620.0,28.046,1,96
002081.SZ,2018-10-25,7.69,7.84,7.87,7.62,7.91,-0.07,-0.885,64081.6,49712.5,0.2493,0.4994,0.62,10.802,10.3074,1.7162,0.987,0.925,1.9133,1.9133,264331.0,257094.0,128309.0,2072350.0,2015620.0,28.046,1,96
002081.SZ,2018-10-26,7.9,7.82,8.02,7.78,7.84,-0.02,-0.2551,48341.7,38048.9,0.188,0.3768,0.47,10.7744,10.2811,1.7118,0.9845,0.9227,1.9182,1.9182,264331.0,257094.0,128309.0,2067070.0,2010480.0,28.046,1,96
002081.SZ,2018-10-29,7.8,7.78,7.88,7.72,7.82,-0.04,-0.5115,63892.3,49846.5,0.2485,0.498,0.77,10.7193,9.9553,1.62,0.9795,0.8639,1.928,1.928,264331.0,257094.0,128309.0,2056490.0,2000190.0,28.046,1,96
002081.SZ,2018-10-30,7.79,7.88,7.94,7.75,7.78,0.1,1.2853,66829.0,52597.4,0.2599,0.5208,1.01,10.8571,10.0833,1.6408,0.992,0.875,1.9036,1.9036,264331.0,257094.0,128309.0,2082930.0,2025900.0,28.046,1,96
002081.SZ,2018-10-31,7.89,8.02,8.05,7.87,7.88,0.14,1.7766,104421.0,83435.7,0.4062,0.8138,1.76,11.05,10.2624,1.6699,1.0097,0.8906,1.8703,1.8703,264331.0,257094.0,128309.0,2119930.0,2061900.0,28.046,1,96
002081.SZ,2018-11-01,8.1,8.16,8.35,8.08,8.02,0.14,1.7456,141499.0,116645.0,0.5504,1.1028,2.04,11.2429,10.4415,1.6991,1.0273,0.9061,1.8382,1.8382,264331.0,257094.0,128309.0,2156940.0,2097890.0,28.046,1,96
002081.SZ,2018-11-02,8.45,8.39,8.46,8.25,8.16,0.23,2.8186,128278.0,107244.0,0.499,0.9998,1.51,11.5598,10.7359,1.747,1.0562,0.9317,1.7878,1.7878,264331.0,257094.0,128309.0,2217740.0,2157020.0,28.046,1,96
002081.SZ,2018-11-05,8.4,8.59,8.64,8.3,8.39,0.2,2.3838,133028.0,113361.0,0.5174,1.0368,1.32,11.8353,10.9918,1.7886,1.0814,0.9539,1.7462,1.7462,264331.0,257094.0,128309.0,2270600.0,2208440.0,28.046,1,96
002081.SZ,2018-11-06,8.58,8.59,8.6,8.41,8.59,0.0,0.0,59521.7,50592.3,0.2315,0.4639,0.52,11.8353,10.9918,1.7886,1.0814,0.9539,1.7462,1.7462,264331.0,257094.0,128309.0,2270600.0,2208440.0,28.046,1,96
002081.SZ,2018-11-07,8.55,8.45,8.62,8.43,8.59,-0.14,-1.6298,85279.2,72653.3,0.3317,0.6646,0.75,11.6424,10.8126,1.7595,1.0638,0.9383,1.7751,1.7751,264331.0,257094.0,128309.0,2233600.0,2172450.0,28.046,1,96
002081.SZ,2018-11-08,8.48,8.45,8.56,8.42,8.45,0.0,0.0,63300.3,53663.6,0.2462,0.4933,0.58,11.6424,10.8126,1.7595,1.0638,0.9383,1.7751,1.7751,264331.0,257094.0,128309.0,2233600.0,2172450.0,28.046,1,96
002081.SZ,2018-11-09,8.42,8.49,8.51,8.31,8.45,0.04,0.4734,74928.0,63138.6,0.2914,0.584,0.8,11.6975,10.8638,1.7678,1.0688,0.9428,1.7668,1.7668,264331.0,257094.0,128309.0,2244170.0,2182730.0,28.046,1,96
002081.SZ,2018-11-12,8.47,8.76,8.78,8.4,8.49,0.27,3.1802,103661.0,89615.9,0.4032,0.8079,1.25,12.0696,11.2093,1.824,1.1028,0.9727,1.7123,1.7123,264331.0,257094.0,128309.0,2315540.0,2252150.0,28.046,1,96
002081.SZ,2018-11-13,8.65,8.92,8.98,8.61,8.76,0.16,1.8265,120000.0,106569.0,0.4668,0.9352,1.55,12.29,11.414,1.8574,1.123,0.9905,1.6816,1.6816,264331.0,257094.0,128309.0,2357830.0,2293280.0,28.046,1,96
002081.SZ,2018-11-14,8.91,8.98,9.05,8.9,8.92,0.06,0.6726,83283.1,74887.2,0.3239,0.6491,0.93,12.3727,11.4908,1.8698,1.1305,0.9972,1.6704,1.6704,264331.0,257094.0,128309.0,2373690.0,2308710.0,28.046,1,96
002081.SZ,2018-11-15,9.02,9.04,9.05,8.91,8.98,0.06,0.6682,47593.2,42850.7,0.1851,0.3709,0.53,12.4553,11.5676,1.8823,1.1381,1.0038,1.6593,1.6593,264331.0,257094.0,128309.0,2389550.0,2324130.0,28.046,1,96
002081.SZ,2018-11-16,9.04,9.03,9.09,8.98,9.04,-0.01,-0.1106,50311.7,45450.3,0.1957,0.3921,0.59,12.4416,11.5548,1.8803,1.1368,1.0027,1.6611,1.6611,264331.0,257094.0,128309.0,2386910.0,2321560.0,28.046,1,96
002081.SZ,2018-11-19,9.06,9.14,9.18,8.98,9.03,0.11,1.2182,61237.1,55769.0,0.2382,0.4773,0.76,12.5931,11.6956,1.9032,1.1507,1.0149,1.6411,1.6411,264331.0,257094.0,128309.0,2415980.0,2349840.0,28.046,1,96
002081.SZ,2018-11-20,9.1,8.78,9.13,8.76,9.14,-0.36,-3.9387,96292.1,85689.9,0.3745,0.7505,1.33,12.0971,11.2349,1.8282,1.1053,0.975,1.7084,1.7084,264331.0,257094.0,128309.0,2320820.0,2257290.0,28.046,1,96
002081.SZ,2018-11-21,8.7,8.8,8.91,8.66,8.78,0.02,0.2278,85941.8,75562.2,0.3343,0.6698,1.27,12.1247,11.2605,1.8324,1.1079,0.9772,1.7045,1.7045,264331.0,257094.0,128309.0,2326110.0,2262430.0,28.046,1,96
002081.SZ,2018-11-22,8.91,9.0,9.09,8.91,8.8,0.2,2.2727,85597.9,77085.8,0.3329,0.6671,1.25,12.4002,11.5164,1.874,1.133,0.9994,1.6667,1.6667,264331.0,257094.0,128309.0,2378980.0,2313850.0,28.046,1,96
002081.SZ,2018-11-23,8.96,8.4,9.02,8.39,9.0,-0.6,-6.6667,135866.0,117430.0,0.5285,1.0589,1.79,11.5735,10.7486,1.7491,1.0575,0.9328,1.7857,1.7857,264331.0,257094.0,128309.0,2220380.0,2159590.0,28.046,1,96
002081.SZ,2018-11-26,8.46,8.75,8.88,8.41,8.4,0.35,4.1667,123423.0,107679.0,0.4801,0.9619,1.33,12.0558,11.1965,1.822,1.1016,0.9716,1.7143,1.7143,264331.0,257094.0,128309.0,2312900.0,2249570.0,28.046,1,96
002081.SZ,2018-11-27,8.85,8.75,8.95,8.7,8.75,0.0,0.0,61492.9,54208.2,0.2392,0.4793,0.58,12.0558,11.1965,1.822,1.1016,0.9716,1.7143,1.7143,264331.0,257094.0,128309.0,2312900.0,2249570.0,28.046,1,96
002081.SZ,2018-11-28,8.75,8.99,9.04,8.68,8.75,0.24,2.7429,73721.2,65569.7,0.2867,0.5746,0.75,12.3864,11.5036,1.8719,1.1318,0.9983,1.6685,1.6685,264331.0,257094.0,128309.0,2376330.0,2311280.0,28.046,1,96
002081.SZ,2018-11-29,9.0,8.68,9.05,8.63,8.99,-0.31,-3.4483,89942.9,78947.9,0.3498,0.701,0.94,11.9593,11.1069,1.8074,1.0928,0.9639,1.7281,1.7281,264331.0,257094.0,128309.0,2294390.0,2231580.0,28.046,1,96
002081.SZ,2018-11-30,8.72,8.65,8.74,8.4,8.68,-0.03,-0.3456,86951.5,74677.5,0.3382,0.6777,0.9,11.918,11.0685,1.8011,1.089,0.9605,1.7341,1.7341,264331.0,257094.0,128309.0,2286460.0,2223860.0,28.046,1,96
002081.SZ,2018-12-03,8.84,9.03,9.1,8.81,8.65,0.38,4.3931,144491.0,130019.0,0.562,1.1261,1.66,12.4416,11.5548,1.8803,1.1368,1.0027,1.6611,1.6611,264331.0,257094.0,128309.0,2386910.0,2321560.0,28.046,1,96
002081.SZ,2018-12-04,9.08,9.08,9.12,8.96,9.03,0.05,0.5537,74093.8,67103.3,0.2882,0.5775,0.81,12.5104,11.6188,1.8907,1.1431,1.0083,1.652,1.652,264331.0,257094.0,128309.0,2400120.0,2334420.0,28.046,1,96
002081.SZ,2018-12-05,8.89,9.17,9.2,8.88,9.08,0.09,0.9912,94155.8,85684.8,0.3662,0.7338,1.0,12.6345,11.7339,1.9094,1.1544,1.0183,1.6358,1.6358,264331.0,257094.0,128309.0,2423910.0,2357550.0,28.046,1,96
002081.SZ,2018-12-06,9.15,8.82,9.15,8.78,9.17,-0.35,-3.8168,92443.3,82388.2,0.3596,0.7205,0.94,12.1522,11.2861,1.8365,1.1104,0.9794,1.7007,1.7007,264331.0,257094.0,128309.0,2331400.0,2267570.0,28.046,1,96
002081.SZ,2018-12-07,8.88,8.86,8.96,8.81,8.82,0.04,0.4535,85280.5,75690.2,0.3317,0.6646,0.87,12.2073,11.3373,1.8449,1.1154,0.9838,1.693,1.693,264331.0,257094.0,128309.0,2341970.0,2277850.0,28.046,1,96
002081.SZ,2018-12-10,8.72,8.74,8.86,8.71,8.86,-0.12,-1.3544,44475.1,39106.2,0.173,0.3466,0.45,12.042,11.1837,1.8199,1.1003,0.9705,1.7162,1.7162,264331.0,257094.0,128309.0,2310250.0,2247000.0,28.046,1,96
002081.SZ,2018-12-11,8.75,8.78,8.88,8.75,8.74,0.04,0.4577,44395.0,39129.1,0.1727,0.346,0.57,12.0971,11.2349,1.8282,1.1053,0.975,1.7084,1.7084,264331.0,257094.0,128309.0,2320820.0,2257290.0,28.046,1,96
002081.SZ,2018-12-12,8.84,8.89,8.94,8.84,8.78,0.11,1.2528,57417.1,51071.4,0.2233,0.4475,0.8,12.2487,11.3757,1.8511,1.1192,0.9872,1.6873,1.6873,264331.0,257094.0,128309.0,2349900.0,2285570.0,28.046,1,96
002081.SZ,2018-12-13,8.96,9.07,9.17,8.8,8.89,0.18,2.0247,84406.9,76353.3,0.3283,0.6578,1.3,12.4967,11.606,1.8886,1.1419,1.0072,1.6538,1.6538,264331.0,257094.0,128309.0,2397480.0,2331840.0,28.046,1,96
002081.SZ,2018-12-14,9.09,8.95,9.15,8.93,9.07,-0.12,-1.323,67274.0,60709.3,0.2617,0.5243,1.06,12.3313,11.4524,1.8636,1.1267,0.9938,1.676,1.676,264331.0,257094.0,128309.0,2365760.0,2300990.0,28.046,1,96
