Instrument,Date,Open,Close,High,Low,Pre_Close,Change,Pct_Chg,Volume,AMount,Turnover_rate,Turnover_rate_f,Volume_ratio,Pe,Pe_ttm,Pb,Ps,Ps_ttm,Dv_ratio,Dv_ttm,Total_share,Float_share,Free_share,Total_mv,Circ_mv,Adj_factor,Ind_class
002750.SZ,2024-06-24,1.77,1.74,1.8,1.74,1.83,-0.09,-4.918,52580.0,9200.85,1.3187,3.0015,0.47,,,1.3734,8.0449,7.6196,0.0,,40050.0,39873.6,17517.8,69687.0,69380.1,6.155,中成药
002750.SZ,2024-06-25,1.66,1.65,1.75,1.65,1.74,-0.09,-5.1724,94374.0,15657.5,2.3668,5.3873,0.86,,,1.3024,7.6288,7.2255,0.0,,40050.0,39873.6,17517.8,66082.5,65791.5,6.1547,中成药
002750.SZ,2024-06-26,1.59,1.61,1.64,1.57,1.65,-0.04,-2.4242,112505.0,17875.7,2.8215,6.4223,1.08,,,1.2708,7.4438,7.0504,0.0,,40050.0,39873.6,17517.8,64480.5,64196.5,6.155,中成药
002750.SZ,2024-06-27,1.6,1.53,1.67,1.53,1.61,-0.08,-4.9689,106804.0,17129.1,2.6786,6.0969,1.02,,,1.2077,7.074,6.7,0.0,,40050.0,39873.6,17517.8,61276.5,61006.6,6.155,中成药
002750.SZ,2024-06-28,1.51,1.48,1.58,1.45,1.53,-0.05,-3.268,115623.0,17497.0,2.8997,6.6003,1.2,,,1.1682,6.8428,6.4811,0.0,,40050.0,39873.6,17517.8,59274.0,59013.0,6.155,中成药
002750.SZ,2024-07-01,1.48,1.51,1.53,1.43,1.48,0.03,2.027,95734.0,14237.9,2.4009,5.4649,0.99,,,1.1919,6.9815,6.6124,0.0,,40050.0,39873.6,17517.8,60475.5,60209.2,6.155,中成药
002750.SZ,2024-07-02,1.53,1.59,1.59,1.52,1.51,0.08,5.298,63196.0,9918.07,1.5849,3.6075,0.6,,,1.255,7.3514,6.9628,0.0,,40050.0,39873.6,17517.8,63679.5,63399.1,6.155,中成药
002750.SZ,2024-07-03,1.62,1.67,1.67,1.61,1.59,0.08,5.0314,73646.0,12179.9,1.847,4.2041,0.75,,,1.3182,7.7213,7.3131,0.0,,40050.0,39873.6,17517.8,66883.5,66588.9,6.155,中成药
002750.SZ,2024-07-04,1.75,1.61,1.75,1.59,1.67,-0.06,-3.5928,179488.0,30162.3,4.5014,10.246,1.97,,,1.2708,7.4438,7.0504,0.0,,40050.0,39873.6,17517.8,64480.5,64196.5,6.155,中成药
002750.SZ,2024-07-05,1.6,1.69,1.69,1.57,1.61,0.08,4.9689,152181.0,25310.6,3.8166,8.6872,1.44,,,1.334,7.8137,7.4007,0.0,,40050.0,39873.6,17517.8,67684.5,67386.4,6.155,中成药
002750.SZ,2024-07-08,1.7,1.61,1.7,1.61,1.69,-0.08,-4.7337,131845.0,21597.3,3.3066,7.5263,1.17,,,1.2708,7.4438,7.0504,0.0,,40050.0,39873.6,17517.8,64480.5,64196.5,6.155,中成药
002750.SZ,2024-07-09,1.56,1.57,1.62,1.53,1.61,-0.04,-2.4845,87127.2,13583.4,2.1851,4.9736,0.73,,,1.2392,7.2589,6.8752,0.0,,40050.0,39873.6,17517.8,62878.5,62601.6,6.155,中成药
002750.SZ,2024-07-10,1.55,1.49,1.59,1.49,1.57,-0.08,-5.0955,75047.4,11455.2,1.8821,4.2841,0.6,,,1.1761,6.889,6.5249,0.0,,40050.0,39873.6,17517.8,59674.5,59411.7,6.155,中成药
002750.SZ,2024-07-11,1.52,1.56,1.56,1.52,1.49,0.07,4.698,70264.1,10921.5,1.7622,4.011,0.56,,,1.2313,7.2127,6.8314,0.0,,40050.0,39873.6,17517.8,62478.0,62202.8,6.155,中成药
002750.SZ,2024-07-12,1.58,1.64,1.64,1.57,1.56,0.08,5.1282,144647.0,23498.4,3.6276,8.2572,1.4,,,1.2945,7.5826,7.1817,0.0,,40050.0,39873.6,17517.8,65682.0,65392.7,6.155,中成药
002750.SZ,2024-07-15,1.64,1.72,1.72,1.6,1.64,0.08,4.878,129768.0,21597.0,3.2545,7.4078,1.27,,,1.3576,7.9524,7.5321,0.0,,40050.0,39873.6,17517.8,68886.0,68582.6,6.155,中成药
002750.SZ,2024-07-16,1.76,1.81,1.81,1.72,1.72,0.09,5.2326,137514.0,24548.6,3.4488,7.85,1.36,,,1.4287,8.3686,7.9262,0.0,,40050.0,39873.6,17517.8,72490.5,72171.2,6.155,中成药
002750.SZ,2024-07-17,1.86,1.9,1.9,1.86,1.81,0.09,4.9724,92639.5,17517.7,2.3233,5.2883,0.83,,,1.4997,8.7847,8.3203,0.0,,40050.0,39873.6,17517.8,76095.0,75759.9,6.155,中成药
002750.SZ,2024-07-18,1.9,1.96,2.0,1.81,1.9,0.06,3.1579,279202.0,53821.9,7.0022,15.9381,2.43,,,1.5471,9.0621,8.583,0.0,,40050.0,39873.6,17517.8,78498.0,78152.3,6.155,中成药
002750.SZ,2024-07-19,1.91,2.06,2.06,1.87,1.96,0.1,5.102,199170.0,39460.1,4.995,11.3696,1.27,,,1.626,9.5244,9.021,0.0,,40050.0,39873.6,17517.8,82503.0,82139.7,6.155,中成药
002750.SZ,2024-07-22,2.06,2.16,2.16,2.06,2.06,0.1,4.8544,143270.0,30470.2,3.5931,8.1785,0.85,,,1.7049,9.9868,9.4589,0.0,,40050.0,39873.6,17517.8,86508.0,86127.0,6.155,中成药
002750.SZ,2024-07-23,2.23,2.05,2.27,2.05,2.16,-0.11,-5.0926,234676.0,50415.7,5.8855,13.3964,1.38,,,1.6181,9.4782,8.9772,0.0,,40050.0,39873.6,17517.8,82102.5,81740.9,6.155,中成药
002750.SZ,2024-07-24,2.07,2.15,2.15,2.05,2.05,0.1,4.878,201929.0,42696.7,5.0642,11.5271,1.06,,,1.6971,9.9405,9.4151,0.0,,40050.0,39873.6,17517.8,86107.5,85728.3,6.155,中成药
002750.SZ,2024-07-25,2.15,2.26,2.26,2.12,2.15,0.11,5.1163,224942.0,49546.7,5.6414,12.8407,1.06,,,1.7839,10.4491,9.8968,0.0,,40050.0,39873.6,17517.8,90513.0,90114.4,6.155,中成药
002750.SZ,2024-07-26,2.2,2.15,2.3,2.15,2.26,-0.11,-4.8673,188855.0,41556.6,4.7363,10.7807,0.94,,,1.6971,9.9405,9.4151,0.0,,40050.0,39873.6,17517.8,86107.5,85728.3,6.155,中成药
002750.SZ,2024-07-29,2.05,2.06,2.12,2.04,2.15,-0.09,-4.186,185870.0,38235.0,4.6615,10.6103,0.94,,,1.626,9.5244,9.021,0.0,,40050.0,39873.6,17517.8,82503.0,82139.7,6.155,中成药
002750.SZ,2024-07-30,2.06,2.16,2.16,2.05,2.06,0.1,4.8544,182991.0,39016.2,4.5893,10.446,0.88,,,1.7049,9.9868,9.4589,0.0,,40050.0,39873.6,17517.8,86508.0,86127.0,6.155,中成药
002750.SZ,2024-07-31,2.16,2.09,2.21,2.07,2.16,-0.07,-3.2407,175746.0,37080.1,4.4076,10.0324,0.89,,,1.6497,9.6631,9.1523,0.0,,40050.0,39873.6,17517.8,83704.5,83335.9,6.155,中成药
002750.SZ,2024-08-01,2.06,2.13,2.18,2.06,2.09,0.04,1.9139,127540.0,27263.1,3.1986,7.2806,0.67,,,1.6813,9.8481,9.3275,0.0,,40050.0,39873.6,17517.8,85306.5,84930.8,6.155,中成药
002750.SZ,2024-08-02,2.13,2.15,2.21,2.11,2.13,0.02,0.939,161331.0,34915.9,4.0461,9.2095,0.94,,,1.6971,9.9405,9.4151,0.0,,40050.0,39873.6,17517.8,86107.5,85728.3,6.155,中成药
002750.SZ,2024-08-05,2.13,2.06,2.17,2.05,2.15,-0.09,-4.186,140799.0,29602.0,3.5311,8.0375,0.84,,,1.626,9.5244,9.021,0.0,,40050.0,39873.6,17517.8,82503.0,82139.7,6.155,中成药
002750.SZ,2024-08-06,2.16,2.16,2.16,2.16,2.06,0.1,4.8544,73244.0,15820.7,1.8369,4.1811,0.46,,,1.7049,9.9868,9.4589,0.0,,40050.0,39873.6,17517.8,86508.0,86127.0,6.155,中成药
002750.SZ,2024-08-07,2.16,2.27,2.27,2.13,2.16,0.11,5.0926,114874.0,25631.6,2.8809,6.5575,0.85,,,1.7918,10.4954,9.9406,0.0,,40050.0,39873.6,17517.8,90913.5,90513.1,6.155,中成药
002750.SZ,2024-08-08,2.37,2.38,2.38,2.36,2.27,0.11,4.8458,35624.5,8458.23,0.8934,2.0336,0.29,,,1.8786,11.004,10.4223,0.0,,40050.0,39873.6,17517.8,95319.0,94899.2,6.155,中成药
002750.SZ,2024-08-09,2.5,2.5,2.5,2.31,2.38,0.12,5.042,348198.0,85426.8,8.7325,19.8768,3.31,,,1.9733,11.5588,10.9478,0.0,,40050.0,39873.6,17517.8,100125.0,99684.0,6.155,中成药
002750.SZ,2024-08-12,2.38,2.38,2.43,2.38,2.5,-0.12,-4.8,62878.0,14980.2,1.5769,3.5894,0.44,,,1.8786,11.004,10.4223,0.0,,40050.0,39873.6,17517.8,95319.0,94899.2,6.155,中成药
002750.SZ,2024-08-13,2.26,2.26,2.26,2.26,2.38,-0.12,-5.042,14018.0,3168.07,0.3516,0.8002,0.11,,,1.7839,10.4491,9.8968,0.0,,40050.0,39873.6,17517.8,90513.0,90114.4,6.155,中成药
002750.SZ,2024-08-14,2.15,2.3,2.37,2.15,2.26,0.04,1.7699,229821.0,52146.7,5.7637,13.1192,2.0,,,1.8154,10.6341,10.0719,0.0,,40050.0,39873.6,17517.8,92115.0,91709.3,6.155,中成药
002750.SZ,2024-08-15,2.23,2.19,2.25,2.19,2.3,-0.11,-4.7826,167336.0,36787.0,4.1967,9.5523,1.21,,,1.7286,10.1255,9.5902,0.0,,40050.0,39873.6,17517.8,87709.5,87323.2,6.155,中成药
002750.SZ,2024-08-16,2.16,2.12,2.23,2.09,2.19,-0.07,-3.1963,136535.0,29237.3,3.4242,7.7941,0.83,,,1.6734,9.8018,9.2837,0.0,,40050.0,39873.6,17517.8,84906.0,84532.1,6.155,中成药
002750.SZ,2024-08-19,2.07,2.1,2.15,2.01,2.12,-0.02,-0.9434,91183.0,18945.5,2.2868,5.2052,0.75,,,1.6576,9.7094,9.1961,0.0,,40050.0,39873.6,17517.8,84105.0,83734.6,6.155,中成药
002750.SZ,2024-08-20,2.1,2.15,2.19,2.08,2.1,0.05,2.381,106433.0,22763.1,2.6693,6.0757,0.83,,,1.6971,9.9405,9.4151,0.0,,40050.0,39873.6,17517.8,86107.5,85728.3,6.155,中成药
002750.SZ,2024-08-21,2.16,2.06,2.16,2.04,2.15,-0.09,-4.186,107741.0,22286.7,2.7021,6.1504,0.74,,,1.626,9.5244,9.021,0.0,,40050.0,39873.6,17517.8,82503.0,82139.7,6.155,中成药
002750.SZ,2024-08-22,2.08,2.15,2.16,2.06,2.06,0.09,4.3689,170867.0,36476.7,4.2852,9.7539,1.4,,,1.6971,9.9405,9.4151,0.0,,40050.0,39873.6,17517.8,86107.5,85728.3,6.155,中成药
002750.SZ,2024-08-23,2.11,2.04,2.11,2.04,2.15,-0.11,-5.1163,113355.0,23283.5,2.8429,6.4708,0.92,,,1.6102,9.432,8.9334,0.0,,40050.0,39873.6,17517.8,81702.0,81342.2,6.155,中成药
002750.SZ,2024-08-26,1.97,1.95,2.01,1.94,2.04,-0.09,-4.4118,133248.0,26100.9,3.3418,7.6064,1.13,,,1.5392,9.0158,8.5392,0.0,,40050.0,39873.6,17517.8,78097.5,77753.6,6.155,中成药
002750.SZ,2024-08-27,1.94,1.99,2.02,1.94,1.95,0.04,2.0513,94023.0,18692.6,2.358,5.3673,0.74,,,1.5708,9.2008,8.7144,0.0,,40050.0,39873.6,17517.8,79699.5,79348.5,6.155,中成药
002750.SZ,2024-08-28,2.02,1.97,2.04,1.91,1.99,-0.02,-1.005,117094.0,23249.0,2.9366,6.6843,0.95,,,1.5542,9.1083,9.5743,0.0,,40050.0,39873.6,17517.8,78898.5,78551.0,6.155,中成药
002750.SZ,2024-08-29,1.92,1.99,2.02,1.91,1.97,0.02,1.0152,101415.0,19965.3,2.5434,5.7892,0.81,,,1.5699,9.2008,9.6715,0.0,,40050.0,39873.6,17517.8,79699.5,79348.5,6.155,中成药
002750.SZ,2024-08-30,1.98,2.09,2.09,1.98,1.99,0.1,5.0251,152225.0,31472.4,3.8177,8.6897,1.36,,,1.6488,9.6631,10.1576,0.0,,40050.0,39873.6,17517.8,83704.5,83335.9,6.155,中成药
002750.SZ,2024-09-02,2.09,2.19,2.19,2.06,2.09,0.1,4.7847,193732.0,41713.5,4.8587,11.0591,1.62,,,1.7277,10.1255,10.6436,0.0,,40050.0,39873.6,17517.8,87709.5,87323.2,6.155,中成药
002750.SZ,2024-09-03,2.25,2.3,2.3,2.22,2.19,0.11,5.0228,57599.0,13157.6,1.4445,3.288,0.44,,,1.8145,10.6341,11.1782,0.0,,40050.0,39873.6,17517.8,92115.0,91709.3,6.155,中成药
002750.SZ,2024-09-04,2.42,2.2,2.42,2.19,2.3,-0.1,-4.3478,335684.0,78592.9,8.4187,19.1624,2.7,,,1.7356,10.1717,10.6922,0.0,,40050.0,39873.6,17517.8,88110.0,87722.0,6.155,中成药
002750.SZ,2024-09-05,2.09,2.27,2.3,2.09,2.2,0.07,3.1818,253128.0,55381.8,6.3482,14.4497,1.51,,,1.7908,10.4954,11.0324,0.0,,40050.0,39873.6,17517.8,90913.5,90513.1,6.155,中成药
002750.SZ,2024-09-06,2.24,2.17,2.35,2.16,2.27,-0.1,-4.4053,188574.0,42102.8,4.7293,10.7647,0.95,,,1.7119,10.033,10.5464,0.0,,40050.0,39873.6,17517.8,86908.5,86525.8,6.155,中成药
002750.SZ,2024-09-09,2.18,2.11,2.2,2.07,2.17,-0.06,-2.765,128033.0,27030.9,3.211,7.3087,0.62,,,1.6646,9.7556,10.2548,0.0,,40050.0,39873.6,17517.8,84505.5,84133.3,6.155,中成药
002750.SZ,2024-09-10,2.11,2.12,2.14,2.05,2.11,0.01,0.4739,93193.0,19578.0,2.3372,5.3199,0.48,,,1.6725,9.8018,10.3034,0.0,,40050.0,39873.6,17517.8,84906.0,84532.1,6.155,中成药
002750.SZ,2024-09-11,2.11,2.05,2.11,2.03,2.12,-0.07,-3.3019,83406.0,17191.6,2.0918,4.7612,0.42,,,1.6173,9.4782,9.9631,0.0,,40050.0,39873.6,17517.8,82102.5,81740.9,6.155,中成药
002750.SZ,2024-09-12,2.04,2.13,2.15,2.04,2.05,0.08,3.9024,137659.0,29240.2,3.4524,7.8582,0.92,,,1.6804,9.8481,10.352,0.0,,40050.0,39873.6,17517.8,85306.5,84930.8,6.155,中成药
002750.SZ,2024-09-13,2.11,2.07,2.14,2.05,2.13,-0.06,-2.8169,118001.0,24622.7,2.9594,6.736,0.94,,,1.633,9.5707,10.0604,0.0,,40050.0,39873.6,17517.8,82903.5,82538.4,6.155,中成药
002750.SZ,2024-09-18,2.04,1.98,2.05,1.97,2.07,-0.09,-4.3478,86952.0,17397.2,2.1807,4.9636,0.78,,,1.562,9.1545,9.6229,0.0,,40050.0,39873.6,17517.8,79299.0,78949.8,6.155,中成药
002750.SZ,2024-09-19,1.98,2.02,2.04,1.98,1.98,0.04,2.0202,63029.0,12702.4,1.5807,3.598,0.61,,,1.5936,9.3395,9.8173,0.0,,40050.0,39873.6,17517.8,80901.0,80544.7,6.155,中成药
002750.SZ,2024-09-20,2.01,2.05,2.07,1.94,2.02,0.03,1.4851,87266.0,17447.7,2.1886,4.9816,0.89,,,1.6173,9.4782,9.9631,0.0,,40050.0,39873.6,17517.8,82102.5,81740.9,6.155,中成药
002750.SZ,2024-09-23,2.03,2.05,2.09,2.02,2.05,0.0,0.0,68844.0,14199.1,1.7266,3.9299,0.7,,,1.6173,9.4782,9.9631,0.0,,40050.0,39873.6,17517.8,82102.5,81740.9,6.155,中成药
002750.SZ,2024-09-24,2.06,2.08,2.08,2.04,2.05,0.03,1.4634,69606.0,14376.9,1.7457,3.9734,0.82,,,1.6409,9.6169,10.109,0.0,,40050.0,39873.6,17517.8,83304.0,82937.1,6.155,中成药
002750.SZ,2024-09-25,2.09,2.13,2.14,2.08,2.08,0.05,2.4038,85979.0,18183.7,2.1563,4.9081,1.14,,,1.6804,9.8481,10.352,0.0,,40050.0,39873.6,17517.8,85306.5,84930.8,6.155,中成药
002750.SZ,2024-09-26,2.11,2.13,2.14,2.09,2.13,0.0,0.0,84920.0,17972.0,2.1297,4.8476,1.13,,,1.6804,9.8481,10.352,0.0,,40050.0,39873.6,17517.8,85306.5,84930.8,6.155,中成药
002750.SZ,2024-09-27,2.16,2.17,2.19,2.1,2.13,0.04,1.8779,147148.0,31617.8,3.6904,8.3999,1.86,,,1.7119,10.033,10.5464,0.0,,40050.0,39873.6,17517.8,86908.5,86525.8,6.155,中成药
002750.SZ,2024-09-30,2.17,2.27,2.27,2.16,2.17,0.1,4.6083,215803.0,47956.0,5.4122,12.319,2.36,,,1.7908,10.4954,11.0324,0.0,,40050.0,39873.6,17517.8,90913.5,90513.1,6.155,中成药
002750.SZ,2024-10-08,2.38,2.26,2.38,2.21,2.27,-0.01,-0.4405,250248.0,57403.2,6.276,14.2853,2.07,,,1.7829,10.4491,10.9838,0.0,,40050.0,39873.6,17517.8,90513.0,90114.4,6.155,中成药
002750.SZ,2024-10-09,2.25,2.15,2.25,2.15,2.26,-0.11,-4.8673,89856.0,19459.3,2.2535,5.1294,0.57,,,1.6962,9.9405,10.4492,0.0,,40050.0,39873.6,17517.8,86107.5,85728.3,6.155,中成药
002750.SZ,2024-10-10,2.1,2.04,2.12,2.04,2.15,-0.11,-5.1163,135887.0,27873.9,3.4079,7.7571,0.86,,,1.6094,9.432,9.9145,0.0,,40050.0,39873.6,17517.8,81702.0,81342.2,6.155,中成药
002750.SZ,2024-10-11,2.01,2.02,2.12,1.97,2.04,-0.02,-0.9804,97131.2,19882.6,2.436,5.5447,0.58,,,1.5936,9.3395,9.8173,0.0,,40050.0,39873.6,17517.8,80901.0,80544.7,6.155,中成药
002750.SZ,2024-10-14,2.0,2.02,2.04,1.99,2.02,0.0,0.0,67337.0,13571.0,1.6888,3.8439,0.43,,,1.5936,9.3395,9.8173,0.0,,40050.0,39873.6,17517.8,80901.0,80544.7,6.155,中成药
002750.SZ,2024-10-15,2.02,2.11,2.12,2.0,2.02,0.09,4.4554,109288.0,22587.6,2.7409,6.2387,0.85,,,1.6646,9.7556,10.2548,0.0,,40050.0,39873.6,17517.8,84505.5,84133.3,6.155,中成药
002750.SZ,2024-10-16,2.11,2.05,2.12,2.04,2.11,-0.06,-2.8436,93339.7,19305.4,2.3409,5.3283,0.93,,,1.6173,9.4782,9.9631,0.0,,40050.0,39873.6,17517.8,82102.5,81740.9,6.155,中成药
002750.SZ,2024-10-17,2.05,2.01,2.07,2.0,2.05,-0.04,-1.9512,68832.0,14003.4,1.7263,3.9293,0.68,,,1.5857,9.2933,9.7687,0.0,,40050.0,39873.6,17517.8,80500.5,80146.0,6.155,中成药
002750.SZ,2024-10-18,2.04,2.03,2.04,2.0,2.01,0.02,0.995,68934.1,13967.9,1.7288,3.9351,0.79,,,1.6015,9.3857,9.8659,0.0,,40050.0,39873.6,17517.8,81301.5,80943.4,6.155,中成药
002750.SZ,2024-10-21,2.03,2.01,2.04,2.0,2.03,-0.02,-0.9852,87862.0,17756.2,2.2035,5.0156,1.08,,,1.5857,9.2933,9.7687,0.0,,40050.0,39873.6,17517.8,80500.5,80146.0,6.155,中成药
002750.SZ,2024-10-22,2.0,2.08,2.1,2.0,2.01,0.07,3.4826,108280.0,22301.0,2.7156,6.1811,1.26,,,1.6409,9.6169,10.109,0.0,,40050.0,39873.6,17517.8,83304.0,82937.1,6.155,中成药
002750.SZ,2024-10-23,2.09,2.11,2.12,2.04,2.08,0.03,1.4423,109928.0,22916.9,2.7569,6.2752,1.29,,,1.6646,9.7556,10.2548,0.0,,40050.0,39873.6,17517.8,84505.5,84133.3,6.155,中成药
002750.SZ,2024-10-24,2.11,2.21,2.22,2.09,2.11,0.1,4.7393,212774.0,46381.1,5.3362,12.1461,2.4,,,1.7435,10.218,10.7408,0.0,,40050.0,39873.6,17517.8,88510.5,88120.7,6.155,中成药
002750.SZ,2024-10-25,2.16,2.2,2.21,2.11,2.21,-0.01,-0.4525,184044.0,39691.9,4.6157,10.5061,1.57,,,1.7356,10.1717,10.6922,0.0,,40050.0,39873.6,17517.8,88110.0,87722.0,6.155,中成药
002750.SZ,2024-10-28,2.21,2.29,2.3,2.18,2.2,0.09,4.0909,138753.0,31419.2,3.4798,7.9207,0.99,,,1.8066,10.5878,11.1296,0.0,,40050.0,39873.6,17517.8,91714.5,91310.6,6.155,中成药
002750.SZ,2024-10-29,2.28,2.18,2.32,2.18,2.29,-0.11,-4.8035,163827.0,36488.5,4.1087,9.352,1.09,,,1.7198,10.0792,10.595,0.0,,40050.0,39873.6,17517.8,87309.0,86924.5,6.155,中成药
002750.SZ,2024-10-30,2.18,2.29,2.29,2.14,2.18,0.11,5.0459,203928.0,45963.5,5.1144,11.6412,1.26,,,1.8066,10.5878,11.1296,0.0,,40050.0,39873.6,17517.8,91714.5,91310.6,6.155,中成药
002750.SZ,2024-10-31,2.33,2.25,2.4,2.23,2.29,-0.04,-1.7467,255441.0,58636.8,6.4063,14.5818,1.41,,,1.7931,10.4029,14.4936,0.0,,40050.0,39873.6,17517.8,90112.5,89715.6,6.155,中成药
002750.SZ,2024-11-01,2.19,2.14,2.2,2.14,2.25,-0.11,-4.8889,169904.0,36608.7,4.2611,9.6989,0.9,,,1.7054,9.8943,13.7851,0.0,,40050.0,39873.6,17517.8,85707.0,85329.5,6.155,中成药
002750.SZ,2024-11-04,2.11,2.25,2.25,2.08,2.14,0.11,5.1402,196621.0,43150.9,4.9311,11.2241,1.06,,,1.7931,10.4029,14.4936,0.0,,40050.0,39873.6,17517.8,90112.5,89715.6,6.155,中成药
002750.SZ,2024-11-05,2.28,2.36,2.36,2.27,2.25,0.11,4.8889,166163.0,38907.9,4.1672,9.4854,0.84,,,1.8807,10.9115,15.2022,0.0,,40050.0,39873.6,17517.8,94518.0,94101.7,6.155,中成药
002750.SZ,2024-11-06,2.35,2.47,2.48,2.32,2.36,0.11,4.661,268701.0,65981.6,6.7388,15.3387,1.35,,,1.9684,11.4201,15.9108,0.0,,40050.0,39873.6,17517.8,98923.5,98487.8,6.155,中成药
002750.SZ,2024-11-07,2.5,2.59,2.59,2.5,2.47,0.12,4.8583,89777.1,22998.5,2.2515,5.1249,0.42,,,2.064,11.9749,16.6838,0.0,,40050.0,39873.6,17517.8,103730.0,103273.0,6.155,中成药
002750.SZ,2024-11-08,2.72,2.72,2.72,2.72,2.59,0.13,5.0193,10072.0,2739.58,0.2526,0.575,0.06,,,2.1676,12.5759,17.5212,0.0,,40050.0,39873.6,17517.8,108936.0,108456.0,6.155,中成药
002750.SZ,2024-11-11,2.86,2.86,2.86,2.68,2.72,0.14,5.1471,310130.0,87804.5,7.7778,17.7037,2.12,,,2.2792,13.2232,18.423,0.0,,40050.0,39873.6,17517.8,114543.0,114039.0,6.155,中成药
002750.SZ,2024-11-12,2.99,3.0,3.0,2.94,2.86,0.14,4.8951,137398.0,41123.0,3.4458,7.8433,0.81,,,2.3908,13.8705,19.3248,0.0,,40050.0,39873.6,17517.8,120150.0,119621.0,6.155,中成药
002750.SZ,2024-11-13,3.0,2.85,3.12,2.85,3.0,-0.15,-5.0,351577.0,103787.0,8.8173,20.0697,2.15,,,2.2712,13.177,18.3586,0.0,,40050.0,39873.6,17517.8,114142.0,113640.0,6.155,中成药
002750.SZ,2024-11-14,2.71,2.99,2.99,2.71,2.85,0.14,4.9123,347897.0,99153.9,8.725,19.8596,1.94,,,2.3828,13.8243,19.2604,0.0,,40050.0,39873.6,17517.8,119750.0,119222.0,6.155,中成药
002750.SZ,2024-11-15,2.84,2.84,2.89,2.84,2.99,-0.15,-5.0167,195552.0,55660.0,4.9043,11.163,0.85,,,2.2633,13.1308,18.2942,0.0,,40050.0,39873.6,17517.8,113742.0,113241.0,6.155,中成药
002750.SZ,2024-11-18,2.7,2.7,2.76,2.7,2.84,-0.14,-4.9296,44873.0,12136.6,1.1254,2.5616,0.17,,,2.1517,12.4835,17.3924,0.0,,40050.0,39873.6,17517.8,108135.0,107659.0,6.155,中成药
002750.SZ,2024-11-19,2.57,2.57,2.57,2.57,2.7,-0.13,-4.8148,23979.0,6162.6,0.6014,1.3688,0.11,,,2.0481,11.8824,16.5549,0.0,,40050.0,39873.6,17517.8,102928.0,102475.0,6.155,中成药
002750.SZ,2024-11-20,2.53,2.64,2.69,2.53,2.57,0.07,2.7237,176796.0,46307.2,4.4339,10.0923,0.92,,,2.1039,12.2061,17.0059,0.0,,40050.0,39873.6,17517.8,105732.0,105266.0,6.155,中成药
002750.SZ,2024-11-21,2.61,2.56,2.64,2.51,2.64,-0.08,-3.0303,158963.0,40502.8,3.9867,9.0744,1.01,,,2.0401,11.8362,16.4905,0.0,,40050.0,39873.6,17517.8,102528.0,102076.0,6.155,中成药
002750.SZ,2024-11-22,2.56,2.43,2.63,2.43,2.56,-0.13,-5.0781,130580.0,33138.9,3.2748,7.4541,1.09,,,1.9365,11.2351,15.6531,0.0,,40050.0,39873.6,17517.8,97321.5,96892.9,6.155,中成药
002750.SZ,2024-11-25,2.43,2.49,2.5,2.32,2.43,0.06,2.4691,113584.0,27511.9,2.8486,6.4839,1.06,,,1.9843,11.5125,16.0396,0.0,,40050.0,39873.6,17517.8,99724.5,99285.3,6.155,中成药
002750.SZ,2024-11-26,2.5,2.61,2.61,2.49,2.49,0.12,4.8193,135694.0,35184.7,3.4031,7.746,1.12,,,2.08,12.0674,16.8126,0.0,,40050.0,39873.6,17517.8,104530.0,104070.0,6.155,中成药
002750.SZ,2024-11-27,2.65,2.57,2.72,2.52,2.61,-0.04,-1.5326,193781.0,50666.0,4.8599,11.0619,1.35,,,2.0481,11.8824,16.5549,0.0,,40050.0,39873.6,17517.8,102928.0,102475.0,6.155,中成药
002750.SZ,2024-11-28,2.55,2.61,2.64,2.5,2.57,0.04,1.5564,132771.0,34220.2,3.3298,7.5792,0.91,,,2.08,12.0674,16.8126,0.0,,40050.0,39873.6,17517.8,104530.0,104070.0,6.155,中成药
002750.SZ,2024-11-29,2.6,2.54,2.6,2.48,2.61,-0.07,-2.682,122171.0,30851.4,3.064,6.9741,0.86,,,2.0242,11.7437,16.3617,0.0,,40050.0,39873.6,17517.8,101727.0,101279.0,6.155,中成药
002750.SZ,2024-12-02,2.54,2.56,2.59,2.49,2.54,0.02,0.7874,118323.0,29962.3,2.9675,6.7544,0.85,,,2.0401,11.8362,16.4905,0.0,,40050.0,39873.6,17517.8,102528.0,102076.0,6.155,中成药
002750.SZ,2024-12-03,2.57,2.69,2.69,2.55,2.56,0.13,5.0781,129923.0,33925.3,3.2584,7.4166,0.92,,,2.1437,12.4372,17.3279,0.0,,40050.0,39873.6,17517.8,107734.0,107260.0,6.155,中成药
002750.SZ,2024-12-04,2.76,2.82,2.82,2.71,2.69,0.13,4.8327,280177.0,78263.0,7.0266,15.9938,2.01,,,2.2473,13.0383,18.1654,0.0,,40050.0,39873.6,17517.8,112941.0,112444.0,6.155,中成药
002750.SZ,2024-12-05,2.77,2.72,2.79,2.68,2.82,-0.1,-3.5461,193405.0,52479.1,4.8504,11.0405,1.23,,,2.1676,12.5759,17.5212,0.0,,40050.0,39873.6,17517.8,108936.0,108456.0,6.155,中成药
002750.SZ,2024-12-06,2.76,2.78,2.81,2.69,2.72,0.06,2.2059,140456.0,38611.4,3.5225,8.0179,0.83,,,2.2155,12.8534,17.9077,0.0,,40050.0,39873.6,17517.8,111339.0,110849.0,6.155,中成药
