Symbol,Date,Open,Close,High,Low,Pre_Close,Change,Pct_Chg,Volume,AMount,Turnover_rate,Turnover_rate_f,Volume_ratio,Pe,Pe_ttm,Pb,Ps,Ps_ttm,Dv_ratio,Dv_ttm,Total_share,Float_share,Free_share,Total_mv,Circ_mv,Adj_factor,Ind_class
688326.SH,2022-09-27,195.59,195.8,201.1,193.99,197.52,-1.72,-0.8708,4380.32,86014.9,1.8746,1.8753,0.75,160.725,107.289,4.5724,7.2021,6.6093,,,12000.0,2336.64,2335.85,2349600.0,457515.0,1.0,20
688326.SH,2022-09-28,196.0,184.32,196.0,183.4,195.8,-11.48,-5.8631,8299.1,154722.0,3.5517,3.5529,1.5,151.302,100.998,4.3043,6.7799,6.2218,,,12000.0,2336.64,2335.85,2211840.0,430690.0,1.0,20
688326.SH,2022-09-29,184.98,190.01,195.28,182.08,184.32,5.69,3.087,4910.45,93100.5,2.1015,2.1022,0.85,155.973,104.116,4.4372,6.9892,6.4138,,,12000.0,2336.64,2335.85,2280120.0,443986.0,1.0,20
688326.SH,2022-09-30,192.29,181.04,192.31,179.0,190.01,-8.97,-4.7208,4987.5,91574.3,2.1345,2.1352,0.9,148.609,99.201,4.2277,6.6592,6.111,,,12000.0,2336.64,2335.85,2172480.0,423026.0,1.0,20
688326.SH,2022-10-10,182.0,170.0,182.0,166.9,181.04,-11.04,-6.0981,8937.31,152398.0,3.8248,3.8261,1.68,139.547,93.1516,3.9699,6.2531,5.7384,,,12000.0,2336.64,2335.85,2040000.0,397230.0,1.0,20
688326.SH,2022-10-11,172.96,163.0,172.96,161.24,170.0,-7.0,-4.1176,7973.82,131338.0,3.4125,3.4137,1.27,133.801,89.316,3.8064,5.9957,5.5021,,,12000.0,2336.64,2335.85,1956000.0,380873.0,1.0,20
688326.SH,2022-10-12,165.44,164.32,166.81,153.45,163.0,1.32,0.8098,14805.4,235360.0,6.3362,6.3383,2.11,134.885,90.0393,3.8373,6.0442,5.5467,,,12000.0,2336.64,2335.85,1971840.0,383957.0,1.0,20
688326.SH,2022-10-13,164.24,162.5,169.2,162.33,164.32,-1.82,-1.1076,5720.59,94274.0,2.4482,2.449,0.69,133.391,89.042,3.7947,5.9773,5.4852,,,12000.0,2336.64,2335.85,1950000.0,379705.0,1.0,20
688326.SH,2022-10-14,165.0,162.5,165.99,159.38,162.5,0.0,0.0,5716.79,92802.3,2.4466,2.4474,0.67,133.391,89.042,3.7947,5.9773,5.4852,,,12000.0,2336.64,2335.85,1950000.0,379705.0,1.0,20
688326.SH,2022-10-17,162.5,159.38,164.0,154.53,162.5,-3.12,-1.92,6532.97,103514.0,2.7959,2.7968,0.76,130.829,87.3324,3.7219,5.8625,5.3799,,,12000.0,2336.64,2335.85,1912560.0,372414.0,1.0,20
688326.SH,2022-10-18,162.44,159.3,163.9,157.5,159.38,-0.08,-0.0502,5431.97,86954.9,2.3247,2.3255,0.67,130.764,87.2886,3.72,5.8596,5.3772,,,12000.0,2336.64,2335.85,1911600.0,372228.0,1.0,20
688326.SH,2022-10-19,157.92,152.23,162.0,144.23,159.3,-7.07,-4.4382,24251.8,369458.0,9.8291,9.8322,3.17,124.96,83.4145,3.5549,5.5995,5.1386,,,12000.0,2467.36,2466.56,1826760.0,375606.0,1.0,20
688326.SH,2022-10-20,149.63,150.0,154.66,147.77,152.23,-2.23,-1.4649,9528.94,144062.0,3.862,3.8632,1.0,123.13,82.1926,3.5028,5.5175,5.0633,,,12000.0,2467.36,2466.56,1800000.0,370103.0,1.0,20
688326.SH,2022-10-21,148.0,149.66,150.43,144.8,150.0,-0.34,-0.2267,8644.57,127851.0,3.5036,3.5047,0.84,122.851,82.0063,3.4949,5.505,5.0518,,,12000.0,2467.36,2466.56,1795920.0,369264.0,1.0,20
688326.SH,2022-10-24,148.01,150.26,151.69,146.48,149.66,0.6,0.4009,6447.95,96349.3,2.6133,2.6141,0.59,123.343,82.3351,3.5089,5.527,5.0721,,,12000.0,2467.36,2466.56,1803120.0,370745.0,1.0,20
688326.SH,2022-10-25,149.89,153.55,158.0,145.3,150.26,3.29,2.1895,13039.5,198866.0,5.2848,5.2865,1.2,126.044,84.1378,3.5857,5.6481,5.1831,,,12000.0,2467.36,2466.56,1842600.0,378862.0,1.0,20
688326.SH,2022-10-26,155.0,148.01,156.39,145.28,153.55,-5.54,-3.6079,15828.0,234103.0,6.415,6.417,1.28,121.496,81.1022,3.4564,5.4443,4.9961,,,12000.0,2467.36,2466.56,1776120.0,365193.0,1.0,20
688326.SH,2022-10-27,140.0,149.13,157.87,140.0,148.01,1.12,0.7567,22491.6,342489.0,9.1157,9.1186,2.1,122.415,72.5511,3.4398,5.4855,4.6273,,,12000.0,2467.36,2466.56,1789560.0,367957.0,1.0,20
688326.SH,2022-10-28,145.32,150.61,159.0,144.51,149.13,1.48,0.9924,12393.0,189183.0,5.0228,5.0244,0.93,123.63,73.2711,3.474,5.5399,4.6732,,,12000.0,2467.36,2466.56,1807320.0,371608.0,1.0,20
688326.SH,2022-10-31,150.62,144.5,152.69,143.0,150.61,-6.11,-4.0568,10901.1,160731.0,4.4181,4.4196,0.78,118.615,70.2986,3.333,5.3152,4.4836,,,12000.0,2467.36,2466.56,1734000.0,356533.0,1.0,20
688326.SH,2022-11-01,144.03,146.86,147.5,142.0,144.5,2.36,1.6332,13953.3,201567.0,5.6552,5.657,0.93,120.552,71.4467,3.3875,5.402,4.5569,,,12000.0,2467.36,2466.56,1762320.0,362356.0,1.0,20
688326.SH,2022-11-02,146.0,154.8,157.5,138.5,146.86,7.94,5.4065,27389.3,406091.0,11.1007,11.1042,1.81,127.07,75.3095,3.5706,5.694,4.8032,,,12000.0,2467.36,2466.56,1857600.0,381947.0,1.0,20
688326.SH,2022-11-03,154.56,171.01,171.74,153.02,154.8,16.21,10.4716,21296.5,348872.0,8.6313,8.6341,1.22,140.376,83.1956,3.9445,6.2903,5.3062,,,12000.0,2467.36,2466.56,2052120.0,421942.0,1.0,20
688326.SH,2022-11-04,170.98,175.74,181.23,163.17,171.01,4.73,2.7659,26916.7,470100.0,10.9091,10.9126,1.57,144.259,85.4967,4.0536,6.4643,5.453,,,12000.0,2467.36,2466.56,2108880.0,433613.0,1.0,20
688326.SH,2022-11-07,176.77,172.34,176.99,166.81,175.74,-3.4,-1.9347,14120.8,242300.0,5.723,5.7249,0.7,141.468,83.8426,3.9752,6.3392,5.3475,,,12000.0,2467.36,2466.56,2068080.0,425224.0,1.0,20
688326.SH,2022-11-08,172.53,166.4,174.39,163.7,172.34,-5.94,-3.4467,11394.4,190427.0,4.6181,4.6195,0.55,136.592,80.9528,3.8382,6.1207,5.1632,,,12000.0,2467.36,2466.56,1996800.0,410568.0,1.0,20
688326.SH,2022-11-09,167.18,168.35,171.05,163.44,166.4,1.95,1.1719,9787.05,164727.0,3.9666,3.9679,0.48,138.193,81.9015,3.8832,6.1924,5.2237,,,12000.0,2467.36,2466.56,2020200.0,415379.0,1.0,20
688326.SH,2022-11-10,167.88,161.1,170.71,160.31,168.35,-7.25,-4.3065,7184.23,117437.0,2.9117,2.9126,0.43,132.241,78.3744,3.7159,5.9258,4.9987,,,12000.0,2467.36,2466.56,1933200.0,397491.0,1.0,20
688326.SH,2022-11-11,164.75,159.5,169.92,159.0,161.1,-1.6,-0.9932,9084.74,149590.0,3.682,3.6832,0.65,130.928,77.596,3.679,5.8669,4.9491,,,12000.0,2467.36,2466.56,1914000.0,393543.0,1.0,20
688326.SH,2022-11-14,158.28,151.89,162.05,149.98,159.5,-7.61,-4.7712,13340.1,204848.0,5.4066,5.4084,1.29,124.681,73.8938,3.5035,5.587,4.7129,,,12000.0,2467.36,2466.56,1822680.0,374767.0,1.0,20
688326.SH,2022-11-15,152.98,163.04,165.5,152.05,151.89,11.15,7.3408,12124.4,192634.0,4.9139,4.9155,1.19,133.834,79.3182,3.7607,5.9971,5.0589,,,12000.0,2467.36,2466.56,1956480.0,402278.0,1.0,20
688326.SH,2022-11-16,163.03,162.88,169.5,160.0,163.04,-0.16,-0.0981,9012.13,149642.0,3.6525,3.6537,0.87,133.702,79.2404,3.757,5.9912,5.054,,,12000.0,2467.36,2466.56,1954560.0,401883.0,1.0,20
688326.SH,2022-11-17,162.88,160.32,163.4,154.32,162.88,-2.56,-1.5717,8008.33,125812.0,3.2457,3.2468,0.79,131.601,77.9949,3.698,5.8971,4.9745,,,12000.0,2467.36,2466.56,1923840.0,395566.0,1.0,20
688326.SH,2022-11-18,160.38,157.6,162.98,157.51,160.32,-2.72,-1.6966,4961.2,79368.4,2.0107,2.0114,0.48,129.368,76.6717,3.6352,5.797,4.8901,,,12000.0,2467.36,2466.56,1891200.0,388855.0,1.0,20
688326.SH,2022-11-21,157.87,159.35,159.8,152.81,157.6,1.75,1.1104,6029.5,94378.4,2.4437,2.4445,0.64,130.805,77.523,3.6756,5.8614,4.9444,,,12000.0,2467.36,2466.56,1912200.0,393173.0,1.0,20
688326.SH,2022-11-22,159.12,157.43,161.77,154.44,159.35,-1.92,-1.2049,6200.01,98537.9,2.5128,2.5136,0.77,129.229,76.589,3.6313,5.7908,4.8848,,,12000.0,2467.36,2466.56,1889160.0,388436.0,1.0,20
688326.SH,2022-11-23,156.43,156.05,158.77,152.02,157.43,-1.38,-0.8766,8333.76,129181.0,3.3776,3.3787,1.22,128.096,75.9176,3.5995,5.74,4.842,,,12000.0,2467.36,2466.56,1872600.0,385031.0,1.0,20
688326.SH,2022-11-24,156.41,153.42,159.95,153.03,156.05,-2.63,-1.6854,4506.48,70341.1,1.8264,1.827,0.67,125.937,74.6381,3.5388,5.6433,4.7604,,,12000.0,2467.36,2466.56,1841040.0,378542.0,1.0,20
688326.SH,2022-11-25,154.14,149.17,154.14,148.2,153.42,-4.25,-2.7702,4611.41,69276.8,1.869,1.8696,0.77,122.448,72.5705,3.4408,5.4869,4.6285,,,12000.0,2467.36,2466.56,1790040.0,368055.0,1.0,20
688326.SH,2022-11-28,145.0,147.0,151.8,144.99,149.17,-2.17,-1.4547,6168.68,91142.5,2.5001,2.5009,1.04,120.667,71.5148,3.3907,5.4071,4.5612,,,12000.0,2467.36,2466.56,1764000.0,362701.0,1.0,20
688326.SH,2022-11-29,146.99,144.1,149.0,144.01,147.0,-2.9,-1.9728,6031.45,87831.3,2.4445,2.4453,1.01,118.287,70.104,3.3238,5.3005,4.4712,,,12000.0,2467.36,2466.56,1729200.0,355546.0,1.0,20
688326.SH,2022-11-30,145.87,161.58,161.58,142.18,144.1,17.48,12.1305,15571.9,240099.0,6.3112,6.3132,2.63,132.635,78.6079,3.727,5.9434,5.0136,,,12000.0,2467.36,2466.56,1938960.0,398675.0,1.0,20
688326.SH,2022-12-01,163.9,164.99,167.67,162.01,161.58,3.41,2.1104,13832.2,227865.0,5.6061,5.6079,1.87,135.434,80.2669,3.8057,6.0689,5.1194,,,12000.0,2467.36,2466.56,1979880.0,407089.0,1.0,20
688326.SH,2022-12-02,164.33,157.5,166.48,157.44,164.99,-7.49,-4.5397,6465.8,104604.0,2.6205,2.6214,0.7,129.286,76.623,3.6329,5.7933,4.887,,,12000.0,2467.36,2466.56,1890000.0,388608.0,1.0,20
688326.SH,2022-12-05,160.68,154.49,160.68,153.18,157.5,-3.01,-1.9111,4153.08,64765.6,1.6832,1.6838,0.43,126.815,75.1587,3.5635,5.6826,4.7936,,,12000.0,2467.36,2466.56,1853880.0,381182.0,1.0,20
688326.SH,2022-12-06,154.42,153.15,156.49,150.25,154.49,-1.34,-0.8674,5991.47,91859.4,2.4283,2.4291,0.65,125.715,74.5068,3.5326,5.6333,4.752,,,12000.0,2467.36,2466.56,1837800.0,377875.0,1.0,20
688326.SH,2022-12-07,152.0,154.29,158.51,151.3,153.15,1.14,0.7444,9295.36,143938.0,3.7673,3.7685,1.01,126.651,75.0614,3.5589,5.6753,4.7874,,,12000.0,2467.36,2466.56,1851480.0,380688.0,1.0,20
688326.SH,2022-12-08,153.0,156.78,158.51,151.15,154.29,2.49,1.6138,5959.81,93195.2,2.4155,2.4162,0.75,128.695,76.2728,3.6163,5.7669,4.8647,,,12000.0,2467.36,2466.56,1881360.0,386832.0,1.0,20
688326.SH,2022-12-09,156.78,149.21,160.0,149.1,156.78,-7.57,-4.8284,6364.34,97820.7,2.5794,2.5802,1.0,122.481,72.59,3.4417,5.4884,4.6298,,,12000.0,2467.36,2466.56,1790520.0,368154.0,1.0,20
688326.SH,2022-12-12,149.03,150.67,152.8,147.51,149.21,1.46,0.9785,4401.28,66119.8,1.7838,1.7844,0.69,123.68,73.3003,3.4754,5.5421,4.6751,,,12000.0,2467.36,2466.56,1808040.0,371756.0,1.0,20
688326.SH,2022-12-13,149.31,144.5,152.11,144.0,150.67,-6.17,-4.095,4791.8,70297.6,1.9421,1.9427,0.75,118.615,70.2986,3.333,5.3152,4.4836,,,12000.0,2467.36,2466.56,1734000.0,356533.0,1.0,20
688326.SH,2022-12-14,143.0,143.5,146.5,142.04,144.5,-1.0,-0.692,3387.06,48855.8,1.3727,1.3732,0.55,117.794,69.8121,3.31,5.2784,4.4526,,,12000.0,2467.36,2466.56,1722000.0,354066.0,1.0,20
688326.SH,2022-12-15,143.5,155.29,155.29,141.5,143.5,11.79,8.216,11431.4,170409.0,4.6331,4.6346,2.3,127.472,75.5479,3.5819,5.7121,4.8184,,,12000.0,2467.36,2466.56,1863480.0,383156.0,1.0,20
688326.SH,2022-12-16,151.4,142.73,152.16,142.73,155.29,-12.56,-8.0881,9805.25,142912.0,3.974,3.9753,1.61,117.162,69.4375,3.2922,5.2501,4.4287,,,12000.0,2467.36,2466.56,1712760.0,352166.0,1.0,20
688326.SH,2022-12-19,145.98,144.9,148.55,139.08,142.73,2.17,1.5204,4969.21,72314.3,2.014,2.0146,0.73,118.943,70.4932,3.3423,5.3299,4.4961,,,12000.0,2467.36,2466.56,1738800.0,357520.0,1.0,20
688326.SH,2022-12-20,143.01,145.2,146.88,141.0,144.9,0.3,0.207,4571.9,65689.6,1.853,1.8536,0.66,119.189,70.6391,3.3492,5.3409,4.5054,,,12000.0,2467.36,2466.56,1742400.0,358260.0,1.0,20
688326.SH,2022-12-21,143.11,138.27,145.0,137.5,145.2,-6.93,-4.7727,5493.14,76870.8,2.2263,2.227,0.8,113.501,67.2677,3.1893,5.086,4.2903,,,12000.0,2467.36,2466.56,1659240.0,341161.0,1.0,20
688326.SH,2022-12-22,138.27,136.05,140.5,134.8,138.27,-2.22,-1.6056,4400.32,60638.0,1.7834,1.784,0.61,111.679,66.1877,3.1381,5.0043,4.2215,,,12000.0,2467.36,2466.56,1632600.0,335684.0,1.0,20
688326.SH,2022-12-23,138.07,133.4,138.2,132.12,136.05,-2.65,-1.9478,3717.11,49925.0,1.5065,1.507,0.64,109.503,64.8985,3.077,4.9069,4.1392,,,12000.0,2467.36,2466.56,1600800.0,329145.0,1.0,20
688326.SH,2022-12-26,132.01,143.12,144.54,131.45,133.4,9.72,7.2864,6288.05,88238.4,2.5485,2.5493,1.36,117.482,69.6272,3.3012,5.2644,4.4408,,,12000.0,2467.36,2466.56,1717440.0,353128.0,1.0,20
688326.SH,2022-12-27,145.58,153.55,153.94,141.87,143.12,10.43,7.2876,6909.07,103203.0,2.8002,2.8011,1.41,126.044,74.7014,3.5418,5.6481,4.7645,,,12000.0,2467.36,2466.56,1842600.0,378862.0,1.0,20
688326.SH,2022-12-28,153.78,151.0,153.79,149.33,153.55,-2.55,-1.6607,4390.9,66448.4,1.7796,1.7802,0.82,123.951,73.4608,3.483,5.5543,4.6853,,,12000.0,2467.36,2466.56,1812000.0,372571.0,1.0,20
688326.SH,2022-12-29,150.8,150.01,151.96,146.11,151.0,-0.99,-0.6556,3571.43,53318.6,1.4475,1.4479,0.69,123.138,72.9792,3.4601,5.5178,4.6546,,,12000.0,2467.36,2466.56,1800120.0,370128.0,1.0,20
688326.SH,2022-12-30,150.71,149.3,151.56,147.0,150.01,-0.71,-0.4733,3925.86,58570.3,1.5911,1.5916,0.79,122.555,72.6338,3.4438,5.4917,4.6326,,,12000.0,2467.36,2466.56,1791600.0,368376.0,1.0,20
688326.SH,2023-01-03,148.8,154.08,156.38,145.13,149.3,4.78,3.2016,5217.31,78938.7,2.1145,2.1152,1.04,126.479,74.9592,3.554,5.6675,4.7809,,,12000.0,2467.36,2466.56,1848960.0,380170.0,1.0,20
688326.SH,2023-01-04,155.84,159.97,163.59,152.4,154.08,5.89,3.8227,9472.34,151645.0,3.8391,3.8403,1.97,131.314,77.8247,3.6899,5.8842,4.9637,,,12000.0,2467.36,2466.56,1919640.0,394703.0,1.0,20
688326.SH,2023-01-05,159.79,165.47,172.0,157.51,159.97,5.5,3.4381,10952.6,181915.0,4.439,4.4404,2.06,135.829,80.5004,3.8167,6.0865,5.1343,,,12000.0,2467.36,2466.56,1985640.0,408273.0,1.0,20
688326.SH,2023-01-06,164.87,165.79,169.01,163.0,165.47,0.32,0.1934,8619.91,143490.0,3.4936,3.4947,1.3,136.091,80.6561,3.8241,6.0983,5.1442,,,12000.0,2467.36,2466.56,1989480.0,409063.0,1.0,20
688326.SH,2023-01-09,165.0,166.95,170.09,162.5,165.79,1.16,0.6997,7534.3,125497.0,3.0536,3.0546,0.99,137.043,81.2204,3.8509,6.1409,5.1802,,,12000.0,2467.36,2466.56,2003400.0,411925.0,1.0,20
688326.SH,2023-01-10,168.79,171.0,172.0,162.5,166.95,4.05,2.4259,9101.77,152970.0,3.6889,3.6901,1.09,140.368,83.1907,3.9443,6.2899,5.3059,,,12000.0,2467.36,2466.56,2052000.0,421918.0,1.0,20
688326.SH,2023-01-11,168.23,168.01,173.49,167.0,171.0,-2.99,-1.7485,4878.45,83020.0,1.9772,1.9778,0.53,137.913,81.7361,3.8753,6.1799,5.2131,,,12000.0,2467.36,2466.56,2016120.0,414540.0,1.0,20
688326.SH,2023-01-12,168.03,168.48,171.03,166.16,168.01,0.47,0.2797,2511.93,42338.0,1.0181,1.0184,0.31,138.299,81.9647,3.8862,6.1972,5.2277,,,12000.0,2467.36,2466.56,2021760.0,415700.0,1.0,20
688326.SH,2023-01-13,170.9,168.55,171.3,165.54,168.48,0.07,0.0415,3207.07,53961.0,1.2998,1.3002,0.49,138.357,81.9988,3.8878,6.1998,5.2299,,,12000.0,2467.36,2466.56,2022600.0,415873.0,1.0,20
688326.SH,2023-01-16,171.56,167.2,173.32,166.2,168.55,-1.35,-0.8009,3877.29,65859.3,1.5714,1.5719,0.71,137.249,81.342,3.8566,6.1501,5.188,,,12000.0,2467.36,2466.56,2006400.0,412542.0,1.0,20
688326.SH,2023-01-17,168.98,167.93,170.7,166.02,167.2,0.73,0.4366,2076.9,35012.6,0.8418,0.842,0.44,137.848,81.6972,3.8735,6.177,5.2106,,,12000.0,2467.36,2466.56,2015160.0,414343.0,1.0,20
688326.SH,2023-01-18,169.89,166.73,169.89,165.39,167.93,-1.2,-0.7146,1511.08,25183.8,0.6124,0.6126,0.46,136.863,81.1134,3.8458,6.1329,5.1734,,,12000.0,2467.36,2466.56,2000760.0,411382.0,1.0,20
688326.SH,2023-01-19,167.99,167.13,167.99,163.62,166.73,0.4,0.2399,1712.98,28436.6,0.6943,0.6945,0.65,137.191,81.308,3.855,6.1476,5.1858,,,12000.0,2467.36,2466.56,2005560.0,412369.0,1.0,20
688326.SH,2023-01-20,166.99,163.28,170.83,162.11,167.13,-3.85,-2.3036,3718.6,61296.4,1.5071,1.5076,1.5,134.031,79.435,3.7662,6.006,5.0664,,,12000.0,2467.36,2466.56,1959360.0,402870.0,1.0,20
688326.SH,2023-01-30,166.5,171.05,175.52,166.5,163.28,7.77,4.7587,5146.7,88133.0,2.0859,2.0866,2.0,140.409,83.215,3.9455,6.2918,5.3075,,,12000.0,2467.36,2466.56,2052600.0,422041.0,1.0,20
688326.SH,2023-01-31,170.25,169.3,172.98,166.01,171.05,-1.75,-1.0231,3167.39,53725.2,1.2837,1.2841,1.12,138.972,82.3637,3.9051,6.2274,5.2532,,,12000.0,2467.36,2466.56,2031600.0,417723.0,1.0,20
688326.SH,2023-02-01,167.36,177.99,178.8,167.36,169.3,8.69,5.1329,5551.88,97169.9,2.2501,2.2509,1.82,146.106,86.5913,4.1055,6.547,5.5228,,,12000.0,2467.36,2466.56,2135880.0,439165.0,1.0,20
688326.SH,2023-02-02,176.4,174.5,186.0,173.02,177.99,-3.49,-1.9608,8374.69,149993.0,3.3942,3.3953,2.17,143.241,84.8934,4.025,6.4187,5.4145,,,12000.0,2467.36,2466.56,2094000.0,430554.0,1.0,20
688326.SH,2023-02-03,173.45,175.8,177.79,173.0,174.5,1.3,0.745,3164.76,55631.2,1.2827,1.2831,0.61,144.308,85.5259,4.055,6.4665,5.4548,,,12000.0,2467.36,2466.56,2109600.0,433761.0,1.0,20
688326.SH,2023-02-06,177.0,168.33,177.0,167.5,175.8,-7.47,-4.2491,6901.93,117185.0,2.7973,2.7982,1.36,138.176,81.8918,3.8827,6.1917,5.2231,,,12000.0,2467.36,2466.56,2019960.0,415330.0,1.0,20
688326.SH,2023-02-07,167.41,165.82,169.6,164.53,168.33,-2.51,-1.4911,3802.14,63284.6,1.541,1.5415,0.7,136.116,80.6707,3.8248,6.0994,5.1452,,,12000.0,2467.36,2466.56,1989840.0,409137.0,1.0,20
688326.SH,2023-02-08,164.03,166.88,168.48,164.03,165.82,1.06,0.6392,2093.82,34846.9,0.8486,0.8489,0.38,136.986,81.1864,3.8493,6.1384,5.1781,,,12000.0,2467.36,2466.56,2002560.0,411752.0,1.0,20
688326.SH,2023-02-09,167.0,169.88,172.0,166.05,166.88,3.0,1.7977,2872.38,48598.3,1.1642,1.1645,0.59,139.449,82.6458,3.9185,6.2487,5.2712,,,12000.0,2467.36,2466.56,2038560.0,419154.0,1.0,20
688326.SH,2023-02-10,169.88,163.5,170.09,162.0,169.88,-6.38,-3.7556,3283.69,54145.9,1.3309,1.3313,0.87,134.211,79.542,3.7713,6.014,5.0732,,,12000.0,2467.36,2466.56,1962000.0,403413.0,1.0,20
688326.SH,2023-02-13,163.59,164.32,167.0,163.17,163.5,0.82,0.5015,2082.18,34294.3,0.8439,0.8442,0.55,134.885,79.9409,3.7902,6.0442,5.0986,,,12000.0,2467.36,2466.56,1971840.0,405436.0,1.0,20
688326.SH,2023-02-14,162.8,161.03,164.18,159.0,164.32,-3.29,-2.0022,3436.54,55439.3,1.3928,1.3932,1.22,132.184,78.3404,3.7143,5.9232,4.9965,,,12000.0,2467.36,2466.56,1932360.0,397318.0,1.0,20
688326.SH,2023-02-15,161.5,154.06,161.57,152.37,161.03,-6.97,-4.3284,6328.94,98576.0,2.5651,2.5659,2.3,126.462,74.9495,3.5536,5.6668,4.7803,,,12000.0,2467.36,2466.56,1848720.0,380121.0,1.0,20
688326.SH,2023-02-16,154.6,149.26,154.6,147.57,154.06,-4.8,-3.1157,4799.62,72376.3,1.9452,1.9459,1.33,122.522,72.6143,3.4428,5.4903,4.6313,,,12000.0,2467.36,2466.56,1791120.0,368277.0,1.0,20
688326.SH,2023-02-17,149.26,147.0,149.37,145.24,149.26,-2.26,-1.5141,5022.14,73783.2,2.0354,2.0361,1.26,120.667,71.5148,3.3907,5.4071,4.5612,,,12000.0,2467.36,2466.56,1764000.0,362701.0,1.0,20
688326.SH,2023-02-20,149.0,157.0,164.15,149.0,147.0,10.0,6.8027,10698.3,169127.0,4.3359,4.3373,2.47,128.876,76.3798,3.6214,5.775,4.8715,,,12000.0,2467.36,2466.56,1884000.0,387375.0,1.0,20
688326.SH,2023-02-21,168.0,174.44,180.28,160.11,157.0,17.44,11.1083,22807.5,391550.0,9.2437,9.2467,3.77,143.192,84.8643,4.0236,6.4165,5.4126,,,12000.0,2467.36,2466.56,2093280.0,430405.0,1.0,20
688326.SH,2023-02-22,185.0,175.62,185.9,169.51,174.44,1.18,0.6765,27376.6,491772.0,11.0955,11.0991,2.76,144.16,85.4383,4.0509,6.4599,5.4493,,,12000.0,2467.36,2466.56,2107440.0,433317.0,1.0,20
688326.SH,2023-02-23,172.17,171.56,179.88,170.11,175.62,-4.06,-2.3118,11247.0,195893.0,4.5583,4.5598,0.8,140.827,83.4632,3.9572,6.3105,5.3233,,,12000.0,2467.36,2466.56,2058720.0,423300.0,1.0,20
688326.SH,2023-02-24,170.23,162.99,170.3,162.98,171.56,-8.57,-4.9953,8584.13,142062.0,3.4791,3.4802,0.56,133.793,79.2939,3.7595,5.9953,5.0574,,,12000.0,2467.36,2466.56,1955880.0,402154.0,1.0,20
688326.SH,2023-02-27,161.62,157.89,163.4,156.45,162.99,-5.1,-3.129,8545.68,136430.0,3.4635,3.4646,0.53,129.606,76.8128,3.6419,5.8077,4.8991,,,12000.0,2467.36,2466.56,1894680.0,389571.0,1.0,20
688326.SH,2023-02-28,160.0,155.74,160.55,154.8,157.89,-2.15,-1.3617,5862.35,91529.6,2.376,2.3767,0.37,127.841,78.3066,3.5234,5.7286,4.6385,,,12000.0,2467.36,2466.56,1868880.0,384266.0,1.0,20
688326.SH,2023-03-01,155.0,155.96,157.35,152.89,155.74,0.22,0.1413,5971.88,92712.1,2.4204,2.4211,0.48,128.022,78.4172,3.5283,5.7367,4.645,,,12000.0,2467.36,2466.56,1871520.0,384809.0,1.0,20
688326.SH,2023-03-02,155.96,147.09,155.96,146.0,155.96,-8.87,-5.6874,15200.7,226239.0,6.1607,6.1627,1.89,120.741,73.9574,3.3277,5.4104,4.3808,,,12000.0,2467.36,2466.56,1765080.0,362923.0,1.0,20
688326.SH,2023-03-03,147.09,147.9,149.19,146.66,147.09,0.81,0.5507,5115.51,75755.3,2.0733,2.0739,0.58,121.406,74.3646,3.346,5.4402,4.405,,,12000.0,2467.36,2466.56,1774800.0,364922.0,1.0,20
688326.SH,2023-03-06,148.85,148.91,150.95,146.59,147.9,1.01,0.6829,5994.55,89170.5,2.4295,2.4303,0.74,122.235,74.8725,3.3688,5.4774,4.4351,,,12000.0,2467.36,2466.56,1786920.0,367414.0,1.0,20
688326.SH,2023-03-07,149.24,147.0,149.36,145.23,148.91,-1.91,-1.2827,6358.47,93461.4,2.577,2.5779,0.83,120.667,73.9121,3.3256,5.4071,4.3782,,,12000.0,2467.36,2466.56,1764000.0,362701.0,1.0,20
688326.SH,2023-03-08,146.5,143.5,146.94,142.5,147.0,-3.5,-2.381,5792.72,83541.6,2.3477,2.3485,0.75,117.794,72.1523,3.2464,5.2784,4.2739,,,12000.0,2467.36,2466.56,1722000.0,354066.0,1.0,20
688326.SH,2023-03-09,143.5,141.7,143.6,139.61,143.5,-1.8,-1.2544,6162.57,87151.0,2.4976,2.4984,0.8,116.316,71.2473,3.2057,5.2122,4.2203,,,12000.0,2467.36,2466.56,1700400.0,349624.0,1.0,20
688326.SH,2023-03-10,139.93,138.48,146.0,138.18,141.7,-3.22,-2.2724,8100.77,114135.0,3.2832,3.2842,1.38,113.673,69.6282,3.1329,5.0937,4.1244,,,12000.0,2467.36,2466.56,1661760.0,341679.0,1.0,20
688326.SH,2023-03-13,139.1,141.07,141.75,133.89,138.48,2.59,1.8703,9685.18,132871.0,3.9253,3.9266,1.49,115.799,70.9305,3.1915,5.189,4.2016,,,12000.0,2467.36,2466.56,1692840.0,348070.0,1.0,20
688326.SH,2023-03-14,138.6,133.31,141.0,132.0,141.07,-7.76,-5.5008,11437.4,154111.0,4.6355,4.637,1.58,109.429,67.0287,3.0159,4.9036,3.9704,,,12000.0,2467.36,2466.56,1599720.0,328923.0,1.0,20
688326.SH,2023-03-15,134.96,130.94,137.0,130.8,133.31,-2.37,-1.7778,10295.9,136650.0,4.1728,4.1742,1.25,107.484,65.8371,2.9623,4.8164,3.8998,,,12000.0,2467.36,2466.56,1571280.0,323076.0,1.0,20
