Instrument,Date,Close,Open,High,Low,Pre_Close,Change,Pct_Chg,Volume,AMount
000906.SH,2010-05-12,3025.65,3007.64,3057.08,2966.18,3031.28,-5.64,-0.1861,89574100.0,105435000.0
000906.SH,2010-05-13,3102.66,3025.94,3102.7,3008.43,3025.65,77.011,2.5453,91662600.0,106977000.0
000906.SH,2010-05-14,3092.73,3080.26,3114.12,3065.83,3102.66,-9.922,-0.3198,79441200.0,96785400.0
000906.SH,2010-05-17,2918.72,3050.13,3050.13,2917.24,3092.73,-174.01,-5.6264,89770000.0,101998000.0
000906.SH,2010-05-18,2974.77,2911.94,2984.5,2878.22,2918.72,56.048,1.9203,92222700.0,101101000.0
000906.SH,2010-05-19,2968.44,2951.9,3012.94,2924.49,2974.77,-6.33,-0.2128,80536700.0,93561400.0
000906.SH,2010-05-20,2924.98,2943.25,3002.92,2918.99,2968.44,-43.46,-1.4641,75609100.0,88914100.0
000906.SH,2010-05-21,2974.69,2847.52,2974.94,2836.96,2924.98,49.706,1.6994,94706200.0,106256000.0
000906.SH,2010-05-24,3093.0,2996.34,3103.28,2996.34,2974.69,118.309,3.9772,128922000.0,150715000.0
000906.SH,2010-05-25,3039.67,3069.78,3079.18,3018.25,3093.0,-53.328,-1.7242,102619000.0,120259000.0
000906.SH,2010-05-26,3041.84,3037.03,3065.66,3019.8,3039.67,2.168,0.0713,74088300.0,87337100.0
000906.SH,2010-05-27,3092.78,3034.96,3100.15,2996.71,3041.84,50.944,1.6748,97097600.0,114029000.0
000906.SH,2010-05-28,3088.24,3120.39,3129.12,3070.07,3092.78,-4.537,-0.1467,96849100.0,116605000.0
000906.SH,2010-05-31,3001.62,3072.32,3098.0,3001.34,3088.24,-86.626,-2.805,87625100.0,103899000.0
000906.SH,2010-06-01,2963.32,2978.65,3005.16,2918.94,3001.62,-38.297,-1.2759,83597600.0,95806400.0
000906.SH,2010-06-02,2985.06,2947.32,2985.45,2916.54,2963.32,21.736,0.7335,72295800.0,82494700.0
000906.SH,2010-06-03,2962.24,2997.41,3020.89,2961.88,2985.06,-22.813,-0.7642,77130800.0,89868300.0
000906.SH,2010-06-04,2975.59,2944.99,2980.05,2936.32,2962.24,13.346,0.4505,64161400.0,73751000.0
000906.SH,2010-06-07,2933.53,2917.48,2951.53,2902.41,2975.59,-42.063,-1.4136,74512400.0,86463400.0
000906.SH,2010-06-08,2943.45,2930.75,2962.83,2910.02,2933.53,9.919,0.3381,69379800.0,82230800.0
000906.SH,2010-06-09,3029.24,2956.25,3033.17,2934.14,2943.45,85.796,2.9148,107768000.0,122681000.0
000906.SH,2010-06-10,3005.81,3004.37,3033.87,2996.34,3029.24,-23.434,-0.7736,84792500.0,98224400.0
000906.SH,2010-06-11,3007.99,3021.7,3035.55,3004.87,3005.81,2.18,0.0725,74976600.0,88565100.0
000906.SH,2010-06-17,2985.01,3028.22,3035.92,2984.8,3007.99,-22.982,-0.764,61610700.0,73612600.0
000906.SH,2010-06-18,2914.71,2979.45,2990.98,2902.05,2985.01,-70.292,-2.3548,76851000.0,89466500.0
000906.SH,2010-06-21,3004.19,2914.67,3005.09,2897.72,2914.71,89.48,3.0699,90347700.0,98780500.0
000906.SH,2010-06-22,3012.89,2996.95,3024.95,2989.6,3004.19,8.697,0.2895,73712600.0,81448800.0
000906.SH,2010-06-23,2987.91,2996.78,3020.04,2957.98,3012.89,-24.978,-0.829,66868300.0,74734100.0
000906.SH,2010-06-24,2987.25,2983.4,3012.77,2968.87,2987.91,-0.659,-0.0221,54191500.0,60635500.0
000906.SH,2010-06-25,2957.53,2973.48,2985.63,2934.39,2987.25,-29.727,-0.9951,56473500.0,62622200.0
000906.SH,2010-06-28,2929.12,2955.09,2969.91,2920.65,2957.53,-28.403,-0.9604,48829500.0,54057500.0
000906.SH,2010-06-29,2786.5,2929.54,2937.06,2786.0,2929.12,-142.619,-4.869,82334200.0,85033600.0
000906.SH,2010-06-30,2749.51,2764.01,2766.06,2728.24,2786.5,-36.997,-1.3277,61236100.0,61274400.0
000906.SH,2010-07-01,2708.87,2744.15,2763.35,2707.42,2749.51,-40.636,-1.4779,55321100.0,55353200.0
000906.SH,2010-07-02,2711.31,2705.33,2719.77,2624.32,2708.87,2.436,0.0899,75791000.0,73847800.0
000906.SH,2010-07-05,2690.0,2680.41,2707.31,2650.1,2711.31,-21.306,-0.7858,54662800.0,52474600.0
000906.SH,2010-07-06,2749.54,2682.31,2749.91,2680.44,2690.0,59.538,2.2133,69306800.0,67834600.0
000906.SH,2010-07-07,2773.76,2749.4,2773.91,2736.53,2749.54,24.218,0.8808,64668600.0,65377200.0
000906.SH,2010-07-08,2766.25,2784.6,2794.57,2750.63,2773.76,-7.513,-0.2709,61849400.0,61987900.0
000906.SH,2010-07-09,2844.03,2768.54,2857.88,2747.41,2766.25,77.785,2.8119,99226300.0,101612000.0
000906.SH,2010-07-12,2875.32,2844.69,2889.43,2834.25,2844.03,31.287,1.1001,98476900.0,102673000.0
000906.SH,2010-07-13,2830.43,2847.76,2847.76,2809.81,2875.32,-44.892,-1.5613,77673800.0,79477000.0
000906.SH,2010-07-14,2852.37,2836.72,2884.47,2836.72,2830.43,21.942,0.7752,82098500.0,84984700.0
000906.SH,2010-07-15,2799.4,2848.44,2878.63,2798.87,2852.37,-52.971,-1.8571,73151100.0,73742800.0
000906.SH,2010-07-16,2809.68,2786.04,2815.09,2759.55,2799.4,10.285,0.3674,63050500.0,63023200.0
000906.SH,2010-07-19,2878.95,2782.95,2887.61,2774.32,2809.68,69.272,2.4655,88942300.0,95276500.0
000906.SH,2010-07-20,2946.97,2882.62,2950.71,2882.62,2878.95,68.016,2.3625,125812000.0,134527000.0
000906.SH,2010-07-21,2953.17,2949.99,2975.4,2938.17,2946.97,6.205,0.2106,122800000.0,127211000.0
000906.SH,2010-07-22,2991.48,2943.55,2991.49,2939.05,2953.17,38.304,1.297,107244000.0,110684000.0
000906.SH,2010-07-23,3000.46,2997.05,3013.27,2972.12,2991.48,8.983,0.3003,109229000.0,116732000.0
000906.SH,2010-07-26,3025.45,3006.46,3025.62,2985.95,3000.46,24.984,0.8327,97437900.0,105466000.0
000906.SH,2010-07-27,3012.75,3017.92,3028.78,2999.67,3025.45,-12.697,-0.4197,90866200.0,100161000.0
000906.SH,2010-07-28,3084.98,3011.86,3087.03,3000.11,3012.75,72.23,2.3975,137888000.0,145109000.0
000906.SH,2010-07-29,3102.42,3089.02,3110.69,3071.44,3084.98,17.44,0.5653,158714000.0,157506000.0
000906.SH,2010-07-30,3094.55,3094.78,3100.58,3065.04,3102.42,-7.871,-0.2537,109874000.0,115892000.0
000906.SH,2010-08-02,3147.93,3094.38,3151.44,3093.95,3094.55,53.38,1.725,126016000.0,132632000.0
000906.SH,2010-08-03,3092.72,3156.1,3160.86,3092.49,3147.93,-55.208,-1.7538,141154000.0,151597000.0
000906.SH,2010-08-04,3111.42,3083.68,3111.44,3044.01,3092.72,18.7,0.6046,126005000.0,134319000.0
000906.SH,2010-08-05,3094.68,3109.81,3120.76,3074.04,3111.42,-16.743,-0.5381,125572000.0,136482000.0
000906.SH,2010-08-06,3148.92,3091.14,3149.29,3063.82,3094.68,54.24,1.7527,138611000.0,152625000.0
000906.SH,2010-08-09,3176.33,3146.29,3180.0,3140.76,3148.92,27.414,0.8706,134717000.0,151917000.0
000906.SH,2010-08-10,3076.02,3177.82,3182.44,3075.65,3176.33,-100.312,-3.1581,140921000.0,154560000.0
000906.SH,2010-08-11,3099.86,3065.36,3113.35,3065.36,3076.02,23.843,0.7751,97618000.0,107672000.0
000906.SH,2010-08-12,3062.07,3068.6,3111.57,3054.67,3099.86,-37.794,-1.2192,105220000.0,116278000.0
000906.SH,2010-08-13,3108.91,3063.48,3109.34,3042.93,3062.07,46.841,1.5297,100357000.0,110148000.0
000906.SH,2010-08-16,3181.26,3105.24,3186.94,3097.54,3108.91,72.351,2.3272,137321000.0,155825000.0
000906.SH,2010-08-17,3203.99,3187.88,3212.27,3177.72,3181.26,22.732,0.7146,133365000.0,151934000.0
000906.SH,2010-08-18,3199.92,3207.86,3222.57,3180.8,3203.99,-4.071,-0.1271,127645000.0,147019000.0
000906.SH,2010-08-19,3215.2,3202.49,3236.68,3186.79,3199.92,15.283,0.4776,136238000.0,161189000.0
000906.SH,2010-08-20,3151.47,3201.97,3208.79,3143.88,3215.2,-63.736,-1.9823,129962000.0,149705000.0
000906.SH,2010-08-23,3156.98,3148.71,3176.24,3144.58,3151.47,5.512,0.1749,97452200.0,115309000.0
000906.SH,2010-08-24,3179.32,3153.12,3197.41,3127.05,3156.98,22.345,0.7078,115793000.0,126906000.0
000906.SH,2010-08-25,3107.44,3159.69,3173.3,3106.15,3179.32,-71.884,-2.261,117896000.0,128297000.0
000906.SH,2010-08-26,3118.98,3117.16,3136.81,3101.19,3107.44,11.537,0.3713,91072000.0,101249000.0
000906.SH,2010-08-27,3131.86,3115.85,3135.01,3101.31,3118.98,12.886,0.4131,77739500.0,91549800.0
000906.SH,2010-08-30,3200.16,3148.53,3203.93,3148.53,3131.86,68.294,2.1806,121163000.0,145928000.0
000906.SH,2010-08-31,3197.55,3190.12,3206.01,3180.04,3200.16,-2.609,-0.0815,124830000.0,154973000.0
000906.SH,2010-09-01,3171.0,3202.26,3222.43,3140.39,3197.55,-26.543,-0.8301,141625000.0,168933000.0
000906.SH,2010-09-02,3218.99,3204.12,3228.03,3189.23,3171.0,47.981,1.5131,135827000.0,168425000.0
000906.SH,2010-09-03,3225.15,3224.73,3233.11,3189.92,3218.99,6.163,0.1915,140234000.0,171549000.0
000906.SH,2010-09-06,3267.08,3241.38,3273.44,3235.03,3225.15,41.932,1.3002,158100000.0,188991000.0
000906.SH,2010-09-07,3278.81,3270.26,3281.85,3248.58,3267.08,11.73,0.359,127687000.0,149013000.0
000906.SH,2010-09-08,3284.75,3264.69,3286.75,3250.28,3278.81,5.942,0.1812,128099000.0,159723000.0
000906.SH,2010-09-09,3229.23,3291.47,3291.87,3224.41,3284.75,-55.526,-1.6904,151643000.0,188989000.0
000906.SH,2010-09-10,3243.07,3230.03,3247.64,3187.8,3229.23,13.847,0.4288,127401000.0,160521000.0
000906.SH,2010-09-13,3282.93,3245.38,3294.87,3237.77,3243.07,39.854,1.2289,129635000.0,167442000.0
000906.SH,2010-09-14,3288.06,3291.61,3304.84,3275.08,3282.93,5.135,0.1564,131156000.0,164340000.0
000906.SH,2010-09-15,3232.25,3287.96,3287.96,3222.9,3288.06,-55.812,-1.6974,131876000.0,160140000.0
000906.SH,2010-09-16,3165.23,3226.72,3237.62,3137.03,3232.25,-67.017,-2.0734,130091000.0,152230000.0
000906.SH,2010-09-17,3166.7,3171.86,3187.37,3150.75,3165.23,1.463,0.0462,94024200.0,114753000.0
000906.SH,2010-09-20,3147.9,3170.66,3178.08,3127.77,3166.7,-18.799,-0.5936,89089500.0,104800000.0
000906.SH,2010-09-21,3152.82,3157.22,3167.85,3136.49,3147.9,4.92,0.1563,64266000.0,79325900.0
000906.SH,2010-09-27,3214.99,3167.33,3215.3,3163.7,3152.82,62.176,1.9721,85552100.0,107821000.0
000906.SH,2010-09-28,3192.0,3211.12,3215.02,3185.77,3214.99,-22.99,-0.7151,100339000.0,133655000.0
000906.SH,2010-09-29,3174.98,3187.92,3213.27,3166.26,3192.0,-17.023,-0.5333,96735700.0,123962000.0
000906.SH,2010-09-30,3237.02,3157.52,3237.02,3155.1,3174.98,62.039,1.954,98289300.0,125003000.0
000906.SH,2010-10-08,3344.49,3267.92,3357.37,3265.39,3237.02,107.468,3.32,151546000.0,200475000.0
000906.SH,2010-10-11,3419.58,3367.66,3443.2,3367.66,3344.49,75.096,2.2454,235330000.0,310655000.0
000906.SH,2010-10-12,3454.72,3407.48,3455.27,3390.97,3419.58,35.131,1.0273,195195000.0,263529000.0
000906.SH,2010-10-13,3496.5,3458.5,3500.1,3441.56,3454.72,41.79,1.2097,221978000.0,292584000.0
000906.SH,2010-10-14,3472.02,3519.74,3544.83,3466.93,3496.5,-24.487,-0.7003,255325000.0,323702000.0
000906.SH,2010-10-15,3557.33,3451.66,3557.33,3444.89,3472.02,85.311,2.4571,265242000.0,338162000.0
000906.SH,2010-10-18,3529.69,3573.3,3603.0,3498.66,3557.33,-27.64,-0.777,301557000.0,370110000.0
000906.SH,2010-10-19,3612.32,3525.41,3612.57,3509.19,3529.69,82.628,2.3409,195605000.0,245790000.0
000906.SH,2010-10-20,3632.28,3536.84,3672.51,3532.87,3612.32,19.962,0.5526,243167000.0,332475000.0
000906.SH,2010-10-21,3621.97,3640.75,3655.07,3589.06,3632.28,-10.314,-0.284,191783000.0,261389000.0
000906.SH,2010-10-22,3633.5,3615.34,3659.96,3597.91,3621.97,11.534,0.3184,182434000.0,249223000.0
000906.SH,2010-10-25,3738.48,3643.28,3738.67,3627.75,3633.5,104.985,2.8894,226462000.0,315557000.0
000906.SH,2010-10-26,3735.47,3749.0,3755.55,3702.49,3738.48,-3.014,-0.0806,231775000.0,322727000.0
000906.SH,2010-10-27,3675.84,3723.72,3762.83,3667.97,3735.47,-59.63,-1.5963,204253000.0,283651000.0
000906.SH,2010-10-28,3671.79,3661.98,3694.15,3642.16,3675.84,-4.046,-0.1101,160131000.0,222069000.0
000906.SH,2010-10-29,3668.16,3675.0,3687.28,3633.61,3671.79,-3.637,-0.0991,165931000.0,234511000.0
000906.SH,2010-11-01,3770.03,3679.79,3770.06,3679.79,3668.16,101.872,2.7772,211508000.0,305361000.0
000906.SH,2010-11-02,3757.11,3781.3,3821.21,3753.24,3770.03,-12.919,-0.3427,251776000.0,370175000.0
000906.SH,2010-11-03,3708.68,3755.44,3769.64,3707.76,3757.11,-48.428,-1.289,202676000.0,284860000.0
000906.SH,2010-11-04,3781.49,3714.77,3781.95,3709.77,3708.68,72.81,1.9632,192925000.0,268120000.0
000906.SH,2010-11-05,3829.6,3837.19,3852.54,3804.96,3781.49,48.106,1.2721,227193000.0,317705000.0
000906.SH,2010-11-08,3874.41,3845.4,3874.91,3823.75,3829.6,44.807,1.17,221547000.0,300176000.0
000906.SH,2010-11-09,3861.57,3874.31,3874.31,3831.45,3874.41,-12.837,-0.3313,215155000.0,295383000.0
000906.SH,2010-11-10,3844.8,3846.52,3855.6,3812.49,3861.57,-16.765,-0.4342,208671000.0,299992000.0
000906.SH,2010-11-11,3845.11,3833.93,3910.29,3829.82,3844.8,0.307,0.008,237750000.0,348114000.0
000906.SH,2010-11-12,3607.87,3819.41,3835.34,3599.26,3845.11,-237.237,-6.1698,265877000.0,365978000.0
000906.SH,2010-11-15,3653.56,3614.54,3654.59,3562.81,3607.87,45.687,1.2663,170166000.0,237655000.0
000906.SH,2010-11-16,3501.58,3651.73,3651.73,3481.04,3653.56,-151.978,-4.1597,186669000.0,261684000.0
000906.SH,2010-11-17,3408.78,3450.26,3492.53,3390.9,3501.58,-92.806,-2.6504,137566000.0,191182000.0
000906.SH,2010-11-18,3458.6,3439.37,3467.46,3396.39,3408.78,49.822,1.4616,107722000.0,152079000.0
000906.SH,2010-11-19,3511.43,3479.85,3511.43,3398.59,3458.6,52.831,1.5275,137558000.0,190166000.0
000906.SH,2010-11-22,3519.01,3480.87,3549.14,3470.04,3511.43,7.583,0.216,144080000.0,201429000.0
000906.SH,2010-11-23,3450.5,3502.58,3502.58,3397.61,3519.01,-68.507,-1.9468,131172000.0,180287000.0
000906.SH,2010-11-24,3533.57,3428.15,3533.92,3428.15,3450.5,83.062,2.4072,129418000.0,185584000.0
000906.SH,2010-11-25,3580.99,3554.54,3586.92,3534.16,3533.57,47.425,1.3421,144229000.0,201125000.0
000906.SH,2010-11-26,3551.93,3572.62,3580.87,3521.25,3580.99,-29.065,-0.8116,118540000.0,170122000.0
000906.SH,2010-11-29,3552.04,3540.35,3569.68,3515.52,3551.93,0.114,0.0032,109066000.0,159880000.0
000906.SH,2010-11-30,3483.43,3548.09,3566.18,3393.93,3552.04,-68.609,-1.9315,150362000.0,208035000.0
000906.SH,2010-12-01,3483.78,3471.76,3499.63,3455.71,3483.43,0.351,0.0101,89703900.0,125614000.0
000906.SH,2010-12-02,3503.16,3534.75,3544.52,3502.26,3483.78,19.374,0.5561,108771000.0,155281000.0
000906.SH,2010-12-03,3498.47,3508.18,3515.48,3470.51,3503.16,-4.692,-0.1339,88113300.0,123224000.0
000906.SH,2010-12-06,3488.63,3507.74,3517.02,3463.93,3498.47,-9.832,-0.281,90498300.0,128231000.0
000906.SH,2010-12-07,3529.39,3475.13,3541.03,3430.18,3488.63,40.758,1.1683,92165200.0,132546000.0
000906.SH,2010-12-08,3503.77,3523.69,3550.4,3497.93,3529.39,-25.62,-0.7259,92531800.0,133984000.0
000906.SH,2010-12-09,3445.0,3486.69,3501.24,3444.15,3503.77,-58.776,-1.6775,101189000.0,130145000.0
000906.SH,2010-12-10,3490.01,3428.39,3498.09,3421.57,3445.0,45.015,1.3067,87520600.0,120231000.0
000906.SH,2010-12-13,3595.97,3506.04,3596.29,3505.39,3490.01,105.964,3.0362,141277000.0,195973000.0
000906.SH,2010-12-14,3614.98,3606.32,3619.23,3593.7,3595.97,19.003,0.5285,133468000.0,184912000.0
000906.SH,2010-12-15,3594.92,3616.17,3631.46,3587.31,3614.98,-20.059,-0.5549,119066000.0,172277000.0
000906.SH,2010-12-16,3578.67,3591.42,3607.19,3570.41,3594.92,-16.246,-0.4519,92320100.0,129028000.0
000906.SH,2010-12-17,3576.82,3576.68,3582.96,3558.7,3578.67,-1.853,-0.0518,75331300.0,108723000.0
000906.SH,2010-12-20,3526.84,3590.96,3602.87,3455.63,3576.82,-49.975,-1.3972,120347000.0,173093000.0
000906.SH,2010-12-21,3594.93,3532.23,3595.7,3511.62,3526.84,68.084,1.9305,120241000.0,168263000.0
000906.SH,2010-12-22,3558.48,3598.95,3605.8,3544.34,3594.93,-36.453,-1.014,110715000.0,155267000.0
000906.SH,2010-12-23,3517.11,3552.13,3570.07,3511.08,3558.48,-41.366,-1.1625,95924000.0,132273000.0
000906.SH,2010-12-24,3481.8,3498.42,3510.91,3454.68,3517.11,-35.309,-1.0039,86088600.0,113433000.0
000906.SH,2010-12-27,3404.24,3492.71,3538.03,3395.4,3481.8,-77.56,-2.2276,104172000.0,145314000.0
000906.SH,2010-12-28,3337.77,3386.85,3395.65,3329.52,3404.24,-66.465,-1.9524,85880000.0,112342000.0
000906.SH,2010-12-29,3366.8,3341.82,3367.52,3321.75,3337.77,29.03,0.8697,66669600.0,89716500.0
000906.SH,2010-12-30,3371.63,3367.39,3387.59,3333.03,3366.8,4.828,0.1434,77813700.0,103449000.0
000906.SH,2010-12-31,3443.58,3376.63,3444.31,3376.52,3371.63,71.943,2.1338,90220700.0,131686000.0
000906.SH,2011-01-04,3507.01,3470.68,3510.36,3456.47,3443.58,63.43,1.842,122406000.0,183308000.0
000906.SH,2011-01-05,3499.01,3487.12,3514.33,3474.29,3507.01,-7.994,-0.2279,114021000.0,168960000.0
000906.SH,2011-01-06,3480.96,3500.3,3520.05,3473.93,3499.01,-18.05,-0.5159,90919800.0,137456000.0
000906.SH,2011-01-07,3481.63,3476.33,3525.88,3460.28,3480.96,0.67,0.0192,119089000.0,160878000.0
000906.SH,2011-01-10,3407.42,3476.37,3493.5,3400.36,3481.63,-74.213,-2.1316,96632300.0,131826000.0
000906.SH,2011-01-11,3416.0,3394.17,3422.69,3373.8,3407.42,8.576,0.2517,84492000.0,111513000.0
000906.SH,2011-01-12,3435.41,3425.87,3446.75,3388.06,3416.0,19.411,0.5682,85412900.0,105394000.0
000906.SH,2011-01-13,3433.27,3448.18,3451.88,3419.02,3435.41,-2.134,-0.0621,77380800.0,99379000.0
000906.SH,2011-01-14,3374.08,3422.04,3422.04,3366.71,3433.27,-59.187,-1.7239,81163200.0,107544000.0
000906.SH,2011-01-17,3241.32,3348.33,3357.25,3234.59,3374.08,-132.766,-3.9349,97485100.0,123995000.0
000906.SH,2011-01-18,3247.19,3230.78,3254.41,3213.31,3241.32,5.867,0.181,62407400.0,78883800.0
000906.SH,2011-01-19,3321.74,3248.22,3322.35,3238.19,3247.19,74.556,2.296,80932900.0,104772000.0
000906.SH,2011-01-20,3209.49,3314.56,3314.56,3209.3,3321.74,-112.251,-3.3793,89699100.0,112655000.0
000906.SH,2011-01-21,3246.06,3198.6,3291.37,3198.11,3209.49,36.574,1.1396,100198000.0,118545000.0
000906.SH,2011-01-24,3202.25,3248.24,3261.42,3195.21,3246.06,-43.818,-1.3499,90693200.0,107880000.0
000906.SH,2011-01-25,3179.06,3196.99,3203.16,3157.08,3202.25,-23.189,-0.7241,70318900.0,84221900.0
000906.SH,2011-01-26,3226.66,3179.57,3229.92,3179.36,3179.06,47.602,1.4974,63118100.0,76981300.0
000906.SH,2011-01-27,3279.94,3201.62,3290.44,3181.91,3226.66,53.275,1.6511,110551000.0,132585000.0
000906.SH,2011-01-28,3296.75,3273.9,3307.3,3267.88,3279.94,16.812,0.5126,88831300.0,111473000.0
000906.SH,2011-01-31,3340.51,3294.96,3340.53,3291.11,3296.75,43.76,1.3274,93512200.0,117135000.0
000906.SH,2011-02-01,3344.85,3346.41,3351.45,3329.23,3340.51,4.343,0.13,73809200.0,97684500.0
000906.SH,2011-02-09,3311.74,3321.04,3357.57,3300.55,3344.85,-33.111,-0.9899,87936200.0,114022000.0
000906.SH,2011-02-10,3385.95,3305.3,3386.28,3297.25,3311.74,74.21,2.2408,101182000.0,130550000.0
000906.SH,2011-02-11,3409.4,3383.26,3422.44,3375.93,3385.95,23.455,0.6927,115892000.0,150828000.0
000906.SH,2011-02-14,3504.42,3412.38,3513.43,3412.38,3409.4,95.011,2.7867,169117000.0,218332000.0
000906.SH,2011-02-15,3502.7,3508.86,3548.14,3500.17,3504.42,-1.712,-0.0489,161111000.0,215802000.0
000906.SH,2011-02-16,3543.14,3495.79,3543.45,3483.32,3502.7,40.438,1.1545,136006000.0,186565000.0
000906.SH,2011-02-17,3547.61,3550.63,3562.46,3513.16,3543.14,4.467,0.1261,139410000.0,196066000.0
000906.SH,2011-02-18,3511.59,3540.97,3544.08,3500.11,3547.61,-36.017,-1.0152,118285000.0,163180000.0
000906.SH,2011-02-21,3567.71,3490.16,3567.95,3487.43,3511.59,56.115,1.598,126770000.0,172096000.0
000906.SH,2011-02-22,3466.82,3577.27,3578.66,3465.15,3567.71,-100.888,-2.8278,165246000.0,227079000.0
000906.SH,2011-02-23,3488.85,3454.38,3495.43,3454.38,3466.82,22.032,0.6355,116155000.0,158866000.0
000906.SH,2011-02-24,3511.03,3484.72,3515.72,3473.62,3488.85,22.183,0.6358,116578000.0,160099000.0
000906.SH,2011-02-25,3517.36,3509.43,3530.5,3474.38,3511.03,6.323,0.1801,106075000.0,145917000.0
000906.SH,2011-02-28,3562.81,3521.21,3564.02,3497.86,3517.36,45.457,1.2924,127873000.0,175878000.0
000906.SH,2011-03-01,3580.26,3565.39,3599.0,3557.32,3562.81,17.451,0.4898,146365000.0,201498000.0
000906.SH,2011-03-02,3568.37,3561.66,3581.86,3520.27,3580.26,-11.897,-0.3323,134053000.0,184485000.0
000906.SH,2011-03-03,3532.24,3571.83,3592.45,3531.53,3568.37,-36.127,-1.0124,152930000.0,198671000.0
000906.SH,2011-03-04,3582.6,3533.02,3584.54,3525.56,3532.24,50.362,1.4258,122574000.0,161972000.0
000906.SH,2011-03-07,3647.2,3599.41,3647.83,3599.41,3582.6,64.599,1.8031,175666000.0,247573000.0
000906.SH,2011-03-08,3654.75,3647.62,3655.25,3625.48,3647.2,7.548,0.207,138019000.0,197762000.0
000906.SH,2011-03-09,3658.82,3660.54,3671.18,3639.7,3654.75,4.073,0.1114,129173000.0,182631000.0
000906.SH,2011-03-10,3604.59,3650.68,3650.68,3603.62,3658.82,-54.228,-1.4821,130533000.0,190008000.0
000906.SH,2011-03-11,3577.49,3586.02,3623.73,3571.1,3604.59,-27.108,-0.752,118928000.0,171193000.0
000906.SH,2011-03-14,3599.45,3568.3,3600.37,3558.82,3577.49,21.965,0.614,117100000.0,169688000.0
000906.SH,2011-03-15,3541.02,3587.3,3587.3,3475.09,3599.45,-58.429,-1.6233,159370000.0,214921000.0
000906.SH,2011-03-16,3589.38,3540.08,3591.57,3537.99,3541.02,48.356,1.3656,134421000.0,187608000.0
000906.SH,2011-03-17,3530.38,3554.75,3580.39,3516.34,3589.38,-58.994,-1.6436,142428000.0,192295000.0
000906.SH,2011-03-18,3549.61,3561.53,3574.76,3537.15,3530.38,19.227,0.5446,104017000.0,143940000.0
000906.SH,2011-03-21,3535.03,3552.44,3566.01,3520.44,3549.61,-14.583,-0.4108,101025000.0,139200000.0
000906.SH,2011-03-22,3547.71,3544.99,3552.03,3498.25,3535.03,12.679,0.3587,96355700.0,133605000.0
000906.SH,2011-03-23,3594.52,3547.0,3595.89,3541.27,3547.71,46.816,1.3196,118451000.0,159231000.0
000906.SH,2011-03-24,3586.25,3598.99,3605.2,3582.47,3594.52,-8.273,-0.2302,110301000.0,151887000.0
000906.SH,2011-03-25,3629.01,3589.28,3637.61,3588.59,3586.25,42.764,1.1924,145473000.0,197069000.0
000906.SH,2011-03-28,3623.46,3641.42,3657.75,3618.25,3629.01,-5.555,-0.1531,166807000.0,228322000.0
000906.SH,2011-03-29,3580.62,3619.23,3635.63,3578.27,3623.46,-42.841,-1.1823,175613000.0,220183000.0
000906.SH,2011-03-30,3570.31,3577.72,3593.48,3546.93,3580.62,-10.307,-0.2879,131965000.0,169528000.0
000906.SH,2011-03-31,3531.88,3571.29,3579.99,3518.5,3570.31,-38.432,-1.0764,110297000.0,142766000.0
000906.SH,2011-04-01,3583.79,3535.19,3583.79,3528.43,3531.88,51.909,1.4697,102212000.0,135330000.0
000906.SH,2011-04-06,3613.23,3577.52,3616.26,3575.47,3583.79,29.44,0.8215,151538000.0,201447000.0
000906.SH,2011-04-07,3629.97,3614.83,3634.51,3604.34,3613.23,16.739,0.4633,129651000.0,170362000.0
000906.SH,2011-04-08,3664.34,3627.2,3664.64,3619.87,3629.97,34.375,0.947,119301000.0,165704000.0
000906.SH,2011-04-11,3640.48,3673.94,3686.34,3637.92,3664.34,-23.862,-0.6512,157038000.0,208908000.0
000906.SH,2011-04-12,3636.51,3631.52,3659.82,3615.3,3640.48,-3.967,-0.109,154653000.0,185992000.0
000906.SH,2011-04-13,3682.44,3621.12,3682.44,3603.96,3636.51,45.923,1.2628,135908000.0,166320000.0
000906.SH,2011-04-14,3664.9,3683.73,3688.51,3658.0,3682.44,-17.54,-0.4763,137885000.0,166767000.0
000906.SH,2011-04-15,3671.4,3656.7,3686.09,3631.94,3664.9,6.501,0.1774,131309000.0,162222000.0
000906.SH,2011-04-18,3674.9,3658.66,3685.05,3649.88,3671.4,3.504,0.0954,143043000.0,176192000.0
000906.SH,2011-04-19,3611.96,3649.69,3649.69,3604.09,3674.9,-62.937,-1.7126,149125000.0,181546000.0
000906.SH,2011-04-20,3618.76,3615.66,3631.57,3601.76,3611.96,6.792,0.188,123220000.0,157039000.0
000906.SH,2011-04-21,3642.85,3635.27,3652.72,3625.51,3618.76,24.092,0.6658,127071000.0,163965000.0
000906.SH,2011-04-22,3624.52,3642.55,3650.22,3615.58,3642.85,-18.331,-0.5032,122159000.0,149347000.0
000906.SH,2011-04-25,3563.25,3616.06,3616.06,3562.67,3624.52,-61.266,-1.6903,124536000.0,159054000.0
000906.SH,2011-04-26,3532.42,3553.64,3568.27,3515.57,3563.25,-30.829,-0.8652,98354100.0,123428000.0
000906.SH,2011-04-27,3504.43,3543.18,3558.9,3480.35,3532.42,-27.995,-0.7925,103572000.0,122985000.0
000906.SH,2011-04-28,3436.29,3517.81,3526.82,3434.81,3504.43,-68.139,-1.9444,105826000.0,125852000.0
