Instrument,Date,Close,Open,High,Low,Change,Pct_Chg,Volume,AMount,Turnover_rate
000903.SH,2015-06-11,4638.35,4664.94,4685.45,4597.29,-31.08,-0.67,2433860.0,35976700.0,1.31
000903.SH,2015-06-12,4649.8,4654.87,4672.2,4607.14,11.45,0.25,2641530.0,37200800.0,1.42
000903.SH,2015-06-15,4544.54,4663.77,4671.55,4532.48,-105.26,-2.26,2782920.0,40091800.0,1.51
000903.SH,2015-06-16,4421.98,4502.24,4553.67,4379.45,-122.56,-2.7,2455580.0,34066900.0,1.33
000903.SH,2015-06-17,4476.3,4439.23,4492.38,4355.02,54.32,1.23,2497930.0,32395100.0,1.35
000903.SH,2015-06-18,4284.26,4441.61,4441.61,4282.07,-192.03,-4.29,2118720.0,29144600.0,1.15
000903.SH,2015-06-19,4049.25,4223.99,4278.31,4046.18,-235.01,-5.49,2243740.0,28525800.0,1.21
000903.SH,2015-06-23,4200.96,4056.04,4204.11,3930.21,151.71,3.75,2235850.0,29666100.0,1.21
000903.SH,2015-06-24,4278.8,4215.85,4285.5,4162.71,77.84,1.85,2610770.0,32855400.0,1.41
000903.SH,2015-06-25,4146.59,4309.98,4325.76,4119.38,-132.2,-3.09,2680970.0,34912200.0,1.45
000903.SH,2015-06-26,3850.01,4044.99,4140.01,3773.8,-296.58,-7.15,2816260.0,35662500.0,1.52
000903.SH,2015-06-29,3775.09,3952.0,3975.67,3568.9,-74.92,-1.95,3244640.0,40630500.0,1.75
000903.SH,2015-06-30,4036.63,3768.54,4038.65,3675.78,261.54,6.93,3309010.0,41216000.0,1.79
000903.SH,2015-07-01,3845.94,3976.13,4053.82,3827.17,-190.69,-4.72,2612660.0,33742700.0,1.41
000903.SH,2015-07-02,3768.26,3883.22,3915.91,3642.44,-77.68,-2.02,2970290.0,34645500.0,1.61
000903.SH,2015-07-03,3562.39,3699.1,3794.57,3476.64,-205.87,-5.46,2696020.0,30469600.0,1.46
000903.SH,2015-07-06,3748.6,3870.08,3870.08,3597.19,186.21,5.23,4539830.0,50317500.0,2.45
000903.SH,2015-07-07,3782.07,3652.19,3796.55,3539.38,33.47,0.89,4823780.0,56363600.0,2.6
000903.SH,2015-07-08,3503.62,3493.4,3652.6,3438.28,-278.46,-7.36,4596580.0,50727300.0,2.48
000903.SH,2015-07-09,3741.96,3467.71,3789.64,3365.49,238.34,6.8,3580930.0,40046100.0,1.93
000903.SH,2015-07-10,3928.12,3727.96,4033.07,3688.84,186.16,4.97,3844750.0,47762800.0,2.07
000903.SH,2015-07-13,3944.54,3892.87,4036.79,3829.35,16.42,0.42,3332590.0,41915200.0,1.8
000903.SH,2015-07-14,3800.81,3882.46,3925.74,3747.13,-143.73,-3.64,2796120.0,33905700.0,1.51
000903.SH,2015-07-15,3732.15,3746.14,3809.52,3637.91,-68.66,-1.81,2624960.0,28935400.0,1.42
000903.SH,2015-07-16,3732.14,3729.28,3789.1,3664.16,-0.01,0.0,1936540.0,21289200.0,1.04
000903.SH,2015-07-17,3839.97,3755.61,3876.13,3722.59,107.83,2.89,1932690.0,22898800.0,1.04
000903.SH,2015-07-20,3825.49,3834.89,3870.1,3789.91,-14.48,-0.38,2028310.0,24827100.0,1.09
000903.SH,2015-07-21,3809.97,3784.21,3846.95,3761.01,-15.51,-0.41,1806290.0,22480400.0,0.97
000903.SH,2015-07-22,3778.98,3791.3,3811.4,3741.6,-30.99,-0.81,1709850.0,21244800.0,0.92
000903.SH,2015-07-23,3853.87,3779.35,3861.98,3773.83,74.89,1.98,1909280.0,23903500.0,1.03
000903.SH,2015-07-24,3791.1,3858.16,3887.54,3779.01,-62.76,-1.63,2168690.0,26863000.0,1.17
000903.SH,2015-07-27,3454.07,3728.3,3753.73,3451.86,-337.03,-8.89,2146250.0,24488900.0,1.15
000903.SH,2015-07-28,3459.91,3355.72,3513.18,3318.08,5.84,0.17,2198540.0,25103800.0,1.18
000903.SH,2015-07-29,3535.1,3474.95,3539.65,3421.4,75.19,2.17,1503020.0,17749900.0,0.81
000903.SH,2015-07-30,3440.12,3524.01,3556.65,3429.79,-94.98,-2.69,1437870.0,17370100.0,0.77
000903.SH,2015-07-31,3444.31,3413.46,3478.87,3392.14,4.19,0.12,1218660.0,14357200.0,0.65
000903.SH,2015-08-03,3481.69,3404.71,3481.69,3392.87,37.37,1.09,1371710.0,15262400.0,0.74
000903.SH,2015-08-04,3558.46,3476.99,3558.82,3452.87,76.78,2.21,1093500.0,12918300.0,0.59
000903.SH,2015-08-05,3488.28,3550.11,3561.76,3485.93,-70.18,-1.97,994954.0,12113200.0,0.53
000903.SH,2015-08-06,3458.47,3437.48,3508.4,3430.86,-29.81,-0.85,734901.0,9085920.0,0.39
000903.SH,2015-08-07,3509.34,3487.98,3530.62,3475.79,50.86,1.47,896398.0,10777900.0,0.48
000903.SH,2015-08-10,3661.57,3543.27,3673.44,3529.9,152.23,4.34,1692870.0,19989000.0,0.91
000903.SH,2015-08-11,3638.31,3658.74,3676.22,3618.83,-23.26,-0.64,1701130.0,19730200.0,0.91
000903.SH,2015-08-12,3593.32,3602.57,3643.96,3592.46,-44.99,-1.24,1275360.0,15492700.0,0.68
000903.SH,2015-08-13,3628.07,3595.51,3629.87,3547.41,34.74,0.97,1206710.0,14153300.0,0.65
000903.SH,2015-08-14,3628.35,3644.76,3654.31,3613.26,0.28,0.01,1277470.0,15473400.0,0.69
000903.SH,2015-08-17,3602.05,3609.21,3611.57,3559.91,-26.29,-0.72,1312320.0,15747500.0,0.7
000903.SH,2015-08-18,3398.47,3604.51,3623.93,3391.32,-203.58,-5.65,1675330.0,19644700.0,0.9
000903.SH,2015-08-19,3436.78,3347.85,3441.48,3281.1,38.31,1.13,1455000.0,16215800.0,0.78
000903.SH,2015-08-20,3332.99,3404.34,3422.42,3332.63,-103.79,-3.02,1115930.0,12263300.0,0.6
000903.SH,2015-08-21,3202.77,3300.51,3335.03,3191.65,-130.22,-3.91,1214280.0,13190800.0,0.65
000903.SH,2015-08-24,2916.39,3096.72,3104.99,2903.73,-286.38,-8.94,1675720.0,16290900.0,0.9
000903.SH,2015-08-25,2721.54,2756.02,2888.1,2692.96,-194.84,-6.68,1704190.0,16074900.0,0.91
000903.SH,2015-08-26,2751.1,2747.43,2873.61,2667.18,29.56,1.09,1835010.0,16783600.0,0.98
000903.SH,2015-08-27,2934.44,2815.58,2935.37,2769.59,183.34,6.66,1624610.0,15635600.0,0.87
000903.SH,2015-08-28,3035.75,2968.97,3047.35,2942.05,101.31,3.45,1675370.0,16791100.0,0.9
000903.SH,2015-08-31,3083.51,3001.66,3086.45,2914.21,47.76,1.57,1628180.0,16890900.0,0.87
000903.SH,2015-09-01,3108.68,3017.26,3117.13,2938.0,25.17,0.82,2212120.0,20563000.0,1.18
000903.SH,2015-09-02,3127.12,2989.18,3137.19,2981.81,18.44,0.59,2262150.0,20986100.0,1.21
000903.SH,2015-09-07,2992.79,3096.44,3149.34,2984.84,-134.33,-4.3,1235530.0,12278800.0,0.66
000903.SH,2015-09-08,3057.87,2968.73,3064.35,2926.6,65.09,2.17,887135.0,8776260.0,0.47
000903.SH,2015-09-09,3103.22,3064.46,3124.98,3051.83,45.35,1.48,1174370.0,12539600.0,0.63
000903.SH,2015-09-10,3085.32,3063.18,3108.57,3051.66,-17.89,-0.58,782184.0,8320530.0,0.42
000903.SH,2015-09-11,3068.23,3076.4,3101.43,3046.86,-17.09,-0.55,541830.0,5891030.0,0.29
000903.SH,2015-09-14,3072.31,3084.58,3089.82,2967.32,4.08,0.13,1195820.0,12551400.0,0.64
000903.SH,2015-09-15,2983.24,3010.88,3026.6,2952.56,-89.07,-2.9,809211.0,7720420.0,0.43
000903.SH,2015-09-16,3097.36,2972.44,3139.62,2951.87,114.13,3.83,870683.0,8753400.0,0.46
000903.SH,2015-09-17,3032.47,3075.14,3126.79,3032.02,-64.89,-2.1,871128.0,9185870.0,0.46
000903.SH,2015-09-18,3038.96,3044.32,3071.49,3025.89,6.49,0.21,545742.0,5718220.0,0.29
000903.SH,2015-09-21,3065.15,3015.12,3070.27,3004.93,26.2,0.86,567880.0,6076210.0,0.3
000903.SH,2015-09-22,3092.62,3067.17,3121.05,3058.19,27.46,0.9,675575.0,7431940.0,0.36
000903.SH,2015-09-23,3014.18,3050.93,3064.97,3010.22,-78.43,-2.54,553728.0,5904650.0,0.3
000903.SH,2015-09-24,3028.42,3029.3,3041.97,3004.45,14.24,0.47,474630.0,5247190.0,0.25
000903.SH,2015-09-25,3003.67,3018.41,3033.82,2969.21,-24.75,-0.82,602872.0,6111130.0,0.32
000903.SH,2015-09-28,2995.3,2990.8,3001.32,2958.18,-8.37,-0.28,351592.0,3637100.0,0.19
000903.SH,2015-09-29,2936.43,2954.87,2963.33,2919.49,-58.87,-1.97,426853.0,4244330.0,0.23
000903.SH,2015-09-30,2965.19,2952.53,2983.18,2949.23,28.76,0.98,410785.0,4592130.0,0.22
000903.SH,2015-10-08,3037.52,3080.99,3082.35,3035.87,72.33,2.44,650359.0,7622570.0,0.35
000903.SH,2015-10-09,3074.59,3048.37,3084.26,3039.91,37.08,1.22,562431.0,6066740.0,0.3
000903.SH,2015-10-12,3163.89,3081.41,3198.01,3077.83,89.3,2.9,1059020.0,11508900.0,0.56
000903.SH,2015-10-13,3149.93,3143.27,3161.07,3130.81,-13.96,-0.44,626230.0,6741870.0,0.33
000903.SH,2015-10-14,3120.31,3137.73,3163.33,3118.43,-29.62,-0.94,699128.0,7273140.0,0.37
000903.SH,2015-10-15,3181.29,3119.71,3181.29,3117.69,60.99,1.95,784132.0,8316740.0,0.42
000903.SH,2015-10-16,3214.44,3197.66,3221.25,3181.49,33.15,1.04,978321.0,10730700.0,0.52
000903.SH,2015-10-19,3212.76,3223.36,3246.63,3189.84,-1.68,-0.05,906013.0,10272700.0,0.48
000903.SH,2015-10-20,3241.16,3206.94,3241.75,3186.41,28.4,0.88,824108.0,9430120.0,0.44
000903.SH,2015-10-21,3207.78,3243.89,3278.01,3135.58,-33.37,-1.03,1519430.0,15725700.0,0.81
000903.SH,2015-10-22,3218.45,3174.41,3224.6,3162.8,10.67,0.33,906312.0,9657540.0,0.48
000903.SH,2015-10-23,3243.95,3224.41,3253.26,3206.3,25.5,0.79,889420.0,9788730.0,0.47
000903.SH,2015-10-26,3255.62,3277.82,3289.1,3239.49,11.67,0.36,915506.0,10949900.0,0.49
000903.SH,2015-10-27,3250.14,3242.4,3253.43,3178.41,-5.48,-0.17,770359.0,8994300.0,0.41
000903.SH,2015-10-28,3197.37,3234.84,3245.94,3193.11,-52.76,-1.62,679911.0,7686330.0,0.36
000903.SH,2015-10-29,3200.48,3207.17,3221.23,3185.63,3.1,0.1,507023.0,5918140.0,0.27
000903.SH,2015-10-30,3204.23,3199.94,3235.69,3179.45,3.75,0.12,601216.0,7239320.0,0.32
000903.SH,2015-11-02,3160.37,3172.21,3207.53,3159.93,-43.86,-1.37,581894.0,6780220.0,0.31
000903.SH,2015-11-03,3148.97,3165.52,3179.98,3140.36,-11.4,-0.36,452714.0,5167700.0,0.24
000903.SH,2015-11-04,3287.66,3156.06,3289.13,3156.06,138.69,4.4,996777.0,11913500.0,0.53
000903.SH,2015-11-05,3373.11,3287.86,3451.79,3284.48,85.45,2.6,2214210.0,26221800.0,1.18
000903.SH,2015-11-06,3443.43,3363.54,3452.01,3358.81,70.31,2.08,1568580.0,19070400.0,0.83
000903.SH,2015-11-09,3491.87,3450.63,3558.45,3450.63,48.45,1.41,1931870.0,22879300.0,1.03
000903.SH,2015-11-10,3475.62,3455.28,3520.4,3449.31,-16.25,-0.47,1384410.0,16810200.0,0.74
000903.SH,2015-11-11,3458.68,3468.49,3470.84,3416.24,-16.94,-0.49,1049770.0,12742900.0,0.56
000903.SH,2015-11-12,3420.27,3467.38,3467.67,3404.66,-38.41,-1.11,945826.0,11650100.0,0.5
000903.SH,2015-11-13,3380.97,3390.17,3424.39,3373.79,-39.3,-1.15,899596.0,11570400.0,0.48
000903.SH,2015-11-16,3381.65,3328.91,3381.66,3326.58,0.68,0.02,727769.0,9145040.0,0.39
000903.SH,2015-11-17,3389.23,3402.28,3468.26,3382.42,7.58,0.22,1110310.0,14448500.0,0.59
000903.SH,2015-11-18,3368.46,3392.07,3412.99,3360.69,-20.77,-0.61,902594.0,11201000.0,0.48
000903.SH,2015-11-19,3408.47,3374.66,3408.67,3362.11,40.01,1.19,721730.0,8209470.0,0.38
000903.SH,2015-11-20,3402.84,3410.6,3423.4,3390.45,-5.63,-0.17,793595.0,9306820.0,0.42
000903.SH,2015-11-23,3386.6,3401.6,3425.6,3379.07,-16.24,-0.48,718637.0,8889240.0,0.38
000903.SH,2015-11-24,3380.75,3379.02,3382.9,3342.77,-5.84,-0.17,637162.0,7718660.0,0.34
000903.SH,2015-11-25,3395.42,3372.57,3395.88,3360.29,14.67,0.43,670793.0,8198670.0,0.36
000903.SH,2015-11-26,3383.01,3406.37,3420.97,3381.06,-12.41,-0.37,719406.0,8937890.0,0.38
000903.SH,2015-11-27,3219.75,3364.67,3367.01,3200.97,-163.26,-4.83,920594.0,10684000.0,0.49
000903.SH,2015-11-30,3227.6,3211.1,3241.98,3148.02,7.85,0.24,817320.0,8895580.0,0.43
000903.SH,2015-12-01,3252.33,3224.44,3274.98,3198.86,24.73,0.77,651926.0,7272860.0,0.35
000903.SH,2015-12-02,3407.11,3248.67,3413.13,3242.24,154.78,4.76,1257940.0,14419900.0,0.67
000903.SH,2015-12-03,3417.61,3389.78,3437.82,3365.08,10.5,0.31,1196630.0,12362700.0,0.64
000903.SH,2015-12-04,3341.05,3387.28,3391.19,3336.15,-76.56,-2.24,761334.0,8492620.0,0.4
000903.SH,2015-12-07,3338.64,3343.86,3351.46,3315.56,-2.41,-0.07,508406.0,6212930.0,0.27
000903.SH,2015-12-08,3289.51,3321.88,3321.88,3283.19,-49.13,-1.47,548937.0,6322410.0,0.29
000903.SH,2015-12-09,3306.82,3283.79,3322.82,3280.81,17.3,0.53,557307.0,6767410.0,0.3
000903.SH,2015-12-10,3290.12,3305.39,3350.4,3284.59,-16.7,-0.5,585304.0,7130600.0,0.31
000903.SH,2015-12-11,3275.62,3273.48,3293.46,3247.58,-14.5,-0.44,522944.0,6281230.0,0.28
000903.SH,2015-12-14,3371.68,3244.67,3375.87,3241.13,96.06,2.93,778020.0,9966570.0,0.41
000903.SH,2015-12-15,3341.15,3363.54,3369.31,3327.92,-30.53,-0.91,593848.0,8064270.0,0.32
000903.SH,2015-12-16,3327.02,3346.65,3355.19,3319.81,-14.13,-0.42,496969.0,6386280.0,0.26
000903.SH,2015-12-17,3384.03,3348.07,3402.51,3344.29,57.01,1.71,809300.0,10279000.0,0.43
000903.SH,2015-12-18,3403.38,3379.96,3452.33,3375.98,19.35,0.57,874720.0,10429600.0,0.46
000903.SH,2015-12-21,3506.13,3395.53,3521.45,3393.94,102.75,3.02,1159370.0,14001000.0,0.62
000903.SH,2015-12-22,3502.8,3506.54,3515.74,3476.89,-3.34,-0.1,806439.0,10406200.0,0.43
000903.SH,2015-12-23,3506.1,3504.93,3564.86,3495.63,3.3,0.09,1019100.0,13776000.0,0.54
000903.SH,2015-12-24,3473.87,3500.06,3507.89,3435.47,-32.22,-0.92,728437.0,9522230.0,0.39
000903.SH,2015-12-25,3482.12,3477.0,3489.34,3459.52,8.24,0.24,471660.0,6142560.0,0.25
000903.SH,2015-12-28,3379.01,3490.95,3495.63,3379.01,-103.11,-2.96,734878.0,9043920.0,0.39
000903.SH,2015-12-29,3410.07,3375.42,3413.31,3368.71,31.06,0.92,440387.0,5544680.0,0.23
000903.SH,2015-12-30,3410.59,3410.89,3412.57,3372.98,0.53,0.02,454463.0,5990350.0,0.24
000903.SH,2015-12-31,3388.42,3405.3,3412.64,3378.04,-22.17,-0.65,451977.0,5552650.0,0.24
000903.SH,2016-01-04,3176.94,3385.49,3385.51,3176.52,-211.48,-6.24,544300.0,6260140.0,0.29
000903.SH,2016-01-05,3202.16,3118.28,3229.0,3111.5,25.22,0.79,761429.0,8429820.0,0.4
000903.SH,2016-01-06,3248.92,3201.95,3253.26,3190.28,46.76,1.46,653735.0,6868410.0,0.35
000903.SH,2016-01-07,3053.24,3199.54,3199.54,3042.49,-195.67,-6.02,196441.0,2021230.0,0.1
000903.SH,2016-01-08,3116.66,3119.13,3165.13,3019.98,63.42,2.08,869414.0,9173240.0,0.46
000903.SH,2016-01-11,2982.49,3067.52,3097.71,2982.46,-134.17,-4.3,813622.0,8378640.0,0.43
000903.SH,2016-01-12,2997.21,3004.81,3024.57,2970.07,14.71,0.49,580922.0,6232880.0,0.31
000903.SH,2016-01-13,2955.31,3022.02,3032.65,2955.04,-41.89,-1.4,533161.0,5622200.0,0.28
000903.SH,2016-01-14,2998.01,2889.12,3003.4,2884.09,42.7,1.44,613252.0,6372820.0,0.32
000903.SH,2016-01-15,2909.85,2980.21,2992.09,2893.97,-88.15,-2.94,584191.0,5787380.0,0.31
000903.SH,2016-01-18,2910.93,2867.98,2941.29,2866.18,1.07,0.04,456500.0,4592870.0,0.24
000903.SH,2016-01-19,2992.77,2915.51,2999.33,2899.54,81.84,2.81,611654.0,6531380.0,0.32
000903.SH,2016-01-20,2944.69,2975.93,2989.56,2927.04,-48.08,-1.61,651731.0,6782590.0,0.34
000903.SH,2016-01-21,2873.62,2915.26,2972.02,2873.49,-71.07,-2.41,558853.0,5560110.0,0.3
000903.SH,2016-01-22,2900.29,2902.58,2917.34,2851.61,26.68,0.93,439042.0,4353330.0,0.23
000903.SH,2016-01-25,2907.12,2910.18,2923.02,2886.69,6.83,0.24,362588.0,3558670.0,0.19
000903.SH,2016-01-26,2747.63,2881.57,2886.77,2740.86,-159.49,-5.49,615540.0,5790670.0,0.33
000903.SH,2016-01-27,2743.1,2761.93,2771.83,2675.43,-4.53,-0.17,644301.0,5847860.0,0.34
000903.SH,2016-01-28,2685.33,2728.1,2753.99,2671.44,-57.77,-2.11,474938.0,4294340.0,0.25
000903.SH,2016-01-29,2767.02,2688.16,2784.36,2687.78,81.7,3.04,592172.0,5465540.0,0.31
000903.SH,2016-02-01,2722.1,2760.94,2764.1,2696.43,-44.92,-1.62,429810.0,3864260.0,0.23
000903.SH,2016-02-02,2768.01,2719.75,2779.28,2719.67,45.91,1.69,422687.0,3956780.0,0.22
000903.SH,2016-02-03,2751.47,2741.97,2755.83,2720.83,-16.54,-0.6,372953.0,3358650.0,0.2
000903.SH,2016-02-04,2781.47,2763.88,2794.87,2763.36,30.0,1.09,428064.0,4060380.0,0.23
000903.SH,2016-02-05,2767.55,2777.6,2785.54,2764.4,-13.91,-0.5,350141.0,3417570.0,0.18
000903.SH,2016-02-15,2744.68,2702.23,2757.89,2699.55,-22.88,-0.83,343953.0,3066030.0,0.18
000903.SH,2016-02-16,2820.29,2759.02,2825.33,2758.53,75.62,2.76,535057.0,4776960.0,0.28
000903.SH,2016-02-17,2839.65,2817.23,2845.52,2812.43,19.35,0.69,644220.0,5184680.0,0.34
000903.SH,2016-02-18,2829.4,2852.44,2864.75,2826.87,-10.25,-0.36,561019.0,4943960.0,0.3
000903.SH,2016-02-19,2823.2,2824.69,2835.89,2809.31,-6.2,-0.22,388983.0,3442450.0,0.21
000903.SH,2016-02-22,2885.03,2849.96,2897.2,2838.76,61.83,2.19,673336.0,6169030.0,0.36
000903.SH,2016-02-23,2855.08,2882.81,2882.81,2832.65,-29.94,-1.04,488184.0,4454900.0,0.26
000903.SH,2016-02-24,2874.52,2843.82,2874.72,2830.35,19.44,0.68,503441.0,4414270.0,0.27
000903.SH,2016-02-25,2721.86,2869.52,2869.54,2710.44,-152.66,-5.31,724903.0,6115320.0,0.38
000903.SH,2016-02-26,2750.96,2741.61,2764.76,2715.34,29.1,1.07,453161.0,3803500.0,0.24
000903.SH,2016-02-29,2716.53,2746.76,2747.84,2655.63,-34.43,-1.25,616001.0,5194700.0,0.32
000903.SH,2016-03-01,2758.92,2719.16,2776.85,2702.35,42.39,1.56,521430.0,4575080.0,0.28
000903.SH,2016-03-02,2859.49,2766.04,2862.57,2765.1,100.57,3.65,841806.0,7409100.0,0.44
000903.SH,2016-03-03,2868.96,2858.35,2878.9,2846.15,9.47,0.33,758966.0,6783030.0,0.4
000903.SH,2016-03-04,2939.22,2859.33,2947.36,2853.79,70.26,2.45,1248600.0,10942200.0,0.66
000903.SH,2016-03-07,2930.03,2944.63,2960.77,2915.98,-9.18,-0.31,634166.0,5688730.0,0.33
000903.SH,2016-03-08,2935.17,2924.96,2937.71,2840.65,5.14,0.18,628137.0,5448380.0,0.33
000903.SH,2016-03-09,2919.56,2881.41,2920.58,2857.72,-15.62,-0.53,557216.0,4837980.0,0.29
000903.SH,2016-03-10,2862.05,2897.57,2914.14,2861.09,-57.5,-1.97,345179.0,3199090.0,0.18
000903.SH,2016-03-11,2872.23,2841.98,2873.28,2835.7,10.18,0.36,375015.0,3485600.0,0.2
000903.SH,2016-03-14,2894.29,2886.4,2939.42,2877.81,22.06,0.77,565173.0,5512210.0,0.3
000903.SH,2016-03-15,2915.77,2891.94,2919.23,2863.24,21.47,0.74,494760.0,4694040.0,0.26
000903.SH,2016-03-16,2947.6,2902.22,2954.56,2898.6,31.83,1.09,781947.0,7366700.0,0.41
000903.SH,2016-03-17,2955.74,2949.7,2983.18,2925.33,8.15,0.28,593244.0,6117390.0,0.31
000903.SH,2016-03-18,2980.07,2966.59,3007.69,2958.13,24.32,0.82,970811.0,9585040.0,0.51
000903.SH,2016-03-21,3047.72,3002.61,3070.75,2999.77,67.66,2.27,1196840.0,12933900.0,0.63
000903.SH,2016-03-22,3022.55,3032.67,3048.68,3015.48,-25.18,-0.83,772588.0,8295120.0,0.41
000903.SH,2016-03-23,3027.86,3017.28,3038.0,3004.89,5.32,0.18,562741.0,6346650.0,0.3
000903.SH,2016-03-24,2978.64,3008.04,3008.8,2978.51,-49.23,-1.63,548413.0,6081560.0,0.29
000903.SH,2016-03-25,2994.73,2976.69,3002.26,2976.51,16.09,0.54,401423.0,4272440.0,0.21
000903.SH,2016-03-28,2964.49,3001.03,3019.78,2957.06,-30.24,-1.01,437421.0,4738490.0,0.23
000903.SH,2016-03-29,2940.81,2969.3,2976.61,2931.79,-23.68,-0.8,410805.0,4295310.0,0.22
000903.SH,2016-03-30,3006.68,2962.86,3009.14,2962.86,65.88,2.24,538290.0,5551010.0,0.28
000903.SH,2016-03-31,3007.84,3019.04,3027.77,2999.06,1.16,0.04,539470.0,5628120.0,0.28
000903.SH,2016-04-01,3016.82,3006.43,3017.16,2964.23,8.98,0.3,542801.0,5140620.0,0.29
000903.SH,2016-04-05,3039.17,3000.13,3047.51,2995.25,22.34,0.74,643879.0,6230500.0,0.34
000903.SH,2016-04-06,3026.34,3024.04,3035.4,3010.43,-12.83,-0.42,468113.0,4618090.0,0.25
000903.SH,2016-04-07,2986.46,3034.75,3038.7,2985.85,-39.87,-1.32,459295.0,4692790.0,0.24
000903.SH,2016-04-08,2965.53,2968.55,2977.03,2950.73,-20.93,-0.7,419547.0,4226570.0,0.22
000903.SH,2016-04-11,2999.93,2989.24,3022.06,2989.24,34.4,1.16,556500.0,6001860.0,0.29
000903.SH,2016-04-12,2992.71,2998.76,3002.11,2979.4,-7.22,-0.24,364488.0,3665250.0,0.19
000903.SH,2016-04-13,3029.43,3010.47,3063.44,3010.47,36.72,1.23,868429.0,8678090.0,0.46
000903.SH,2016-04-14,3040.22,3044.52,3053.93,3023.03,10.79,0.36,452362.0,4535280.0,0.24
000903.SH,2016-04-15,3040.5,3043.67,3050.79,3030.22,0.28,0.01,420034.0,4300730.0,0.22
000903.SH,2016-04-18,3006.83,3021.73,3021.75,3003.67,-33.67,-1.11,426505.0,4417850.0,0.22
000903.SH,2016-04-19,3013.38,3020.71,3025.62,3002.55,6.55,0.22,327764.0,3446200.0,0.17
000903.SH,2016-04-20,2987.3,3017.17,3021.21,2913.29,-26.09,-0.87,783466.0,7692040.0,0.41
000903.SH,2016-04-21,2975.61,2967.3,3005.68,2958.09,-11.68,-0.39,475743.0,4815210.0,0.25
000903.SH,2016-04-22,2989.13,2959.73,2991.07,2956.27,13.51,0.45,344011.0,3470360.0,0.18
000903.SH,2016-04-25,2980.17,2979.9,2990.24,2957.24,-8.96,-0.3,299996.0,3043490.0,0.16
000903.SH,2016-04-26,2990.67,2977.96,2998.4,2968.75,10.5,0.35,254492.0,2625520.0,0.13
000903.SH,2016-04-27,2977.45,2992.79,2995.37,2975.17,-13.22,-0.44,246650.0,2556260.0,0.13
000903.SH,2016-04-28,2970.8,2980.58,2987.04,2954.9,-6.65,-0.22,301220.0,2894230.0,0.16
000903.SH,2016-04-29,2967.89,2965.93,2980.63,2963.39,-2.9,-0.1,276269.0,2997200.0,0.15
000903.SH,2016-05-03,3008.64,2969.42,3017.33,2962.51,40.75,1.37,456941.0,5026990.0,0.24
000903.SH,2016-05-04,3000.81,2999.55,3010.49,2992.76,-7.84,-0.26,354787.0,3561550.0,0.19
000903.SH,2016-05-05,3001.1,2996.08,3003.95,2988.81,0.3,0.01,293331.0,3002090.0,0.15
000903.SH,2016-05-06,2934.57,2998.77,3001.21,2934.19,-66.53,-2.22,459794.0,4575150.0,0.24
000903.SH,2016-05-09,2885.61,2923.49,2923.49,2875.73,-48.96,-1.67,426952.0,3966890.0,0.22
000903.SH,2016-05-10,2888.84,2874.33,2903.99,2874.33,3.23,0.11,301411.0,3002040.0,0.16
000903.SH,2016-05-11,2900.42,2897.13,2916.06,2886.23,11.58,0.4,327934.0,3402210.0,0.17
000903.SH,2016-05-12,2909.97,2884.04,2915.47,2866.0,9.55,0.33,326589.0,3217200.0,0.17
000903.SH,2016-05-13,2896.58,2901.87,2918.09,2889.44,-13.39,-0.46,259016.0,2575670.0,0.14
000903.SH,2016-05-16,2909.02,2887.25,2909.19,2879.79,12.45,0.43,242977.0,2420270.0,0.13
000903.SH,2016-05-17,2898.35,2907.78,2911.94,2889.36,-10.67,-0.37,256115.0,2554430.0,0.13
000903.SH,2016-05-18,2895.23,2886.6,2898.08,2864.84,-3.12,-0.11,366764.0,3467070.0,0.19
000903.SH,2016-05-19,2887.28,2886.7,2903.61,2883.03,-7.95,-0.27,251823.0,2427700.0,0.13
000903.SH,2016-05-20,2900.18,2877.7,2900.48,2873.5,12.9,0.45,238570.0,2350980.0,0.12
000903.SH,2016-05-23,2902.72,2900.2,2915.83,2895.57,2.54,0.09,249983.0,2573980.0,0.13
000903.SH,2016-05-24,2882.19,2899.24,2899.3,2875.55,-20.53,-0.71,221261.0,2125450.0,0.12
000903.SH,2016-05-25,2883.57,2897.78,2904.06,2879.91,1.38,0.05,205417.0,2083120.0,0.11
000903.SH,2016-05-26,2887.67,2881.8,2896.7,2865.21,4.1,0.14,239697.0,2282770.0,0.13
000903.SH,2016-05-27,2885.86,2885.45,2893.76,2878.02,-1.81,-0.06,228109.0,1915890.0,0.12
000903.SH,2016-05-30,2899.81,2885.4,2903.11,2870.24,13.95,0.48,277074.0,2460580.0,0.14
000903.SH,2016-05-31,2985.65,2900.19,2988.12,2900.19,85.84,2.96,655857.0,6531230.0,0.34
000903.SH,2016-06-01,2970.37,2988.28,2993.22,2969.79,-15.28,-0.51,447591.0,4685870.0,0.23
000903.SH,2016-06-02,2971.16,2968.4,2975.79,2959.67,0.79,0.03,311769.0,3170560.0,0.16
000903.SH,2016-06-03,2993.1,2979.15,3002.45,2969.81,21.93,0.74,430760.0,5835850.0,0.23
000903.SH,2016-06-06,2977.15,2992.06,2995.17,2969.85,-15.94,-0.53,299040.0,3904200.0,0.16
000903.SH,2016-06-07,2977.59,2982.18,2986.27,2971.16,0.44,0.01,274207.0,3420720.0,0.14
