Instrument,Date,Open,Close,High,Low,Pre_Close,Change,Pct_Chg,Volume,AMount,Turnover_rate,Turnover_rate_f,Volume_ratio,Pe,Pe_ttm,Pb,Ps,Ps_ttm,Dv_ratio,Dv_ttm,Total_share,Float_share,Free_share,Total_mv,Circ_mv,Adj_factor,Ind_class
688981.SH,2021-09-10,56.21,58.27,58.78,56.2,56.59,1.68,2.9687,551772.0,3196780.0,2.949,2.949,1.7,106.295,56.2465,4.4407,16.7633,15.1482,,,790287.0,187104.0,187104.0,46050000.0,10902500.0,1.0,半导体
688981.SH,2021-09-13,57.98,57.68,58.43,57.3,58.27,-0.59,-1.0125,277104.0,1598770.0,1.481,1.481,0.83,105.219,55.677,4.3957,16.5936,14.9949,,,790287.0,187104.0,187104.0,45583700.0,10792100.0,1.0,半导体
688981.SH,2021-09-14,57.53,57.22,58.56,57.08,57.68,-0.46,-0.7975,298298.0,1726490.0,1.5943,1.5943,0.92,104.38,55.2329,4.3606,16.4612,14.8753,,,790287.0,187104.0,187104.0,45220200.0,10706100.0,1.0,半导体
688981.SH,2021-09-15,57.01,56.36,57.18,56.28,57.22,-0.86,-1.503,225308.0,1274970.0,1.2042,1.2042,0.67,102.811,54.4028,4.2951,16.2138,14.6517,,,790287.0,187104.0,187104.0,44540600.0,10545200.0,1.0,半导体
688981.SH,2021-09-16,56.08,55.11,56.66,55.1,56.36,-1.25,-2.2179,243994.0,1361180.0,1.3041,1.3041,0.75,100.531,53.1962,4.1998,15.8542,14.3267,,,790287.0,187104.0,187104.0,43552700.0,10311300.0,1.0,半导体
688981.SH,2021-09-17,55.01,55.65,55.88,55.01,55.11,0.54,0.9799,174117.0,966692.0,0.9306,0.9306,0.55,101.522,53.7208,4.2413,16.0106,14.468,,,790336.0,187104.0,187104.0,43982200.0,10412300.0,1.0,半导体
688981.SH,2021-09-22,55.1,55.25,56.2,55.05,55.65,-0.4,-0.7188,228734.0,1268190.0,1.2225,1.2225,0.94,100.793,53.3346,4.2108,15.8955,14.364,,,790336.0,187104.0,187104.0,43666000.0,10337500.0,1.0,半导体
688981.SH,2021-09-23,55.35,55.33,55.88,55.2,55.25,0.08,0.1448,232031.0,1287420.0,1.2401,1.2401,0.99,100.938,53.4118,4.2169,15.9185,14.3848,,,790336.0,187104.0,187104.0,43729300.0,10352500.0,1.0,半导体
688981.SH,2021-09-24,55.39,54.04,55.54,54.0,55.33,-1.29,-2.3315,312361.0,1709060.0,1.6695,1.6695,1.41,98.5851,52.1666,4.1185,15.5474,14.0494,,,790336.0,187104.0,187104.0,42709700.0,10111100.0,1.0,半导体
688981.SH,2021-09-27,54.61,54.66,55.58,54.34,54.04,0.62,1.1473,257564.0,1415810.0,1.3766,1.3766,1.08,99.7162,52.7651,4.1658,15.7257,14.2106,,,790336.0,187104.0,187104.0,43199700.0,10227100.0,1.0,半导体
688981.SH,2021-09-28,54.67,54.03,54.93,53.66,54.66,-0.63,-1.1526,180619.0,976778.0,0.9653,0.9653,0.75,98.5669,52.1569,4.1178,15.5445,14.0468,,,790336.0,187104.0,187104.0,42701800.0,10109200.0,1.0,半导体
688981.SH,2021-09-29,53.65,55.54,56.65,53.43,54.03,1.51,2.7947,454323.0,2508980.0,2.4282,2.4282,1.88,101.322,53.6146,4.2329,15.9789,14.4394,,,790336.0,187104.0,187104.0,43895200.0,10391700.0,1.0,半导体
688981.SH,2021-09-30,55.45,55.2,55.98,54.92,55.54,-0.34,-0.6122,172404.0,953617.0,0.9214,0.9214,0.6,100.702,53.2869,4.207,15.8813,14.3512,,,790344.0,187104.0,187104.0,43627000.0,10328100.0,1.0,半导体
688981.SH,2021-10-08,55.79,55.77,56.2,55.21,55.2,0.57,1.0326,174402.0,971066.0,0.9321,0.9321,0.63,101.742,53.8371,4.2504,16.0453,14.4994,,,790344.0,187104.0,187104.0,44077500.0,10434800.0,1.0,半导体
688981.SH,2021-10-11,56.0,55.41,56.3,55.31,55.77,-0.36,-0.6455,203860.0,1136270.0,1.0896,1.0896,0.82,101.085,53.4896,4.223,15.9417,14.4058,,,790344.0,187104.0,187104.0,43792900.0,10367400.0,1.0,半导体
688981.SH,2021-10-12,55.05,54.48,55.38,54.06,55.41,-0.93,-1.6784,178926.0,975905.0,0.9563,0.9563,0.75,99.3888,52.5918,4.1521,15.6741,14.164,,,790344.0,187104.0,187104.0,43057900.0,10193400.0,1.0,半导体
688981.SH,2021-10-13,54.37,54.39,55.3,54.22,54.48,-0.09,-0.1652,195599.0,1068900.0,1.0454,1.0454,0.83,99.2246,52.505,4.1453,15.6482,14.1406,,,790344.0,187104.0,187104.0,42986800.0,10176600.0,1.0,半导体
688981.SH,2021-10-14,54.45,54.17,54.48,53.95,54.39,-0.22,-0.4045,145403.0,788098.0,0.7771,0.7771,0.79,98.8233,52.2926,4.1285,15.5849,14.0834,,,790344.0,187104.0,187104.0,42812900.0,10135400.0,1.0,半导体
688981.SH,2021-10-15,54.27,54.98,55.43,54.22,54.17,0.81,1.4953,222305.0,1222240.0,1.1881,1.1881,1.24,100.301,53.0745,4.1902,15.818,14.294,,,790344.0,187104.0,187104.0,43453100.0,10287000.0,1.0,半导体
688981.SH,2021-10-18,54.7,54.15,54.8,53.93,54.98,-0.83,-1.5096,206871.0,1121650.0,1.1056,1.1056,1.09,98.7868,52.2733,4.127,15.5792,14.0782,,,790344.0,187104.0,187104.0,42797100.0,10131700.0,1.0,半导体
688981.SH,2021-10-19,54.28,54.47,54.68,54.15,54.15,0.32,0.591,124875.0,679470.0,0.6674,0.6674,0.66,99.3706,52.5822,4.1514,15.6712,14.1614,,,790344.0,187104.0,187104.0,43050000.0,10191500.0,1.0,半导体
688981.SH,2021-10-20,54.66,54.23,54.86,54.18,54.47,-0.24,-0.4406,134046.0,729192.0,0.7164,0.7164,0.75,98.9327,52.3505,4.1331,15.6022,14.099,,,790344.0,187104.0,187104.0,42860300.0,10146600.0,1.0,半导体
688981.SH,2021-10-21,54.1,53.72,54.26,53.54,54.23,-0.51,-0.9404,176173.0,947736.0,0.9416,0.9416,1.06,98.0023,51.8582,4.0942,15.4555,13.9664,,,790344.0,187104.0,187104.0,42457300.0,10051200.0,1.0,半导体
688981.SH,2021-10-22,54.47,55.79,56.45,54.43,53.72,2.07,3.8533,553158.0,3079110.0,2.9564,2.9564,3.2,101.779,53.8564,4.252,16.051,14.5046,,,790344.0,187104.0,187104.0,44093300.0,10438500.0,1.0,半导体
688981.SH,2021-10-25,55.2,55.49,55.53,54.79,55.79,-0.3,-0.5377,228931.0,1262230.0,1.2236,1.2236,0.96,101.231,53.5668,4.2291,15.9647,14.4266,,,790344.0,187104.0,187104.0,43856200.0,10382400.0,1.0,半导体
688981.SH,2021-10-26,55.52,55.0,56.17,54.86,55.49,-0.49,-0.883,224405.0,1246930.0,1.1994,1.1994,0.92,100.338,53.0938,4.1918,15.8237,14.2992,,,790344.0,187104.0,187104.0,43468900.0,10290700.0,1.0,半导体
688981.SH,2021-10-27,54.95,54.12,54.95,54.02,55.0,-0.88,-1.6,173183.0,939973.0,0.9256,0.9256,0.66,98.7321,52.2443,4.1247,15.5705,14.0704,,,790344.0,187104.0,187104.0,42773400.0,10126100.0,1.0,半导体
688981.SH,2021-10-28,54.11,54.24,55.0,54.01,54.12,0.12,0.2217,154081.0,837666.0,0.8235,0.8235,0.57,98.951,52.3602,4.1338,15.6051,14.1016,,,790344.0,187104.0,187104.0,42868200.0,10148500.0,1.0,半导体
688981.SH,2021-10-29,54.4,55.04,55.38,54.1,54.24,0.8,1.4749,209310.0,1150500.0,1.1187,1.1187,0.78,100.41,53.1324,4.1948,15.8352,14.3096,,,790344.0,187104.0,187104.0,43500500.0,10298200.0,1.0,半导体
688981.SH,2021-11-01,54.8,55.35,55.48,54.6,55.04,0.31,0.5632,191831.0,1057680.0,1.0253,1.0253,0.97,100.977,53.4323,4.2185,15.9246,14.3903,,,790353.0,187104.0,187104.0,43746000.0,10356200.0,1.0,半导体
688981.SH,2021-11-02,55.65,55.99,57.07,55.6,55.35,0.64,1.1563,568163.0,3208910.0,3.0366,3.0366,2.98,102.145,54.0501,4.2673,16.1087,14.5567,,,790353.0,187104.0,187104.0,44251900.0,10475900.0,1.0,半导体
688981.SH,2021-11-03,55.99,56.99,57.17,55.48,55.99,1.0,1.786,404008.0,2277210.0,2.1593,2.1593,1.56,103.969,55.0155,4.3435,16.3964,14.8167,,,790353.0,187104.0,187104.0,45042200.0,10663000.0,1.0,半导体
688981.SH,2021-11-04,56.98,56.83,57.68,56.61,56.99,-0.16,-0.2808,330819.0,1887760.0,1.7681,1.7681,1.08,103.677,54.861,4.3313,16.3504,14.7751,,,790353.0,187104.0,187104.0,44915800.0,10633100.0,1.0,半导体
688981.SH,2021-11-05,57.39,57.27,58.39,56.91,56.83,0.44,0.7742,394946.0,2276380.0,2.1108,2.1108,1.16,104.48,55.2858,4.3648,16.477,14.8895,,,790353.0,187104.0,187104.0,45263500.0,10715400.0,1.0,半导体
688981.SH,2021-11-08,56.54,56.01,56.9,55.55,57.27,-1.26,-2.2001,278439.0,1560660.0,1.4882,1.4882,0.74,102.181,54.0695,4.2688,16.1145,14.5619,,,790353.0,187104.0,187104.0,44267700.0,10479700.0,1.0,半导体
688981.SH,2021-11-09,56.29,58.49,59.55,56.04,56.01,2.48,4.4278,623422.0,3624900.0,3.332,3.332,1.58,106.706,56.4635,4.4578,16.828,15.2067,,,790353.0,187104.0,187104.0,46227700.0,10943700.0,1.0,半导体
688981.SH,2021-11-10,58.08,59.38,59.53,57.92,58.49,0.89,1.5216,473949.0,2787390.0,2.5331,2.5331,1.17,108.329,57.3227,4.5256,17.0841,15.4381,,,790353.0,187104.0,187104.0,46931200.0,11110200.0,1.0,半导体
688981.SH,2021-11-11,59.1,58.45,60.17,57.68,59.38,-0.93,-1.5662,777424.0,4573710.0,4.155,4.155,1.85,106.633,56.4249,4.4547,16.8165,15.1963,,,790353.0,187104.0,187104.0,46196100.0,10936200.0,1.0,半导体
688981.SH,2021-11-12,56.51,56.16,56.75,55.11,58.45,-2.29,-3.9179,843565.0,4726330.0,4.5085,5.0479,1.66,102.455,51.7904,4.16,16.1577,13.8525,,,790353.0,187104.0,167111.0,44386200.0,10507800.0,1.0,半导体
688981.SH,2021-11-15,56.16,56.28,56.52,55.87,56.16,0.12,0.2137,254497.0,1429030.0,1.3602,1.5229,0.42,102.674,51.9011,4.1689,16.1922,13.8821,,,790353.0,187104.0,167111.0,44481100.0,10530200.0,1.0,半导体
688981.SH,2021-11-16,56.34,55.07,56.37,55.03,56.28,-1.21,-2.15,316150.0,1758190.0,1.6897,1.8919,0.53,100.466,50.7852,4.0792,15.8441,13.5836,,,790353.0,187104.0,167111.0,43524700.0,10303800.0,1.0,半导体
688981.SH,2021-11-17,55.04,55.26,55.71,54.61,55.07,0.19,0.345,231262.0,1274820.0,1.236,1.3839,0.43,100.813,50.9604,4.0933,15.8987,13.6305,,,790353.0,187104.0,167111.0,43674900.0,10339400.0,1.0,半导体
688981.SH,2021-11-18,55.0,54.57,55.33,54.52,55.26,-0.69,-1.2486,237462.0,1302970.0,1.2691,1.421,0.49,99.5542,50.3241,4.0422,15.7002,13.4603,,,790353.0,187104.0,167111.0,43129600.0,10210300.0,1.0,半导体
688981.SH,2021-11-19,54.56,54.71,54.89,54.3,54.57,0.14,0.2566,223466.0,1219940.0,1.1943,1.3372,0.59,99.8096,50.4532,4.0526,15.7405,13.4948,,,790353.0,187104.0,167111.0,43240200.0,10236400.0,1.0,半导体
688981.SH,2021-11-22,54.72,55.34,55.55,54.67,54.71,0.63,1.1515,348620.0,1922580.0,1.8632,2.0862,1.38,100.959,51.0342,4.0992,15.9217,13.6502,,,790353.0,187104.0,167111.0,43738100.0,10354300.0,1.0,半导体
688981.SH,2021-11-23,55.16,54.91,55.22,54.88,55.34,-0.43,-0.777,256891.0,1412600.0,1.373,1.5372,0.95,100.174,50.6377,4.0674,15.798,13.5442,,,790353.0,187104.0,167111.0,43398300.0,10273900.0,1.0,半导体
688981.SH,2021-11-24,55.16,54.77,55.39,54.73,54.91,-0.14,-0.255,250232.0,1375870.0,1.3374,1.4974,0.96,99.919,50.5085,4.057,15.7577,13.5096,,,790353.0,187104.0,167111.0,43287600.0,10247700.0,1.0,半导体
688981.SH,2021-11-25,54.77,55.0,55.47,54.6,54.77,0.23,0.4199,238028.0,1311620.0,1.2722,1.4244,0.9,100.339,50.7207,4.074,15.8239,13.5664,,,790353.0,187104.0,167111.0,43469400.0,10290700.0,1.0,半导体
688981.SH,2021-11-26,54.81,54.25,55.02,54.15,55.0,-0.75,-1.3636,272853.0,1485220.0,1.4583,1.6328,1.04,98.9704,50.029,4.0185,15.6081,13.3814,,,790353.0,187104.0,167111.0,42876600.0,10150400.0,1.0,半导体
688981.SH,2021-11-29,53.9,54.25,54.67,53.71,54.25,0.0,0.0,160235.0,869077.0,0.8564,0.9589,0.59,98.9704,50.029,4.0185,15.6081,13.3814,,,790353.0,187104.0,167111.0,42876600.0,10150400.0,1.0,半导体
688981.SH,2021-11-30,54.45,54.26,54.67,54.07,54.25,0.01,0.0184,148725.0,808261.0,0.7949,0.89,0.63,98.991,50.0394,4.0193,15.6114,13.3842,,,790372.0,187104.0,167111.0,42885600.0,10152300.0,1.0,半导体
688981.SH,2021-12-01,54.26,54.5,54.65,54.19,54.26,0.24,0.4423,151770.0,825388.0,0.8112,0.9082,0.71,99.4288,50.2608,4.0371,15.6804,13.4434,,,790372.0,187104.0,167111.0,43075300.0,10197200.0,1.0,半导体
688981.SH,2021-12-02,54.45,54.8,54.86,54.31,54.5,0.3,0.5505,191349.0,1045150.0,1.0227,1.145,0.98,99.9762,50.5374,4.0593,15.7667,13.5174,,,790372.0,187104.0,167111.0,43312400.0,10253300.0,1.0,半导体
688981.SH,2021-12-03,54.82,55.03,55.29,54.8,54.8,0.23,0.4197,221857.0,1219840.0,1.1857,1.3276,1.2,100.396,50.7495,4.0764,15.8329,13.5741,,,790372.0,187104.0,167111.0,43494200.0,10296300.0,1.0,半导体
688981.SH,2021-12-06,55.03,54.04,55.08,54.01,55.03,-0.99,-1.799,284127.0,1541210.0,1.5186,1.7002,1.63,98.5896,49.8365,4.003,15.5481,13.3299,,,790372.0,187104.0,167111.0,42711700.0,10111100.0,1.0,半导体
688981.SH,2021-12-07,54.22,54.05,54.25,53.69,54.04,0.01,0.0185,203078.0,1095290.0,1.0854,1.2152,1.02,98.608,49.8458,4.0038,15.551,13.3324,,,790373.0,187104.0,167111.0,42719700.0,10113000.0,1.0,半导体
688981.SH,2021-12-08,54.08,54.24,54.41,53.86,54.05,0.19,0.3515,225865.0,1222280.0,1.2072,1.3516,1.07,98.9547,50.0211,4.0178,15.6057,13.3792,,,790373.0,187104.0,167111.0,42869800.0,10148500.0,1.0,半导体
688981.SH,2021-12-09,54.1,54.95,55.06,54.05,54.24,0.71,1.309,312815.0,1710010.0,1.6719,1.8719,1.39,100.25,50.6758,4.0704,15.8099,13.5544,,,790373.0,187104.0,167111.0,43431000.0,10281400.0,1.0,半导体
688981.SH,2021-12-10,54.7,56.4,56.56,54.63,54.95,1.45,2.6388,702222.0,3928200.0,3.7531,4.2021,2.81,102.895,52.013,4.1778,16.2271,13.912,,,790373.0,187104.0,167111.0,44577000.0,10552700.0,1.0,半导体
688981.SH,2021-12-13,56.02,56.01,56.5,55.82,56.4,-0.39,-0.6915,319839.0,1794500.0,1.7094,1.9139,0.93,102.184,51.6534,4.149,16.1149,13.8158,,,790373.0,187104.0,167111.0,44268800.0,10479700.0,1.0,半导体
688981.SH,2021-12-14,56.05,55.01,56.05,54.95,56.01,-1.0,-1.7854,255023.0,1410120.0,1.363,1.5261,0.72,100.359,50.7312,4.0749,15.8272,13.5692,,,790373.0,187104.0,167111.0,43478400.0,10292600.0,1.0,半导体
688981.SH,2021-12-15,54.88,54.13,55.26,54.01,55.01,-0.88,-1.5997,289074.0,1575160.0,1.545,1.7298,0.8,98.754,49.9196,4.0097,15.574,13.3521,,,790373.0,187104.0,167111.0,42782900.0,10127900.0,1.0,半导体
688981.SH,2021-12-16,53.76,53.44,53.76,52.5,54.13,-0.69,-1.2747,392657.0,2086670.0,2.0986,2.3497,1.04,97.4952,49.2833,3.9586,15.3755,13.1819,,,790373.0,187104.0,167111.0,42237500.0,9998830.0,1.0,半导体
688981.SH,2021-12-17,53.45,53.49,53.88,53.23,53.44,0.05,0.0936,166524.0,890430.0,0.89,0.9965,0.43,97.5864,49.3294,3.9623,15.3899,13.1942,,,790373.0,187104.0,167111.0,42277100.0,10008200.0,1.0,半导体
688981.SH,2021-12-20,53.22,52.87,53.42,52.67,53.49,-0.62,-1.1591,207992.0,1100960.0,1.1116,1.2446,0.73,96.4553,48.7576,3.9164,15.2115,13.0413,,,790373.0,187104.0,167111.0,41787000.0,9892180.0,1.0,半导体
688981.SH,2021-12-21,52.96,53.08,53.13,52.83,52.87,0.21,0.3972,147369.0,781218.0,0.7876,0.8819,0.56,96.8384,48.9513,3.9319,15.2719,13.0931,,,790373.0,187104.0,167111.0,41953000.0,9931470.0,1.0,半导体
688981.SH,2021-12-22,53.16,53.02,53.25,52.96,53.08,-0.06,-0.113,155228.0,823852.0,0.8296,0.9289,0.64,96.7289,48.896,3.9275,15.2546,13.0783,,,790373.0,187104.0,167111.0,41905600.0,9920240.0,1.0,半导体
688981.SH,2021-12-23,53.05,52.79,53.13,52.69,53.02,-0.23,-0.4338,127387.0,672845.0,0.6808,0.7623,0.6,96.3093,48.6838,3.9104,15.1885,13.0216,,,790373.0,187104.0,167111.0,41723800.0,9877210.0,1.0,半导体
688981.SH,2021-12-24,52.9,52.56,53.04,52.51,52.79,-0.23,-0.4357,135848.0,715087.0,0.7261,0.8129,0.84,95.8897,48.4717,3.8934,15.1223,12.9648,,,790373.0,187104.0,167111.0,41542000.0,9834180.0,1.0,半导体
688981.SH,2021-12-27,52.53,52.7,53.0,52.53,52.56,0.14,0.2664,103070.0,544101.0,0.5509,0.6168,0.67,96.1451,48.6008,3.9038,15.1626,12.9994,,,790373.0,187104.0,167111.0,41652700.0,9860370.0,1.0,半导体
688981.SH,2021-12-28,52.83,53.17,53.45,52.7,52.7,0.47,0.8918,125500.0,664008.0,0.6707,0.751,0.94,97.0026,49.0343,3.9386,15.2978,13.1153,,,790373.0,187104.0,167111.0,42024100.0,9948310.0,1.0,半导体
688981.SH,2021-12-29,53.13,52.73,53.15,52.62,53.17,-0.44,-0.8275,116562.0,615528.0,0.623,0.6975,0.9,96.1998,48.6285,3.906,15.1712,13.0068,,,790373.0,187104.0,167111.0,41676400.0,9865980.0,1.0,半导体
688981.SH,2021-12-30,52.75,52.89,53.16,52.68,52.73,0.16,0.3034,157215.0,832728.0,0.8403,0.9408,1.29,96.4917,48.7761,3.9178,15.2172,13.0462,,,790373.0,187104.0,167111.0,41802800.0,9895920.0,1.0,半导体
688981.SH,2021-12-31,52.9,52.99,53.45,52.74,52.89,0.1,0.1891,143073.0,758944.0,0.7647,0.8562,1.12,96.6757,48.8691,3.9253,15.2463,13.0711,,,790386.0,187104.0,167111.0,41882500.0,9914630.0,1.0,半导体
688981.SH,2022-01-04,53.1,53.14,53.22,52.8,52.99,0.15,0.2831,138316.0,732845.0,0.7392,0.8277,1.07,96.9494,49.0074,3.9364,15.2894,13.1081,,,790386.0,187104.0,167111.0,42001100.0,9942700.0,1.0,半导体
688981.SH,2022-01-05,53.22,52.88,53.22,52.67,53.14,-0.26,-0.4893,167429.0,885474.0,0.8948,1.0019,1.23,96.475,48.7676,3.9172,15.2146,13.044,,,790386.0,187104.0,167111.0,41795600.0,9894050.0,1.0,半导体
688981.SH,2022-01-06,52.7,52.8,53.03,52.69,52.88,-0.08,-0.1513,119781.0,633216.0,0.6402,0.7168,0.83,96.3291,48.6938,3.9112,15.1916,13.0242,,,790386.0,187104.0,167111.0,41732400.0,9879080.0,1.0,半导体
688981.SH,2022-01-07,52.96,52.83,53.07,52.8,52.8,0.03,0.0568,128315.0,678678.0,0.6858,0.7678,0.88,96.3838,48.7215,3.9135,15.2002,13.0317,,,790386.0,187104.0,167111.0,41756100.0,9884700.0,1.0,半导体
688981.SH,2022-01-10,52.98,52.88,52.99,52.69,52.83,0.05,0.0946,110513.0,583787.0,0.5907,0.6613,0.79,96.475,48.7676,3.9172,15.2146,13.044,,,790386.0,187104.0,167111.0,41795600.0,9894050.0,1.0,半导体
688981.SH,2022-01-11,52.89,52.75,52.96,52.71,52.88,-0.13,-0.2458,121069.0,639307.0,0.6471,0.7245,0.91,96.2379,48.6477,3.9075,15.1772,13.0119,,,790386.0,187104.0,167111.0,41692800.0,9869730.0,1.0,半导体
688981.SH,2022-01-12,52.87,52.89,52.96,52.75,52.75,0.14,0.2654,117350.0,620376.0,0.6272,0.7022,0.91,96.4933,48.7768,3.9179,15.2175,13.0465,,,790386.0,187104.0,167111.0,41803500.0,9895920.0,1.0,半导体
688981.SH,2022-01-13,52.88,52.06,52.9,52.02,52.89,-0.83,-1.5693,226547.0,1187660.0,1.2108,1.3557,1.9,94.979,48.0114,3.8564,14.9787,12.8417,,,790386.0,187104.0,167111.0,41147500.0,9740620.0,1.0,半导体
688981.SH,2022-01-14,52.0,51.09,52.0,51.04,52.06,-0.97,-1.8632,230794.0,1189700.0,1.2335,1.3811,1.64,93.2093,47.1168,3.7846,14.6996,12.6024,,,790386.0,187104.0,167111.0,40380800.0,9559130.0,1.0,半导体
688981.SH,2022-01-17,51.1,51.49,51.64,51.1,51.09,0.4,0.7829,117480.0,603749.0,0.6279,0.703,0.73,93.9391,47.4857,3.8142,14.8147,12.7011,,,790386.0,187104.0,167111.0,40697000.0,9633980.0,1.0,半导体
688981.SH,2022-01-18,51.5,52.44,53.13,51.35,51.49,0.95,1.845,254544.0,1336310.0,1.3604,1.5232,1.56,95.6723,48.3618,3.8846,15.088,12.9354,,,790386.0,187104.0,167111.0,41447800.0,9811720.0,1.0,半导体
688981.SH,2022-01-19,52.22,51.89,52.22,51.62,52.44,-0.55,-1.0488,120169.0,623184.0,0.6423,0.7191,0.63,94.6689,47.8546,3.8438,14.9298,12.7998,,,790386.0,187104.0,167111.0,41013100.0,9708820.0,1.0,半导体
688981.SH,2022-01-20,51.9,51.69,52.34,51.57,51.89,-0.2,-0.3854,113416.0,588269.0,0.6062,0.6787,0.6,94.304,47.6702,3.829,14.8722,12.7504,,,790386.0,187104.0,167111.0,40855000.0,9671400.0,1.0,半导体
688981.SH,2022-01-21,51.7,51.28,51.93,51.18,51.69,-0.41,-0.7932,108778.0,559029.0,0.5814,0.6509,0.65,93.556,47.2921,3.7986,14.7543,12.6493,,,790386.0,187104.0,167111.0,40531000.0,9594680.0,1.0,半导体
688981.SH,2022-01-24,51.28,51.35,51.65,51.12,51.28,0.07,0.1365,87927.5,451180.0,0.4699,0.5262,0.62,93.6837,47.3566,3.8038,14.7744,12.6666,,,790386.0,187104.0,167111.0,40586300.0,9607780.0,1.0,半导体
688981.SH,2022-01-25,51.19,50.06,51.29,50.02,51.35,-1.29,-2.5122,175062.0,884408.0,0.9356,1.0476,1.28,91.3302,46.1669,3.7083,14.4032,12.3484,,,790386.0,187104.0,167111.0,39566700.0,9366420.0,1.0,半导体
688981.SH,2022-01-26,50.04,50.31,50.6,50.03,50.06,0.25,0.4994,84164.1,422973.0,0.4498,0.5036,0.7,91.7863,46.3975,3.7268,14.4752,12.41,,,790386.0,187104.0,167111.0,39764300.0,9413190.0,1.0,半导体
688981.SH,2022-01-27,50.29,49.03,50.29,49.0,50.31,-1.28,-2.5442,169728.0,842281.0,0.9071,1.0157,1.49,89.451,45.217,3.632,14.1069,12.0943,,,790386.0,187104.0,167111.0,38752600.0,9173700.0,1.0,半导体
688981.SH,2022-01-28,49.05,49.22,49.86,49.05,49.03,0.19,0.3875,112196.0,553510.0,0.5996,0.6714,0.9,89.7977,45.3923,3.646,14.1616,12.1412,,,790386.0,187104.0,167111.0,38902800.0,9209250.0,1.0,半导体
688981.SH,2022-02-07,49.88,49.97,50.3,49.87,49.22,0.75,1.5238,83891.8,419472.0,0.4484,0.502,0.67,91.1668,46.0843,3.7016,14.3775,12.3263,,,790393.0,187104.0,167111.0,39495900.0,9349580.0,1.0,半导体
688981.SH,2022-02-08,49.99,50.4,50.43,49.89,49.97,0.43,0.8605,109542.0,549836.0,0.5855,0.6555,0.88,91.9513,46.4809,3.7335,14.5012,12.4324,,,790393.0,187104.0,167111.0,39835800.0,9430030.0,1.0,半导体
688981.SH,2022-02-09,50.31,51.1,51.19,50.26,50.4,0.7,1.3889,135226.0,687650.0,0.7227,0.8092,1.21,93.2284,47.1265,3.7853,14.7026,12.605,,,790393.0,187104.0,167111.0,40389100.0,9561000.0,1.0,半导体
688981.SH,2022-02-10,51.22,51.2,51.5,50.92,51.1,0.1,0.1957,106224.0,542886.0,0.5677,0.6356,0.87,93.4109,47.2187,3.7928,14.7314,12.6297,,,790393.0,187104.0,167111.0,40468100.0,9579720.0,1.0,半导体
688981.SH,2022-02-11,52.0,51.46,52.6,51.39,51.2,0.26,0.5078,226450.0,1178870.0,1.2103,1.3551,2.07,93.8853,37.8955,3.7247,14.8062,11.4154,,,790393.0,187104.0,167111.0,40673600.0,9628360.0,1.0,半导体
688981.SH,2022-02-14,51.25,50.8,51.4,50.65,51.46,-0.66,-1.2825,106161.0,540886.0,0.5674,0.6353,0.8,92.6811,37.4095,3.677,14.6163,11.2689,,,790393.0,187104.0,167111.0,40152000.0,9504870.0,1.0,半导体
688981.SH,2022-02-15,50.99,51.47,52.05,50.99,50.8,0.67,1.3189,154695.0,798155.0,0.8268,0.9257,1.13,93.9035,37.9029,3.7255,14.8091,11.4176,,,790393.0,187104.0,167111.0,40681500.0,9630230.0,1.0,半导体
688981.SH,2022-02-16,51.77,51.48,51.88,51.4,51.47,0.01,0.0194,87119.8,449158.0,0.4656,0.5213,0.6,93.9217,37.9102,3.7262,14.8119,11.4198,,,790393.0,187104.0,167111.0,40689400.0,9632100.0,1.0,半导体
688981.SH,2022-02-17,51.21,50.85,51.57,50.74,51.48,-0.63,-1.2238,132498.0,676754.0,0.7082,0.7929,0.97,92.7724,37.4463,3.6806,14.6307,11.28,,,790393.0,187104.0,167111.0,40191500.0,9514230.0,1.0,半导体
688981.SH,2022-02-18,50.57,50.84,50.87,50.2,50.85,-0.01,-0.0197,92580.6,467668.0,0.4948,0.554,0.65,92.7541,37.4389,3.6799,14.6278,11.2778,,,790393.0,187104.0,167111.0,40183600.0,9512360.0,1.0,半导体
688981.SH,2022-02-21,50.69,50.93,51.06,50.57,50.84,0.09,0.177,76109.9,387311.0,0.4068,0.4554,0.66,92.9183,37.5052,3.6864,14.6537,11.2978,,,790393.0,187104.0,167111.0,40254700.0,9529200.0,1.0,半导体
688981.SH,2022-02-22,50.68,50.38,50.76,50.31,50.93,-0.55,-1.0799,95830.4,483517.0,0.5122,0.5735,0.88,91.9149,37.1002,3.6466,14.4954,11.1758,,,790393.0,187104.0,167111.0,39820000.0,9426290.0,1.0,半导体
688981.SH,2022-02-23,50.33,51.64,51.96,50.28,50.38,1.26,2.501,200876.0,1032400.0,1.0736,1.2021,2.07,94.2137,38.0281,3.7378,14.858,11.4553,,,790393.0,187104.0,167111.0,40815900.0,9662040.0,1.0,半导体
688981.SH,2022-02-24,51.51,50.73,51.73,50.2,51.64,-0.91,-1.7622,204707.0,1042000.0,1.0941,1.225,1.71,92.5534,37.3579,3.6719,14.5961,11.2534,,,790393.0,187104.0,167111.0,40096600.0,9491780.0,1.0,半导体
