Instrument,Date,Open,Close,High,Low,Pre_Close,Change,Pct_Chg,Volume,AMount,Turnover_rate,Turnover_rate_f,Volume_ratio,Pe,Pe_ttm,Pb,Ps,Ps_ttm,Dv_ratio,Dv_ttm,Total_share,Float_share,Free_share,Total_mv,Circ_mv,Adj_factor,Ind_class
002811.SZ,2024-06-19,6.83,6.97,7.1,6.74,6.78,0.19,2.8024,70756.0,49212.0,2.8624,8.0039,1.01,,,1.9418,1.7329,1.7593,0.0,2.7893,27204.4,24719.1,8840.17,189615.0,172292.0,1.8035,装修装饰
002811.SZ,2024-06-20,6.88,6.63,6.9,6.6,6.97,-0.34,-4.878,56498.5,37922.2,2.2856,6.3911,0.85,,,1.8471,1.6484,1.6735,0.0,2.9323,27204.4,24719.1,8840.17,180365.0,163888.0,1.8035,装修装饰
002811.SZ,2024-06-21,6.63,6.82,6.94,6.57,6.63,0.19,2.8658,56709.0,38562.9,2.2941,6.4149,0.92,,,1.9,1.6956,1.7215,0.0,2.8506,27204.4,24719.1,8840.17,185534.0,168584.0,1.8035,装修装饰
002811.SZ,2024-06-24,6.77,6.45,6.83,6.44,6.82,-0.37,-5.4252,64707.0,42395.5,2.6177,7.3197,1.06,,,1.7969,1.6036,1.6281,0.0,3.0141,27204.4,24719.1,8840.17,175469.0,159438.0,1.8035,装修装饰
002811.SZ,2024-06-25,6.51,6.58,6.67,6.48,6.45,0.13,2.0155,42888.5,28236.6,1.735,4.8515,0.69,,,1.8331,1.6359,1.6609,0.0,2.9546,27204.4,24719.1,8840.17,179005.0,162652.0,1.8037,装修装饰
002811.SZ,2024-06-26,6.56,6.73,6.78,6.38,6.58,0.15,2.2796,40942.5,27063.0,1.6563,4.6314,0.7,,,1.8749,1.6732,1.6987,0.0,2.8887,27204.4,24719.1,8840.17,183086.0,166360.0,1.804,装修装饰
002811.SZ,2024-06-27,6.77,6.65,6.85,6.61,6.73,-0.08,-1.1887,28712.5,19347.6,1.1616,3.248,0.55,,,1.8526,1.6534,1.6785,0.0,2.9235,27204.4,24719.1,8840.17,180909.0,164382.0,1.804,装修装饰
002811.SZ,2024-06-28,6.8,6.66,6.8,6.55,6.65,0.01,0.1504,36536.0,24420.0,1.478,4.133,0.78,,,1.8554,1.6558,1.6811,0.0,2.9191,27204.4,24719.1,8840.17,181182.0,164629.0,1.804,装修装饰
002811.SZ,2024-07-01,6.69,6.76,6.93,6.62,6.66,0.1,1.5015,50124.5,33868.9,2.0278,5.6701,1.17,,,1.8833,1.6807,1.7063,0.0,2.8759,27204.4,24719.1,8840.17,183902.0,167101.0,1.804,装修装饰
002811.SZ,2024-07-02,6.76,6.85,6.96,6.69,6.76,0.09,1.3314,46566.5,31931.2,1.8838,5.2676,1.17,,,1.9083,1.7031,1.7291,0.0,2.838,27205.4,24720.0,8840.17,186357.0,169332.0,1.804,装修装饰
002811.SZ,2024-07-03,6.83,6.7,6.9,6.68,6.85,-0.15,-2.1898,31942.0,21573.0,1.2922,3.6129,0.79,,,1.8665,1.6658,1.6912,0.0,2.9016,27205.4,24720.0,8841.11,182276.0,165624.0,1.804,装修装饰
002811.SZ,2024-07-04,6.7,6.46,6.77,6.45,6.7,-0.24,-3.5821,32350.5,21199.3,1.3087,3.6591,0.83,,,1.7996,1.6062,1.6306,0.0,3.0094,27205.4,24720.0,8841.11,175747.0,159691.0,1.804,装修装饰
002811.SZ,2024-07-05,6.46,6.59,6.62,6.38,6.46,0.13,2.0124,28458.5,18532.4,1.1512,3.2189,0.72,,,1.8358,1.6385,1.6635,0.0,2.95,27205.4,24720.0,8841.11,179283.0,162905.0,1.804,装修装饰
002811.SZ,2024-07-08,6.66,6.37,6.68,6.3,6.59,-0.22,-3.3384,33314.5,21334.3,1.3477,3.7681,0.88,,,1.7745,1.5838,1.6079,0.0,3.0519,27205.4,24720.0,8841.11,173298.0,157467.0,1.804,装修装饰
002811.SZ,2024-07-09,6.37,6.35,6.4,6.14,6.37,-0.02,-0.314,42185.0,26555.3,1.7065,4.7715,1.22,,,1.769,1.5788,1.6029,0.0,3.0615,27205.4,24720.0,8841.11,172754.0,156972.0,1.804,装修装饰
002811.SZ,2024-07-10,6.35,6.26,6.38,6.19,6.35,-0.09,-1.4173,25041.5,15753.8,1.013,2.8324,0.74,,,1.7439,1.5564,1.5802,0.0,3.1055,27205.4,24720.0,8841.11,170306.0,154747.0,1.804,装修装饰
002811.SZ,2024-07-11,6.35,6.52,6.56,6.28,6.26,0.26,4.1534,39147.2,25126.6,1.5836,4.4279,1.21,,,1.8163,1.6211,1.6458,0.0,2.9817,27205.4,24720.0,8841.11,177379.0,161175.0,1.804,装修装饰
002811.SZ,2024-07-12,6.87,7.17,7.17,6.7,6.52,0.65,9.9693,71784.0,50203.2,2.9039,8.1193,2.13,,,1.9974,1.7827,1.8099,0.0,2.7114,27205.4,24720.0,8841.11,195062.0,177243.0,1.804,装修装饰
002811.SZ,2024-07-15,7.15,6.93,7.38,6.87,7.17,-0.24,-3.3473,183332.0,129404.0,7.4164,20.7364,4.33,,,1.9306,1.723,1.7493,0.0,2.8053,27205.4,24720.0,8841.11,188533.0,171310.0,1.804,装修装饰
002811.SZ,2024-07-16,6.97,6.85,7.03,6.7,6.93,-0.08,-1.1544,109322.0,74157.4,4.4224,12.3651,1.51,,,1.9083,1.7031,1.7291,0.0,2.838,27205.4,24720.0,8841.11,186357.0,169332.0,1.804,装修装饰
002811.SZ,2024-07-17,6.73,6.59,6.73,6.58,6.85,-0.26,-3.7956,91455.0,60852.9,3.6996,10.3443,1.07,,,1.8358,1.6385,1.6635,0.0,2.95,27205.4,24720.0,8841.11,179283.0,162905.0,1.804,装修装饰
002811.SZ,2024-07-18,6.42,6.4,6.48,6.1,6.59,-0.19,-2.8832,93624.7,58910.0,3.7874,10.5897,0.95,,,1.7829,1.5913,1.6155,0.0,3.0376,27205.4,24720.0,8841.11,174114.0,158208.0,1.804,装修装饰
002811.SZ,2024-07-19,6.37,6.38,6.44,6.27,6.4,-0.02,-0.3125,45329.0,28825.7,1.8337,5.1271,0.41,,,1.7773,1.5863,1.6105,0.0,3.0471,27205.4,24720.0,8841.11,173570.0,157714.0,1.804,装修装饰
002811.SZ,2024-07-22,6.29,6.36,6.42,6.22,6.38,-0.02,-0.3135,40041.5,25341.7,1.6198,4.529,0.38,,,1.7718,1.5813,1.6054,0.0,3.0567,27205.4,24720.0,8841.11,173026.0,157219.0,1.804,装修装饰
002811.SZ,2024-07-23,6.32,6.32,6.54,6.32,6.36,-0.04,-0.6289,45637.5,29316.9,1.8462,5.162,0.6,,,1.7606,1.5714,1.5953,0.0,3.076,27205.4,24720.0,8841.11,171938.0,156231.0,1.804,装修装饰
002811.SZ,2024-07-24,6.2,6.18,6.34,6.16,6.32,-0.14,-2.2152,40688.0,25396.8,1.646,4.6021,0.64,,,1.7216,1.5366,1.56,0.0,3.1457,27205.4,24720.0,8841.11,168129.0,152770.0,1.804,装修装饰
002811.SZ,2024-07-25,6.15,6.29,6.37,6.09,6.18,0.11,1.7799,41365.0,25909.0,1.6733,4.6787,0.78,,,1.7523,1.5639,1.5877,0.0,3.0907,27205.4,24720.0,8841.11,171122.0,155489.0,1.804,装修装饰
002811.SZ,2024-07-26,6.3,6.37,6.42,6.28,6.29,0.08,1.2719,27116.0,17266.2,1.0969,3.067,0.64,,,1.7745,1.5838,1.6079,0.0,3.0519,27205.4,24720.0,8841.11,173298.0,157467.0,1.804,装修装饰
002811.SZ,2024-07-29,6.36,6.47,6.5,6.26,6.37,0.1,1.5699,33779.0,21718.4,1.3665,3.8207,0.87,,,1.8024,1.6087,1.6332,0.0,3.0047,27205.4,24720.0,8841.11,176019.0,159939.0,1.804,装修装饰
002811.SZ,2024-07-30,6.45,6.63,6.68,6.43,6.47,0.16,2.473,41469.0,27356.6,1.6775,4.6905,1.1,,,1.847,1.6484,1.6736,0.0,2.9322,27205.4,24720.0,8841.11,180372.0,163894.0,1.804,装修装饰
002811.SZ,2024-07-31,6.63,6.71,6.75,6.56,6.63,0.08,1.2066,46495.5,31116.3,1.8809,5.259,1.26,,,1.8693,1.6683,1.6937,0.0,2.8972,27205.4,24720.0,8841.11,182548.0,165871.0,1.804,装修装饰
002811.SZ,2024-08-01,6.68,6.75,6.78,6.66,6.71,0.04,0.5961,42123.2,28369.1,1.704,4.7645,1.11,,,1.8804,1.6783,1.7038,0.0,2.8801,27205.4,24720.0,8841.11,183636.0,166860.0,1.804,装修装饰
002811.SZ,2024-08-02,6.75,6.79,7.07,6.69,6.75,0.04,0.5926,56218.5,38706.2,2.2742,6.3588,1.47,,,1.8916,1.6882,1.7139,0.0,2.8631,27205.4,24720.0,8841.11,184724.0,167849.0,1.804,装修装饰
002811.SZ,2024-08-05,6.86,6.61,6.86,6.58,6.79,-0.18,-2.651,39200.0,26330.6,1.5858,4.4338,0.89,,,1.8414,1.6435,1.6685,0.0,2.9411,27205.4,24720.0,8841.11,179827.0,163399.0,1.804,装修装饰
002811.SZ,2024-08-06,6.61,6.8,6.8,6.61,6.61,0.19,2.8744,30943.0,20787.7,1.2517,3.4999,0.69,,,1.8943,1.6907,1.7165,0.0,2.8589,27205.4,24720.0,8841.11,184996.0,168096.0,1.804,装修装饰
002811.SZ,2024-08-07,6.81,6.81,6.87,6.73,6.8,0.01,0.1471,24304.0,16542.1,0.9832,2.749,0.57,,,1.8971,1.6932,1.719,0.0,2.8547,27205.4,24720.0,8841.11,185269.0,168343.0,1.804,装修装饰
002811.SZ,2024-08-08,6.74,6.82,6.87,6.71,6.81,0.01,0.1468,26789.7,18232.4,1.0837,3.0301,0.69,,,1.8999,1.6957,1.7215,0.0,2.8505,27205.4,24720.0,8841.11,185541.0,168591.0,1.804,装修装饰
002811.SZ,2024-08-09,6.82,6.93,7.02,6.8,6.82,0.11,1.6129,34145.0,23712.4,1.3813,3.8621,0.96,,,1.9306,1.723,1.7493,0.0,2.8053,27205.4,24720.0,8841.11,188533.0,171310.0,1.804,装修装饰
002811.SZ,2024-08-12,6.86,7.0,7.02,6.86,6.93,0.07,1.0101,32300.0,22480.8,1.3066,3.6534,1.04,,,1.9501,1.7404,1.767,0.0,2.7772,27205.4,24720.0,8841.11,190438.0,173040.0,1.804,装修装饰
002811.SZ,2024-08-13,6.99,7.16,7.16,6.9,7.0,0.16,2.2857,41510.5,29290.9,1.6792,4.6952,1.4,,,1.9946,1.7802,1.8073,0.0,2.7151,27205.4,24720.0,8841.11,194790.0,176995.0,1.804,装修装饰
002811.SZ,2024-08-14,7.25,7.28,7.5,7.18,7.16,0.12,1.676,69887.5,51166.7,2.8272,7.9048,2.2,,,2.0281,1.81,1.8376,0.0,2.6704,27205.4,24720.0,8841.11,198055.0,179962.0,1.804,装修装饰
002811.SZ,2024-08-15,7.27,7.19,7.27,7.08,7.28,-0.09,-1.2363,56888.5,40743.3,2.3013,6.4345,1.39,,,2.003,1.7877,1.8149,0.0,2.7038,27205.4,24720.0,8841.11,195607.0,177737.0,1.804,装修装饰
002811.SZ,2024-08-16,7.18,7.15,7.26,7.11,7.19,-0.04,-0.5563,35863.5,25697.1,1.4508,4.0565,0.76,,,1.9918,1.7777,1.8048,0.0,2.7189,27205.4,24720.0,8841.11,194518.0,176748.0,1.804,装修装饰
002811.SZ,2024-08-19,6.97,7.15,7.17,6.93,7.15,0.0,0.0,36094.0,25580.1,1.4601,4.0825,0.76,,,1.9918,1.7777,1.8048,0.0,2.7189,27205.4,24720.0,8841.11,194518.0,176748.0,1.804,装修装饰
002811.SZ,2024-08-20,7.16,6.92,7.19,6.85,7.15,-0.23,-3.2168,45755.5,31951.2,1.8509,5.1753,0.95,,248.693,1.8873,1.7205,1.7351,0.0,2.8093,27205.4,24720.0,8841.11,188261.0,171063.0,1.804,装修装饰
002811.SZ,2024-08-21,6.94,7.0,7.08,6.88,6.92,0.08,1.1561,31075.0,21708.1,1.2571,3.5148,0.64,,251.568,1.9092,1.7404,1.7552,0.0,2.7772,27205.4,24720.0,8841.11,190438.0,173040.0,1.804,装修装饰
002811.SZ,2024-08-22,7.08,6.85,7.09,6.81,7.0,-0.15,-2.1429,34557.0,24008.3,1.3979,3.9087,0.84,,246.177,1.8683,1.7031,1.7175,0.0,2.838,27205.4,24720.0,8841.11,186357.0,169332.0,1.804,装修装饰
002811.SZ,2024-08-23,6.84,6.8,6.87,6.68,6.85,-0.05,-0.7299,29448.0,19972.4,1.1913,3.3308,0.8,,244.38,1.8546,1.6907,1.705,0.0,2.8589,27205.4,24720.0,8841.11,184996.0,168096.0,1.804,装修装饰
002811.SZ,2024-08-26,6.78,6.96,7.0,6.78,6.8,0.16,2.3529,28233.0,19529.8,1.1421,3.1934,0.8,,250.13,1.8983,1.7305,1.7451,0.0,2.7932,27205.4,24720.0,8841.11,189349.0,172051.0,1.804,装修装饰
002811.SZ,2024-08-27,6.89,6.87,6.99,6.72,6.96,-0.09,-1.2931,26924.0,18390.8,1.0892,3.0453,0.8,,246.896,1.8737,1.7081,1.7226,0.0,2.8298,27205.4,24720.0,8841.11,186901.0,169827.0,1.804,装修装饰
002811.SZ,2024-08-28,6.81,6.78,6.9,6.71,6.87,-0.09,-1.31,20621.5,14040.9,0.8342,2.3325,0.69,,243.661,1.8492,1.6857,1.7,0.0,2.8673,27205.4,24720.0,8841.11,184452.0,167602.0,1.804,装修装饰
002811.SZ,2024-08-29,6.78,6.83,6.83,6.71,6.78,0.05,0.7375,23070.5,15640.8,0.9333,2.6095,0.83,,245.458,1.8628,1.6982,1.7125,0.0,2.8463,27205.4,24720.0,8841.11,185813.0,168838.0,1.804,装修装饰
002811.SZ,2024-08-30,6.84,6.93,7.01,6.75,6.83,0.1,1.4641,27447.5,18984.1,1.1103,3.1045,1.07,,249.052,1.8901,1.723,1.7376,0.0,2.8053,27205.4,24720.0,8841.11,188533.0,171310.0,1.804,装修装饰
002811.SZ,2024-09-02,6.92,6.83,7.02,6.8,6.93,-0.1,-1.443,41497.3,28721.6,1.6787,4.6937,1.64,,245.458,1.8628,1.6982,1.7125,0.0,2.8463,27205.4,24720.0,8841.11,185813.0,168838.0,1.804,装修装饰
002811.SZ,2024-09-03,6.83,6.78,6.92,6.75,6.83,-0.05,-0.7321,31229.0,21284.3,1.2633,3.5323,1.12,,243.661,1.8492,1.6857,1.7,0.0,2.8673,27205.4,24720.0,8841.11,184452.0,167602.0,1.804,装修装饰
002811.SZ,2024-09-04,6.76,6.63,6.8,6.61,6.78,-0.15,-2.2124,30657.5,20477.5,1.2402,3.4676,1.07,,238.271,1.8082,1.6484,1.6624,0.0,2.9322,27205.4,24720.0,8841.11,180372.0,163894.0,1.804,装修装饰
002811.SZ,2024-09-05,6.5,6.65,6.69,6.44,6.44,0.21,3.2609,33694.0,22263.7,1.363,3.8111,1.09,,238.989,1.9151,1.6534,1.6674,0.0,5.8419,27205.4,24720.0,8841.11,180916.0,164388.0,1.8572,装修装饰
002811.SZ,2024-09-06,6.58,6.55,6.69,6.55,6.65,-0.1,-1.5038,25468.0,16827.5,1.0303,2.8806,0.77,,235.395,1.8863,1.6285,1.6423,0.0,5.9311,27205.4,24720.0,8841.11,178195.0,161916.0,1.8572,装修装饰
002811.SZ,2024-09-09,6.51,6.55,6.62,6.43,6.55,0.0,0.0,18422.5,12035.1,0.7452,2.0837,0.57,,235.395,1.8863,1.6285,1.6423,0.0,5.9311,27205.4,24720.0,8841.11,178195.0,161916.0,1.8572,装修装饰
002811.SZ,2024-09-10,6.62,6.64,6.66,6.48,6.55,0.09,1.374,21337.6,14024.5,0.8632,2.4135,0.76,,238.63,1.9122,1.6509,1.6649,0.0,5.8507,27205.4,24720.0,8841.11,180644.0,164141.0,1.8572,装修装饰
002811.SZ,2024-09-11,6.64,6.56,6.67,6.51,6.64,-0.08,-1.2048,16749.5,11041.5,0.6776,1.8945,0.65,,235.755,1.8892,1.631,1.6448,0.0,5.922,27205.4,24720.0,8841.11,178467.0,162163.0,1.8572,装修装饰
002811.SZ,2024-09-12,6.56,6.58,6.68,6.55,6.56,0.02,0.3049,17724.5,11750.8,0.717,2.0048,0.77,,236.474,1.8949,1.636,1.6498,0.0,5.904,27205.4,24720.0,8841.11,179011.0,162658.0,1.8572,装修装饰
002811.SZ,2024-09-13,6.61,6.6,6.78,6.55,6.58,0.02,0.304,36575.0,24396.1,1.4796,4.1369,1.83,,237.192,1.9007,1.641,1.6549,0.0,5.8862,27205.4,24720.0,8841.11,179555.0,163152.0,1.8572,装修装饰
002811.SZ,2024-09-18,6.61,6.46,6.64,6.34,6.6,-0.14,-2.1212,31323.5,20214.0,1.2671,3.5429,1.41,,232.161,1.8604,1.6062,1.6198,0.0,6.0137,27205.4,24720.0,8841.11,175747.0,159691.0,1.8572,装修装饰
002811.SZ,2024-09-19,6.51,6.67,6.69,6.46,6.46,0.21,3.2508,31731.5,21046.0,1.2836,3.5891,1.28,,239.708,1.9208,1.6584,1.6724,0.0,5.8244,27205.4,24720.0,8841.11,181460.0,164883.0,1.8572,装修装饰
002811.SZ,2024-09-20,6.65,6.72,6.75,6.61,6.67,0.05,0.7496,19461.5,13027.9,0.7873,2.2013,0.73,,241.505,1.9352,1.6708,1.6849,0.0,5.781,27205.4,24720.0,8841.11,182820.0,166119.0,1.8572,装修装饰
002811.SZ,2024-09-23,6.7,6.82,7.1,6.62,6.72,0.1,1.4881,51370.5,35164.4,2.0781,5.8104,1.88,,245.099,1.964,1.6957,1.71,0.0,5.6963,27205.4,24720.0,8841.11,185541.0,168591.0,1.8572,装修装饰
002811.SZ,2024-09-24,6.82,7.1,7.25,6.82,6.82,0.28,4.1056,52038.0,36888.9,2.1051,5.8859,1.53,,255.161,2.0447,1.7653,1.7802,0.0,5.4716,27205.4,24720.0,8841.11,193158.0,175512.0,1.8572,装修装饰
002811.SZ,2024-09-25,7.13,7.2,7.47,7.07,7.1,0.1,1.4085,53307.6,38713.3,2.1565,6.0295,1.43,,258.755,2.0735,1.7902,1.8053,0.0,5.3956,27205.4,24720.0,8841.11,195879.0,177984.0,1.8572,装修装饰
002811.SZ,2024-09-26,7.2,7.3,7.31,7.17,7.2,0.1,1.3889,37658.1,27324.4,1.5234,4.2594,0.91,,262.349,2.1023,1.815,1.8304,0.0,5.3217,27205.4,24720.0,8841.11,198599.0,180456.0,1.8572,装修装饰
002811.SZ,2024-09-27,7.41,7.47,7.62,7.14,7.3,0.17,2.3288,50291.4,37106.7,2.0344,5.6884,1.18,,268.459,2.1512,1.8573,1.873,0.0,5.2006,27205.4,24720.0,8841.11,203224.0,184659.0,1.8572,装修装饰
002811.SZ,2024-09-30,7.69,8.03,8.1,7.38,7.47,0.56,7.4967,97286.5,75924.5,3.9355,11.0039,1.99,,288.584,2.3125,1.9965,2.0134,0.0,4.8379,27205.4,24720.0,8841.11,218459.0,198502.0,1.8572,装修装饰
002811.SZ,2024-10-08,8.78,8.4,8.8,7.83,8.03,0.37,4.6077,104996.0,87908.3,4.2474,11.8759,1.81,,301.881,2.419,2.0885,2.1062,0.0,4.6248,27205.4,24720.0,8841.11,228525.0,207648.0,1.8572,装修装饰
002811.SZ,2024-10-09,8.28,8.02,8.4,7.9,8.4,-0.38,-4.5238,77382.0,63146.5,3.1303,8.7525,1.13,,288.225,2.3096,1.994,2.0109,0.0,4.844,27205.4,24720.0,8841.11,218187.0,198255.0,1.8572,装修装饰
002811.SZ,2024-10-10,7.95,8.16,8.32,7.87,8.02,0.14,1.7456,72372.5,58617.5,2.9277,8.1859,0.98,,293.256,2.3499,2.0288,2.046,0.0,4.7609,27205.4,24720.0,8841.11,221996.0,201716.0,1.8572,装修装饰
002811.SZ,2024-10-11,8.08,7.88,8.15,7.67,8.16,-0.28,-3.4314,38308.0,30205.6,1.5497,4.3329,0.48,,283.193,2.2693,1.9592,1.9758,0.0,4.93,27205.4,24720.0,8841.11,214378.0,194794.0,1.8572,装修装饰
002811.SZ,2024-10-14,7.87,8.2,8.2,7.84,7.88,0.32,4.0609,44963.4,35926.9,1.8189,5.0857,0.58,,294.694,2.3614,2.0388,2.056,0.0,4.7376,27205.4,24720.0,8841.11,223084.0,202704.0,1.8572,装修装饰
002811.SZ,2024-10-15,8.19,8.21,8.55,8.03,8.2,0.01,0.122,65138.0,54392.6,2.635,7.3676,0.96,,295.053,2.3643,2.0413,2.0585,0.0,4.7319,27205.4,24720.0,8841.11,223356.0,202952.0,1.8572,装修装饰
002811.SZ,2024-10-16,8.1,8.26,8.48,8.1,8.21,0.05,0.609,42030.3,34931.0,1.7003,4.754,0.7,,296.85,2.3787,2.0537,2.0711,0.0,4.7032,27205.4,24720.0,8841.11,224716.0,204188.0,1.8572,装修装饰
002811.SZ,2024-10-17,8.3,8.06,8.47,8.05,8.26,-0.2,-2.4213,43205.7,35737.0,1.7478,4.8869,0.82,,289.662,2.3211,2.004,2.0209,0.0,4.8199,27205.4,24720.0,8841.11,219275.0,199244.0,1.8572,装修装饰
002811.SZ,2024-10-18,8.06,8.32,8.39,7.99,8.06,0.26,3.2258,54950.0,45275.2,2.2229,6.2153,1.18,,299.006,2.396,2.0686,2.0861,0.0,4.6693,27205.4,24720.0,8841.11,226349.0,205671.0,1.8572,装修装饰
002811.SZ,2024-10-21,8.34,8.3,8.47,8.1,8.32,-0.02,-0.2404,43863.0,36231.9,1.7744,4.9613,0.88,,298.287,2.3902,2.0637,2.0811,0.0,4.6806,27205.4,24720.0,8841.11,225805.0,205176.0,1.8572,装修装饰
002811.SZ,2024-10-22,8.28,8.45,8.58,8.21,8.3,0.15,1.8072,43680.0,36610.2,1.767,4.9406,0.88,,303.678,2.4334,2.1009,2.1187,0.0,4.5975,27205.4,24720.0,8841.11,229885.0,208884.0,1.8572,装修装饰
002811.SZ,2024-10-23,8.45,8.45,8.54,8.36,8.45,0.0,0.0,43048.5,36269.3,1.7414,4.8691,0.95,,303.678,2.4334,2.1009,2.1187,0.0,4.5975,27205.4,24720.0,8841.11,229885.0,208884.0,1.8572,装修装饰
002811.SZ,2024-10-24,8.43,8.31,8.45,8.24,8.45,-0.14,-1.6568,44516.6,37105.4,1.8008,5.0352,0.97,,298.647,2.3931,2.0661,2.0836,0.0,4.6749,27205.4,24720.0,8841.11,226077.0,205424.0,1.8572,装修装饰
002811.SZ,2024-10-25,8.38,8.45,8.51,8.2,8.31,0.14,1.6847,45130.9,38036.2,1.8257,5.1047,0.98,,303.678,2.4334,2.1009,2.1187,0.0,4.5975,27205.4,24720.0,8841.11,229885.0,208884.0,1.8572,装修装饰
002811.SZ,2024-10-28,8.54,9.02,9.06,8.47,8.45,0.57,6.7456,65365.2,57864.8,2.6442,7.3933,1.48,,324.163,2.5976,2.2427,2.2616,0.0,4.3069,27205.4,24720.0,8841.11,245392.0,222975.0,1.8572,装修装饰
002811.SZ,2024-10-29,9.13,8.69,9.33,8.61,9.02,-0.33,-3.6585,86212.9,76629.7,3.4876,9.7514,1.78,,75.9424,2.4275,2.1606,2.1741,0.0,4.4705,27205.4,24720.0,8841.11,236415.0,214817.0,1.8572,装修装饰
002811.SZ,2024-10-30,8.72,8.57,8.77,8.49,8.69,-0.12,-1.3809,47116.5,40700.1,1.906,5.3293,0.83,,74.8937,2.394,2.1308,2.1441,0.0,4.5331,27205.4,24720.0,8841.11,233150.0,211851.0,1.8572,装修装饰
002811.SZ,2024-10-31,8.57,8.66,8.9,8.57,8.57,0.09,1.0502,40321.5,35166.9,1.6311,4.5607,0.7,,75.6802,2.4192,2.1532,2.1666,0.0,4.486,27205.4,24720.0,8841.11,235598.0,214076.0,1.8572,装修装饰
002811.SZ,2024-11-01,8.63,8.18,8.69,8.12,8.66,-0.48,-5.5427,66708.0,55417.2,2.6985,7.5452,1.17,,71.4854,2.2851,2.0338,2.0465,0.0,4.7492,27205.4,24720.0,8841.11,222540.0,202210.0,1.8572,装修装饰
002811.SZ,2024-11-04,8.21,8.27,8.31,8.08,8.18,0.09,1.1002,41622.5,34070.8,1.6838,4.7078,0.68,,72.272,2.3102,2.0562,2.069,0.0,4.6975,27205.4,24720.0,8841.11,224988.0,204435.0,1.8572,装修装饰
002811.SZ,2024-11-05,8.38,8.59,8.6,8.22,8.27,0.32,3.8694,48093.0,40715.6,1.9455,5.4397,0.85,,75.0685,2.3996,2.1358,2.1491,0.0,4.5225,27205.4,24720.0,8841.11,233694.0,212345.0,1.8572,装修装饰
002811.SZ,2024-11-06,8.65,8.6,8.65,8.4,8.59,0.01,0.1164,36487.0,31283.1,1.476,4.127,0.75,,75.1558,2.4024,2.1382,2.1516,0.0,4.5173,27205.4,24720.0,8841.11,233966.0,212592.0,1.8572,装修装饰
002811.SZ,2024-11-07,8.56,9.05,9.1,8.42,8.6,0.45,5.2326,53121.0,46989.5,2.1489,6.0084,1.14,,79.0884,2.5281,2.2501,2.2641,0.0,4.2927,27205.4,24720.0,8841.11,246209.0,223716.0,1.8572,装修装饰
002811.SZ,2024-11-08,9.06,9.16,9.2,8.83,9.05,0.11,1.2155,59105.5,53413.2,2.391,6.6853,1.2,,80.0497,2.5588,2.2775,2.2917,0.0,4.2411,27205.4,24720.0,8841.11,249201.0,226436.0,1.8572,装修装饰
002811.SZ,2024-11-11,9.15,10.08,10.08,9.02,9.16,0.92,10.0437,107780.0,105402.0,4.36,12.1908,2.26,,88.0896,2.8158,2.5062,2.5218,0.0,3.854,27205.4,24720.0,8841.11,274230.0,249178.0,1.8572,装修装饰
002811.SZ,2024-11-12,10.18,9.49,10.28,9.27,10.08,-0.59,-5.8532,242255.0,234369.0,9.7999,27.401,3.98,,82.9336,2.651,2.3595,2.3742,0.0,4.0936,27205.4,24720.0,8841.11,258179.0,234593.0,1.8572,装修装饰
002811.SZ,2024-11-13,9.23,8.96,9.24,8.77,9.49,-0.53,-5.5848,121033.0,109004.0,4.8961,13.6898,1.21,,78.3019,2.503,2.2278,2.2416,0.0,4.3358,27205.4,24720.0,8841.11,243760.0,221492.0,1.8572,装修装饰
002811.SZ,2024-11-14,8.95,8.77,9.16,8.73,8.96,-0.19,-2.1205,69037.6,61597.8,2.7928,7.8087,0.59,,76.6415,2.4499,2.1805,2.1941,0.0,4.4297,27205.4,24720.0,8841.11,238591.0,216795.0,1.8572,装修装饰
002811.SZ,2024-11-15,8.69,8.63,8.97,8.58,8.77,-0.14,-1.5964,55325.7,48569.9,2.2381,6.2578,0.46,,75.418,2.4108,2.1457,2.1591,0.0,4.5016,27205.4,24720.0,8841.11,234782.0,213334.0,1.8572,装修装饰
002811.SZ,2024-11-18,8.68,8.43,8.78,8.35,8.63,-0.2,-2.3175,51229.0,43603.2,2.0724,5.7944,0.43,,73.6702,2.3549,2.096,2.109,0.0,4.6084,27205.4,24720.0,8841.11,229341.0,208390.0,1.8572,装修装饰
002811.SZ,2024-11-19,8.39,8.56,8.56,8.33,8.43,0.13,1.5421,39714.5,33569.8,1.6066,4.492,0.37,,74.8063,2.3912,2.1283,2.1416,0.0,4.5384,27205.4,24720.0,8841.11,232878.0,211604.0,1.8572,装修装饰
002811.SZ,2024-11-20,8.57,8.7,8.73,8.49,8.56,0.14,1.6355,37931.5,32835.7,1.5344,4.2904,0.56,,76.0298,2.4303,2.1631,2.1766,0.0,4.4654,27205.4,24720.0,8841.11,236687.0,215064.0,1.8572,装修装饰
002811.SZ,2024-11-21,8.7,8.73,8.79,8.61,8.7,0.03,0.3448,29424.5,25605.0,1.1903,3.3281,0.58,,76.2919,2.4387,2.1706,2.1841,0.0,4.45,27205.4,24720.0,8841.11,237503.0,215806.0,1.8572,装修装饰
002811.SZ,2024-11-22,8.77,8.52,8.77,8.5,8.73,-0.21,-2.4055,49972.6,43101.5,2.0215,5.6523,1.17,,74.4567,2.38,2.1184,2.1315,0.0,4.5597,27205.4,24720.0,8841.11,231790.0,210615.0,1.8572,装修装饰
