Symbol,Date,Open,Close,High,Low,Pre_Close,Change,Pct_Chg,Volume,AMount,Turnover_rate,Turnover_rate_f,Volume_ratio,Pe,Pe_ttm,Pb,Ps,Ps_ttm,Dv_ratio,Dv_ttm,Total_share,Float_share,Free_share,Total_mv,Circ_mv,Adj_factor,Ind_class
688366.SH,2020-04-10,78.09,76.05,78.56,75.09,77.49,-1.44,-1.8583,4129.4,31790.3,2.8164,2.8164,0.76,36.4776,36.4776,2.4795,8.4304,8.4304,,,17784.5,1466.22,1466.22,1352510.0,111506.0,1.0,9
688366.SH,2020-04-13,76.29,76.44,77.9,75.01,76.05,0.39,0.5128,2777.89,21232.5,1.8946,1.8946,0.49,36.6647,36.6647,2.4922,8.4736,8.4736,,,17784.5,1466.22,1466.22,1359450.0,112078.0,1.0,9
688366.SH,2020-04-14,76.58,77.5,77.62,75.62,76.44,1.06,1.3867,2874.37,22186.1,1.9604,1.9604,0.54,37.1731,37.1731,2.5268,8.5911,8.5911,,,17784.5,1466.22,1466.22,1378300.0,113632.0,1.0,9
688366.SH,2020-04-15,77.78,77.2,77.79,77.02,77.5,-0.3,-0.3871,4018.06,31099.9,2.7404,2.7404,1.13,37.0292,37.0292,2.517,8.5579,8.5579,,,17784.5,1466.22,1466.22,1372970.0,113192.0,1.0,9
688366.SH,2020-04-16,76.03,75.66,76.9,75.19,77.2,-1.54,-1.9948,3756.56,28500.4,2.5621,2.5621,1.11,36.2906,36.2906,2.4668,8.3871,8.3871,,,17784.5,1466.22,1466.22,1345580.0,110934.0,1.0,9
688366.SH,2020-04-17,75.75,74.9,76.48,74.88,75.66,-0.76,-1.0045,4252.7,32194.9,2.9004,2.9004,1.21,35.926,35.926,2.442,8.3029,8.3029,,,17784.5,1466.22,1466.22,1332060.0,109820.0,1.0,9
688366.SH,2020-04-20,75.56,75.38,75.88,74.6,74.9,0.48,0.6409,3046.59,22950.9,2.0778,2.0778,0.86,36.1563,36.1563,2.4577,8.3561,8.3561,,,17784.5,1466.22,1466.22,1340600.0,110524.0,1.0,9
688366.SH,2020-04-21,75.01,74.13,75.36,73.52,75.38,-1.25,-1.6583,2767.07,20576.1,1.8872,1.8872,0.77,35.5567,35.5567,2.4169,8.2175,8.2175,,,17784.5,1466.22,1466.22,1318370.0,108691.0,1.0,9
688366.SH,2020-04-22,73.03,77.7,77.77,73.03,74.13,3.57,4.8159,5273.49,40125.2,3.5966,3.5966,1.48,37.2691,37.2691,2.5333,8.6133,8.6133,,,17784.5,1466.22,1466.22,1381860.0,113926.0,1.0,9
688366.SH,2020-04-23,77.97,78.61,81.0,77.7,77.7,0.91,1.1712,8453.77,67349.9,5.7657,5.7657,2.21,37.7056,37.7056,2.563,8.7142,8.7142,,,17784.5,1466.22,1466.22,1398040.0,115260.0,1.0,9
688366.SH,2020-04-24,78.53,83.45,85.68,76.8,78.61,4.84,6.157,15787.0,130661.0,10.7671,10.7671,3.32,40.0271,40.0271,2.7208,9.2507,9.2507,,,17784.5,1466.22,1466.22,1484120.0,122356.0,1.0,9
688366.SH,2020-04-27,82.8,82.54,83.39,80.3,83.45,-0.91,-1.0905,6712.4,55102.3,4.578,4.578,0.95,39.5906,39.5906,2.6911,9.1498,9.1498,,,17784.5,1466.22,1466.22,1467940.0,121022.0,1.0,9
688366.SH,2020-04-28,82.54,80.22,82.54,76.0,82.54,-2.32,-2.8108,8363.38,66316.5,5.704,5.704,1.07,38.4778,38.4778,2.6155,8.8926,8.8926,,,17784.5,1466.22,1466.22,1426680.0,117620.0,1.0,9
688366.SH,2020-04-29,80.25,76.95,80.25,76.63,80.22,-3.27,-4.0763,3713.81,29105.6,2.5329,2.5329,0.42,36.9093,36.9093,2.5088,8.5301,8.5301,,,17784.5,1466.22,1466.22,1368520.0,112826.0,1.0,9
688366.SH,2020-04-30,75.01,75.71,75.97,70.0,76.95,-1.24,-1.6114,11192.0,82802.4,7.2923,7.2923,1.3,36.3146,48.2031,2.5015,8.3927,9.3139,,,17784.5,1534.76,1534.76,1346470.0,116197.0,1.0,9
688366.SH,2020-05-06,75.75,78.97,79.33,74.11,75.71,3.26,4.3059,6199.02,47524.5,4.0391,4.0391,0.68,37.8782,50.2787,2.6092,8.7541,9.7149,,,17784.5,1534.76,1534.76,1404440.0,121200.0,1.0,9
688366.SH,2020-05-07,79.8,77.71,79.8,77.24,78.97,-1.26,-1.5955,4560.19,35665.2,2.9713,2.9713,0.63,37.2739,49.4765,2.5676,8.6144,9.5599,,,17784.5,1534.76,1534.76,1382040.0,119266.0,1.0,9
688366.SH,2020-05-08,77.13,78.25,79.31,77.13,77.71,0.54,0.6949,4046.91,31839.4,2.6368,2.6368,0.59,37.5329,49.8203,2.5854,8.6743,9.6263,,,17784.5,1534.76,1534.76,1391640.0,120095.0,1.0,9
688366.SH,2020-05-11,78.29,80.36,82.5,78.29,78.25,2.11,2.6965,6274.41,50621.0,4.0882,4.0882,1.06,38.5449,51.1637,2.6552,8.9082,9.8859,,,17784.5,1534.76,1534.76,1429160.0,123333.0,1.0,9
688366.SH,2020-05-12,80.99,80.18,80.99,79.12,80.36,-0.18,-0.224,4006.65,31963.9,2.6106,2.6106,0.62,38.4586,51.0491,2.6492,8.8882,9.8638,,,17784.5,1534.76,1534.76,1425960.0,123057.0,1.0,9
688366.SH,2020-05-13,80.18,83.74,83.74,79.21,80.18,3.56,4.44,8513.66,70405.1,5.5472,5.5472,1.7,40.1662,53.3157,2.7668,9.2828,10.3017,,,17784.5,1534.76,1534.76,1489280.0,128521.0,1.0,9
688366.SH,2020-05-14,82.5,82.08,83.38,81.6,83.74,-1.66,-1.9823,5213.13,42938.0,3.3967,3.3967,0.95,39.3699,52.2588,2.712,9.0988,10.0975,,,17784.5,1534.76,1534.76,1459750.0,125973.0,1.0,9
688366.SH,2020-05-15,81.05,81.5,84.2,81.05,82.08,-0.58,-0.7066,4753.39,39301.4,3.0972,3.0972,0.85,39.0918,51.8895,2.6928,9.0345,10.0262,,,17784.5,1534.76,1534.76,1449440.0,125083.0,1.0,9
688366.SH,2020-05-18,81.5,79.32,81.55,79.18,81.5,-2.18,-2.6748,4755.65,38203.9,3.0986,3.0986,0.83,38.0461,50.5015,2.6208,8.7929,9.758,,,17784.5,1534.76,1534.76,1410670.0,121737.0,1.0,9
688366.SH,2020-05-19,79.03,80.66,81.07,78.67,79.32,1.34,1.6894,3331.17,26569.9,2.1705,2.1705,0.61,38.6888,51.3547,2.6651,8.9414,9.9228,,,17784.5,1534.76,1534.76,1434500.0,123794.0,1.0,9
688366.SH,2020-05-20,80.66,79.52,82.43,79.0,80.66,-1.14,-1.4133,4422.85,35869.4,2.8818,2.8818,0.83,38.142,50.6289,2.6274,8.815,9.7826,,,17784.5,1534.76,1534.76,1414230.0,122044.0,1.0,9
688366.SH,2020-05-21,79.52,75.28,80.35,74.65,79.52,-4.24,-5.332,7625.61,59123.4,4.9686,4.9686,1.7,36.1083,47.9293,2.4873,8.345,9.261,,,17784.5,1534.76,1534.76,1338820.0,115537.0,1.0,9
688366.SH,2020-05-22,75.29,73.77,75.48,72.0,75.28,-1.51,-2.0058,3358.66,24836.4,2.1884,2.1884,0.67,35.384,46.968,2.4374,8.1776,9.0752,,,17784.5,1534.76,1534.76,1311960.0,113219.0,1.0,9
688366.SH,2020-05-25,73.77,73.97,74.32,73.13,73.77,0.2,0.2711,1978.85,14598.6,1.2894,1.2894,0.42,35.48,47.0953,2.444,8.1998,9.0998,,,17784.5,1534.76,1534.76,1315520.0,113526.0,1.0,9
688366.SH,2020-05-26,73.98,77.41,77.41,73.98,73.97,3.44,4.6505,2990.48,22789.3,1.9485,1.9485,0.72,37.13,49.2855,2.5577,8.5811,9.523,,,17784.5,1534.76,1534.76,1376700.0,118806.0,1.0,9
688366.SH,2020-05-27,77.5,76.31,77.84,76.15,77.41,-1.1,-1.421,2127.49,16344.0,1.3862,1.3862,0.52,36.6023,48.5851,2.5213,8.4592,9.3877,,,17784.5,1534.76,1534.76,1357140.0,117117.0,1.0,9
688366.SH,2020-05-28,76.36,75.22,77.18,75.04,76.31,-1.09,-1.4284,2824.61,21464.4,1.8404,1.8404,0.78,36.0795,47.8911,2.4853,8.3384,9.2536,,,17784.5,1534.76,1534.76,1337750.0,115445.0,1.0,9
688366.SH,2020-05-29,75.0,78.42,78.55,74.32,75.22,3.2,4.2542,4753.98,36965.4,3.0975,3.0975,1.79,37.6144,49.9285,2.5911,8.6931,9.6472,,,17784.5,1534.76,1534.76,1394660.0,120356.0,1.0,9
688366.SH,2020-06-01,78.43,81.07,81.4,78.01,78.42,2.65,3.3792,5260.91,42302.8,3.4278,3.4278,1.79,38.8855,51.6157,2.6786,8.9869,9.9733,,,17784.5,1534.76,1534.76,1441790.0,124423.0,1.0,9
688366.SH,2020-06-02,81.0,79.63,81.0,79.63,81.07,-1.44,-1.7762,3792.17,30362.0,2.4709,2.4709,1.06,38.1948,50.6989,2.631,8.8272,9.7961,,,17784.5,1534.76,1534.76,1416180.0,122213.0,1.0,9
688366.SH,2020-06-03,79.63,82.2,83.28,79.63,79.63,2.57,3.2274,8358.45,68804.9,5.4461,5.4461,2.23,39.4275,52.3352,2.716,9.1121,10.1123,,,17784.5,1534.76,1534.76,1461890.0,126157.0,1.0,9
688366.SH,2020-06-04,82.16,83.36,83.82,81.03,82.2,1.16,1.4112,7077.19,58594.3,4.6113,4.6113,1.42,39.9839,53.0737,2.7543,9.2407,10.255,,,17784.5,1534.76,1534.76,1482520.0,127937.0,1.0,9
688366.SH,2020-06-05,83.42,82.02,84.28,81.66,83.36,-1.34,-1.6075,5403.27,44649.8,3.5206,3.5206,0.92,39.3412,52.2206,2.71,9.0922,10.0901,,,17784.5,1534.76,1534.76,1458690.0,125881.0,1.0,9
688366.SH,2020-06-08,82.0,82.29,85.25,82.0,82.02,0.27,0.3292,5780.65,48524.6,3.7665,3.7665,0.97,39.4707,52.3925,2.7189,9.1221,10.1233,,,17784.5,1534.76,1534.76,1463490.0,126295.0,1.0,9
688366.SH,2020-06-09,82.8,81.21,83.84,80.8,82.29,-1.08,-1.3124,4159.8,33953.8,2.7104,2.7104,0.68,38.9527,51.7049,2.6832,9.0024,9.9905,,,17784.5,1534.76,1534.76,1444280.0,124638.0,1.0,9
688366.SH,2020-06-10,81.2,81.2,83.2,80.79,81.21,-0.01,-0.0123,4173.47,34278.3,2.7193,2.7193,0.68,38.9479,51.6985,2.6829,9.0013,9.9892,,,17784.5,1534.76,1534.76,1444100.0,124622.0,1.0,9
688366.SH,2020-06-11,80.7,81.12,83.17,80.7,81.2,-0.08,-0.0985,5406.98,44167.3,3.523,3.523,1.02,38.9095,51.6476,2.6803,8.9924,9.9794,,,17784.5,1534.76,1534.76,1442680.0,124500.0,1.0,9
688366.SH,2020-06-12,79.5,80.7,81.4,79.22,81.12,-0.42,-0.5178,4394.01,35340.8,2.863,2.863,0.88,38.708,51.3802,2.6664,8.9458,9.9277,,,17784.5,1534.76,1534.76,1435210.0,123855.0,1.0,9
688366.SH,2020-06-15,80.86,81.2,82.63,80.18,80.7,0.5,0.6196,5358.19,43765.4,3.4912,3.4912,1.12,38.9479,51.6985,2.6829,9.0013,9.9892,,,17784.5,1534.76,1534.76,1444100.0,124622.0,1.0,9
688366.SH,2020-06-16,82.8,88.27,89.97,81.0,81.2,7.07,8.7069,16920.8,146452.0,11.025,11.025,3.6,42.339,56.1998,2.9165,9.785,10.859,,,17784.5,1534.76,1534.76,1569840.0,135473.0,1.0,9
688366.SH,2020-06-17,87.85,91.0,94.96,87.47,88.27,2.73,3.0928,19874.2,182147.0,12.9494,12.9494,2.74,43.6485,57.938,3.0067,10.0876,11.1948,,,17784.5,1534.76,1534.76,1618390.0,139663.0,1.0,9
688366.SH,2020-06-18,89.47,87.46,90.57,85.88,91.0,-3.54,-3.8901,12294.7,107094.0,8.0109,8.0109,1.18,41.9505,55.6841,2.8897,9.6952,10.7594,,,17784.5,1534.76,1534.76,1555440.0,134230.0,1.0,9
688366.SH,2020-06-19,87.0,86.68,87.69,85.6,87.46,-0.78,-0.8918,6517.37,56379.1,4.2465,4.2465,0.55,41.5764,55.1875,2.864,9.6087,10.6634,,,17784.5,1534.76,1534.76,1541560.0,133033.0,1.0,9
688366.SH,2020-06-22,86.8,87.0,88.6,86.1,86.68,0.32,0.3692,6029.33,52662.8,3.9285,3.9285,0.49,41.7298,55.3912,2.8745,9.6442,10.7028,,,17784.5,1534.76,1534.76,1547250.0,133524.0,1.0,9
688366.SH,2020-06-23,87.3,88.86,89.89,85.8,87.0,1.86,2.1379,7385.58,64937.8,4.8122,4.8122,0.6,42.622,56.5755,2.936,9.8504,10.9316,,,17784.5,1534.76,1534.76,1580330.0,136379.0,1.0,9
688366.SH,2020-06-24,88.34,88.8,91.81,88.3,88.86,-0.06,-0.0675,8520.36,76765.8,5.5516,5.5516,0.82,42.5932,56.5373,2.934,9.8438,10.9242,,,17784.5,1534.76,1534.76,1579270.0,136287.0,1.0,9
688366.SH,2020-06-29,87.98,87.35,89.49,86.8,88.8,-1.45,-1.6329,6148.47,53908.2,4.0061,4.0061,0.75,41.8977,55.6141,2.8861,9.683,10.7458,,,17784.5,1534.76,1534.76,1553480.0,134061.0,1.0,9
688366.SH,2020-06-30,87.58,91.04,92.5,87.46,87.35,3.69,4.2244,9909.31,89642.8,6.4566,6.4566,1.43,43.6676,57.9634,3.008,10.0921,11.1998,,,17784.5,1534.76,1534.76,1619100.0,139724.0,1.0,9
688366.SH,2020-07-01,90.9,89.41,91.99,87.56,91.04,-1.63,-1.7904,8192.57,73422.3,5.338,5.338,1.08,42.8858,56.9256,2.9542,9.9114,10.9992,,,17784.5,1534.76,1534.76,1590110.0,137223.0,1.0,9
688366.SH,2020-07-02,89.4,89.7,91.01,88.32,89.41,0.29,0.3243,7470.47,67287.5,4.8675,4.8675,0.93,43.0249,57.1103,2.9638,9.9435,11.0349,,,17784.5,1534.76,1534.76,1595270.0,137668.0,1.0,9
688366.SH,2020-07-03,89.21,88.12,90.9,86.68,89.7,-1.58,-1.7614,6514.4,57613.9,4.2446,4.2446,0.81,42.2671,56.1043,2.9116,9.7684,10.8405,,,17784.5,1534.76,1534.76,1567170.0,135243.0,1.0,9
688366.SH,2020-07-06,88.01,94.45,95.5,87.26,88.12,6.33,7.1834,18951.6,174009.0,12.3483,12.3483,2.48,45.1406,59.9186,3.1095,10.4325,11.5775,,,17720.7,1534.76,1534.76,1673720.0,144958.0,1.0,9
688366.SH,2020-07-07,95.01,98.41,100.58,95.01,94.45,3.96,4.1927,22238.2,220083.0,14.4897,14.4897,2.18,47.0332,62.4308,3.2399,10.8699,12.0629,,,17720.7,1534.76,1534.76,1743890.0,151036.0,1.0,9
688366.SH,2020-07-08,98.35,107.58,108.48,98.35,98.41,9.17,9.3182,19918.5,208977.0,12.9783,12.9783,1.57,51.4158,68.2482,3.5418,11.8827,13.187,,,17720.7,1534.76,1534.76,1906390.0,165109.0,1.0,9
688366.SH,2020-07-09,107.46,107.76,111.98,104.01,107.58,0.18,0.1673,18004.2,193911.0,11.7309,11.7309,1.2,51.5018,68.3623,3.5477,11.9026,13.2091,,,17720.7,1534.76,1534.76,1909580.0,165386.0,1.0,9
688366.SH,2020-07-10,109.09,120.75,127.36,109.05,107.76,12.99,12.0546,22040.3,266617.0,14.3608,14.3608,1.29,57.7101,76.6031,3.9753,13.3374,14.8014,,,17720.7,1534.76,1534.76,2139770.0,185322.0,1.0,9
688366.SH,2020-07-13,124.01,140.77,143.97,120.5,120.75,20.02,16.5797,25304.4,332761.0,16.4875,16.4875,1.25,67.2783,89.3037,4.6344,15.5487,17.2554,,,17720.7,1534.76,1534.76,2494540.0,216048.0,1.0,9
688366.SH,2020-07-14,139.8,138.8,151.0,130.03,140.77,-1.97,-1.3994,19122.5,267690.0,12.4596,12.4596,0.89,66.3368,88.0539,4.5696,15.3311,17.0139,,,17720.7,1534.76,1534.76,2459630.0,213024.0,1.0,9
688366.SH,2020-07-15,138.45,128.0,138.8,125.88,138.8,-10.8,-7.781,16707.7,218196.0,10.8862,10.8862,0.8,61.1751,81.2025,4.214,14.1382,15.69,,,17720.7,1534.76,1534.76,2268240.0,196449.0,1.0,9
688366.SH,2020-07-16,128.72,118.0,138.08,116.0,128.0,-10.0,-7.8125,14921.8,187317.0,9.7225,9.7225,0.74,56.3958,74.8585,3.8848,13.0337,14.4643,,,17720.7,1534.76,1534.76,2091040.0,181101.0,1.0,9
688366.SH,2020-07-17,118.0,115.56,121.0,110.0,117.3,-1.74,-1.4834,9117.21,105491.0,5.9405,5.9405,0.46,55.2297,73.3106,3.8942,12.7642,14.1652,,,17720.7,1534.76,1534.76,2047800.0,177357.0,1.006,9
688366.SH,2020-07-20,120.09,117.0,120.09,111.02,115.56,1.44,1.2461,10114.0,116566.0,6.5899,6.5899,0.59,55.9179,74.2242,3.9427,12.9232,14.3417,,,17720.7,1534.76,1534.76,2073320.0,179567.0,1.006,9
688366.SH,2020-07-21,116.63,123.0,128.0,116.01,117.0,6.0,5.1282,10957.3,135694.0,7.1394,7.1394,0.78,58.7855,78.0305,4.1449,13.586,15.0772,,,17720.7,1534.76,1534.76,2179640.0,188775.0,1.006,9
688366.SH,2020-07-22,122.66,133.6,136.89,118.8,123.0,10.6,8.6179,11863.1,153890.0,7.7296,7.7296,0.96,63.8516,84.7551,4.5021,14.7568,16.3765,,,17720.7,1534.76,1534.76,2367480.0,205044.0,1.006,9
688366.SH,2020-07-23,133.0,145.45,146.49,131.8,133.6,11.85,8.8698,15871.7,224109.0,10.3415,10.3415,1.39,69.515,92.2727,4.9015,16.0657,17.829,,,17720.7,1534.76,1534.76,2577470.0,223231.0,1.006,9
688366.SH,2020-07-24,145.45,133.51,155.5,121.0,145.45,-11.94,-8.209,17210.8,245248.0,11.214,11.214,1.49,63.8085,84.698,4.4991,14.7468,16.3655,,,17720.7,1534.76,1534.76,2365890.0,204906.0,1.006,9
688366.SH,2020-07-27,132.0,135.3,144.59,132.0,133.51,1.79,1.3407,12555.6,173800.0,8.1808,8.1808,0.95,64.664,85.8336,4.5594,14.9446,16.5849,,,17720.7,1534.76,1534.76,2397610.0,207653.0,1.006,9
688366.SH,2020-07-28,137.5,132.29,140.0,123.0,135.3,-3.01,-2.2247,12971.2,166193.0,8.4516,8.4516,0.95,63.2255,83.924,4.458,14.6121,16.2159,,,17720.7,1534.76,1534.76,2344270.0,203033.0,1.006,9
688366.SH,2020-07-29,132.26,133.2,135.3,127.71,132.29,0.91,0.6879,10328.3,135824.0,6.7296,6.7296,0.73,63.6604,84.5013,4.4887,14.7126,16.3275,,,17720.7,1534.76,1534.76,2360390.0,204430.0,1.006,9
688366.SH,2020-07-30,131.88,133.5,143.6,131.88,133.2,0.3,0.2252,11931.9,162948.0,7.7744,7.7744,0.87,63.8038,84.6917,4.4988,14.7457,16.3642,,,17720.7,1534.76,1534.76,2365710.0,204890.0,1.006,9
688366.SH,2020-07-31,133.98,134.14,140.48,129.41,133.5,0.64,0.4794,13570.0,182787.0,8.8418,8.8418,1.04,64.1096,85.0977,4.5203,14.8164,16.4427,,,17720.7,1534.76,1534.76,2377050.0,205872.0,1.006,9
688366.SH,2020-08-03,133.0,158.27,158.27,133.0,134.14,24.13,17.9887,15573.3,224098.0,10.147,10.147,1.27,75.6421,100.406,5.3335,17.4817,19.4005,,,17720.7,1534.76,1534.76,2804650.0,242906.0,1.006,9
688366.SH,2020-08-04,166.01,189.92,189.92,162.16,158.27,31.65,19.9975,32889.2,588615.0,21.4296,21.4296,2.55,90.7686,120.484,6.4001,20.9776,23.2801,,,17720.7,1534.76,1534.76,3365510.0,291481.0,1.006,9
688366.SH,2020-08-05,186.89,195.85,204.88,175.02,189.92,5.93,3.1224,21580.5,410187.0,14.0612,14.0612,1.28,93.6027,124.246,6.5999,21.6326,24.007,,,17720.7,1534.76,1534.76,3470590.0,300582.0,1.006,9
688366.SH,2020-08-06,189.0,181.51,191.65,176.02,195.85,-14.34,-7.3219,19455.8,356435.0,12.6768,12.6768,1.02,86.7492,115.149,6.1167,20.0487,22.2492,,,17720.7,1534.76,1534.76,3216480.0,278574.0,1.006,9
688366.SH,2020-08-07,183.55,174.2,184.94,166.1,181.51,-7.31,-4.0273,14566.7,252036.0,9.4912,9.4912,0.71,83.2555,110.511,5.8703,19.2413,21.3532,,,17720.7,1534.76,1534.76,3086940.0,267355.0,1.006,9
688366.SH,2020-08-10,170.55,174.98,178.88,168.12,174.2,0.78,0.4478,7320.45,126954.0,4.7698,4.7698,0.35,83.6283,111.006,5.8966,19.3274,21.4488,,,17720.7,1534.76,1534.76,3100760.0,268552.0,1.006,9
688366.SH,2020-08-11,172.57,166.96,177.86,166.4,174.98,-8.02,-4.5834,8323.57,143232.0,5.4234,5.4234,0.43,79.7953,105.919,5.6263,18.4416,20.4657,,,17720.7,1534.76,1534.76,2958640.0,256243.0,1.006,9
688366.SH,2020-08-12,168.0,165.6,171.0,147.88,166.96,-1.36,-0.8146,17945.1,287305.0,11.6925,11.6925,1.26,79.1453,105.056,5.5805,18.2913,20.299,,,17720.7,1534.76,1534.76,2934540.0,254156.0,1.006,9
688366.SH,2020-08-13,162.0,169.12,173.78,156.1,165.6,3.52,2.1256,8868.79,147003.0,5.7786,5.7786,0.66,80.8277,107.289,5.6991,18.6801,20.7305,,,17720.7,1534.76,1534.76,2996920.0,259558.0,1.006,9
688366.SH,2020-08-14,170.0,163.0,171.49,159.54,169.12,-6.12,-3.6187,5349.95,87693.0,3.4859,3.4859,0.47,77.9027,103.406,5.4929,18.0042,19.9803,,,17720.7,1534.76,1534.76,2888470.0,250166.0,1.006,9
688366.SH,2020-08-17,160.0,163.5,164.88,153.51,163.0,0.5,0.3067,10501.1,167524.0,6.8422,6.8422,1.1,78.1417,103.724,5.5097,18.0594,20.0416,,,17720.7,1534.76,1534.76,2897330.0,250933.0,1.006,9
688366.SH,2020-08-18,167.0,161.18,172.48,160.05,163.5,-2.32,-1.419,6688.41,111421.0,4.358,4.358,0.66,77.0329,102.252,5.4316,17.8031,19.7572,,,17720.7,1534.76,1534.76,2856220.0,247372.0,1.006,9
688366.SH,2020-08-19,161.0,158.31,171.94,158.17,161.18,-2.87,-1.7806,9782.43,161725.0,6.3739,6.3739,0.99,75.6612,100.431,5.3348,17.4861,19.4054,,,17720.7,1534.76,1534.76,2805360.0,242968.0,1.006,9
688366.SH,2020-08-20,158.45,143.02,158.45,143.0,158.31,-15.29,-9.6583,11717.8,174221.0,7.635,7.635,1.42,68.3537,90.7311,4.8196,15.7973,17.5312,,,17720.7,1534.76,1534.76,2534410.0,219501.0,1.006,9
688366.SH,2020-08-21,146.71,138.98,149.0,138.03,143.02,-4.04,-2.8248,7063.89,100304.0,4.6026,4.6026,0.8,66.4228,88.1681,4.6834,15.351,17.036,,,17720.7,1534.76,1534.76,2462820.0,213301.0,1.006,9
688366.SH,2020-08-24,139.99,133.08,141.88,133.0,138.98,-5.9,-4.2452,7449.03,100420.0,4.8536,4.8536,0.81,63.603,84.4252,4.4846,14.6993,16.3127,,,17720.7,1534.76,1534.76,2358270.0,204246.0,1.006,9
688366.SH,2020-08-25,134.4,138.86,145.57,134.3,133.08,5.78,4.3433,8173.63,114849.0,5.3257,5.3257,0.96,66.3655,88.092,4.6794,15.3378,17.0212,,,17720.7,1534.76,1534.76,2460690.0,213117.0,1.006,9
688366.SH,2020-08-26,135.28,137.2,145.0,134.06,138.86,-1.66,-1.1954,8031.79,111201.0,5.2333,5.2333,0.91,65.5721,87.0389,4.6235,15.1544,16.8178,,,17720.7,1534.76,1534.76,2431270.0,210569.0,1.006,9
688366.SH,2020-08-27,135.48,125.6,137.78,123.13,137.2,-11.6,-8.4548,13545.4,175005.0,8.8258,8.8258,1.6,60.0281,79.6799,4.2326,13.8731,15.3959,,,17720.7,1534.76,1534.76,2225720.0,192766.0,1.006,9
688366.SH,2020-08-28,128.77,135.0,139.97,127.0,125.6,9.4,7.4841,11780.8,155415.0,7.676,7.676,1.33,64.5207,110.889,4.6258,14.9114,18.1926,,,17720.7,1534.76,1534.76,2392290.0,207192.0,1.006,9
688366.SH,2020-08-31,136.37,128.77,138.72,127.0,135.0,-6.23,-4.6148,11770.6,154992.0,7.6694,7.6694,1.2,61.5431,105.771,4.4123,14.2233,17.353,,,17720.7,1534.76,1534.76,2281890.0,197631.0,1.006,9
688366.SH,2020-09-01,128.52,120.7,129.28,120.2,128.77,-8.07,-6.267,15600.5,192395.0,10.1648,10.1648,1.46,57.6862,99.1426,4.1358,13.3319,16.2655,,,17720.7,1534.76,1534.76,2138880.0,185245.0,1.006,9
688366.SH,2020-09-02,121.38,117.8,123.46,117.35,120.7,-2.9,-2.4027,10414.7,125019.0,6.7859,6.7859,0.86,56.3002,96.7606,4.0364,13.0116,15.8747,,,17720.7,1534.76,1534.76,2087490.0,180794.0,1.006,9
688366.SH,2020-09-03,118.22,120.64,124.0,116.24,117.8,2.84,2.4109,8651.4,104167.0,5.637,5.637,0.69,57.6576,99.0934,4.1337,13.3253,16.2574,,,17720.7,1534.76,1534.76,2137820.0,185153.0,1.006,9
688366.SH,2020-09-04,117.91,115.82,120.64,115.0,120.64,-4.82,-3.9954,6889.18,80443.7,4.4888,4.4888,0.59,55.3539,95.1342,3.9686,12.7929,15.6079,,,17720.7,1534.76,1534.76,2052410.0,177756.0,1.006,9
688366.SH,2020-09-07,115.7,107.66,116.49,107.0,115.82,-8.16,-7.0454,10935.1,121795.0,7.125,7.125,1.03,51.454,88.4316,3.689,11.8916,14.5082,,,17720.7,1534.76,1534.76,1907810.0,165232.0,1.006,9
688366.SH,2020-09-08,108.49,107.68,111.94,106.67,107.66,0.02,0.0186,5687.22,61975.6,3.7056,3.7056,0.54,51.4636,88.448,3.6897,11.8938,14.5109,,,17720.7,1534.76,1534.76,1908160.0,165263.0,1.006,9
688366.SH,2020-09-09,107.78,105.63,110.8,103.0,107.68,-2.05,-1.9038,7406.48,79015.6,4.8258,4.8258,0.87,50.4838,86.7642,3.6194,11.6674,14.2347,,,17720.7,1534.76,1534.76,1871830.0,162116.0,1.006,9
688366.SH,2020-09-10,107.01,100.0,108.6,98.45,105.63,-5.63,-5.3299,7793.34,80206.4,5.0779,5.0779,0.98,47.7931,82.1397,3.4265,11.0455,13.476,,,17720.7,1534.76,1534.76,1772070.0,153476.0,1.006,9
688366.SH,2020-09-11,102.0,103.38,103.78,100.0,100.0,3.38,3.38,4547.13,46466.8,2.9628,2.9628,0.59,49.4085,84.916,3.5423,11.4188,13.9315,,,17720.7,1534.76,1534.76,1831960.0,158663.0,1.006,9
688366.SH,2020-09-14,104.47,105.48,107.5,104.0,103.38,2.1,2.0313,6062.2,64206.7,3.9499,3.9499,0.83,50.4121,86.641,3.6143,11.6508,14.2144,,,17720.7,1534.76,1534.76,1869180.0,161886.0,1.006,9
688366.SH,2020-09-15,106.19,107.55,110.42,104.21,105.48,2.07,1.9625,5356.24,57288.9,3.49,3.49,0.85,51.4015,88.3413,3.6852,11.8794,14.4934,,,17720.7,1534.76,1534.76,1905860.0,165063.0,1.006,9
688366.SH,2020-09-16,107.76,105.53,110.0,104.91,107.55,-2.02,-1.8782,5050.77,54347.0,3.2909,3.2909,0.81,50.436,86.682,3.616,11.6563,14.2212,,,17720.7,1534.76,1534.76,1870060.0,161963.0,1.006,9
688366.SH,2020-09-17,106.12,111.38,112.6,102.86,105.53,5.85,5.5434,7866.42,85161.7,5.1255,5.1255,1.37,53.2319,91.4872,3.8164,12.3025,15.0095,,,17720.7,1534.76,1534.76,1973730.0,170941.0,1.006,9
