Instrument,Date,Open,Close,High,Low,Pre_Close,Change,Pct_Chg,Volume,AMount,Turnover_rate,Turnover_rate_f,Volume_ratio,Pe,Pe_ttm,Pb,Ps,Ps_ttm,Dv_ratio,Dv_ttm,Total_share,Float_share,Free_share,Total_mv,Circ_mv,Adj_factor,Vwap,Intra_tail_ratio,Intra_returns_skewness,Intra_returns_kurtosis,Intra_price_vol_corr,Intra_downside_ratio,Up_limit,Down_limit,Mfd_buyord,Mfd_sellord,Mfd_volinflowrate,Mkt_class,Ind_class_l1,Ind_class_l2,List_date
000990.SZ,2018-08-15,13.83,13.79,13.97,13.71,13.8,-0.01,-0.0725,7559.0,10412.7,0.195,0.3145,0.19,21.3715,23.3696,1.0768,3.0342,3.0522,0.8702,1.8129,125301.0,38768.3,24034.0,1727900.0,534614.0,3.058,13.7752,0.218415,-0.0993706,-0.406321,-0.135718,0.539158,15.18,12.42,1329,1275,0.021388013521799292,1,15,56,2000-07-06
000990.SZ,2018-08-16,13.76,13.68,13.76,13.46,13.79,-0.11,-0.7977,8488.0,11574.1,0.2189,0.3532,0.21,21.201,23.1832,1.0682,3.01,3.0279,0.8772,1.8275,125301.0,38768.3,24034.0,1714120.0,530350.0,3.058,13.6359,0.227498,1.73751,4.61607,-0.50946,0.204008,15.17,12.41,1144,961,0.086862770597707,1,15,56,2000-07-06
000990.SZ,2018-08-17,13.7,13.64,13.76,13.58,13.68,-0.04,-0.2924,9554.5,13066.5,0.2465,0.3975,0.43,21.139,23.1154,1.0651,3.0012,3.019,0.8798,1.8328,125301.0,38768.3,24034.0,1709110.0,528799.0,3.058,13.6757,0.351962,0.290658,0.419507,-0.242724,0.536978,15.05,12.31,1197,3023,-0.4318925899672477,1,15,56,2000-07-06
000990.SZ,2018-08-20,13.64,13.64,13.76,13.4,13.64,0.0,0.0,10565.1,14297.0,0.2725,0.4396,0.73,21.139,23.1154,1.0651,3.0012,3.019,0.8798,1.8328,125301.0,38768.3,24034.0,1709110.0,528799.0,3.058,13.5323,0.156649,0.350095,1.518,0.0744239,0.423021,15.0,12.28,1437,2078,-0.1815042476218866,1,15,56,2000-07-06
000990.SZ,2018-08-21,13.62,13.69,13.75,13.55,13.64,0.05,0.3666,3860.08,5277.24,0.0996,0.1606,0.37,21.2165,23.2001,1.069,3.0122,3.0301,0.8766,1.8262,125301.0,38768.3,24034.0,1715370.0,530738.0,3.058,13.6713,0.144041,0.282831,0.726407,-0.321451,0.390887,15.0,12.28,200,352,-0.2754198090023477,1,15,56,2000-07-06
000990.SZ,2018-08-22,13.7,13.5,13.7,13.45,13.69,-0.19,-1.3879,5007.49,6784.57,0.1292,0.2083,0.63,20.9221,22.8781,1.0542,2.9704,2.988,0.8889,1.8519,125301.0,38768.3,24034.0,1691570.0,523372.0,3.058,13.5488,0.20731,0.128203,0.943787,-0.243893,0.58473,15.06,12.32,0,738,-1.0,1,15,56,2000-07-06
000990.SZ,2018-08-23,13.5,13.82,13.82,13.41,13.5,0.32,2.3704,11068.6,15141.2,0.2855,0.4605,1.48,21.418,23.4204,1.0792,3.0408,3.0589,0.8683,1.809,125301.0,38768.3,24034.0,1731660.0,535778.0,3.058,13.6795,0.302376,0.12969,1.89574,0.311724,0.376043,14.85,12.15,2324,1126,0.3482890091950157,1,15,56,2000-07-06
000990.SZ,2018-08-24,13.83,13.75,13.85,13.69,13.82,-0.07,-0.5065,3514.49,4833.8,0.0907,0.1462,0.44,21.3095,23.3018,1.0737,3.0254,3.0434,0.8727,1.8182,125301.0,38768.3,24034.0,1722890.0,533064.0,3.058,13.7539,0.131474,0.191093,1.60525,0.159562,0.520639,15.2,12.44,0,19,-1.0,1,15,56,2000-07-06
000990.SZ,2018-08-27,13.7,14.28,14.37,13.7,13.75,0.53,3.8545,20793.9,29409.8,0.5364,0.8652,3.06,22.1309,24.2,1.1151,3.142,3.1607,0.8403,1.7507,125301.0,38768.3,24034.0,1789300.0,553611.0,3.058,14.1435,0.143791,-0.696554,1.77983,-0.221757,0.348657,15.13,12.38,6066,4735,0.1247327658862731,1,15,56,2000-07-06
000990.SZ,2018-08-28,13.97,14.31,14.39,13.97,14.28,0.03,0.2101,13085.8,18680.1,0.3375,0.5445,1.48,22.1774,24.2508,1.1174,3.1486,3.1673,0.8386,1.747,125301.0,38768.3,24034.0,1793060.0,554774.0,3.058,14.2751,0.358398,0.434713,3.38282,0.566625,0.504398,15.71,12.85,4595,5590,-0.09613692000521949,1,15,56,2000-07-06
000990.SZ,2018-08-29,14.18,14.24,14.39,14.12,14.31,-0.07,-0.4892,12636.3,17940.3,0.3259,0.5258,1.18,22.0689,24.1322,1.112,3.1332,3.1518,0.8427,1.7556,125301.0,38768.3,24034.0,1784290.0,552060.0,3.058,14.1975,0.391896,0.477745,1.59819,-0.196837,0.492113,15.74,12.88,2761,6804,-0.4222530186999518,1,15,56,2000-07-06
000990.SZ,2018-08-30,14.23,14.14,14.34,14.12,14.24,-0.1,-0.7022,5245.03,7433.5,0.1353,0.2182,0.43,21.9139,23.9627,1.1042,3.1112,3.1297,0.8487,1.768,125301.0,38768.3,24034.0,1771760.0,548183.0,3.058,14.1725,0.245377,-0.0501688,0.797263,0.117094,0.62746,15.66,12.82,180,858,-0.6528363436497862,1,15,56,2000-07-06
000990.SZ,2018-08-31,14.19,14.11,14.19,13.96,14.14,-0.03,-0.2122,5996.48,8435.09,0.1547,0.2495,0.54,21.8674,23.9119,1.1018,3.1046,3.123,0.8505,1.7718,125301.0,38768.3,24034.0,1768000.0,547020.0,3.058,14.0667,0.172615,-0.382782,1.37587,-0.308848,0.5204,15.55,12.73,271,860,-0.5207756064375586,1,15,56,2000-07-06
000990.SZ,2018-09-03,14.06,14.11,14.14,13.94,14.11,0.0,0.0,5064.0,7114.59,0.1306,0.2107,0.44,21.8674,23.9119,1.1018,3.1046,3.123,0.8505,1.7718,125301.0,38768.3,24034.0,1768000.0,547020.0,3.058,14.0493,0.137441,-0.594392,0.904504,-0.00109047,0.544504,15.52,12.7,416,1160,-0.47289839042630094,1,15,56,2000-07-06
000990.SZ,2018-09-04,14.12,14.32,14.42,14.01,14.11,0.21,1.4883,10064.9,14358.2,0.2596,0.4188,1.2,22.1929,24.2678,1.1182,3.1508,3.1695,0.838,1.7458,125301.0,38768.3,24034.0,1794310.0,555162.0,3.058,14.2656,0.293492,0.922553,3.7194,0.660963,0.294221,15.52,12.7,1027,135,0.7663478270757292,1,15,56,2000-07-06
000990.SZ,2018-09-05,14.32,14.06,14.37,14.06,14.32,-0.26,-1.8156,14324.0,20371.7,0.3695,0.596,1.84,21.7899,23.8272,1.0979,3.0936,3.112,0.8535,1.7781,125301.0,38768.3,24034.0,1761730.0,545082.0,3.058,14.222,0.306898,0.0992236,4.12335,-0.429497,0.604469,15.75,12.89,863,4116,-0.6512473674735654,1,15,56,2000-07-06
000990.SZ,2018-09-06,14.13,14.17,14.2,14.03,14.06,0.11,0.7824,9873.48,13938.2,0.2547,0.4108,1.21,21.9604,24.0136,1.1065,3.1178,3.1363,0.8469,1.7643,125301.0,38768.3,24034.0,1775520.0,549346.0,3.058,14.1168,0.224653,0.64132,0.902853,-0.0532407,0.372088,15.47,12.65,2800,2595,0.03870959285164512,1,15,56,2000-07-06
000990.SZ,2018-09-07,14.25,14.14,14.32,13.96,14.17,-0.03,-0.2117,6333.0,8985.75,0.1634,0.2635,0.7,21.9139,23.9627,1.1042,3.1112,3.1297,0.8487,1.768,125301.0,38768.3,24034.0,1771760.0,548183.0,3.058,14.1888,0.048792,1.41216,3.60136,0.0831715,0.353356,15.59,12.75,748,2269,-0.5032850779341171,1,15,56,2000-07-06
000990.SZ,2018-09-10,13.93,14.26,14.36,13.93,14.14,0.12,0.8487,19434.5,27797.7,0.5013,0.8086,2.13,22.0999,24.1661,1.1135,3.1376,3.1562,0.8415,1.7532,125301.0,38768.3,24034.0,1786800.0,552836.0,3.058,14.3033,0.186889,-0.0862742,1.40988,0.325596,0.482645,15.55,12.73,5635,6019,-0.03277136916875561,1,15,56,2000-07-06
000990.SZ,2018-09-11,14.26,14.28,14.42,14.22,14.26,0.02,0.1403,16270.9,23308.1,0.4197,0.677,1.36,22.1309,24.2,1.1151,3.142,3.1607,0.8403,1.7507,125301.0,38768.3,24034.0,1789300.0,553611.0,3.058,14.325,0.119353,0.214087,-0.591309,0.12203,0.445808,15.69,12.83,3606,3004,0.09045583828601239,1,15,56,2000-07-06
000990.SZ,2018-09-12,14.38,14.32,14.38,14.24,14.28,0.04,0.2801,10090.3,14405.5,0.2603,0.4198,0.76,22.1929,24.2678,1.1182,3.1508,3.1695,0.838,1.7458,125301.0,38768.3,24034.0,1794310.0,555162.0,3.058,14.2766,0.292071,1.93508,7.7188,0.101868,0.321718,15.71,12.85,2035,2100,-0.01520898262593574,1,15,56,2000-07-06
000990.SZ,2018-09-13,14.4,14.62,14.64,14.28,14.32,0.3,2.095,27404.2,39737.6,0.7069,1.1402,2.21,22.6578,24.7762,1.1416,3.2168,3.2359,0.8208,1.71,125301.0,38768.3,24034.0,1831900.0,566792.0,3.058,14.5006,0.230806,1.56344,5.25826,0.0555304,0.225374,15.75,12.89,8758,9219,-0.02530349058278514,1,15,56,2000-07-06
000990.SZ,2018-09-14,14.56,14.83,15.06,14.56,14.62,0.21,1.4364,27781.0,41269.8,0.7166,1.1559,1.75,22.9833,25.1321,1.158,3.263,3.2824,0.8092,1.6858,125301.0,38768.3,24034.0,1858220.0,574934.0,3.058,14.8554,0.0939851,-0.680693,1.44234,0.0954872,0.569404,16.08,13.16,10268,4868,0.3572189220902224,1,15,56,2000-07-06
000990.SZ,2018-09-17,14.87,14.98,15.12,14.61,14.83,0.15,1.0115,24174.0,36228.0,0.6236,1.0058,1.2,23.2157,25.3863,1.1697,3.2961,3.3156,0.8011,1.6689,125301.0,38768.3,24034.0,1877010.0,580749.0,3.058,14.9863,0.160958,0.583545,-0.227209,0.338805,0.279789,16.31,13.35,9923,7026,0.17093472001004106,1,15,56,2000-07-06
000990.SZ,2018-09-18,14.94,14.9,15.06,14.68,14.98,-0.08,-0.534,17432.6,25960.0,0.4497,0.7253,0.82,23.0918,25.2507,1.1635,3.2785,3.2979,0.8054,1.6779,125301.0,38768.3,24034.0,1866990.0,577647.0,3.058,14.8916,0.136121,0.766319,1.32613,0.358454,0.443756,16.48,13.48,2819,6430,-0.3894298612650218,1,15,56,2000-07-06
000990.SZ,2018-09-19,14.94,14.88,15.18,14.85,14.9,-0.02,-0.1342,23709.6,35621.7,0.6116,0.9865,1.11,23.0608,25.2168,1.1619,3.2741,3.2935,0.8065,1.6801,125301.0,38768.3,24034.0,1864480.0,576872.0,3.058,15.0241,0.130325,0.527614,0.747612,-0.0417453,0.474131,16.39,13.41,6501,8623,-0.1406326352840955,1,15,56,2000-07-06
000990.SZ,2018-09-20,14.82,14.88,14.99,14.75,14.88,0.0,0.0,12339.0,18336.1,0.3183,0.5134,0.51,23.0608,25.2168,1.1619,3.2741,3.2935,0.8065,1.6801,125301.0,38768.3,24034.0,1864480.0,576872.0,3.058,14.8602,0.208607,0.634965,0.529941,-0.432558,0.411766,16.37,13.39,1565,3012,-0.31645571439733655,1,15,56,2000-07-06
000990.SZ,2018-09-21,14.92,14.83,15.03,14.78,14.88,-0.05,-0.336,23765.7,35384.1,0.613,0.9888,1.13,22.9833,25.1321,1.158,3.263,3.2824,0.8092,1.6858,125301.0,38768.3,24034.0,1858220.0,574934.0,3.058,14.8887,0.184087,0.653819,1.81056,0.412414,0.44686,16.37,13.39,6613,2651,0.42808708012407953,1,15,56,2000-07-06
000990.SZ,2018-09-25,14.88,14.82,15.1,14.81,14.83,-0.01,-0.0674,18563.4,27688.9,0.4788,0.7724,0.92,22.9678,25.1151,1.1573,3.2608,3.2802,0.8097,1.6869,125301.0,38768.3,24034.0,1856960.0,574546.0,3.058,14.9158,0.205301,-0.361062,4.3806,0.388572,0.6362,16.31,13.35,2869,2287,0.11420329389840757,1,15,56,2000-07-06
000990.SZ,2018-09-26,14.93,15.12,15.25,14.86,14.82,0.3,2.0243,38599.6,58193.1,0.9956,1.606,2.01,23.4327,25.6235,1.1807,3.3269,3.3466,0.7937,1.6534,125301.0,38768.3,24034.0,1894550.0,586176.0,3.058,15.0761,0.148031,0.277851,0.0377839,0.0205282,0.398549,16.3,13.34,15636,11665,0.14603684917971257,1,15,56,2000-07-06
000990.SZ,2018-09-27,15.12,14.65,15.18,14.6,15.12,-0.47,-3.1085,29943.0,44307.0,0.7724,1.2459,1.28,22.7043,24.827,1.144,3.2234,3.2426,0.8191,1.7065,125301.0,38768.3,24034.0,1835660.0,567955.0,3.058,14.7971,0.208864,0.331724,0.514783,-0.12055,0.655419,16.63,13.61,8552,6242,0.15798822140246097,1,15,56,2000-07-06
000990.SZ,2018-09-28,14.67,14.7,14.8,14.55,14.65,0.05,0.3413,15334.0,22490.2,0.3955,0.638,0.62,22.7818,24.9118,1.1479,3.2344,3.2536,0.8163,1.7007,125301.0,38768.3,24034.0,1841930.0,569894.0,3.058,14.6669,0.177188,-0.347004,2.00297,0.151586,0.507211,16.12,13.19,1672,3020,-0.28636926496720555,1,15,56,2000-07-06
000990.SZ,2018-10-08,14.65,14.41,14.75,14.37,14.7,-0.29,-1.9728,12875.0,18734.4,0.3321,0.5357,0.51,22.3324,24.4203,1.1252,3.1706,3.1894,0.8328,1.7349,125301.0,38768.3,24034.0,1805590.0,558651.0,3.058,14.551,0.249087,0.787277,1.39446,-0.274027,0.408916,16.17,13.23,2074,2496,-0.08883323206105301,1,15,56,2000-07-06
000990.SZ,2018-10-09,14.41,14.02,14.47,13.81,14.41,-0.39,-2.7065,26210.3,36996.3,0.6761,1.0905,1.14,21.7279,23.7594,1.0948,3.0848,3.1031,0.8559,1.7832,125301.0,38768.3,24034.0,1756720.0,543531.0,3.058,14.1152,0.125486,-0.566838,0.593409,0.345756,0.72562,15.85,12.97,4549,7932,-0.2732940433436541,1,15,56,2000-07-06
000990.SZ,2018-10-10,14.0,13.99,14.08,13.75,14.02,-0.03,-0.214,14176.2,19755.5,0.3657,0.5898,0.58,21.6814,23.7085,1.0924,3.0782,3.0965,0.8578,1.787,125301.0,38768.3,24034.0,1752960.0,542368.0,3.058,13.9357,0.119074,0.495103,1.96712,-0.125494,0.435114,15.42,12.62,2527,3047,-0.09382446754007719,1,15,56,2000-07-06
000990.SZ,2018-10-11,13.8,12.8,13.8,12.66,13.99,-1.19,-8.5061,46547.0,60584.9,1.2006,1.9367,2.36,19.8372,21.6919,0.9995,2.8164,2.8331,0.9375,1.9531,125301.0,38768.3,24034.0,1603860.0,496234.0,3.058,13.0158,0.328227,-1.75179,7.28276,-0.371635,0.73456,15.39,12.59,19541,23445,-0.09100419015415608,1,15,56,2000-07-06
000990.SZ,2018-10-12,12.79,11.52,12.92,11.52,12.8,-1.28,-10.0,51306.3,61149.3,1.3234,2.1347,2.23,17.8535,19.5227,0.8996,2.5347,2.5498,1.0417,2.1701,125301.0,38768.3,24034.0,1443470.0,446611.0,3.058,11.9185,0.0570304,-1.99939,3.15722,0.354075,0.978558,14.08,11.52,14428,32019,-0.3752932944190605,1,15,56,2000-07-06
000990.SZ,2018-10-15,10.55,12.0,12.63,10.55,11.52,0.48,4.1667,61286.5,72449.9,1.5808,2.55,2.03,18.5974,20.3361,0.937,2.6404,2.656,1.0,2.0833,125301.0,38768.3,24034.0,1503610.0,465219.0,3.058,11.8215,0.0879958,1.05069,1.52717,-0.357297,0.323424,12.67,10.37,23865,26645,-0.05071964833584746,1,15,56,2000-07-06
000990.SZ,2018-10-16,11.78,11.98,12.25,11.53,12.0,-0.02,-0.1667,34995.0,41736.3,0.9027,1.4561,0.88,18.5664,20.3022,0.9355,2.636,2.6516,1.0017,2.0868,125301.0,38768.3,24034.0,1501110.0,464444.0,3.058,11.9264,0.0892413,0.707663,3.48659,-0.406503,0.421319,13.2,10.8,13542,10009,0.1501848776117074,1,15,56,2000-07-06
000990.SZ,2018-10-17,12.0,12.08,12.29,11.86,11.98,0.1,0.8347,34725.1,41867.8,0.8957,1.4448,0.83,18.7214,20.4717,0.9433,2.658,2.6737,0.9934,2.0695,125301.0,38768.3,24034.0,1513640.0,468321.0,3.058,12.0569,0.0546004,0.7281,2.22529,-0.0127492,0.398763,13.18,10.78,19411,19771,-0.008497129713220674,1,15,56,2000-07-06
000990.SZ,2018-10-18,12.13,12.38,12.55,11.93,12.08,0.3,2.4834,26999.0,33224.7,0.6964,1.1234,0.59,19.1863,20.9801,0.9667,2.724,2.7401,0.9693,2.0194,125301.0,38768.3,24034.0,1551230.0,479951.0,3.058,12.3059,0.203637,0.00611587,0.00379818,0.331764,0.359185,13.29,10.87,2008,4583,-0.3933092159659728,1,15,56,2000-07-06
000990.SZ,2018-10-19,12.38,12.48,12.55,12.15,12.38,0.1,0.8078,23681.8,29206.0,0.6109,0.9853,0.57,19.3413,19.8029,0.9557,2.746,2.6701,0.9615,2.0032,125301.0,38768.3,24034.0,1563760.0,483828.0,3.058,12.3327,0.132928,0.318838,-0.113953,-0.322747,0.390374,13.62,11.14,4018,3231,0.10930302686941583,1,15,56,2000-07-06
000990.SZ,2018-10-22,12.5,13.26,13.62,12.5,12.48,0.78,6.25,40036.9,52948.5,1.0327,1.6658,1.1,20.5501,21.0405,1.0154,2.9176,2.837,0.905,1.8854,125301.0,38768.3,24034.0,1661490.0,514067.0,3.058,13.2249,0.0787272,1.89524,5.74055,-0.209442,0.17189,13.73,11.23,9791,9631,0.007157306543383366,1,15,56,2000-07-06
000990.SZ,2018-10-23,13.25,13.09,13.34,13.0,13.26,-0.17,-1.2821,28963.2,38077.1,0.7471,1.2051,0.9,20.2866,20.7708,1.0024,2.8802,2.8006,0.9167,1.9099,125301.0,38768.3,24034.0,1640190.0,507477.0,3.058,13.1467,0.129268,0.444561,1.31542,0.0303162,0.470515,14.59,11.93,8156,6499,0.11303550583593047,1,15,56,2000-07-06
000990.SZ,2018-10-24,12.84,12.99,13.18,12.84,13.09,-0.1,-0.7639,22262.0,28909.2,0.5742,0.9263,0.72,20.1317,20.6121,0.9947,2.8582,2.7792,0.9238,1.1547,125301.0,38768.3,24034.0,1627660.0,503600.0,3.058,12.9859,0.0946456,-0.728255,1.89298,-0.0286756,0.610122,14.4,11.78,6323,4222,0.19932815197532866,1,15,56,2000-07-06
000990.SZ,2018-10-25,12.74,12.97,12.99,12.68,12.99,-0.02,-0.154,13116.0,16826.0,0.3383,0.5457,0.46,20.1007,20.5804,0.9932,2.8538,2.7749,0.9252,1.1565,125301.0,38768.3,24034.0,1625160.0,502825.0,3.058,12.8286,0.203492,-0.483441,3.71913,0.172763,0.449057,14.29,11.69,2020,3113,-0.21168304846451144,1,15,56,2000-07-06
000990.SZ,2018-10-26,13.09,12.9,13.09,12.81,12.97,-0.07,-0.5397,17081.4,22022.0,0.4406,0.7107,0.67,19.9922,20.4693,0.9878,2.8384,2.76,0.9302,1.1628,125301.0,38768.3,24034.0,1616390.0,500111.0,3.058,12.8923,0.193197,0.564793,2.40199,0.0474821,0.511233,14.27,11.67,1742,1610,0.03943681381294476,1,15,56,2000-07-06
000990.SZ,2018-10-29,12.72,12.84,12.97,12.72,12.9,-0.06,-0.4651,16452.0,21070.2,0.4244,0.6845,0.68,19.8992,20.3741,0.9832,2.8252,2.7471,0.9346,1.1682,125301.0,38768.3,24034.0,1608870.0,497785.0,3.058,12.8071,0.164904,-0.2487,1.66617,0.106248,0.558784,14.19,11.61,2054,2059,-0.0011784499301906947,1,15,56,2000-07-06
000990.SZ,2018-10-30,12.71,12.7,12.82,12.55,12.84,-0.14,-1.0903,23892.0,30244.8,0.6163,0.9941,1.22,19.6822,20.152,0.9725,2.7944,2.7172,0.9449,1.1811,125301.0,38768.3,24034.0,1591330.0,492357.0,3.058,12.659,0.208689,-1.07717,4.91838,0.0553464,0.596938,14.12,11.56,8231,7982,0.015412936130594098,1,15,56,2000-07-06
000990.SZ,2018-10-31,12.7,12.74,12.84,12.57,12.7,0.04,0.315,13596.1,17356.5,0.3507,0.5657,0.73,19.7442,20.2154,0.9756,2.8032,2.7257,0.9419,1.1774,125301.0,38768.3,24034.0,1596340.0,493908.0,3.058,12.7658,0.138938,1.26213,2.92696,-0.0219004,0.258818,13.97,11.43,511,1834,-0.5640219425231165,1,15,56,2000-07-06
000990.SZ,2018-11-01,12.86,12.93,13.2,12.78,12.74,0.19,1.4914,26333.7,34260.1,0.6793,1.0957,1.56,20.0387,20.5169,0.9901,2.845,2.7664,0.9281,1.1601,125301.0,38768.3,24034.0,1620140.0,501274.0,3.058,13.01,0.100744,0.425568,1.54992,0.0872442,0.447205,14.01,11.47,4034,4916,-0.09845515260547866,1,15,56,2000-07-06
000990.SZ,2018-11-02,13.0,13.1,13.28,12.92,12.93,0.17,1.3148,25212.0,32941.0,0.6503,1.049,1.29,20.3021,20.7867,1.0031,2.8824,2.8027,0.916,1.145,125301.0,38768.3,24034.0,1641450.0,507864.0,3.058,13.0656,0.140528,0.471537,0.385023,0.560361,0.509028,14.22,11.64,2762,2783,-0.002000719809408415,1,15,56,2000-07-06
000990.SZ,2018-11-05,13.14,13.04,13.16,12.91,13.1,-0.06,-0.458,20975.2,27334.8,0.541,0.8727,0.99,20.2092,20.6915,0.9985,2.8692,2.7899,0.9202,1.1503,125301.0,38768.3,24034.0,1633930.0,505538.0,3.058,13.032,0.0894875,0.452261,0.149559,0.5233,0.455698,14.41,11.79,3662,3950,-0.03742656764627495,1,15,56,2000-07-06
000990.SZ,2018-11-06,13.04,13.04,13.11,12.87,13.04,0.0,0.0,22390.9,29084.5,0.5776,0.9316,1.02,20.2092,20.6915,0.9985,2.8692,2.7899,0.9202,1.1503,125301.0,38768.3,24034.0,1633930.0,505538.0,3.058,12.9895,0.106784,0.389543,-0.311176,0.12254,0.407442,14.34,11.74,9043,9612,-0.030536775104613112,1,15,56,2000-07-06
000990.SZ,2018-11-07,13.09,13.18,13.3,13.0,13.04,0.14,1.0736,17444.2,23036.3,0.45,0.7258,0.8,20.4261,20.9136,1.0093,2.9,2.8199,0.9105,1.1381,125301.0,38768.3,24034.0,1651470.0,510966.0,3.058,13.2057,0.113506,-0.0817869,1.04024,-0.211166,0.447956,14.34,11.74,3434,2530,0.15161888595632328,1,15,56,2000-07-06
000990.SZ,2018-11-08,13.2,13.04,13.68,13.0,13.18,-0.14,-1.0622,21464.4,28305.4,0.5537,0.8931,0.96,20.2092,20.6915,0.9985,2.8692,2.7899,0.9202,1.1503,125301.0,38768.3,24034.0,1633930.0,505538.0,3.058,13.1871,0.169027,1.94044,6.40812,0.198841,0.316032,14.5,11.86,3364,2381,0.1693728653101629,1,15,56,2000-07-06
000990.SZ,2018-11-09,13.03,13.1,13.25,12.85,13.04,0.06,0.4601,19113.6,24802.9,0.493,0.7953,0.89,20.3021,20.7867,1.0031,2.8824,2.8027,0.916,1.145,125301.0,38768.3,24034.0,1641450.0,507864.0,3.058,12.9766,0.254996,0.0178217,-0.224678,0.324148,0.497557,14.34,11.74,1901,2110,-0.050883753776569306,1,15,56,2000-07-06
000990.SZ,2018-11-12,13.1,13.09,13.12,12.9,13.1,-0.01,-0.0763,24846.9,32285.0,0.6409,1.0338,1.23,20.2866,20.7708,1.0024,2.8802,2.8006,0.9167,1.1459,125301.0,38768.3,24034.0,1640190.0,507477.0,3.058,12.9936,0.204411,0.177408,-0.73542,-0.0240593,0.42424,14.41,11.79,2543,1399,0.29219387139659625,1,15,56,2000-07-06
000990.SZ,2018-11-13,13.0,13.09,13.17,12.9,13.09,0.0,0.0,21025.5,27415.9,0.5423,0.8748,1.0,20.2866,20.7708,1.0024,2.8802,2.8006,0.9167,1.1459,125301.0,38768.3,24034.0,1640190.0,507477.0,3.058,13.0394,0.134649,-0.435245,-0.409923,-0.480152,0.500575,14.4,11.78,1766,2730,-0.21333967970345363,1,15,56,2000-07-06
000990.SZ,2018-11-14,13.09,13.91,14.06,13.04,13.09,0.82,6.2643,68452.6,93886.2,1.7657,2.8482,3.29,21.5575,22.0719,1.0652,3.0606,2.976,0.8627,1.0784,125301.0,38768.3,24034.0,1742940.0,539267.0,3.058,13.7155,0.165106,0.988003,0.697996,0.412226,0.175567,14.4,11.78,23775,17841,0.14051402203854643,1,15,56,2000-07-06
000990.SZ,2018-11-15,13.76,13.94,13.96,13.61,13.91,0.03,0.2157,29214.8,40349.9,0.7536,1.2156,0.94,21.604,22.1195,1.0675,3.0672,2.9825,0.8608,1.076,125301.0,38768.3,24034.0,1746700.0,540430.0,3.058,13.8115,0.171042,-0.24587,1.88035,0.0973478,0.509,15.3,12.52,5463,3701,0.19353003034741537,1,15,56,2000-07-06
000990.SZ,2018-11-16,13.91,14.09,14.16,13.81,13.94,0.15,1.076,29087.2,40796.6,0.7503,1.2102,0.89,21.8364,22.3576,1.0789,3.1002,3.0146,0.8517,1.0646,125301.0,38768.3,24034.0,1765490.0,546245.0,3.058,14.0256,0.182762,1.20051,4.16202,0.316138,0.304606,15.33,12.55,8021,8546,-0.0318524510428833,1,15,56,2000-07-06
000990.SZ,2018-11-19,14.78,14.17,14.78,14.16,14.09,0.08,0.5678,42978.2,61552.8,1.1086,1.7882,1.24,21.9604,22.4845,1.0851,3.1178,3.0317,0.8469,1.0586,125301.0,38768.3,24034.0,1775520.0,549346.0,3.058,14.3219,0.129369,-0.0469654,1.43202,0.288446,0.610377,15.5,12.68,19874,17110,0.07453136132867975,1,15,56,2000-07-06
000990.SZ,2018-11-20,14.14,13.84,14.27,13.75,14.17,-0.33,-2.3289,32950.9,46010.6,0.8499,1.371,0.86,21.449,21.9609,1.0598,3.0452,2.9611,0.8671,1.0838,125301.0,38768.3,24034.0,1734170.0,536553.0,3.058,13.9634,0.122546,1.28236,5.61637,0.572274,0.472266,15.59,12.75,9603,8482,0.06276186937890535,1,15,56,2000-07-06
000990.SZ,2018-11-21,13.8,13.89,14.04,13.64,13.84,0.05,0.3613,24501.1,33863.4,0.632,1.0194,0.6,21.5265,22.0402,1.0636,3.0562,2.9718,0.8639,1.0799,125301.0,38768.3,24034.0,1740430.0,538491.0,3.058,13.8212,0.0947716,2.68739,12.1955,-0.19634,0.237759,15.22,12.46,7954,3281,0.41695324050139804,1,15,56,2000-07-06
000990.SZ,2018-11-22,13.88,13.9,14.09,13.8,13.89,0.01,0.072,13573.3,18932.8,0.3501,0.5648,0.43,21.542,22.0561,1.0644,3.0584,2.9739,0.8633,1.0791,125301.0,38768.3,24034.0,1741690.0,538879.0,3.058,13.9486,0.107566,0.103455,-0.790515,0.159064,0.500073,15.28,12.5,2895,2483,0.07671440764383733,1,15,56,2000-07-06
000990.SZ,2018-11-23,14.0,13.67,14.0,13.58,13.9,-0.23,-1.6547,21592.1,29716.0,0.557,0.8984,0.75,21.1855,21.6911,1.0468,3.0078,2.9247,0.8778,1.0973,125301.0,38768.3,24034.0,1712870.0,529962.0,3.058,13.7625,0.184466,-0.826319,0.952272,-0.146664,0.684698,15.29,12.51,4011,6325,-0.22490840101956416,1,15,56,2000-07-06
000990.SZ,2018-11-26,13.67,13.5,13.94,13.41,13.67,-0.17,-1.2436,13011.0,17660.4,0.3356,0.5414,0.48,20.9221,21.4214,1.0338,2.9704,2.8883,0.8889,1.1111,125301.0,38768.3,24034.0,1691570.0,523372.0,3.058,13.5735,0.101453,-0.928784,2.23139,0.238021,0.762957,15.04,12.3,1841,1208,0.20864109159966548,1,15,56,2000-07-06
