Instrument,Date,Close,Open,High,Low,Pre_Close,Change,Pct_Chg,Volume,AMount
399370.SZ,2016-08-26,4116.63,4122.37,4149.18,4109.1,4114.6,2.029,0.0493,59680200.0,86218000.0
399370.SZ,2016-08-29,4116.07,4116.19,4129.32,4103.82,4116.63,-0.562,-0.0137,51526300.0,77541800.0
399370.SZ,2016-08-30,4119.33,4119.82,4140.62,4112.2,4116.07,3.265,0.0793,51323600.0,74404000.0
399370.SZ,2016-08-31,4139.36,4119.04,4146.87,4107.05,4119.33,20.025,0.4861,55559300.0,80905300.0
399370.SZ,2016-09-01,4097.82,4138.18,4142.35,4097.19,4139.36,-41.533,-1.0034,58247100.0,82489500.0
399370.SZ,2016-09-02,4101.48,4096.17,4129.57,4080.71,4097.82,3.657,0.0892,58424500.0,81975700.0
399370.SZ,2016-09-05,4123.49,4117.17,4146.4,4112.52,4101.48,22.007,0.5366,55186100.0,77371500.0
399370.SZ,2016-09-06,4171.16,4131.23,4172.12,4097.55,4123.49,47.676,1.1562,72788800.0,109933000.0
399370.SZ,2016-09-07,4161.58,4172.32,4185.04,4157.2,4171.16,-9.581,-0.2297,65902300.0,99360100.0
399370.SZ,2016-09-08,4162.75,4157.67,4168.56,4143.52,4161.58,1.169,0.0281,54745100.0,80752100.0
399370.SZ,2016-09-09,4130.31,4163.52,4171.58,4130.12,4162.75,-32.445,-0.7794,59622800.0,88176000.0
399370.SZ,2016-09-12,4045.46,4064.22,4078.17,4025.03,4130.31,-84.848,-2.0543,76205300.0,108325000.0
399370.SZ,2016-09-13,4054.55,4058.58,4065.58,4036.24,4045.46,9.096,0.2248,52655300.0,78637500.0
399370.SZ,2016-09-14,4030.13,4037.1,4054.34,4019.14,4054.55,-24.429,-0.6025,49508300.0,74277800.0
399370.SZ,2016-09-19,4063.72,4037.87,4068.28,4037.87,4030.13,33.589,0.8334,42541000.0,64515200.0
399370.SZ,2016-09-20,4057.42,4066.35,4066.39,4048.03,4063.72,-6.298,-0.155,40506300.0,59128700.0
399370.SZ,2016-09-21,4068.07,4057.91,4074.89,4052.0,4057.42,10.656,0.2626,42176100.0,63617600.0
399370.SZ,2016-09-22,4098.19,4090.13,4111.17,4084.92,4068.07,30.116,0.7403,55620600.0,80084300.0
399370.SZ,2016-09-23,4074.87,4101.11,4103.88,4074.42,4098.19,-23.319,-0.569,47138400.0,69799100.0
399370.SZ,2016-09-26,3999.21,4065.54,4065.65,3999.02,4074.87,-75.663,-1.8568,51866200.0,74698600.0
399370.SZ,2016-09-27,4032.05,3992.81,4032.17,3990.94,3999.21,32.844,0.8213,46308400.0,64915900.0
399370.SZ,2016-09-28,4027.97,4036.33,4039.6,4017.22,4032.05,-4.083,-0.1013,38557700.0,54198200.0
399370.SZ,2016-09-29,4046.06,4031.46,4065.53,4031.46,4027.97,18.096,0.4493,44834400.0,60507400.0
399370.SZ,2016-09-30,4065.36,4040.65,4074.54,4039.23,4046.06,19.292,0.4768,36903600.0,52192600.0
399370.SZ,2016-10-10,4126.45,4078.82,4126.63,4066.88,4065.36,61.097,1.5029,60803700.0,87399500.0
399370.SZ,2016-10-11,4142.33,4126.2,4142.38,4119.35,4126.45,15.872,0.3846,60441400.0,81180600.0
399370.SZ,2016-10-12,4138.61,4130.22,4140.17,4122.12,4142.33,-3.717,-0.0897,49410100.0,68749200.0
399370.SZ,2016-10-13,4138.62,4137.73,4150.64,4127.19,4138.61,0.014,0.0003,57393200.0,73726700.0
399370.SZ,2016-10-14,4127.46,4133.38,4133.38,4104.43,4138.62,-11.162,-0.2697,47793300.0,67911600.0
399370.SZ,2016-10-17,4085.81,4129.7,4132.81,4076.99,4127.46,-41.651,-1.0091,51405400.0,71968100.0
399370.SZ,2016-10-18,4137.66,4079.9,4137.66,4079.87,4085.81,51.854,1.2691,59014600.0,80319700.0
399370.SZ,2016-10-19,4120.25,4141.45,4145.05,4112.07,4137.66,-17.416,-0.4209,52131600.0,70950900.0
399370.SZ,2016-10-20,4123.88,4123.44,4129.6,4114.94,4120.25,3.638,0.0883,47471900.0,69098000.0
399370.SZ,2016-10-21,4118.69,4123.64,4139.88,4094.98,4123.88,-5.193,-0.1259,54639300.0,78540900.0
399370.SZ,2016-10-24,4166.48,4128.35,4183.97,4122.15,4118.69,47.784,1.1602,75236900.0,102190000.0
399370.SZ,2016-10-25,4169.21,4164.89,4174.56,4157.11,4166.48,2.735,0.0656,57299500.0,79856000.0
399370.SZ,2016-10-26,4155.11,4168.99,4170.09,4143.96,4169.21,-14.104,-0.3383,58381200.0,82218500.0
399370.SZ,2016-10-27,4145.55,4148.81,4150.05,4129.26,4155.11,-9.559,-0.2301,47083000.0,66793600.0
399370.SZ,2016-10-28,4129.75,4148.74,4179.11,4128.1,4145.55,-15.798,-0.3811,59212600.0,84157200.0
399370.SZ,2016-10-31,4126.26,4118.04,4134.18,4098.6,4129.75,-3.494,-0.0846,46909300.0,66917200.0
399370.SZ,2016-11-01,4163.11,4130.01,4163.87,4127.54,4126.26,36.851,0.8931,50683500.0,71802600.0
399370.SZ,2016-11-02,4130.27,4152.13,4164.68,4128.53,4163.11,-32.833,-0.7887,58399400.0,80960500.0
399370.SZ,2016-11-03,4157.46,4119.82,4183.0,4116.88,4130.27,27.189,0.6583,73963900.0,101454000.0
399370.SZ,2016-11-04,4141.53,4154.97,4175.08,4134.53,4157.46,-15.932,-0.3832,58349700.0,81381200.0
399370.SZ,2016-11-07,4138.73,4141.19,4150.67,4126.43,4141.53,-2.801,-0.0676,61616000.0,73574100.0
399370.SZ,2016-11-08,4160.89,4156.15,4172.37,4146.08,4138.73,22.163,0.5355,55496500.0,74417200.0
399370.SZ,2016-11-09,4136.56,4163.04,4167.39,4097.19,4160.89,-24.338,-0.5849,81766600.0,106039000.0
399370.SZ,2016-11-10,4181.16,4165.02,4200.58,4164.96,4136.56,44.606,1.0783,70030400.0,93024600.0
399370.SZ,2016-11-11,4209.8,4182.14,4212.02,4167.54,4181.16,28.638,0.6849,94005000.0,123292000.0
399370.SZ,2016-11-14,4222.28,4204.31,4252.62,4200.49,4209.8,12.479,0.2964,101920000.0,135837000.0
399370.SZ,2016-11-15,4238.18,4220.1,4238.18,4208.42,4222.28,15.901,0.3766,75548300.0,101899000.0
399370.SZ,2016-11-16,4242.99,4244.04,4252.58,4234.02,4238.18,4.809,0.1135,79981300.0,106474000.0
399370.SZ,2016-11-17,4235.26,4232.68,4240.33,4210.43,4242.99,-7.732,-0.1822,65399900.0,89841200.0
399370.SZ,2016-11-18,4209.14,4232.36,4240.91,4204.08,4235.26,-26.116,-0.6166,60813600.0,83595500.0
399370.SZ,2016-11-21,4216.21,4202.97,4240.33,4199.4,4209.14,7.075,0.1681,65602500.0,92605300.0
399370.SZ,2016-11-22,4247.71,4221.27,4248.12,4220.93,4216.21,31.492,0.7469,76126600.0,104456000.0
399370.SZ,2016-11-23,4245.6,4258.65,4273.14,4236.52,4247.71,-2.111,-0.0497,80380400.0,115696000.0
399370.SZ,2016-11-24,4259.23,4238.35,4285.06,4235.45,4245.6,13.639,0.3213,82867600.0,117493000.0
399370.SZ,2016-11-25,4288.73,4257.09,4288.73,4208.43,4259.23,29.49,0.6924,78522200.0,110719000.0
399370.SZ,2016-11-28,4291.05,4307.97,4316.75,4283.08,4288.73,2.329,0.0543,88792300.0,129819000.0
399370.SZ,2016-11-29,4306.6,4284.15,4327.48,4276.16,4291.05,15.542,0.3622,93839000.0,132002000.0
399370.SZ,2016-11-30,4289.64,4301.77,4320.74,4277.26,4306.6,-16.957,-0.3937,79610400.0,116852000.0
399370.SZ,2016-12-01,4323.67,4298.04,4327.21,4296.46,4289.64,34.028,0.7933,76343100.0,117673000.0
399370.SZ,2016-12-02,4258.07,4316.47,4316.47,4253.53,4323.67,-65.595,-1.5171,81997400.0,114244000.0
399370.SZ,2016-12-05,4190.9,4196.99,4236.58,4182.63,4258.07,-67.169,-1.5775,80304200.0,106991000.0
399370.SZ,2016-12-06,4186.11,4192.28,4207.97,4183.93,4190.9,-4.792,-0.1143,51907000.0,78152000.0
399370.SZ,2016-12-07,4209.52,4184.99,4209.65,4175.79,4186.11,23.405,0.5591,50529300.0,68908200.0
399370.SZ,2016-12-08,4196.1,4215.29,4215.44,4192.32,4209.52,-13.42,-0.3188,51969300.0,72527400.0
399370.SZ,2016-12-09,4199.5,4192.25,4218.3,4188.56,4196.1,3.4,0.081,55861700.0,81146200.0
399370.SZ,2016-12-12,4054.17,4189.79,4189.79,4049.85,4199.5,-145.325,-3.4605,82703100.0,113523000.0
399370.SZ,2016-12-13,4052.68,4042.63,4067.19,4011.34,4054.17,-1.487,-0.0367,51751000.0,69190800.0
399370.SZ,2016-12-14,4014.53,4049.94,4052.38,4012.93,4052.68,-38.15,-0.9414,52147400.0,66589000.0
399370.SZ,2016-12-15,3999.9,4002.26,4029.24,3983.86,4014.53,-14.631,-0.3645,52419900.0,67291100.0
399370.SZ,2016-12-16,4021.8,3995.8,4029.59,3992.99,3999.9,21.9,0.5475,43476200.0,57062200.0
399370.SZ,2016-12-19,3995.1,4017.65,4017.65,3990.07,4021.8,-26.7073,-0.6641,42102600.0,51686600.0
399370.SZ,2016-12-20,3980.33,3993.35,3993.85,3961.18,3995.1,-14.7626,-0.3695,44847500.0,53316900.0
399370.SZ,2016-12-21,4005.11,3986.14,4010.23,3986.14,3980.33,24.7723,0.6224,42389100.0,54463500.0
399370.SZ,2016-12-22,3998.43,4003.11,4004.01,3983.04,4005.11,-6.6776,-0.1667,36489800.0,47517900.0
399370.SZ,2016-12-23,3959.27,3994.83,3996.23,3953.75,3998.43,-39.1538,-0.9792,38526000.0,49833200.0
399370.SZ,2016-12-26,3977.03,3946.99,3977.12,3914.8,3959.27,17.7587,0.4485,39356000.0,52637200.0
399370.SZ,2016-12-27,3976.13,3975.92,3992.55,3973.63,3977.03,-0.9011,-0.0227,34266200.0,45698900.0
399370.SZ,2016-12-28,3962.2,3976.71,3982.97,3954.15,3976.13,-13.9362,-0.3505,36686200.0,45756300.0
399370.SZ,2016-12-29,3952.29,3958.65,3971.65,3947.15,3962.2,-9.9062,-0.25,33593300.0,44656600.0
399370.SZ,2016-12-30,3972.35,3958.54,3974.4,3952.95,3952.29,20.0562,0.5075,34703500.0,46542600.0
399370.SZ,2017-01-03,4005.31,3982.82,4010.59,3982.82,3972.35,32.9693,0.83,45798600.0,54972000.0
399370.SZ,2017-01-04,4041.62,4005.55,4041.73,4000.24,4005.31,36.3083,0.9065,46523400.0,62582400.0
399370.SZ,2017-01-05,4029.99,4041.97,4045.51,4028.35,4041.62,-11.6364,-0.2879,40421100.0,51573500.0
399370.SZ,2017-01-06,3998.01,4027.85,4027.85,3997.58,4029.99,-31.9758,-0.7934,38555200.0,52174000.0
399370.SZ,2017-01-09,4009.8,3994.54,4013.73,3984.87,3998.01,11.7863,0.2948,36949700.0,48150900.0
399370.SZ,2017-01-10,4002.72,4007.55,4019.1,3999.93,4009.8,-7.078,-0.1765,37882900.0,46840800.0
399370.SZ,2017-01-11,3969.68,3997.16,4009.75,3969.51,4002.72,-33.0395,-0.8254,37133200.0,47185100.0
399370.SZ,2017-01-12,3949.06,3967.35,3982.06,3948.0,3969.68,-20.6208,-0.5195,39591600.0,44597500.0
399370.SZ,2017-01-13,3920.01,3948.25,3955.93,3913.08,3949.06,-29.0479,-0.7356,40148600.0,49056700.0
399370.SZ,2017-01-16,3857.87,3912.27,3912.27,3779.1,3920.01,-62.139,-1.5852,63587900.0,80550700.0
399370.SZ,2017-01-17,3884.65,3843.64,3885.22,3817.83,3857.87,26.7819,0.6942,37277500.0,49843900.0
399370.SZ,2017-01-18,3878.71,3876.62,3897.77,3866.34,3884.65,-5.9463,-0.1531,31265800.0,43258900.0
399370.SZ,2017-01-19,3872.54,3871.07,3889.86,3859.58,3878.71,-6.1663,-0.159,31849800.0,37265500.0
399370.SZ,2017-01-20,3921.56,3871.0,3928.86,3870.86,3872.54,49.0198,1.2658,40254700.0,51116800.0
399370.SZ,2017-01-23,3936.24,3925.42,3953.33,3925.42,3921.56,14.6801,0.3743,38417900.0,46041200.0
399370.SZ,2017-01-24,3919.64,3933.45,3936.19,3916.35,3936.24,-16.6051,-0.4219,31194800.0,40091600.0
399370.SZ,2017-01-25,3934.98,3917.05,3939.05,3912.17,3919.64,15.339,0.3913,27228300.0,36474000.0
399370.SZ,2017-01-26,3956.93,3939.94,3965.24,3939.81,3934.98,21.9512,0.5578,27953800.0,37378000.0
399370.SZ,2017-02-03,3936.2,3960.12,3961.89,3930.3,3956.93,-20.7243,-0.5237,30521400.0,33777200.0
399370.SZ,2017-02-06,3957.68,3935.88,3962.62,3930.21,3936.2,21.4821,0.5458,34341100.0,44800200.0
399370.SZ,2017-02-07,3944.61,3954.75,3959.97,3929.29,3957.68,-13.0746,-0.3304,32608300.0,43456100.0
399370.SZ,2017-02-08,3973.26,3941.59,3973.52,3921.91,3944.61,28.6502,0.7263,38261100.0,50959000.0
399370.SZ,2017-02-09,3985.3,3970.31,3993.82,3968.04,3973.26,12.0408,0.303,45954500.0,59111500.0
399370.SZ,2017-02-10,3986.77,3986.44,3997.66,3975.47,3985.3,1.4714,0.0369,46690900.0,59850100.0
399370.SZ,2017-02-13,4016.18,3985.89,4017.94,3985.19,3986.77,29.4055,0.7376,48513900.0,65282700.0
399370.SZ,2017-02-14,4006.97,4019.56,4025.93,3999.85,4016.18,-9.2029,-0.2291,39887400.0,54080700.0
399370.SZ,2017-02-15,3978.29,4005.88,4021.44,3972.03,4006.97,-28.6872,-0.7159,50691200.0,67168300.0
399370.SZ,2017-02-16,4007.09,3976.25,4007.29,3971.17,3978.29,28.7986,0.7239,43573600.0,55950800.0
399370.SZ,2017-02-17,3990.07,4012.1,4039.18,3987.6,4007.09,-17.0191,-0.4247,56541400.0,72357800.0
399370.SZ,2017-02-20,4034.0,3989.03,4035.5,3989.02,3990.07,43.931,1.101,50906400.0,67797200.0
399370.SZ,2017-02-21,4059.11,4038.05,4060.16,4033.31,4034.0,25.1117,0.6225,57584800.0,74472800.0
399370.SZ,2017-02-22,4069.93,4058.51,4070.19,4046.24,4059.11,10.8181,0.2665,52329800.0,66756300.0
399370.SZ,2017-02-23,4059.22,4068.41,4070.88,4041.99,4069.93,-10.7055,-0.263,52302100.0,67117500.0
399370.SZ,2017-02-24,4067.53,4058.12,4067.94,4049.25,4059.22,8.3033,0.2046,46280900.0,64140000.0
399370.SZ,2017-02-27,4033.58,4064.13,4065.43,4029.66,4067.53,-33.9458,-0.8346,47536900.0,65890100.0
399370.SZ,2017-02-28,4041.4,4031.38,4050.86,4027.27,4033.58,7.8209,0.1939,39941400.0,54353600.0
399370.SZ,2017-03-01,4045.49,4039.96,4058.49,4035.91,4041.4,4.085,0.1011,43248000.0,59692500.0
399370.SZ,2017-03-02,4024.86,4052.08,4062.48,4023.37,4045.49,-20.6247,-0.5098,44778200.0,61320000.0
399370.SZ,2017-03-03,4028.54,4013.94,4028.58,3997.43,4024.86,3.6788,0.0914,40640500.0,58285200.0
399370.SZ,2017-03-06,4069.72,4029.63,4069.72,4029.59,4028.54,41.1815,1.0222,45746400.0,67051300.0
399370.SZ,2017-03-07,4083.85,4071.54,4083.97,4061.48,4069.72,14.1321,0.3472,46599200.0,69080800.0
399370.SZ,2017-03-08,4066.14,4084.57,4084.57,4057.38,4083.85,-17.709,-0.4336,38407800.0,58040800.0
399370.SZ,2017-03-09,4038.2,4062.3,4062.37,4026.14,4066.14,-27.9435,-0.6872,39624000.0,57211900.0
399370.SZ,2017-03-10,4048.19,4036.99,4056.4,4036.99,4038.2,9.994,0.2475,36692800.0,54508600.0
399370.SZ,2017-03-13,4084.65,4046.53,4084.76,4027.31,4048.19,36.4568,0.9006,48895600.0,72098200.0
399370.SZ,2017-03-14,4072.62,4082.99,4088.72,4064.26,4084.65,-12.0282,-0.2945,42650500.0,67355200.0
399370.SZ,2017-03-15,4080.21,4068.77,4081.3,4061.9,4072.62,7.5908,0.1864,43776100.0,65726800.0
399370.SZ,2017-03-16,4110.74,4086.31,4114.61,4086.31,4080.21,30.5249,0.7481,54797900.0,80032700.0
399370.SZ,2017-03-17,4064.29,4113.64,4116.85,4062.1,4110.74,-46.4459,-1.1299,57182000.0,82482400.0
399370.SZ,2017-03-20,4067.9,4061.33,4069.72,4043.62,4064.29,3.6023,0.0886,45967900.0,66878800.0
399370.SZ,2017-03-21,4087.72,4068.07,4087.91,4063.13,4067.9,19.8226,0.4873,44146100.0,66419500.0
399370.SZ,2017-03-22,4071.15,4069.63,4087.61,4051.29,4087.72,-16.5656,-0.4053,50705000.0,74836800.0
399370.SZ,2017-03-23,4081.26,4073.43,4093.29,4044.23,4071.15,10.1115,0.2484,48796100.0,71189600.0
399370.SZ,2017-03-24,4114.43,4083.25,4122.8,4080.65,4081.26,33.1663,0.8126,56664100.0,78649100.0
399370.SZ,2017-03-27,4090.04,4114.15,4123.85,4089.34,4114.43,-24.3912,-0.5928,48163200.0,69361000.0
399370.SZ,2017-03-28,4079.19,4091.85,4097.88,4070.03,4090.04,-10.8482,-0.2652,40390500.0,56265900.0
399370.SZ,2017-03-29,4058.02,4082.66,4087.66,4050.92,4079.19,-21.1716,-0.519,48968400.0,67605800.0
399370.SZ,2017-03-30,4007.57,4051.42,4057.9,3994.83,4058.02,-50.4491,-1.2432,55101400.0,74744400.0
399370.SZ,2017-03-31,4030.19,4008.32,4030.29,4008.2,4007.57,22.6226,0.5645,40204400.0,58602100.0
399370.SZ,2017-04-05,4096.36,4051.22,4096.36,4051.22,4030.19,66.1659,1.6418,63539600.0,89545500.0
399370.SZ,2017-04-06,4104.49,4102.32,4107.4,4089.42,4096.36,8.1299,0.1985,53661400.0,75566700.0
399370.SZ,2017-04-07,4114.45,4104.68,4124.43,4097.87,4104.49,9.9588,0.2426,61259000.0,83923800.0
399370.SZ,2017-04-10,4093.66,4115.92,4116.6,4090.92,4114.45,-20.7903,-0.5053,69948600.0,98102500.0
399370.SZ,2017-04-11,4106.34,4093.27,4109.24,4041.84,4093.66,12.6847,0.3099,77618300.0,111437000.0
399370.SZ,2017-04-12,4083.82,4102.67,4113.09,4077.15,4106.34,-22.5178,-0.5484,75928700.0,115704000.0
399370.SZ,2017-04-13,4101.98,4077.31,4111.21,4074.59,4083.82,18.1596,0.4447,54412700.0,71226000.0
399370.SZ,2017-04-14,4058.35,4106.15,4106.15,4051.37,4101.98,-43.6317,-1.0637,54203000.0,73514300.0
399370.SZ,2017-04-17,4041.86,4045.98,4052.05,4017.35,4058.35,-16.4875,-0.4063,48451200.0,70945000.0
399370.SZ,2017-04-18,4023.32,4037.71,4063.85,4023.17,4041.86,-18.5402,-0.4587,49096500.0,74695000.0
399370.SZ,2017-04-19,4013.93,4013.45,4018.11,3970.66,4023.32,-9.3916,-0.2334,52257500.0,72646100.0
399370.SZ,2017-04-20,4023.25,4012.74,4036.02,4000.57,4013.93,9.3166,0.2321,51984400.0,79582600.0
399370.SZ,2017-04-21,4021.06,4019.23,4038.35,4006.58,4023.25,-2.1856,-0.0543,46711800.0,65817800.0
399370.SZ,2017-04-24,3971.98,4011.34,4011.34,3939.04,4021.06,-49.0787,-1.2205,50110900.0,67100200.0
399370.SZ,2017-04-25,3983.16,3970.42,4000.34,3966.78,3971.98,11.1789,0.2814,43906300.0,63196200.0
399370.SZ,2017-04-26,3996.88,3983.35,4015.69,3982.11,3983.16,13.7117,0.3442,52166900.0,77131200.0
399370.SZ,2017-04-27,4005.42,3987.39,4011.02,3940.47,3996.88,8.5402,0.2137,57645600.0,81036800.0
399370.SZ,2017-04-28,3998.8,3998.29,3999.93,3978.83,4005.42,-6.6168,-0.1652,46991100.0,69734100.0
399370.SZ,2017-05-02,3987.96,3985.01,3991.84,3972.68,3998.8,-10.8373,-0.271,47336400.0,69344000.0
399370.SZ,2017-05-03,3969.7,3982.45,3993.14,3954.11,3987.96,-18.2603,-0.4579,46884000.0,65522100.0
399370.SZ,2017-05-04,3957.73,3960.87,3987.73,3944.85,3969.7,-11.9677,-0.3015,45980600.0,66381900.0
399370.SZ,2017-05-05,3917.79,3944.18,3947.75,3913.15,3957.73,-39.9448,-1.0093,49441900.0,70448500.0
399370.SZ,2017-05-08,3862.4,3903.16,3909.68,3853.79,3917.79,-55.3884,-1.4138,57816200.0,72565600.0
399370.SZ,2017-05-09,3856.39,3841.68,3861.98,3816.97,3862.4,-6.0155,-0.1557,41542000.0,55125100.0
399370.SZ,2017-05-10,3818.63,3852.48,3874.04,3818.55,3856.39,-37.7542,-0.979,46614000.0,62384700.0
399370.SZ,2017-05-11,3830.77,3798.59,3832.54,3764.48,3818.63,12.1421,0.318,54477200.0,68704800.0
399370.SZ,2017-05-12,3839.31,3823.8,3844.09,3816.62,3830.77,8.5365,0.2228,40984400.0,55845900.0
399370.SZ,2017-05-15,3860.74,3844.0,3870.42,3844.0,3839.31,21.4261,0.5581,40305400.0,56176400.0
399370.SZ,2017-05-16,3917.95,3849.69,3917.95,3830.75,3860.74,57.2151,1.482,55828400.0,75156900.0
399370.SZ,2017-05-17,3907.56,3911.83,3937.33,3906.09,3917.95,-10.3934,-0.2653,55936400.0,77289000.0
399370.SZ,2017-05-18,3883.48,3881.68,3908.52,3874.68,3907.56,-24.0748,-0.6161,43089200.0,58749900.0
399370.SZ,2017-05-19,3885.47,3882.47,3895.46,3869.49,3883.48,1.9887,0.0512,40063000.0,55054600.0
399370.SZ,2017-05-22,3866.92,3880.84,3899.99,3847.14,3885.47,-18.5555,-0.4776,47674000.0,63244000.0
399370.SZ,2017-05-23,3838.07,3858.63,3873.88,3828.08,3866.92,-28.8437,-0.7459,56780800.0,74637800.0
399370.SZ,2017-05-24,3850.36,3822.29,3850.36,3786.45,3838.07,12.2894,0.3202,44679300.0,59589300.0
399370.SZ,2017-05-25,3894.3,3839.16,3902.43,3821.16,3850.36,43.9429,1.1413,60668500.0,78890700.0
399370.SZ,2017-05-26,3884.22,3884.14,3904.9,3878.44,3894.3,-10.0837,-0.2589,51410600.0,70308600.0
399370.SZ,2017-05-31,3888.75,3913.47,3925.54,3881.6,3884.22,4.5292,0.1166,57574000.0,73852600.0
399370.SZ,2017-06-01,3860.01,3878.97,3889.58,3859.71,3888.75,-28.7442,-0.7392,50623000.0,68455000.0
399370.SZ,2017-06-02,3871.71,3852.46,3879.92,3823.75,3860.01,11.6996,0.3031,49028800.0,62724800.0
399370.SZ,2017-06-05,3878.54,3869.06,3885.71,3869.0,3871.71,6.8356,0.1766,41337700.0,54454400.0
399370.SZ,2017-06-06,3904.97,3875.25,3905.07,3871.01,3878.54,26.4296,0.6814,37495900.0,50341700.0
399370.SZ,2017-06-07,3965.0,3904.94,3970.12,3902.16,3904.97,60.0339,1.5374,61870200.0,83468900.0
399370.SZ,2017-06-08,3989.98,3964.02,3990.03,3960.8,3965.0,24.9772,0.6299,55662100.0,74222600.0
399370.SZ,2017-06-09,3995.95,3989.05,4000.26,3980.83,3989.98,5.9703,0.1496,51862900.0,74129700.0
399370.SZ,2017-06-12,3969.67,3981.75,3999.33,3962.56,3995.95,-26.2856,-0.6578,51039900.0,70409400.0
399370.SZ,2017-06-13,3995.18,3962.3,4000.02,3962.24,3969.67,25.5126,0.6427,44536400.0,59042400.0
399370.SZ,2017-06-14,3960.52,3989.61,3992.48,3957.01,3995.18,-34.6635,-0.8676,46294300.0,61971400.0
399370.SZ,2017-06-15,3991.7,3957.13,3994.55,3955.61,3960.52,31.1849,0.7874,53582800.0,70212400.0
399370.SZ,2017-06-16,3977.31,3991.49,4000.74,3975.61,3991.7,-14.3917,-0.3605,46201300.0,58215000.0
399370.SZ,2017-06-19,4016.78,3977.38,4016.78,3977.36,3977.31,39.4679,0.9923,48242600.0,63865100.0
399370.SZ,2017-06-20,4019.18,4023.48,4030.36,4011.93,4016.78,2.3994,0.0597,50335800.0,65726700.0
399370.SZ,2017-06-21,4057.29,4042.59,4057.3,4018.92,4019.18,38.1161,0.9484,54857400.0,75426000.0
399370.SZ,2017-06-22,4025.88,4052.89,4082.04,4025.88,4057.29,-31.4075,-0.7741,66670300.0,91952300.0
399370.SZ,2017-06-23,4053.71,4018.76,4053.83,3993.07,4025.88,27.8231,0.6911,54784700.0,75680100.0
399370.SZ,2017-06-26,4107.9,4055.29,4108.1,4054.97,4053.71,54.1932,1.3369,71294800.0,94535500.0
399370.SZ,2017-06-27,4109.68,4109.04,4113.11,4087.09,4107.9,1.7835,0.0434,54854400.0,72136800.0
399370.SZ,2017-06-28,4074.36,4099.08,4101.39,4069.59,4109.68,-35.3282,-0.8596,49834900.0,69566300.0
399370.SZ,2017-06-29,4096.96,4076.77,4098.3,4075.64,4074.36,22.6012,0.5547,51909900.0,70338600.0
399370.SZ,2017-06-30,4100.84,4084.74,4103.88,4076.93,4096.96,3.8798,0.0947,46854800.0,62612200.0
399370.SZ,2017-07-03,4096.82,4101.42,4103.25,4069.07,4100.84,-4.0198,-0.098,46012300.0,75972000.0
399370.SZ,2017-07-04,4071.36,4091.21,4091.34,4058.6,4096.82,-25.4613,-0.6215,50837500.0,83039700.0
399370.SZ,2017-07-05,4099.29,4059.81,4099.34,4054.54,4071.36,27.9339,0.6861,50991100.0,80876500.0
399370.SZ,2017-07-06,4091.91,4094.87,4104.34,4060.29,4099.29,-7.3812,-0.1801,58168300.0,91157000.0
399370.SZ,2017-07-07,4093.27,4081.02,4097.19,4065.64,4091.91,1.3619,0.0333,58394500.0,83740400.0
399370.SZ,2017-07-10,4074.92,4083.8,4099.91,4070.82,4093.27,-18.3513,-0.4483,65123000.0,93000900.0
399370.SZ,2017-07-11,4076.72,4071.78,4115.93,4071.78,4074.92,1.799,0.0441,60908500.0,93395300.0
399370.SZ,2017-07-12,4065.81,4074.22,4086.28,4037.91,4076.72,-10.9082,-0.2676,57051400.0,86464400.0
399370.SZ,2017-07-13,4082.07,4063.01,4087.35,4057.47,4065.81,16.256,0.3998,54061300.0,80744400.0
399370.SZ,2017-07-14,4068.98,4075.49,4078.18,4053.97,4082.07,-13.0811,-0.3205,50037600.0,75448800.0
399370.SZ,2017-07-17,3942.91,4055.02,4057.24,3926.98,4068.98,-126.072,-3.0984,77469900.0,110811000.0
399370.SZ,2017-07-18,3944.01,3920.71,3945.98,3893.65,3942.91,1.1001,0.0279,55610200.0,79137400.0
399370.SZ,2017-07-19,4035.61,3934.75,4036.05,3926.37,3944.01,91.5991,2.3225,76721300.0,106069000.0
399370.SZ,2017-07-20,4061.52,4033.41,4071.47,4031.11,4035.61,25.9127,0.6421,71037600.0,104248000.0
399370.SZ,2017-07-21,4058.29,4054.84,4074.19,4050.26,4061.52,-3.2325,-0.0796,61003600.0,89583200.0
399370.SZ,2017-07-24,4075.75,4052.51,4085.59,4048.19,4058.29,17.4584,0.4302,65681700.0,96616600.0
399370.SZ,2017-07-25,4050.32,4072.08,4080.3,4040.69,4075.75,-25.4336,-0.624,56700600.0,82602900.0
399370.SZ,2017-07-26,4034.11,4053.72,4058.82,4011.35,4050.32,-16.2043,-0.4001,58254800.0,86882500.0
399370.SZ,2017-07-27,4069.21,4026.35,4075.31,3991.73,4034.11,35.0955,0.87,80497100.0,116477000.0
399370.SZ,2017-07-28,4069.84,4062.79,4082.82,4058.1,4069.21,0.6294,0.0155,62283900.0,91882900.0
399370.SZ,2017-07-31,4087.39,4068.34,4094.21,4052.82,4069.84,17.5482,0.4312,71440200.0,101511000.0
399370.SZ,2017-08-01,4103.28,4083.37,4106.56,4082.56,4087.39,15.895,0.3889,77798100.0,110662000.0
399370.SZ,2017-08-02,4094.57,4107.18,4118.61,4089.03,4103.28,-8.7079,-0.2122,84448700.0,118334000.0
