Symbol,Date,Ind_class,List_date
002646.SZ,2021-06-30,食品饮料,2011-12-22
002646.SZ,2021-07-30,食品饮料,2011-12-22
002646.SZ,2021-08-31,食品饮料,2011-12-22
002646.SZ,2021-09-30,食品饮料,2011-12-22
002646.SZ,2021-10-29,食品饮料,2011-12-22
002646.SZ,2021-11-30,食品饮料,2011-12-22
002646.SZ,2021-12-31,食品饮料,2011-12-22
002646.SZ,2022-01-28,食品饮料,2011-12-22
002646.SZ,2022-02-28,食品饮料,2011-12-22
002646.SZ,2022-03-31,食品饮料,2011-12-22
002646.SZ,2022-04-29,食品饮料,2011-12-22
002646.SZ,2022-05-31,食品饮料,2011-12-22
002646.SZ,2022-06-30,食品饮料,2011-12-22
002646.SZ,2022-07-29,食品饮料,2011-12-22
002646.SZ,2022-08-31,食品饮料,2011-12-22
002646.SZ,2022-09-30,食品饮料,2011-12-22
002646.SZ,2022-10-31,食品饮料,2011-12-22
002646.SZ,2022-11-30,食品饮料,2011-12-22
002646.SZ,2022-12-30,食品饮料,2011-12-22
002646.SZ,2023-01-31,食品饮料,2011-12-22
002647.SZ,2017-06-30,非银金融,2011-12-28
002647.SZ,2017-07-31,非银金融,2011-12-28
002647.SZ,2017-08-31,非银金融,2011-12-28
002647.SZ,2017-09-29,非银金融,2011-12-28
002647.SZ,2017-10-31,非银金融,2011-12-28
002647.SZ,2017-11-30,非银金融,2011-12-28
002647.SZ,2017-12-29,非银金融,2011-12-28
002647.SZ,2018-01-31,非银金融,2011-12-28
002647.SZ,2018-02-28,非银金融,2011-12-28
002647.SZ,2018-03-30,非银金融,2011-12-28
002647.SZ,2018-04-27,非银金融,2011-12-28
002647.SZ,2018-05-31,非银金融,2011-12-28
002647.SZ,2018-12-28,非银金融,2011-12-28
002647.SZ,2019-01-31,非银金融,2011-12-28
002647.SZ,2019-02-28,非银金融,2011-12-28
002647.SZ,2019-03-29,非银金融,2011-12-28
002647.SZ,2019-04-30,非银金融,2011-12-28
002647.SZ,2019-05-31,非银金融,2011-12-28
002647.SZ,2019-06-28,非银金融,2011-12-28
002647.SZ,2019-07-31,非银金融,2011-12-28
002647.SZ,2019-08-30,非银金融,2011-12-28
002647.SZ,2019-09-30,非银金融,2011-12-28
002647.SZ,2019-10-31,非银金融,2011-12-28
002647.SZ,2019-11-29,非银金融,2011-12-28
002647.SZ,2019-12-31,非银金融,2011-12-28
002647.SZ,2020-01-23,非银金融,2011-12-28
002647.SZ,2020-02-28,非银金融,2011-12-28
002647.SZ,2020-03-31,非银金融,2011-12-28
002647.SZ,2020-04-30,非银金融,2011-12-28
002647.SZ,2020-05-29,非银金融,2011-12-28
002647.SZ,2020-06-30,非银金融,2011-12-28
002647.SZ,2020-07-31,非银金融,2011-12-28
002647.SZ,2020-08-31,非银金融,2011-12-28
002647.SZ,2020-09-30,非银金融,2011-12-28
002647.SZ,2020-10-30,非银金融,2011-12-28
002647.SZ,2020-11-30,非银金融,2011-12-28
002647.SZ,2020-12-31,非银金融,2011-12-28
002647.SZ,2021-01-29,非银金融,2011-12-28
002647.SZ,2021-02-26,非银金融,2011-12-28
002647.SZ,2021-03-31,非银金融,2011-12-28
002647.SZ,2021-04-30,非银金融,2011-12-28
002647.SZ,2021-05-31,非银金融,2011-12-28
002647.SZ,2021-06-30,非银金融,2011-12-28
002647.SZ,2021-07-30,非银金融,2011-12-28
002647.SZ,2021-08-31,非银金融,2011-12-28
002647.SZ,2021-09-30,非银金融,2011-12-28
002647.SZ,2021-10-29,非银金融,2011-12-28
002647.SZ,2021-11-30,非银金融,2011-12-28
002647.SZ,2021-12-31,非银金融,2011-12-28
002647.SZ,2022-01-28,非银金融,2011-12-28
002647.SZ,2022-02-28,非银金融,2011-12-28
002647.SZ,2022-03-31,非银金融,2011-12-28
002647.SZ,2022-04-29,非银金融,2011-12-28
002647.SZ,2022-05-31,非银金融,2011-12-28
002648.SZ,2017-06-30,基础化工,2011-12-28
002648.SZ,2017-07-31,基础化工,2011-12-28
002648.SZ,2017-08-31,基础化工,2011-12-28
002648.SZ,2017-09-29,基础化工,2011-12-28
002648.SZ,2017-10-31,基础化工,2011-12-28
002648.SZ,2017-11-30,基础化工,2011-12-28
002648.SZ,2017-12-29,基础化工,2011-12-28
002648.SZ,2018-01-31,基础化工,2011-12-28
002648.SZ,2018-02-28,基础化工,2011-12-28
002648.SZ,2018-03-30,基础化工,2011-12-28
002648.SZ,2018-04-27,基础化工,2011-12-28
002648.SZ,2018-05-31,基础化工,2011-12-28
002648.SZ,2018-06-29,基础化工,2011-12-28
002648.SZ,2018-07-31,基础化工,2011-12-28
002648.SZ,2018-08-31,基础化工,2011-12-28
002648.SZ,2018-09-28,基础化工,2011-12-28
002648.SZ,2018-10-31,基础化工,2011-12-28
002648.SZ,2018-11-30,基础化工,2011-12-28
002648.SZ,2018-12-28,基础化工,2011-12-28
002648.SZ,2019-01-31,基础化工,2011-12-28
002648.SZ,2019-02-28,基础化工,2011-12-28
002648.SZ,2019-03-29,基础化工,2011-12-28
002648.SZ,2019-04-30,基础化工,2011-12-28
002648.SZ,2019-05-31,基础化工,2011-12-28
002648.SZ,2019-06-28,基础化工,2011-12-28
002648.SZ,2019-07-31,基础化工,2011-12-28
002648.SZ,2019-08-30,基础化工,2011-12-28
002648.SZ,2019-09-30,基础化工,2011-12-28
002648.SZ,2019-10-31,基础化工,2011-12-28
002648.SZ,2019-11-29,基础化工,2011-12-28
002648.SZ,2019-12-31,基础化工,2011-12-28
002648.SZ,2020-01-23,基础化工,2011-12-28
002648.SZ,2020-02-28,基础化工,2011-12-28
002648.SZ,2020-03-31,基础化工,2011-12-28
002648.SZ,2020-04-30,基础化工,2011-12-28
002648.SZ,2020-05-29,基础化工,2011-12-28
002649.SZ,2015-05-29,计算机,2012-01-06
002649.SZ,2015-06-30,计算机,2012-01-06
002649.SZ,2015-07-31,计算机,2012-01-06
002649.SZ,2015-08-31,计算机,2012-01-06
002649.SZ,2015-09-30,计算机,2012-01-06
002649.SZ,2015-10-30,计算机,2012-01-06
002649.SZ,2015-11-30,计算机,2012-01-06
002649.SZ,2015-12-31,计算机,2012-01-06
002649.SZ,2016-01-29,计算机,2012-01-06
002649.SZ,2016-02-29,计算机,2012-01-06
002649.SZ,2016-03-31,计算机,2012-01-06
002649.SZ,2016-04-29,计算机,2012-01-06
002649.SZ,2016-05-31,计算机,2012-01-06
002649.SZ,2016-06-30,计算机,2012-01-06
002649.SZ,2016-07-29,计算机,2012-01-06
002649.SZ,2016-08-31,计算机,2012-01-06
002649.SZ,2016-09-30,计算机,2012-01-06
002649.SZ,2016-10-31,计算机,2012-01-06
002649.SZ,2016-11-30,计算机,2012-01-06
002649.SZ,2016-12-30,计算机,2012-01-06
002649.SZ,2017-01-26,计算机,2012-01-06
002649.SZ,2017-02-28,计算机,2012-01-06
002649.SZ,2017-03-31,计算机,2012-01-06
002649.SZ,2017-04-28,计算机,2012-01-06
002649.SZ,2017-05-31,计算机,2012-01-06
002649.SZ,2017-06-30,计算机,2012-01-06
002649.SZ,2017-07-31,计算机,2012-01-06
002649.SZ,2017-08-31,计算机,2012-01-06
002649.SZ,2017-09-29,计算机,2012-01-06
002649.SZ,2017-10-31,计算机,2012-01-06
002649.SZ,2017-11-30,计算机,2012-01-06
002649.SZ,2017-12-29,计算机,2012-01-06
002649.SZ,2018-01-31,计算机,2012-01-06
002649.SZ,2018-02-28,计算机,2012-01-06
002649.SZ,2018-03-30,计算机,2012-01-06
002649.SZ,2018-04-27,计算机,2012-01-06
002649.SZ,2018-05-31,计算机,2012-01-06
002649.SZ,2018-06-29,计算机,2012-01-06
002649.SZ,2018-07-31,计算机,2012-01-06
002649.SZ,2018-08-31,计算机,2012-01-06
002649.SZ,2018-09-28,计算机,2012-01-06
002649.SZ,2018-10-31,计算机,2012-01-06
002649.SZ,2018-11-30,计算机,2012-01-06
002649.SZ,2018-12-28,计算机,2012-01-06
002649.SZ,2019-01-31,计算机,2012-01-06
002649.SZ,2019-02-28,计算机,2012-01-06
002649.SZ,2019-03-29,计算机,2012-01-06
002649.SZ,2019-04-30,计算机,2012-01-06
002649.SZ,2019-05-31,计算机,2012-01-06
002649.SZ,2019-06-28,计算机,2012-01-06
002649.SZ,2019-07-31,计算机,2012-01-06
002649.SZ,2019-08-30,计算机,2012-01-06
002649.SZ,2019-09-30,计算机,2012-01-06
002649.SZ,2019-10-31,计算机,2012-01-06
002649.SZ,2019-11-29,计算机,2012-01-06
002649.SZ,2019-12-31,计算机,2012-01-06
002649.SZ,2020-01-23,计算机,2012-01-06
002649.SZ,2020-02-28,计算机,2012-01-06
002649.SZ,2020-03-31,计算机,2012-01-06
002649.SZ,2020-04-30,计算机,2012-01-06
002649.SZ,2020-05-29,计算机,2012-01-06
002649.SZ,2020-06-30,计算机,2012-01-06
002649.SZ,2020-07-31,计算机,2012-01-06
002649.SZ,2020-08-31,计算机,2012-01-06
002649.SZ,2020-09-30,计算机,2012-01-06
002649.SZ,2020-10-30,计算机,2012-01-06
002649.SZ,2020-11-30,计算机,2012-01-06
002649.SZ,2020-12-31,计算机,2012-01-06
002649.SZ,2021-01-29,计算机,2012-01-06
002649.SZ,2021-02-26,计算机,2012-01-06
002649.SZ,2021-03-31,计算机,2012-01-06
002649.SZ,2021-04-30,计算机,2012-01-06
002649.SZ,2021-05-31,计算机,2012-01-06
002649.SZ,2021-06-30,计算机,2012-01-06
002649.SZ,2021-07-30,计算机,2012-01-06
002649.SZ,2021-08-31,计算机,2012-01-06
002649.SZ,2021-09-30,计算机,2012-01-06
002649.SZ,2021-10-29,计算机,2012-01-06
002649.SZ,2021-11-30,计算机,2012-01-06
002649.SZ,2021-12-31,计算机,2012-01-06
002649.SZ,2022-01-28,计算机,2012-01-06
002649.SZ,2022-02-28,计算机,2012-01-06
002649.SZ,2022-03-31,计算机,2012-01-06
002649.SZ,2022-04-29,计算机,2012-01-06
002649.SZ,2022-05-31,计算机,2012-01-06
002649.SZ,2022-06-30,计算机,2012-01-06
002649.SZ,2022-07-29,计算机,2012-01-06
002649.SZ,2022-08-31,计算机,2012-01-06
002649.SZ,2022-09-30,计算机,2012-01-06
002649.SZ,2022-10-31,计算机,2012-01-06
002649.SZ,2022-11-30,计算机,2012-01-06
002649.SZ,2022-12-30,计算机,2012-01-06
002649.SZ,2023-01-31,计算机,2012-01-06
002650.SZ,2015-05-29,食品饮料,2012-01-06
002650.SZ,2015-06-30,食品饮料,2012-01-06
002650.SZ,2015-07-31,食品饮料,2012-01-06
002650.SZ,2015-08-31,食品饮料,2012-01-06
002650.SZ,2015-09-30,食品饮料,2012-01-06
002650.SZ,2015-10-30,食品饮料,2012-01-06
002650.SZ,2015-11-30,食品饮料,2012-01-06
002650.SZ,2015-12-31,食品饮料,2012-01-06
002650.SZ,2016-01-29,食品饮料,2012-01-06
002650.SZ,2016-02-29,食品饮料,2012-01-06
002650.SZ,2016-03-31,食品饮料,2012-01-06
002650.SZ,2016-04-29,食品饮料,2012-01-06
002650.SZ,2016-05-31,食品饮料,2012-01-06
002650.SZ,2016-06-30,食品饮料,2012-01-06
002650.SZ,2016-07-29,食品饮料,2012-01-06
002650.SZ,2016-08-31,食品饮料,2012-01-06
002650.SZ,2016-09-30,食品饮料,2012-01-06
002650.SZ,2016-10-31,食品饮料,2012-01-06
002650.SZ,2016-11-30,食品饮料,2012-01-06
002650.SZ,2016-12-30,食品饮料,2012-01-06
002650.SZ,2017-01-26,食品饮料,2012-01-06
002650.SZ,2017-02-28,食品饮料,2012-01-06
002650.SZ,2017-03-31,食品饮料,2012-01-06
002650.SZ,2017-04-28,食品饮料,2012-01-06
002650.SZ,2017-05-31,食品饮料,2012-01-06
002650.SZ,2017-06-30,食品饮料,2012-01-06
002650.SZ,2017-07-31,食品饮料,2012-01-06
002650.SZ,2017-08-31,食品饮料,2012-01-06
002650.SZ,2017-09-29,食品饮料,2012-01-06
002650.SZ,2017-10-31,食品饮料,2012-01-06
002650.SZ,2017-11-30,食品饮料,2012-01-06
002650.SZ,2017-12-29,食品饮料,2012-01-06
002650.SZ,2018-01-31,食品饮料,2012-01-06
002650.SZ,2018-02-28,食品饮料,2012-01-06
002650.SZ,2018-03-30,食品饮料,2012-01-06
002650.SZ,2018-04-27,食品饮料,2012-01-06
002650.SZ,2018-05-31,食品饮料,2012-01-06
002650.SZ,2018-06-29,食品饮料,2012-01-06
002650.SZ,2018-07-31,食品饮料,2012-01-06
002650.SZ,2018-08-31,食品饮料,2012-01-06
002650.SZ,2018-09-28,食品饮料,2012-01-06
002650.SZ,2018-10-31,食品饮料,2012-01-06
002650.SZ,2018-11-30,食品饮料,2012-01-06
002650.SZ,2018-12-28,食品饮料,2012-01-06
002650.SZ,2019-01-31,食品饮料,2012-01-06
002650.SZ,2019-02-28,食品饮料,2012-01-06
002650.SZ,2019-03-29,食品饮料,2012-01-06
002650.SZ,2019-04-30,食品饮料,2012-01-06
002650.SZ,2019-05-31,食品饮料,2012-01-06
002650.SZ,2019-06-28,食品饮料,2012-01-06
002650.SZ,2019-07-31,食品饮料,2012-01-06
002650.SZ,2019-08-30,食品饮料,2012-01-06
002650.SZ,2019-09-30,食品饮料,2012-01-06
002650.SZ,2019-10-31,食品饮料,2012-01-06
002650.SZ,2019-11-29,食品饮料,2012-01-06
002650.SZ,2019-12-31,食品饮料,2012-01-06
002650.SZ,2020-01-23,食品饮料,2012-01-06
002650.SZ,2020-02-28,食品饮料,2012-01-06
002650.SZ,2020-03-31,食品饮料,2012-01-06
002650.SZ,2020-04-30,食品饮料,2012-01-06
002650.SZ,2020-05-29,食品饮料,2012-01-06
002651.SZ,2015-12-31,国防军工,2012-01-06
002651.SZ,2016-01-29,国防军工,2012-01-06
002651.SZ,2016-02-29,国防军工,2012-01-06
002651.SZ,2016-03-31,国防军工,2012-01-06
002651.SZ,2016-04-29,国防军工,2012-01-06
002651.SZ,2016-05-31,国防军工,2012-01-06
002651.SZ,2016-06-30,国防军工,2012-01-06
002651.SZ,2016-07-29,国防军工,2012-01-06
002651.SZ,2016-08-31,国防军工,2012-01-06
002651.SZ,2016-09-30,国防军工,2012-01-06
002651.SZ,2016-10-31,国防军工,2012-01-06
002651.SZ,2016-11-30,国防军工,2012-01-06
002651.SZ,2016-12-30,国防军工,2012-01-06
002651.SZ,2017-01-26,国防军工,2012-01-06
002651.SZ,2017-02-28,国防军工,2012-01-06
002651.SZ,2017-03-31,国防军工,2012-01-06
002651.SZ,2017-04-28,国防军工,2012-01-06
002651.SZ,2017-05-31,国防军工,2012-01-06
002651.SZ,2017-06-30,国防军工,2012-01-06
002651.SZ,2017-07-31,国防军工,2012-01-06
002651.SZ,2017-08-31,国防军工,2012-01-06
002651.SZ,2017-09-29,国防军工,2012-01-06
002651.SZ,2017-10-31,国防军工,2012-01-06
002651.SZ,2017-11-30,国防军工,2012-01-06
002651.SZ,2017-12-29,国防军工,2012-01-06
002651.SZ,2018-01-31,国防军工,2012-01-06
002651.SZ,2018-02-28,国防军工,2012-01-06
002651.SZ,2018-03-30,国防军工,2012-01-06
002651.SZ,2018-04-27,国防军工,2012-01-06
002651.SZ,2018-05-31,国防军工,2012-01-06
002651.SZ,2018-06-29,国防军工,2012-01-06
002651.SZ,2018-07-31,国防军工,2012-01-06
002651.SZ,2018-08-31,国防军工,2012-01-06
002651.SZ,2018-09-28,国防军工,2012-01-06
002651.SZ,2018-10-31,国防军工,2012-01-06
002651.SZ,2018-11-30,国防军工,2012-01-06
002651.SZ,2018-12-28,国防军工,2012-01-06
002651.SZ,2019-01-31,国防军工,2012-01-06
002651.SZ,2019-02-28,国防军工,2012-01-06
002651.SZ,2019-03-29,国防军工,2012-01-06
002651.SZ,2019-04-30,国防军工,2012-01-06
002651.SZ,2019-05-31,国防军工,2012-01-06
002651.SZ,2019-06-28,国防军工,2012-01-06
002651.SZ,2019-07-31,国防军工,2012-01-06
002651.SZ,2019-08-30,国防军工,2012-01-06
002651.SZ,2019-09-30,国防军工,2012-01-06
002651.SZ,2019-10-31,国防军工,2012-01-06
002651.SZ,2019-11-29,国防军工,2012-01-06
002651.SZ,2019-12-31,国防军工,2012-01-06
002651.SZ,2020-01-23,国防军工,2012-01-06
002651.SZ,2020-02-28,国防军工,2012-01-06
002651.SZ,2020-03-31,国防军工,2012-01-06
002651.SZ,2020-04-30,国防军工,2012-01-06
002651.SZ,2020-05-29,国防军工,2012-01-06
002651.SZ,2020-06-30,国防军工,2012-01-06
002651.SZ,2020-07-31,国防军工,2012-01-06
002651.SZ,2020-08-31,国防军工,2012-01-06
002651.SZ,2020-09-30,国防军工,2012-01-06
002651.SZ,2020-10-30,国防军工,2012-01-06
002651.SZ,2020-11-30,国防军工,2012-01-06
002651.SZ,2020-12-31,国防军工,2012-01-06
002651.SZ,2021-01-29,国防军工,2012-01-06
002651.SZ,2021-02-26,国防军工,2012-01-06
002651.SZ,2021-03-31,国防军工,2012-01-06
002651.SZ,2021-04-30,国防军工,2012-01-06
002651.SZ,2021-05-31,国防军工,2012-01-06
002651.SZ,2021-06-30,国防军工,2012-01-06
002651.SZ,2021-07-30,国防军工,2012-01-06
002651.SZ,2021-08-31,国防军工,2012-01-06
002651.SZ,2021-09-30,国防军工,2012-01-06
002651.SZ,2021-10-29,国防军工,2012-01-06
002651.SZ,2021-11-30,国防军工,2012-01-06
002651.SZ,2021-12-31,国防军工,2012-01-06
002651.SZ,2022-01-28,国防军工,2012-01-06
002651.SZ,2022-02-28,国防军工,2012-01-06
002651.SZ,2022-03-31,国防军工,2012-01-06
002651.SZ,2022-04-29,国防军工,2012-01-06
002651.SZ,2022-05-31,国防军工,2012-01-06
002651.SZ,2022-06-30,国防军工,2012-01-06
002651.SZ,2022-07-29,国防军工,2012-01-06
002651.SZ,2022-08-31,国防军工,2012-01-06
002651.SZ,2022-09-30,国防军工,2012-01-06
002651.SZ,2022-10-31,国防军工,2012-01-06
002651.SZ,2022-11-30,国防军工,2012-01-06
002651.SZ,2022-12-30,国防军工,2012-01-06
002651.SZ,2023-01-31,国防军工,2012-01-06
002653.SZ,2018-12-28,医药生物,2012-01-17
002653.SZ,2019-01-31,医药生物,2012-01-17
002653.SZ,2019-02-28,医药生物,2012-01-17
002653.SZ,2019-03-29,医药生物,2012-01-17
002653.SZ,2019-04-30,医药生物,2012-01-17
002653.SZ,2019-05-31,医药生物,2012-01-17
002653.SZ,2019-06-28,医药生物,2012-01-17
002653.SZ,2019-07-31,医药生物,2012-01-17
002653.SZ,2019-08-30,医药生物,2012-01-17
002653.SZ,2019-09-30,医药生物,2012-01-17
002653.SZ,2019-10-31,医药生物,2012-01-17
002653.SZ,2019-11-29,医药生物,2012-01-17
002655.SZ,2015-05-29,电子,2012-02-17
002655.SZ,2015-06-30,电子,2012-02-17
002655.SZ,2015-07-31,电子,2012-02-17
002655.SZ,2015-08-31,电子,2012-02-17
002655.SZ,2015-09-30,电子,2012-02-17
002655.SZ,2015-10-30,电子,2012-02-17
002655.SZ,2015-11-30,电子,2012-02-17
002655.SZ,2016-06-30,电子,2012-02-17
002655.SZ,2016-07-29,电子,2012-02-17
002655.SZ,2016-08-31,电子,2012-02-17
002655.SZ,2016-09-30,电子,2012-02-17
002655.SZ,2016-10-31,电子,2012-02-17
002655.SZ,2016-11-30,电子,2012-02-17
002655.SZ,2016-12-30,电子,2012-02-17
002655.SZ,2017-01-26,电子,2012-02-17
002655.SZ,2017-02-28,电子,2012-02-17
002655.SZ,2017-03-31,电子,2012-02-17
002655.SZ,2017-04-28,电子,2012-02-17
002655.SZ,2017-05-31,电子,2012-02-17
002655.SZ,2017-06-30,电子,2012-02-17
002655.SZ,2017-07-31,电子,2012-02-17
002655.SZ,2017-08-31,电子,2012-02-17
002655.SZ,2017-09-29,电子,2012-02-17
002655.SZ,2017-10-31,电子,2012-02-17
002655.SZ,2017-11-30,电子,2012-02-17
002655.SZ,2017-12-29,电子,2012-02-17
002655.SZ,2018-01-31,电子,2012-02-17
002655.SZ,2018-02-28,电子,2012-02-17
002655.SZ,2018-03-30,电子,2012-02-17
002655.SZ,2018-04-27,电子,2012-02-17
002655.SZ,2018-05-31,电子,2012-02-17
002656.SZ,2015-05-29,纺织服饰,2012-02-28
002656.SZ,2017-12-29,纺织服饰,2012-02-28
002656.SZ,2018-01-31,纺织服饰,2012-02-28
002656.SZ,2018-02-28,纺织服饰,2012-02-28
002656.SZ,2018-03-30,纺织服饰,2012-02-28
002656.SZ,2018-04-27,纺织服饰,2012-02-28
002656.SZ,2018-05-31,纺织服饰,2012-02-28
002656.SZ,2018-06-29,纺织服饰,2012-02-28
002656.SZ,2018-07-31,纺织服饰,2012-02-28
002656.SZ,2018-08-31,纺织服饰,2012-02-28
002656.SZ,2018-09-28,纺织服饰,2012-02-28
002656.SZ,2018-10-31,纺织服饰,2012-02-28
002656.SZ,2018-11-30,纺织服饰,2012-02-28
002656.SZ,2018-12-28,纺织服饰,2012-02-28
002656.SZ,2019-01-31,纺织服饰,2012-02-28
002656.SZ,2019-02-28,纺织服饰,2012-02-28
002656.SZ,2019-03-29,纺织服饰,2012-02-28
002656.SZ,2019-04-30,纺织服饰,2012-02-28
002656.SZ,2019-05-31,纺织服饰,2012-02-28
002656.SZ,2019-06-28,纺织服饰,2012-02-28
002656.SZ,2019-07-31,纺织服饰,2012-02-28
002656.SZ,2019-08-30,纺织服饰,2012-02-28
002656.SZ,2019-09-30,纺织服饰,2012-02-28
002656.SZ,2019-10-31,纺织服饰,2012-02-28
002656.SZ,2019-11-29,纺织服饰,2012-02-28
002656.SZ,2019-12-31,纺织服饰,2012-02-28
002656.SZ,2020-01-23,纺织服饰,2012-02-28
002657.SZ,2015-05-29,计算机,2012-02-28
002657.SZ,2015-06-30,计算机,2012-02-28
002657.SZ,2015-07-31,计算机,2012-02-28
002657.SZ,2015-08-31,计算机,2012-02-28
002657.SZ,2015-09-30,计算机,2012-02-28
002657.SZ,2015-10-30,计算机,2012-02-28
002657.SZ,2015-11-30,计算机,2012-02-28
002657.SZ,2018-12-28,计算机,2012-02-28
002657.SZ,2019-01-31,计算机,2012-02-28
002657.SZ,2019-02-28,计算机,2012-02-28
002657.SZ,2019-03-29,计算机,2012-02-28
002657.SZ,2019-04-30,计算机,2012-02-28
002657.SZ,2019-05-31,计算机,2012-02-28
002657.SZ,2019-06-28,计算机,2012-02-28
002657.SZ,2019-07-31,计算机,2012-02-28
002657.SZ,2019-08-30,计算机,2012-02-28
002657.SZ,2019-09-30,计算机,2012-02-28
002657.SZ,2019-10-31,计算机,2012-02-28
002657.SZ,2019-11-29,计算机,2012-02-28
002657.SZ,2019-12-31,计算机,2012-02-28
002657.SZ,2020-01-23,计算机,2012-02-28
002657.SZ,2020-02-28,计算机,2012-02-28
002657.SZ,2020-03-31,计算机,2012-02-28
002657.SZ,2020-04-30,计算机,2012-02-28
002657.SZ,2020-05-29,计算机,2012-02-28
002657.SZ,2020-06-30,计算机,2012-02-28
002657.SZ,2020-07-31,计算机,2012-02-28
002657.SZ,2020-08-31,计算机,2012-02-28
002657.SZ,2020-09-30,计算机,2012-02-28
002657.SZ,2020-10-30,计算机,2012-02-28
002657.SZ,2020-11-30,计算机,2012-02-28
002657.SZ,2020-12-31,计算机,2012-02-28
002657.SZ,2021-01-29,计算机,2012-02-28
002657.SZ,2021-02-26,计算机,2012-02-28
002657.SZ,2021-03-31,计算机,2012-02-28
002657.SZ,2021-04-30,计算机,2012-02-28
002657.SZ,2021-05-31,计算机,2012-02-28
002657.SZ,2021-06-30,计算机,2012-02-28
002657.SZ,2021-07-30,计算机,2012-02-28
002657.SZ,2021-08-31,计算机,2012-02-28
002657.SZ,2021-09-30,计算机,2012-02-28
002657.SZ,2021-10-29,计算机,2012-02-28
002657.SZ,2021-11-30,计算机,2012-02-28
002658.SZ,2015-05-29,环保,2012-03-09
002658.SZ,2015-06-30,环保,2012-03-09
002658.SZ,2015-07-31,环保,2012-03-09
002658.SZ,2015-08-31,环保,2012-03-09
002658.SZ,2015-09-30,环保,2012-03-09
002658.SZ,2015-10-30,环保,2012-03-09
002658.SZ,2015-11-30,环保,2012-03-09
002658.SZ,2015-12-31,环保,2012-03-09
002658.SZ,2016-01-29,环保,2012-03-09
002658.SZ,2016-02-29,环保,2012-03-09
002658.SZ,2016-03-31,环保,2012-03-09
002658.SZ,2016-04-29,环保,2012-03-09
002658.SZ,2016-05-31,环保,2012-03-09
002658.SZ,2016-06-30,环保,2012-03-09
002658.SZ,2016-07-29,环保,2012-03-09
002658.SZ,2016-08-31,环保,2012-03-09
002658.SZ,2016-09-30,环保,2012-03-09
002658.SZ,2016-10-31,环保,2012-03-09
002658.SZ,2016-11-30,环保,2012-03-09
002658.SZ,2016-12-30,环保,2012-03-09
002658.SZ,2017-01-26,环保,2012-03-09
002658.SZ,2017-02-28,环保,2012-03-09
002658.SZ,2017-03-31,环保,2012-03-09
002658.SZ,2017-04-28,环保,2012-03-09
002658.SZ,2017-05-31,环保,2012-03-09
002658.SZ,2017-06-30,环保,2012-03-09
002658.SZ,2017-07-31,环保,2012-03-09
002658.SZ,2017-08-31,环保,2012-03-09
002658.SZ,2017-09-29,环保,2012-03-09
002658.SZ,2017-10-31,环保,2012-03-09
002658.SZ,2017-11-30,环保,2012-03-09
002658.SZ,2017-12-29,环保,2012-03-09
002658.SZ,2018-01-31,环保,2012-03-09
002658.SZ,2018-02-28,环保,2012-03-09
002658.SZ,2018-03-30,环保,2012-03-09
002658.SZ,2018-04-27,环保,2012-03-09
002658.SZ,2018-05-31,环保,2012-03-09
002658.SZ,2018-06-29,环保,2012-03-09
002658.SZ,2018-07-31,环保,2012-03-09
002658.SZ,2018-08-31,环保,2012-03-09
002658.SZ,2018-09-28,环保,2012-03-09
002658.SZ,2018-10-31,环保,2012-03-09
002658.SZ,2018-11-30,环保,2012-03-09
002658.SZ,2018-12-28,环保,2012-03-09
002658.SZ,2019-01-31,环保,2012-03-09
002658.SZ,2019-02-28,环保,2012-03-09
002658.SZ,2019-03-29,环保,2012-03-09
002658.SZ,2019-04-30,环保,2012-03-09
002658.SZ,2019-05-31,环保,2012-03-09
002658.SZ,2019-06-28,环保,2012-03-09
002658.SZ,2019-07-31,环保,2012-03-09
002658.SZ,2019-08-30,环保,2012-03-09
002658.SZ,2019-09-30,环保,2012-03-09
002658.SZ,2019-10-31,环保,2012-03-09
002658.SZ,2019-11-29,环保,2012-03-09
002660.SZ,2015-05-29,电子,2012-03-16
002660.SZ,2015-06-30,电子,2012-03-16
002660.SZ,2015-07-31,电子,2012-03-16
002660.SZ,2015-08-31,电子,2012-03-16
002660.SZ,2015-09-30,电子,2012-03-16
002660.SZ,2015-10-30,电子,2012-03-16
002660.SZ,2015-11-30,电子,2012-03-16
002660.SZ,2015-12-31,电子,2012-03-16
002660.SZ,2016-01-29,电子,2012-03-16
002660.SZ,2016-02-29,电子,2012-03-16
002660.SZ,2016-03-31,电子,2012-03-16
002660.SZ,2016-04-29,电子,2012-03-16
002660.SZ,2016-05-31,电子,2012-03-16
002660.SZ,2016-06-30,电子,2012-03-16
002660.SZ,2016-07-29,电子,2012-03-16
002660.SZ,2016-08-31,电子,2012-03-16
002660.SZ,2016-09-30,电子,2012-03-16
002660.SZ,2016-10-31,电子,2012-03-16
002660.SZ,2016-11-30,电子,2012-03-16
002660.SZ,2016-12-30,电子,2012-03-16
002660.SZ,2017-01-26,电子,2012-03-16
002660.SZ,2017-02-28,电子,2012-03-16
002660.SZ,2017-03-31,电子,2012-03-16
002660.SZ,2017-04-28,电子,2012-03-16
002660.SZ,2017-05-31,电子,2012-03-16
002660.SZ,2017-06-30,电子,2012-03-16
002660.SZ,2017-07-31,电子,2012-03-16
002660.SZ,2017-08-31,电子,2012-03-16
