Instrument,Date,Pre_Close,Open,High,Low,Close,Pct_Chg,Volume,AMount,Turnover_rate,Turnover_rate_f,Swing,Up_Days,Down_Days,Constituent_Number,Constituent_Raise_Number,Constituent_Fall_Number,Constituent_Up_Number,Constituent_Dl_Number,Constituent_Chg_Ratio_Aa,Constituent_Chg_Ratio_M,New_High_Num,New_Low_Num,Up_Num_Ratio,Over250_Avgclose_Num_Ratio,Raise_Num_Ratio
000300.SH,2016-01-07,3539.808200,3481.149900,3481.149900,3284.737400,3294.383900,-6.9332654803,4410264100,47130795628.000000,0.1854522000,0.5672682800,5.5486763379,0,1,300,1,288,0,56,-8.3402000000,-9.1070000000,0,7,0E-10,5.6666666667,0.3333333333
000300.SH,2016-01-08,3294.383900,3371.871000,3418.850800,3237.930700,3361.563200,2.0392067846,18595945100,203498868289.000000,0.7818312400,2.3929413900,5.4917734390,1,0,300,247,41,13,1,2.5767000000,2.3279000000,0,5,4.3333333333,7.3333333333,82.3333333333
000300.SH,2016-01-11,3361.563200,3303.124600,3342.480700,3192.449900,3192.449900,-5.0307934118,17463838700,184464050180.000000,0.7339696100,2.2545655400,4.4631259647,0,1,300,6,281,0,42,-6.0288000000,-6.3582000000,0,8,0E-10,5.6666666667,2.0000000000
000300.SH,2016-01-12,3192.449900,3214.823400,3242.253200,3174.549700,3215.709900,0.7285940494,12822579600,142048909710.000000,0.5389069300,1.6553832500,2.1207380576,1,0,300,205,78,4,2,0.9271000000,0.8298000000,0,9,1.3333333333,5.3333333333,68.3333333333
000300.SH,2016-01-13,3215.709900,3240.484000,3257.295000,3155.879000,3155.879000,-1.8605813914,12066649400,130886082444.000000,0.5094714800,1.5709558100,3.1537670733,0,1,300,21,263,0,1,-2.6032000000,-2.4191000000,0,11,0E-10,5.0000000000,7.0000000000
000300.SH,2016-01-14,3155.879000,3076.644500,3226.657600,3072.038900,3221.571400,2.0815880457,13453767100,144771580596.000000,0.5657427500,1.7397780700,4.8993861932,1,0,300,277,5,4,0,2.8847000000,2.4911000000,0,34,1.3333333333,5.0000000000,92.3333333333
000300.SH,2016-01-15,3221.571400,3200.888000,3216.797700,3101.052200,3118.730100,-3.1922713245,12460177900,131882737252.000000,0.5253677000,1.6227949600,3.5928274009,0,1,300,13,272,0,1,-4.0440000000,-4.2475000000,0,18,0E-10,5.0000000000,4.3333333333
000300.SH,2016-01-18,3118.730100,3068.234800,3165.616400,3066.727000,3130.728900,0.3847335170,10112838600,109458287764.000000,0.4269330100,1.3163870700,3.1708226371,1,0,300,183,90,2,1,0.6960000000,0.4918000000,0,31,0.6666666667,5.0000000000,61.0000000000
000300.SH,2016-01-19,3130.728900,3132.704700,3227.908000,3119.216300,3223.125100,2.9512679939,12765389300,142907686296.000000,0.5370706200,1.6533453700,3.4717697850,2,0,300,286,0,6,0,3.4766000000,3.1433000000,0,2,2.0000000000,5.6666666667,95.3333333333
000300.SH,2016-01-20,3223.125100,3204.218300,3225.949600,3154.425900,3174.378100,-1.5124141474,13065050400,143313337192.000000,0.5496674100,1.6920556300,2.2190792408,0,1,300,55,228,1,0,-1.2932000000,-1.7635000000,0,0,0.3333333333,5.6666666667,18.3333333333
000300.SH,2016-01-21,3174.378100,3136.384100,3202.538100,3081.345400,3081.345400,-2.9307378349,11118973300,121856195433.000000,0.4677923100,1.4399918500,3.8178407292,0,2,300,8,277,0,2,-3.7104000000,-3.6541000000,0,7,0E-10,4.0000000000,2.6666666667
000300.SH,2016-01-22,3081.345400,3114.895000,3132.170800,3053.958100,3113.462600,1.0423109334,8995108700,96885673842.000000,0.3786063300,1.1649394600,2.5382646165,1,0,300,249,32,0,0,1.3317000000,1.2141000000,0,18,0E-10,4.0000000000,83.0000000000
000300.SH,2016-01-25,3113.462600,3129.027900,3149.332200,3105.100400,3128.886000,0.4953777187,8154006100,85777891364.000000,0.3432755800,1.0558295200,1.4206626410,2,0,300,221,50,1,0,0.8761000000,0.6159000000,0,0,0.3333333333,4.6666666667,73.6666666667
000300.SH,2016-01-26,3128.886000,3099.595700,3106.530200,2934.646900,2940.508500,-6.0205932719,12693392100,127250652518.000000,0.5331649600,1.6359904800,5.4934344044,0,1,300,5,280,1,54,-7.3492000000,-8.0845000000,0,52,0.3333333333,2.3333333333,1.6666666667
000300.SH,2016-01-27,2940.508500,2953.182600,2963.543800,2839.289900,2930.351900,-0.3454028444,13222936600,126997670778.000000,0.5559331400,1.7081148000,4.2255922743,0,2,300,101,177,1,0,-0.6959000000,-1.1204000000,0,70,0.3333333333,2.6666666667,33.6666666667
000300.SH,2016-01-28,2930.351900,2909.334100,2941.886600,2841.844200,2853.756200,-2.6138737808,9922275600,95663874927.000000,0.4171630500,1.2817414500,3.4140063519,0,3,300,20,260,0,3,-3.6943000000,-3.4783000000,0,42,0E-10,2.6666666667,6.6666666667
000300.SH,2016-01-29,2853.756200,2855.598300,2965.309300,2854.371200,2946.090200,3.2355251650,11330425900,109462356680.000000,0.4763661900,1.4636427100,3.8874414009,1,0,300,281,2,7,0,3.8604000000,3.6499000000,0,16,2.3333333333,2.6666666667,93.6666666667
000300.SH,2016-02-01,2946.090200,2939.040100,2944.517200,2869.561400,2901.047700,-1.5288907312,8679534200,82931453498.000000,0.3650779400,1.1228077200,2.5442466086,0,1,300,51,228,0,1,-1.7157000000,-1.8482000000,0,13,0E-10,2.6666666667,17.0000000000
000300.SH,2016-02-02,2901.047700,2901.528400,2972.425800,2901.511900,2961.333700,2.0780768272,8860196300,88740230428.000000,0.3735698400,1.1520301000,2.4444237852,1,0,300,275,5,2,0,2.7905000000,2.6090000000,0,1,0.6666666667,3.3333333333,91.6666666667
000300.SH,2016-02-03,2961.333700,2931.288300,2954.710000,2909.898200,2948.638600,-0.4286953544,7738900000,74817092259.000000,0.3253742100,0.9999876500,1.5132303394,0,1,300,97,174,0,0,-0.2196000000,-0.4219000000,0,5,0E-10,3.3333333333,32.3333333333
000300.SH,2016-02-04,2948.638600,2960.333500,2999.206100,2960.206500,2984.759800,1.2250127906,9177972400,91550346872.000000,0.3851207300,1.1836852500,1.3226307219,1,0,300,267,13,4,1,1.6977000000,1.3582000000,0,1,1.3333333333,4.0000000000,89.0000000000
000300.SH,2016-02-05,2984.759800,2982.056300,2988.359700,2962.847100,2963.789400,-0.7025824993,7685080800,77443222334.000000,0.3224761100,0.9911167800,0.8547622492,0,1,300,60,218,2,0,-0.8913000000,-0.8861000000,0,0,0.6666666667,3.3333333333,20.0000000000
000300.SH,2016-02-15,2963.789400,2888.427700,2961.492600,2886.018300,2946.706600,-0.5763837336,7291943400,71285049141.000000,0.3056823200,0.9382981300,2.5465473357,0,2,300,82,197,5,0,-0.4065000000,-1.1429000000,0,12,1.6666666667,3.6666666667,27.3333333333
000300.SH,2016-02-16,2946.706600,2962.187100,3042.088600,2962.187100,3037.035300,3.0654120773,11257964300,112300492317.000000,0.4764924900,1.4731660600,2.7115526195,1,0,300,279,1,7,0,3.8077000000,3.6679000000,0,0,2.3333333333,4.0000000000,93.0000000000
000300.SH,2016-02-17,3037.035300,3034.090200,3065.784500,3027.045800,3063.319900,0.8654690316,12829160700,122279340234.000000,0.5423138900,1.6745273200,1.2755432905,2,0,300,217,56,5,0,1.2198000000,0.7589000000,0,0,1.6666666667,4.0000000000,72.3333333333
000300.SH,2016-02-18,3063.319900,3079.527200,3093.512900,3049.840700,3053.698500,-0.3140840759,12440146400,122618612161.000000,0.5258694100,1.6237512000,1.4256493421,0,1,300,86,189,3,0,-0.1793000000,-0.3748000000,1,0,1.0000000000,4.3333333333,28.6666666667
000300.SH,2016-02-19,3053.698500,3047.941700,3065.967700,3032.633600,3051.585000,-0.0692111549,8733801200,90849341804.000000,0.3691949200,1.1399801600,1.0915976152,0,2,300,120,152,0,0,0.0489000000,-0.1364000000,1,0,0E-10,4.3333333333,40.0000000000
000300.SH,2016-02-22,3051.585000,3083.932500,3128.206900,3071.328900,3118.867500,2.2048378138,14094696800,141684080627.000000,0.5938838800,1.8415155800,1.8638838505,1,0,300,276,5,6,0,2.5992000000,2.1978000000,1,0,2.0000000000,4.6666666667,92.0000000000
000300.SH,2016-02-23,3118.867500,3117.202700,3119.220900,3061.429400,3089.363200,-0.9459940187,11256739100,117476469063.000000,0.4743056800,1.4707276500,1.8529642571,0,1,300,57,219,2,0,-0.8507000000,-1.3021000000,0,0,0.6666666667,4.3333333333,19.0000000000
000300.SH,2016-02-24,3089.363200,3077.606200,3109.545400,3055.251100,3109.545400,0.6532802618,11178265000,112918607549.000000,0.4697596600,1.4555708600,1.7574592719,1,0,300,189,83,6,0,0.8248000000,0.5651000000,0,0,2.0000000000,5.0000000000,63.0000000000
000300.SH,2016-02-25,3109.545400,3104.409700,3104.435700,2905.456500,2918.750100,-6.1357939974,15782975200,153493008194.000000,0.6625661500,2.0551703600,6.3989803783,0,1,300,2,283,0,67,-7.7459000000,-8.4501000000,0,6,0E-10,2.6666666667,0.6666666667
000300.SH,2016-02-26,2918.750100,2942.095400,2964.385100,2902.948000,2948.030600,1.0031862611,10694972900,102531571946.000000,0.4485094200,1.3903658600,2.1049112769,1,0,300,226,54,4,0,1.1525000000,1.0914000000,0,1,1.3333333333,2.6666666667,75.3333333333
000300.SH,2016-02-29,2948.030600,2939.580200,2939.874500,2821.214900,2877.466600,-2.3935979498,12934102000,118440829598.000000,0.5437067900,1.6880244900,4.0250464157,0,1,300,29,256,1,12,-3.9737000000,-3.8462000000,0,44,0.3333333333,2.6666666667,9.6666666667
000300.SH,2016-03-01,2877.466600,2881.335300,2950.436100,2863.322800,2930.693700,1.8497903677,11604591800,110491037808.000000,0.4884262900,1.5152222000,3.0274304487,1,0,300,268,12,6,0,2.4955000000,2.1688000000,0,4,2.0000000000,3.0000000000,89.3333333333
000300.SH,2016-03-02,2930.693700,2933.920900,3054.723700,2933.116200,3051.332700,4.1163974250,17597234700,164025161471.000000,0.7391923900,2.2937709800,4.1494442084,2,0,300,284,2,22,1,5.2262000000,4.9354000000,0,0,7.3333333333,4.0000000000,94.6666666667
000300.SH,2016-03-03,3051.332700,3050.388600,3078.443700,3040.246300,3058.421900,0.2323312695,17310574400,165509087742.000000,0.7311847400,2.2758510800,1.2518267838,3,0,300,146,128,1,0,0.1871000000,0.1124000000,1,1,0.3333333333,4.3333333333,48.6666666667
000300.SH,2016-03-04,3058.421900,3047.537100,3101.655600,3032.423500,3093.889500,1.1596699592,21917253400,205520475543.000000,0.9257415500,2.8812510400,2.2636543376,4,0,300,140,140,1,0,-0.3355000000,0E-10,1,0,0.3333333333,4.0000000000,46.6666666667
000300.SH,2016-03-07,3093.889500,3108.999400,3130.903200,3083.584300,3104.839700,0.3539298996,13246203700,127790344488.000000,0.5613763400,1.7489537600,1.5294308346,5,0,300,213,62,2,0,1.3604000000,1.1094000000,1,0,0.6666666667,4.0000000000,71.0000000000
000300.SH,2016-03-08,3104.839700,3100.149200,3109.249900,3001.828500,3107.672700,0.0912446462,13623574200,128758488144.000000,0.5770193200,1.7953862700,3.4598050263,6,0,300,112,163,2,0,-0.0664000000,-0.3215000000,1,0,0.6666666667,3.6666666667,37.3333333333
000300.SH,2016-03-09,3107.672700,3045.923800,3072.915600,3020.133500,3071.907000,-1.1508837465,11146624500,106298652785.000000,0.4721094200,1.4689608200,1.6984446271,0,1,300,39,239,0,0,-2.1441000000,-2.0443000000,1,0,0E-10,2.6666666667,13.0000000000
000300.SH,2016-03-10,3071.907000,3056.210400,3074.160200,3012.690800,3013.145700,-1.9128606432,7607219700,78180468559.000000,0.3221997900,1.0025194300,2.0010176089,0,2,300,21,261,0,0,-2.0055000000,-2.1505000000,1,0,0E-10,2.3333333333,7.0000000000
000300.SH,2016-03-11,3013.145700,2990.213500,3026.436800,2982.172200,3018.284400,0.1705426989,7333356400,74367296548.000000,0.3069088200,0.9471961300,1.4690494389,1,0,300,146,122,0,0,0.0662000000,0.0715000000,1,0,0E-10,2.3333333333,48.6666666667
000300.SH,2016-03-14,3018.284400,3039.568900,3106.800200,3033.999700,3065.690400,1.5706273405,11710865500,123539094703.000000,0.4901122700,1.5126062800,2.4119827807,2,0,300,269,12,4,0,2.7703000000,2.6813000000,1,0,1.3333333333,2.6666666667,89.6666666667
000300.SH,2016-03-15,3065.690400,3061.342700,3077.084600,3028.578100,3074.779600,0.2964813407,9831194100,101302845698.000000,0.4106481900,1.2677293100,1.5822373975,3,0,300,117,163,0,0,-0.1963000000,-0.5137000000,1,0,0E-10,2.6666666667,39.0000000000
000300.SH,2016-03-16,3074.779600,3068.866400,3100.351800,3064.520900,3090.032800,0.4960745804,12473644800,126128854001.000000,0.5212203900,1.6103020800,1.1653160441,4,0,300,101,177,0,0,-0.3699000000,-0.6410000000,1,0,0E-10,2.3333333333,33.6666666667
000300.SH,2016-03-17,3090.032800,3096.807600,3147.841300,3077.571700,3124.203900,1.1058491030,12166177700,136603715775.000000,0.5083726500,1.5706092000,2.2740729484,5,0,300,259,21,4,0,2.2800000000,2.0164000000,1,0,1.3333333333,3.3333333333,86.3333333333
000300.SH,2016-03-18,3124.203900,3136.223400,3197.668300,3130.102100,3171.963000,1.5286806344,19730256400,210017810346.000000,0.8252419700,2.5455369400,2.1626693443,6,0,300,257,22,6,0,2.5295000000,2.2322000000,1,0,2.0000000000,3.3333333333,85.6666666667
000300.SH,2016-03-21,3171.963000,3203.292900,3267.775100,3198.360800,3249.437200,2.4424685912,23326946400,256836636273.000000,0.9756474000,3.0092806500,2.1883704192,7,0,300,270,12,24,0,2.7655000000,1.9988000000,1,0,8.0000000000,4.3333333333,90.0000000000
000300.SH,2016-03-22,3249.437200,3231.614600,3249.677200,3218.727600,3225.790300,-0.7277229423,16102089700,194211982989.000000,0.6734684300,2.0772417400,0.9524603214,0,1,300,71,208,1,0,-0.7344000000,-1.0409000000,1,0,0.3333333333,4.6666666667,23.6666666667
000300.SH,2016-03-23,3225.790300,3217.728800,3242.246600,3202.975900,3236.092400,0.3193666991,12567928600,155567074583.000000,0.5251768300,1.6179716900,1.2173977955,1,0,300,155,112,2,0,0.5450000000,0.1658000000,0,0,0.6666666667,4.3333333333,51.6666666667
000300.SH,2016-03-24,3236.092400,3211.496000,3221.906100,3181.812800,3181.850700,-1.6761480605,13313112200,162436036415.000000,0.5587712200,1.7211799400,1.2389417558,0,1,300,37,239,2,0,-1.9037000000,-2.0747000000,0,0,0.6666666667,4.3333333333,12.3333333333
000300.SH,2016-03-25,3181.850700,3176.810100,3204.442300,3174.317900,3197.816900,0.5017897289,9739533000,115195604431.000000,0.4087147400,1.2584368600,0.9467571813,1,0,300,203,68,0,0,0.5850000000,0.5374000000,1,0,0E-10,4.6666666667,67.6666666667
000300.SH,2016-03-28,3197.816900,3206.953200,3229.623700,3161.878200,3169.728300,-0.8783679891,10344193300,123844044128.000000,0.4334076500,1.3333758400,2.1184921501,0,1,300,66,204,1,0,-0.7396000000,-0.9404000000,1,0,0.3333333333,4.3333333333,22.0000000000
000300.SH,2016-03-29,3169.728300,3171.313800,3178.074800,3122.760500,3135.409800,-1.0826953212,9729474700,113844280553.000000,0.4075139600,1.2530705100,1.7450801698,0,2,300,33,242,0,0,-1.5523000000,-1.5590000000,0,0,0E-10,3.6666666667,11.0000000000
000300.SH,2016-03-30,3135.409800,3161.288600,3216.675500,3161.288600,3216.275300,2.5791046516,11780251200,140721774451.000000,0.4934096600,1.5171924200,1.7664963604,1,0,300,281,1,2,0,3.1204000000,2.8023000000,0,0,0.6666666667,5.3333333333,93.6666666667
000300.SH,2016-03-31,3216.275300,3229.199500,3241.926800,3208.664900,3218.087900,0.0563571159,12155207400,147267617416.000000,0.5076688100,1.5589722900,1.0341745310,2,0,300,118,155,4,0,0.2449000000,-0.1570000000,0,0,1.3333333333,5.0000000000,39.3333333333
000300.SH,2016-04-01,3218.087900,3213.674000,3222.612400,3165.855500,3221.894800,0.1182969552,11812213900,127050098456.000000,0.4932549000,1.5143187200,1.7636839566,3,0,300,121,158,3,0,-0.0248000000,-0.3062000000,1,0,1.0000000000,5.0000000000,40.3333333333
000300.SH,2016-04-05,3221.894800,3211.304600,3271.930100,3205.206500,3264.485800,1.3219239809,14604777200,159296543667.000000,0.6103518700,1.8760615100,2.0709428502,4,0,300,267,9,8,0,2.1035000000,1.6892000000,0,0,2.6666666667,6.3333333333,89.0000000000
000300.SH,2016-04-06,3264.485800,3250.521500,3267.640000,3236.196100,3257.527600,-0.2131484229,12019630500,137206268587.000000,0.5022506400,1.5410946600,0.9632114191,0,1,300,93,181,2,0,-0.0681000000,-0.3936000000,2,0,0.6666666667,6.3333333333,31.0000000000
000300.SH,2016-04-07,3257.527600,3266.288300,3270.820200,3208.644300,3209.290200,-1.4807978910,11240946700,128273067720.000000,0.4693946900,1.4394581300,1.9086837514,0,2,300,20,257,0,0,-1.8212000000,-1.8433000000,1,0,0E-10,5.3333333333,6.6666666667
000300.SH,2016-04-08,3209.290200,3189.845600,3197.773600,3163.305000,3185.725800,-0.7342558177,10100562500,113920716519.000000,0.4211705000,1.2893349300,1.0740256522,0,3,300,51,222,0,0,-0.9097000000,-1.1390000000,0,0,0E-10,4.0000000000,17.0000000000
000300.SH,2016-04-11,3185.725800,3213.507000,3251.571700,3213.507000,3230.095700,1.3927720961,12521270900,142759491340.000000,0.5241083300,1.6090656900,1.1948517352,1,0,300,267,9,3,1,1.9973000000,1.7346000000,1,0,1.0000000000,5.3333333333,89.0000000000
000300.SH,2016-04-12,3230.095700,3227.367300,3232.264200,3198.902700,3218.449700,-0.3605465931,9286943700,99086557951.000000,0.3890591200,1.1948567900,1.0328331758,0,1,300,74,194,0,0,-0.4480000000,-0.6494000000,1,0,0E-10,5.0000000000,24.6666666667
000300.SH,2016-04-13,3218.449700,3237.857500,3296.522800,3237.857500,3261.383100,1.3339776601,19561386600,200159601290.000000,0.8183444800,2.5096079800,1.8227813223,1,0,300,262,14,2,0,1.7465000000,1.5638000000,1,0,0.6666666667,5.3333333333,87.3333333333
000300.SH,2016-04-14,3261.383100,3277.098200,3286.071600,3252.049900,3275.832100,0.4430328961,11315732700,117989443450.000000,0.4733901300,1.4517403000,1.0431678511,2,0,300,210,57,0,0,0.5905000000,0.4496000000,2,0,0E-10,5.6666666667,70.0000000000
000300.SH,2016-04-15,3275.832100,3279.856600,3282.984600,3261.729900,3272.205300,-0.1107138550,9980752900,107963982334.000000,0.4157572600,1.2714140700,0.6488336200,0,1,300,67,208,1,0,-0.4029000000,-0.5841000000,2,0,0.3333333333,5.6666666667,22.3333333333
000300.SH,2016-04-18,3272.205300,3252.670600,3252.670600,3221.662300,3228.453100,-1.3370860319,9709006900,103956150095.000000,0.4035786900,1.2326348500,0.9476269719,0,2,300,30,251,1,0,-1.6615000000,-1.8675000000,2,0,0.3333333333,5.0000000000,10.0000000000
000300.SH,2016-04-19,3228.453100,3243.971200,3250.725300,3221.577300,3238.302900,0.3050934827,8087144000,90976236261.000000,0.3359510000,1.0258818500,0.9028472490,1,0,300,179,84,0,0,0.3573000000,0.2198000000,0,0,0E-10,5.3333333333,59.6666666667
000300.SH,2016-04-20,3238.302900,3244.141900,3248.421800,3107.369300,3181.026400,-1.7687196587,16220785800,172324694469.000000,0.6755964400,2.0640553500,4.3557537499,0,1,300,22,255,0,0,-3.0222000000,-3.1250000000,0,0,0E-10,4.3333333333,7.3333333333
000300.SH,2016-04-21,3181.026400,3160.795800,3198.557000,3150.939500,3160.603300,-0.6420286232,10475265100,110324379038.000000,0.4378902600,1.3404803000,1.4969225027,0,2,300,59,219,0,0,-0.8815000000,-1.1242000000,0,0,0E-10,4.6666666667,19.6666666667
000300.SH,2016-04-22,3160.603300,3142.561100,3175.379900,3137.992700,3174.901200,0.4523788227,7707849200,82442921903.000000,0.3207584800,0.9796557100,1.1829134014,1,0,300,199,73,0,1,0.3380000000,0.4314000000,0,0,0E-10,4.6666666667,66.3333333333
000300.SH,2016-04-25,3174.901200,3164.738400,3172.269400,3137.113000,3162.033100,-0.4053071006,6751935100,74734848036.000000,0.2812101800,0.8615607200,1.1073226468,0,1,300,83,192,2,0,-0.4465000000,-0.7380000000,0,0,0.6666666667,6.0000000000,27.6666666667
000300.SH,2016-04-26,3162.033100,3159.770600,3181.095400,3150.404100,3179.160500,0.5416578340,5902073400,68871554173.000000,0.2456774500,0.7539697300,0.9706191880,1,0,300,218,51,0,0,0.7727000000,0.5803000000,0,0,0E-10,6.3333333333,72.6666666667
000300.SH,2016-04-27,3179.160500,3181.930500,3188.826400,3162.691400,3165.915600,-0.4166162734,6000414700,70620405995.000000,0.2498938600,0.7683207000,0.8220723678,0,1,300,65,204,0,0,-0.5525000000,-0.5144000000,0,0,0E-10,6.3333333333,21.6666666667
000300.SH,2016-04-28,3165.915600,3169.333300,3174.766200,3135.642500,3160.580900,-0.1685041762,6987066000,78876767222.000000,0.2924008700,0.8965181100,1.2357783638,0,2,300,95,175,0,0,-0.2085000000,-0.4643000000,1,0,0E-10,6.3333333333,31.6666666667
000300.SH,2016-04-29,3160.580900,3153.537100,3171.288700,3149.396600,3156.745100,-0.1213637658,5802977600,70807704222.000000,0.2429341600,0.7455995200,0.6926606435,0,3,300,100,172,0,0,-0.0822000000,-0.2626000000,1,0,0E-10,7.3333333333,33.3333333333
000300.SH,2016-05-03,3156.745100,3159.823000,3218.485000,3151.404500,3213.539700,1.7991506505,9816483500,115733867591.000000,0.4095735500,1.2506215500,2.1249894393,1,0,300,276,6,2,1,2.4613000000,2.2562000000,3,0,0.6666666667,8.3333333333,92.0000000000
000300.SH,2016-05-04,3213.539700,3203.465300,3222.881600,3198.291900,3209.461400,-0.1269098994,9086240800,97797134813.000000,0.3791056100,1.1575885200,0.7651904845,0,1,300,97,172,1,0,-0.0201000000,-0.3339000000,2,0,0.3333333333,8.0000000000,32.3333333333
000300.SH,2016-05-05,3209.461400,3204.168600,3217.282000,3196.566100,3213.919900,0.1389173897,7473368100,83946496908.000000,0.3117827600,0.9517081000,0.6454634413,1,0,300,141,109,2,0,0.3826000000,0E-10,4,0,0.6666666667,8.3333333333,47.0000000000
000300.SH,2016-05-06,3213.919900,3213.135800,3216.893000,3130.146900,3130.354400,-2.6001114714,10868024000,119265216104.000000,0.4531923500,1.3822990900,2.6990747343,0,1,300,5,277,0,0,-3.2697000000,-3.3167000000,4,0,0E-10,5.0000000000,1.6666666667
000300.SH,2016-05-09,3130.354400,3115.430100,3115.430100,3055.005700,3065.615400,-2.0681044932,9923047700,100409213488.000000,0.4137784300,1.2620263000,1.9302734540,0,2,300,22,259,0,5,-2.9879000000,-2.9412000000,1,1,0E-10,4.0000000000,7.3333333333
000300.SH,2016-05-10,3065.615400,3055.211900,3084.724500,3055.183100,3069.112400,0.1140717130,6884993500,70650764147.000000,0.2874981800,0.8783871300,0.9636368606,1,0,300,145,127,1,1,0.1886000000,0.1162000000,1,1,0.3333333333,3.3333333333,48.3333333333
000300.SH,2016-05-11,3069.112400,3080.636100,3102.876800,3063.088300,3082.808600,0.4462593159,8179425800,87323408342.000000,0.3409206000,1.0381462800,1.2964171661,2,0,300,145,126,1,1,0.4922000000,0.1112000000,1,1,0.3333333333,5.6666666667,48.3333333333
000300.SH,2016-05-12,3082.808600,3059.383100,3095.348900,3035.022800,3090.137200,0.2377247812,7876572600,81418792606.000000,0.3294112200,0.9997583200,1.9568551872,3,0,300,137,137,0,0,0.1258000000,0E-10,1,3,0E-10,6.0000000000,45.6666666667
000300.SH,2016-05-13,3090.137200,3081.679700,3103.095500,3064.691000,3074.935100,-0.4919555028,6262975500,65850995649.000000,0.2619279300,0.7949475200,1.2428088953,0,1,300,58,203,0,0,-0.5370000000,-0.5961000000,2,1,0E-10,5.3333333333,19.3333333333
000300.SH,2016-05-16,3074.935100,3064.526100,3095.555400,3053.661900,3095.308500,0.6625635774,5946185600,64405200020.000000,0.2506271400,0.7632507900,1.3624189987,1,0,300,238,35,1,0,0.9862000000,0.6882000000,1,0,0.3333333333,6.0000000000,79.3333333333
000300.SH,2016-05-17,3095.308500,3095.522900,3105.201300,3073.459000,3086.024900,-0.2999248702,6527812500,75389385458.000000,0.2748462100,0.8364861400,1.0254971354,0,1,300,95,174,0,0,-0.1961000000,-0.3443000000,3,0,0E-10,7.0000000000,31.6666666667
000300.SH,2016-05-18,3086.024900,3071.529200,3072.612200,3039.461800,3068.035800,-0.5829214145,8271536900,88458847115.000000,0.3480741400,1.0607814200,1.0742103863,0,2,300,50,220,1,0,-1.3709000000,-1.2605000000,1,6,0.3333333333,6.6666666667,16.6666666667
000300.SH,2016-05-19,3068.035800,3060.342600,3086.977000,3058.145000,3062.500200,-0.1804281423,6044416600,68679060392.000000,0.2541797300,0.7740782900,0.9397543536,0,3,300,88,175,0,0,-0.0465000000,-0.2322000000,2,1,0E-10,7.0000000000,29.3333333333
000300.SH,2016-05-20,3062.500200,3047.777800,3078.531600,3041.516900,3078.218300,0.5132440481,5608084200,65124251092.000000,0.2345149300,0.7150025900,1.2086431864,1,0,300,222,47,1,0,0.6732000000,0.4808000000,0,6,0.3333333333,7.0000000000,74.0000000000
000300.SH,2016-05-23,3078.218300,3078.515000,3098.478200,3076.503900,3087.222500,0.2925133672,5969721600,70337514484.000000,0.2495945700,0.7607094500,0.7138642506,2,0,300,222,46,1,0,0.6581000000,0.5107000000,0,0,0.3333333333,7.0000000000,74.0000000000
000300.SH,2016-05-24,3087.222500,3083.244100,3083.257100,3052.590500,3063.555600,-0.7666081729,5873438500,61106015446.000000,0.2461249800,0.7519595600,0.9933394823,0,1,300,48,230,1,0,-0.9071000000,-1.0700000000,0,3,0.3333333333,6.3333333333,16.0000000000
000300.SH,2016-05-25,3063.555600,3079.748600,3089.102200,3054.869700,3059.225900,-0.1413292450,5665280300,63316562530.000000,0.2365894600,0.7206746200,1.1174107628,0,2,300,83,178,0,0,-0.3679000000,-0.2364000000,0,2,0E-10,7.0000000000,27.6666666667
000300.SH,2016-05-26,3059.225900,3056.600400,3072.524000,3027.444000,3064.211100,0.1629562564,6039298100,65985183919.000000,0.2510248000,0.7672275500,1.4735753904,1,0,300,136,128,1,1,0.2415000000,0E-10,0,6,0.3333333333,6.3333333333,45.3333333333
000300.SH,2016-05-27,3064.211100,3059.732000,3073.756200,3052.179300,3062.499300,-0.0558642973,6046875000,59371777079.000000,0.2513199200,0.7679643500,0.7041584048,0,1,300,101,163,0,1,-0.0891000000,-0.1811000000,0,0,0E-10,6.3333333333,33.6666666667
000300.SH,2016-05-30,3062.499300,3056.313800,3075.261300,3037.664700,3066.709500,0.1374759498,6309857900,63496565009.000000,0.2594732400,0.7921231200,1.2276443622,1,0,300,108,169,0,0,-0.3071000000,-0.2923000000,0,1,0E-10,6.6666666667,36.0000000000
000300.SH,2016-05-31,3066.709500,3068.596400,3170.926000,3068.596400,3169.559800,3.3537672871,13886311100,151398175957.000000,0.5698373000,1.7392024700,3.3367881764,2,0,300,289,0,11,0,4.0358000000,3.4142000000,1,0,3.6666666667,10.3333333333,96.3333333333
000300.SH,2016-06-01,3169.559800,3172.961900,3181.792600,3159.817500,3160.547000,-0.2843549442,11314848200,131700821152.000000,0.4636260400,1.4120428600,0.6933170972,0,1,300,100,173,1,0,0.0408000000,-0.2665000000,1,0,0.3333333333,10.0000000000,33.3333333333
000300.SH,2016-06-02,3160.547000,3158.025900,3168.824000,3151.065400,3167.099700,0.2073280353,8600342700,97093625345.000000,0.3521925300,1.0716950700,0.5618837499,1,0,300,158,93,0,0,0.4332000000,0.1560000000,2,0,0E-10,10.0000000000,52.6666666667
000300.SH,2016-06-03,3167.099700,3172.946000,3201.749200,3162.088000,3189.325500,0.7017714030,10149178300,136332027087.000000,0.4149635300,1.2606540200,1.2522877003,2,0,300,189,87,0,0,0.6142000000,0.2820000000,4,0,0E-10,11.6666666667,63.0000000000
