Instrument,Date,Pre_Close,Open,High,Low,Close,Pct_Chg,Volume,Amount,Turnover_rate,Turnover_rate_f,Swing,Up_Days,Down_Days,Constituent_Number,Constituent_Raise_Number,Constituent_Fall_Number,Constituent_Up_Number,Constituent_Dl_Number,Constituent_Chg_Ratio_Aa,Constituent_Chg_Ratio_M,New_High_Num,New_Low_Num,Up_Num_Ratio,Over250_Avgclose_Num_Ratio,Raise_Num_Ratio
000905.SH,2010-09-13,4705.310000,4713.062000,4791.480000,4707.358000,4789.693000,1.7933568670,6235460200,79905971712.000000,3.0320504300,4.4481028900,1.7878099424,2,0,500,424,54,2,0,1.7976000000,1.4147000000,17,1,0.4000000000,56.2000000000,84.8000000000
000905.SH,2010-09-14,4789.693000,4796.464000,4821.550000,4770.364000,4805.416000,0.3282673858,6104981400,77135510983.000000,2.9684642000,4.3391291600,1.0686697456,3,0,500,220,250,3,0,0.3137000000,-0.0976000000,17,1,0.6000000000,56.0000000000,44.0000000000
000905.SH,2010-09-15,4805.416000,4802.611000,4802.611000,4712.529000,4730.143000,-1.5664200560,6025628700,73694005503.000000,2.9994453300,4.3955427600,1.8745931674,0,1,500,112,355,3,1,-1.5297000000,-1.9287000000,18,3,0.6000000000,52.4000000000,22.4000000000
000905.SH,2010-09-16,4730.143000,4721.555000,4739.427000,4558.399000,4610.916000,-2.5205791876,5601623100,68031791205.000000,2.7339267500,4.0034683600,3.8271147405,0,2,500,62,415,2,0,-2.6935000000,-3.0515000000,2,2,0.4000000000,44.8000000000,12.4000000000
000905.SH,2010-09-17,4610.916000,4616.572000,4646.197000,4575.790000,4603.489000,-0.1610742855,4208531700,52286715108.000000,2.0171997200,2.9578504100,1.5269634060,0,3,500,211,258,2,1,-0.1531000000,-0.2450000000,9,1,0.4000000000,45.4000000000,42.2000000000
000905.SH,2010-09-20,4603.489000,4608.853000,4622.512000,4531.484000,4553.120000,-1.0941483731,3880639200,47217098701.000000,1.8877570900,2.7664636100,1.9773697732,0,4,500,123,345,3,0,-1.1506000000,-1.3804000000,5,2,0.6000000000,42.6000000000,24.6000000000
000905.SH,2010-09-21,4553.120000,4561.669000,4576.037000,4516.613000,4546.724000,-0.1404751028,2851413200,34583857549.000000,1.3814203300,2.0269503900,1.3051270338,0,5,500,232,239,3,0,-0.0911000000,0E-10,3,1,0.6000000000,42.0000000000,46.4000000000
000905.SH,2010-09-27,4546.724000,4570.608000,4673.762000,4570.608000,4673.602000,2.7905366589,3648028400,45209839911.000000,1.7477518600,2.5767534300,2.2687543823,1,0,500,474,8,9,0,2.7805000000,2.4021000000,8,1,1.8000000000,48.4000000000,94.8000000000
000905.SH,2010-09-28,4673.602000,4672.150000,4695.040000,4643.173000,4654.345000,-0.4120376532,4167801400,52795715767.000000,1.9823321500,2.9118151000,1.1097864131,0,1,500,163,324,5,0,-0.5357000000,-1.0363000000,11,1,1.0000000000,45.8000000000,32.6000000000
000905.SH,2010-09-29,4654.345000,4648.162000,4659.562000,4577.403000,4590.317000,-1.3756608073,3995348400,49445705332.000000,1.8976253900,2.7838745300,1.7652107869,0,2,500,120,363,5,0,-1.2621000000,-1.5442000000,9,4,1.0000000000,43.8000000000,24.0000000000
000905.SH,2010-09-30,4590.317000,4564.812000,4660.605000,4553.959000,4660.605000,1.5312232249,3528901900,44293603190.000000,1.6836934400,2.4586242400,2.3232818126,1,0,500,436,50,3,0,1.5420000000,1.2414000000,4,3,0.6000000000,46.2000000000,87.2000000000
000905.SH,2010-10-08,4660.605000,4696.379000,4787.448000,4691.637000,4767.967000,2.3036065060,5155148900,65487956706.000000,2.4468991100,3.5631282400,2.0557631466,2,0,500,468,19,4,0,2.3540000000,2.1239000000,22,0,0.8000000000,50.2000000000,93.6000000000
000905.SH,2010-10-11,4767.967000,4784.653000,4825.355000,4746.544000,4789.155000,0.4443822703,7659541200,98047935947.000000,3.6535341500,5.3187212300,1.6529267086,3,0,500,333,151,7,0,0.8690000000,1.2671000000,23,0,1.4000000000,52.8000000000,66.6000000000
000905.SH,2010-10-12,4789.155000,4772.910000,4808.126000,4748.743000,4806.029000,0.3523377297,6783344000,85283330571.000000,3.2232944700,4.7064891900,1.2399473394,4,0,500,236,241,9,0,0.4103000000,0E-10,17,0,1.8000000000,54.6000000000,47.2000000000
000905.SH,2010-10-13,4806.029000,4808.389000,4838.859000,4765.944000,4836.737000,0.6389474554,7737040400,97139603152.000000,3.6645037900,5.3661516400,1.5171568877,5,0,500,294,190,8,0,0.7915000000,0.7299000000,15,0,1.6000000000,56.2000000000,58.8000000000
000905.SH,2010-10-14,4836.737000,4842.689000,4848.857000,4675.383000,4679.548000,-3.2498976066,7571346200,96047452541.000000,3.5919446600,5.2318322100,3.5865915389,0,1,500,51,439,5,2,-3.2924000000,-3.6976000000,17,0,1.0000000000,46.6000000000,10.2000000000
000905.SH,2010-10-15,4679.548000,4654.273000,4719.928000,4638.239000,4691.450000,0.2543408039,7182738700,92543159845.000000,3.4490262000,5.0606185700,1.7456600509,1,0,500,233,241,11,0,0.2599000000,0E-10,23,1,2.2000000000,47.0000000000,46.6000000000
000905.SH,2010-10-18,4691.450000,4699.028000,4701.156000,4545.066000,4636.639000,-1.1683168317,8367456000,102226000184.000000,3.9576294400,5.8056020600,3.3271163500,0,1,500,211,276,10,9,-0.7973000000,-1.0174000000,18,1,2.0000000000,44.8000000000,42.2000000000
000905.SH,2010-10-19,4636.639000,4637.959000,4779.113000,4637.050000,4778.607000,3.0618730507,6516314300,80300991645.000000,3.0737405600,4.5012030200,3.0639219486,1,0,500,452,36,9,0,2.9674000000,2.7803000000,3,0,1.8000000000,51.0000000000,90.4000000000
000905.SH,2010-10-20,4778.607000,4682.654000,4828.900000,4661.194000,4794.194000,0.3261829232,7663805700,97102747642.000000,3.6528294900,5.2916934300,3.5095164762,2,0,500,219,262,6,0,0.0825000000,-0.3462000000,16,1,1.2000000000,50.2000000000,43.8000000000
000905.SH,2010-10-21,4794.194000,4805.704000,4844.540000,4771.607000,4833.800000,0.8261242661,6789941400,86005617696.000000,3.2106185000,4.6920817700,1.5212776120,3,0,500,293,193,10,0,0.8908000000,0.4849000000,12,1,2.0000000000,52.0000000000,58.6000000000
000905.SH,2010-10-22,4833.800000,4837.328000,4892.619000,4826.825000,4877.927000,0.9128842732,6607192200,86069665286.000000,3.1040540600,4.5601772600,1.3611237536,4,0,500,282,195,4,0,0.8052000000,0.4159000000,12,0,0.8000000000,52.6000000000,56.4000000000
000905.SH,2010-10-25,4877.927000,4894.852000,4998.892000,4894.806000,4998.500000,2.4718082087,8102924700,106747100223.000000,3.7913386000,5.5509075400,2.1338162707,5,0,500,475,17,12,0,2.4539000000,1.9301000000,25,0,2.4000000000,58.2000000000,95.0000000000
000905.SH,2010-10-26,4998.500000,5010.024000,5046.650000,4983.839000,5046.148000,0.9532459738,8913849000,117510551354.000000,4.1909996800,6.1026629100,1.2565969791,6,0,500,287,197,11,0,0.9697000000,0.6129000000,29,0,2.2000000000,59.4000000000,57.4000000000
000905.SH,2010-10-27,5046.148000,5046.211000,5088.850000,4976.714000,4994.774000,-1.0180834966,8049167800,106578230592.000000,3.7873543000,5.5603558500,2.2222098916,0,1,500,148,333,3,0,-0.9862000000,-1.4172000000,25,0,0.6000000000,57.6000000000,29.6000000000
000905.SH,2010-10-28,4994.774000,4978.536000,5020.066000,4952.708000,4999.590000,0.0964207790,6178162100,80933229821.000000,2.9179874900,4.2879612100,1.3485695249,1,0,500,213,269,11,0,0.1350000000,-0.3571000000,12,1,2.2000000000,57.4000000000,42.6000000000
000905.SH,2010-10-29,4999.590000,5005.657000,5068.704000,4992.810000,5055.492000,1.1181316868,6547187700,88982925507.000000,3.0885199300,4.5292776900,1.5180044764,2,0,500,296,185,13,0,0.9588000000,0.6484000000,22,1,2.6000000000,58.8000000000,59.2000000000
000905.SH,2010-11-01,5055.492000,5072.758000,5199.812000,5072.758000,5199.525000,2.8490402121,8523837700,118634831502.000000,3.9879051500,5.8593722800,2.5131876383,3,0,500,463,25,19,0,2.6837000000,2.0255000000,41,0,3.8000000000,63.0000000000,92.6000000000
000905.SH,2010-11-02,5199.525000,5211.466000,5272.446000,5171.501000,5173.066000,-0.5088734067,9686436800,136199152114.000000,4.5598286600,6.6782688800,1.9414273419,0,1,500,187,298,6,0,-0.3877000000,-0.9168000000,49,1,1.2000000000,61.8000000000,37.4000000000
000905.SH,2010-11-03,5173.066000,5165.912000,5197.959000,5096.457000,5098.539000,-1.4406736740,7631712400,106056357862.000000,3.5580750300,5.2228652600,1.9621245892,0,2,500,156,332,4,1,-1.1705000000,-1.2629000000,21,2,0.8000000000,61.4000000000,31.2000000000
000905.SH,2010-11-04,5098.539000,5104.775000,5228.924000,5104.775000,5228.296000,2.5449839650,7612600900,103398233318.000000,3.5442425700,5.2074257300,2.4349916711,1,0,500,461,29,15,0,2.3413000000,1.6752000000,11,0,3.0000000000,65.4000000000,92.2000000000
000905.SH,2010-11-05,5228.296000,5274.568000,5313.483000,5244.377000,5311.770000,1.5965813718,8950490800,121087328886.000000,4.1851030600,6.2162722400,1.3217690812,2,0,500,375,102,11,0,1.6201000000,1.2771000000,40,1,2.2000000000,67.8000000000,75.0000000000
000905.SH,2010-11-08,5311.770000,5338.512000,5431.394000,5330.514000,5431.091000,2.2463510280,9507648700,126108737966.000000,4.4952913200,6.6455926100,1.8991786165,3,0,500,417,66,15,0,2.3295000000,2.0821000000,39,0,3.0000000000,74.2000000000,83.4000000000
000905.SH,2010-11-09,5431.091000,5435.364000,5468.360000,5398.702000,5467.839000,0.6766228001,9270058100,125207994828.000000,4.3731364600,6.4623181900,1.2825783991,4,0,500,242,241,13,0,0.6065000000,0E-10,36,0,2.6000000000,74.6000000000,48.4000000000
000905.SH,2010-11-10,5467.839000,5459.400000,5504.881000,5432.626000,5484.742000,0.3091349252,8859264100,123461945832.000000,4.1578383900,6.1552791600,1.3214544174,5,0,500,232,245,9,0,0.2439000000,-0.0360000000,41,0,1.8000000000,74.2000000000,46.4000000000
000905.SH,2010-11-11,5484.742000,5462.758000,5581.354000,5440.099000,5440.099000,-0.8139489515,9877328400,138992952109.000000,4.6667328300,6.8779870100,2.5754174034,0,1,500,107,372,5,0,-0.9429000000,-1.2546000000,35,0,1.0000000000,72.4000000000,21.4000000000
000905.SH,2010-11-12,5440.099000,5411.866000,5445.708000,5094.799000,5111.189000,-6.0460296770,10514325500,141776860761.000000,4.9805560800,7.3550641100,6.4504157002,0,2,500,30,452,4,45,-6.4785000000,-7.3486000000,10,5,0.8000000000,56.4000000000,6.0000000000
000905.SH,2010-11-15,5111.189000,5117.160000,5255.852000,5083.851000,5255.267000,2.8188744341,6785033500,93162069760.000000,3.1869891400,4.7170063700,3.3651856740,1,0,500,439,45,13,0,2.7896000000,2.3234000000,17,4,2.6000000000,61.6000000000,87.8000000000
000905.SH,2010-11-16,5255.267000,5259.513000,5288.967000,5017.246000,5068.465000,-3.5545672561,7836215300,107405722738.000000,3.6986151400,5.4842761200,5.1704509019,0,1,500,70,413,4,11,-3.5164000000,-3.9092000000,24,1,0.8000000000,53.6000000000,14.0000000000
000905.SH,2010-11-17,5068.465000,4989.798000,5039.089000,4830.509000,4855.850000,-4.1948597850,5430789000,72200547532.000000,2.5509468000,3.7729484500,4.1152498833,0,2,500,39,447,0,15,-3.7748000000,-3.3649000000,3,4,0E-10,46.8000000000,7.8000000000
000905.SH,2010-11-18,4855.850000,4885.909000,4941.199000,4814.422000,4932.401000,1.5764696191,4202450500,57603057546.000000,1.9652887300,2.9209356700,2.6108096420,1,0,500,413,68,6,0,1.4755000000,1.2059000000,2,2,1.2000000000,50.6000000000,82.6000000000
000905.SH,2010-11-19,4932.401000,4959.062000,5081.030000,4919.280000,5081.030000,3.0133194767,5421057400,75492552848.000000,2.5335637400,3.7668316800,3.2793359664,2,0,500,452,33,15,0,2.7239000000,2.2055000000,7,0,3.0000000000,54.6000000000,90.4000000000
000905.SH,2010-11-22,5081.030000,5049.463000,5190.605000,5036.316000,5150.665000,1.3704898416,6086765100,87125849616.000000,2.8765384100,4.2794862800,3.0365693570,3,0,500,341,129,4,0,1.2842000000,0.8152000000,24,0,0.8000000000,56.4000000000,68.2000000000
000905.SH,2010-11-23,5150.665000,5129.372000,5129.372000,4970.488000,5063.237000,-1.6974118876,5377227500,75005855856.000000,2.5131878200,3.7340796400,3.0847278944,0,1,500,122,364,2,0,-1.7219000000,-2.5330000000,16,3,0.4000000000,53.4000000000,24.4000000000
000905.SH,2010-11-24,5063.237000,5022.128000,5206.422000,5017.934000,5206.149000,2.8225421800,5408619800,77895655044.000000,2.5113882600,3.7330510900,3.7226778047,1,0,500,467,20,7,0,2.6968000000,2.3907000000,25,0,1.4000000000,57.8000000000,93.4000000000
000905.SH,2010-11-25,5206.149000,5228.268000,5278.319000,5226.983000,5259.810000,1.0307234772,6078655700,84176620421.000000,2.8263261100,4.2012474600,0.9860647477,2,0,500,348,135,10,0,1.2962000000,1.1158000000,25,0,2.0000000000,60.6000000000,69.6000000000
000905.SH,2010-11-26,5259.810000,5255.255000,5256.399000,5169.034000,5227.648000,-0.6114669541,5407235300,73895454035.000000,2.5345230800,3.7558459000,1.6609915567,0,1,500,138,343,4,0,-0.6191000000,-1.2153000000,7,0,0.8000000000,59.8000000000,27.6000000000
000905.SH,2010-11-29,5227.648000,5214.449000,5273.791000,5180.657000,5248.747000,0.4036040682,5007099900,71080926639.000000,2.3512080400,3.4956861700,1.7815660121,1,0,500,251,224,6,0,0.3958000000,0.1308000000,12,0,1.2000000000,59.2000000000,50.2000000000
000905.SH,2010-11-30,5248.747000,5238.500000,5257.098000,4960.708000,5110.875000,-2.6267602534,6460012300,87462279523.000000,3.0194912500,4.4633314000,5.6468715295,0,1,500,67,419,2,0,-2.8193000000,-3.3116000000,11,3,0.4000000000,55.4000000000,13.4000000000
000905.SH,2010-12-01,5110.875000,5090.402000,5139.960000,5071.354000,5116.837000,0.1166532150,4082123700,56140962521.000000,1.8953720200,2.8085013000,1.3423533152,1,0,500,253,225,6,0,0.3291000000,0.0910000000,9,0,1.2000000000,55.4000000000,50.6000000000
000905.SH,2010-12-02,5116.837000,5175.258000,5192.633000,5135.673000,5138.487000,0.4231129504,4774671500,65517113661.000000,2.2465181800,3.3208933500,1.1131876978,2,0,500,293,169,1,0,0.5308000000,0.3763000000,7,0,0.2000000000,55.6000000000,58.6000000000
000905.SH,2010-12-03,5138.487000,5135.826000,5145.805000,5052.433000,5100.366000,-0.7418720725,3763797400,51837130406.000000,1.7626103300,2.6153478200,1.8171107565,0,1,500,143,334,0,0,-0.7714000000,-0.9484000000,3,1,0E-10,56.0000000000,28.6000000000
000905.SH,2010-12-06,5100.366000,5103.860000,5114.069000,4989.281000,5016.528000,-1.6437643887,3413567800,48188257794.000000,1.6052839800,2.3870792400,2.4466479464,0,2,500,79,396,0,0,-1.5826000000,-1.6909000000,2,2,0E-10,53.0000000000,15.8000000000
000905.SH,2010-12-07,5016.528000,4999.589000,5088.755000,4931.880000,5084.583000,1.3566155716,3368159600,46997286828.000000,1.5605900700,2.3259089200,3.1271628505,1,0,500,399,78,8,0,1.2905000000,1.0321000000,2,2,1.6000000000,54.8000000000,79.8000000000
000905.SH,2010-12-08,5084.583000,5077.549000,5133.247000,5059.584000,5069.970000,-0.2873981996,3301617800,46928056780.000000,1.5388578800,2.3006711800,1.4487520412,0,1,500,154,313,1,0,-0.3982000000,-0.6742000000,7,2,0.2000000000,53.0000000000,30.8000000000
000905.SH,2010-12-09,5069.970000,5047.044000,5047.044000,4964.253000,4964.901000,-2.0723791265,3503606900,46985514644.000000,1.6293427100,2.4292509800,1.6329682424,0,2,500,56,426,3,0,-2.1081000000,-2.5252000000,6,2,0.6000000000,48.6000000000,11.2000000000
000905.SH,2010-12-10,4964.901000,4944.929000,5045.950000,4935.281000,5039.165000,1.4957800770,3041252700,42161387860.000000,1.4197352000,2.1171195500,2.2290273260,1,0,500,426,46,0,0,1.4226000000,1.1097000000,4,2,0E-10,51.6000000000,85.2000000000
000905.SH,2010-12-13,5039.165000,5063.009000,5179.518000,5063.009000,5179.021000,2.7753804450,4556354900,63884495365.000000,2.1263915300,3.1840994200,2.3120695591,2,0,500,479,4,4,0,2.8322000000,2.5984000000,16,0,0.8000000000,55.8000000000,95.8000000000
000905.SH,2010-12-14,5179.021000,5194.939000,5244.531000,5181.198000,5244.038000,1.2553917043,4936328300,69983253936.000000,2.2882618800,3.4215493000,1.2228759065,3,0,500,385,91,6,0,1.3152000000,0.7700000000,17,0,1.2000000000,58.8000000000,77.0000000000
000905.SH,2010-12-15,5244.038000,5244.803000,5276.137000,5211.700000,5230.680000,-0.2547273685,4679572300,67483845192.000000,2.2161133400,3.3078671000,1.2287668396,0,1,500,165,304,2,0,-0.3026000000,-0.6319000000,17,1,0.4000000000,59.2000000000,33.0000000000
000905.SH,2010-12-16,5230.680000,5219.084000,5250.386000,5200.879000,5216.851000,-0.2643824512,3552043900,49766029888.000000,1.6752213100,2.5092261700,0.9464734987,0,2,500,184,280,0,0,-0.2164000000,-0.3252000000,9,1,0E-10,59.4000000000,36.8000000000
000905.SH,2010-12-17,5216.851000,5212.136000,5230.330000,5187.398000,5228.337000,0.2201711339,3041214400,43025437619.000000,1.4330774600,2.1512423500,0.8229485565,1,0,500,240,223,0,0,0.2144000000,0.0079000000,8,0,0E-10,59.8000000000,48.0000000000
000905.SH,2010-12-20,5228.337000,5246.417000,5264.206000,5043.659000,5163.529000,-1.2395528444,4558775600,65571498911.000000,2.1273950400,3.2028911600,4.2183011539,0,1,500,97,381,3,0,-1.3499000000,-2.0253000000,18,2,0.6000000000,57.6000000000,19.4000000000
000905.SH,2010-12-21,5163.529000,5166.336000,5223.395000,5123.268000,5222.792000,1.1477228074,4038840600,55801000203.000000,1.8905543800,2.8374211700,1.9391195440,1,0,500,383,98,4,0,1.3235000000,1.0404000000,14,0,0.8000000000,59.8000000000,76.6000000000
000905.SH,2010-12-22,5222.792000,5225.766000,5226.180000,5157.318000,5174.539000,-0.9238928144,4077913500,56958141826.000000,1.8891616300,2.8380073100,1.3184901869,0,1,500,122,360,2,0,-0.8682000000,-1.2621000000,9,0,0.4000000000,57.0000000000,24.4000000000
000905.SH,2010-12-23,5174.539000,5161.257000,5170.180000,5060.526000,5069.523000,-2.0294754760,3460813400,47842893244.000000,1.6115187700,2.4190228400,2.1191066489,0,2,500,50,427,0,0,-1.8887000000,-1.9499000000,5,2,0E-10,52.8000000000,10.0000000000
000905.SH,2010-12-24,5069.523000,5046.942000,5046.942000,4947.222000,4991.544000,-1.5381920548,3095078600,40444073619.000000,1.4408791700,2.1754890500,1.9670489709,0,3,500,94,374,2,0,-1.5446000000,-1.6395000000,1,6,0.4000000000,50.0000000000,18.8000000000
000905.SH,2010-12-27,4991.544000,4993.383000,5048.595000,4832.529000,4849.630000,-2.8430882308,3415533800,45458382170.000000,1.5955162900,2.3938102100,4.3286405970,0,4,500,32,447,0,0,-2.9928000000,-3.1458000000,4,6,0E-10,44.6000000000,6.4000000000
000905.SH,2010-12-28,4849.630000,4820.824000,4827.345000,4700.561000,4730.497000,-2.4565379214,2955424800,37498203111.000000,1.3788343500,2.0540480200,2.6143025344,0,5,500,54,424,0,3,-2.5655000000,-2.6949000000,0,14,0E-10,39.0000000000,10.8000000000
000905.SH,2010-12-29,4730.497000,4730.630000,4813.242000,4723.291000,4812.532000,1.7341729632,2147683700,29581712752.000000,1.0044432100,1.5119485300,1.9015126740,1,0,500,429,48,3,0,1.6006000000,1.4330000000,2,8,0.6000000000,41.8000000000,85.8000000000
000905.SH,2010-12-30,4812.532000,4810.442000,4846.653000,4777.840000,4828.489000,0.3315718212,2353224100,33164304910.000000,1.0920990000,1.6423480300,1.4298710118,2,0,500,215,251,2,0,0.1298000000,-0.1121000000,5,6,0.4000000000,41.0000000000,43.0000000000
000905.SH,2010-12-31,4828.489000,4833.887000,4936.716000,4833.887000,4936.716000,2.2414258374,2765461400,41140457900.000000,1.2820772800,1.9118234100,2.1296310295,3,0,500,469,14,7,0,2.1901000000,1.8210000000,6,2,1.4000000000,44.8000000000,93.8000000000
000905.SH,2011-01-04,4936.716000,4964.214000,5012.057000,4938.942000,5011.498000,1.5148126811,3699564400,54148801363.000000,1.6523475600,2.4804831100,1.4810452941,4,0,500,433,57,4,0,1.6362000000,1.2376000000,14,0,0.8000000000,48.4000000000,86.6000000000
000905.SH,2011-01-05,5011.498000,4989.105000,5038.872000,4964.866000,5028.766000,0.3445676323,3475221800,52016619203.000000,1.5614759300,2.3357899800,1.4767241252,5,0,500,251,219,8,0,0.3601000000,0.0814000000,13,0,1.6000000000,49.8000000000,50.2000000000
000905.SH,2011-01-06,5028.766000,5026.331000,5047.259000,4992.165000,5001.283000,-0.5465157854,3123874300,45887129031.000000,1.4027817400,2.1055799800,1.0955769268,0,1,500,185,289,2,0,-0.3414000000,-0.4338000000,10,0,0.4000000000,49.2000000000,37.0000000000
000905.SH,2011-01-07,5001.283000,4990.698000,5028.274000,4945.784000,4975.144000,-0.5226458891,3499623300,47227223346.000000,1.5886928800,2.3739723600,1.6493767699,0,2,500,214,261,0,0,-0.3801000000,-0.2146000000,3,1,0E-10,48.4000000000,42.8000000000
000905.SH,2011-01-10,4975.144000,4966.563000,4970.422000,4816.581000,4830.562000,-2.9060867384,3113786200,43833176246.000000,1.4089075500,2.1168919500,3.0921919044,0,3,500,34,451,0,2,-2.8111000000,-2.9872000000,3,2,0E-10,44.2000000000,6.8000000000
000905.SH,2011-01-11,4830.562000,4811.160000,4815.497000,4747.492000,4804.822000,-0.5328572535,2750608900,36680616842.000000,1.2289384800,1.8463943200,1.4078072075,0,4,500,198,279,3,0,-0.4329000000,-0.3745000000,2,4,0.6000000000,42.8000000000,39.6000000000
000905.SH,2011-01-12,4804.822000,4813.485000,4846.947000,4764.469000,4833.580000,0.5985237330,2691439800,33842368207.000000,1.2049458000,1.8095249200,1.7165672318,1,0,500,334,138,4,0,0.7937000000,0.6889000000,3,2,0.8000000000,43.4000000000,66.8000000000
000905.SH,2011-01-13,4833.580000,4851.682000,4859.531000,4810.905000,4826.757000,-0.1411583133,2544377300,32453204942.000000,1.1347285700,1.7030971100,1.0060038315,0,1,500,174,300,2,0,-0.2094000000,-0.4121000000,4,2,0.4000000000,42.0000000000,34.8000000000
000905.SH,2011-01-14,4826.757000,4816.662000,4816.662000,4719.152000,4723.426000,-2.1407955694,2781177400,36531767728.000000,1.2447679000,1.8653144600,2.0201969977,0,2,500,59,424,2,1,-2.0399000000,-2.1596000000,2,9,0.4000000000,39.0000000000,11.8000000000
000905.SH,2011-01-17,4723.426000,4690.877000,4691.571000,4507.571000,4519.913000,-4.3085887235,3067751000,38540848688.000000,1.3847554200,2.0824405900,3.8954775623,0,3,500,18,466,0,2,-4.3897000000,-4.4061000000,2,22,0E-10,31.6000000000,3.6000000000
000905.SH,2011-01-18,4519.913000,4502.064000,4550.287000,4483.502000,4536.964000,0.3772417743,1944286600,24231409864.000000,0.8773812900,1.3163738900,1.4775726878,1,0,500,319,145,2,0,0.4330000000,0.3861000000,0,19,0.4000000000,32.6000000000,63.8000000000
000905.SH,2011-01-19,4536.964000,4538.986000,4646.088000,4530.607000,4646.087000,2.4051987188,2436093800,31999372872.000000,1.0983324000,1.6476782600,2.5453364849,2,0,500,482,6,3,0,2.3001000000,1.9608000000,1,5,0.6000000000,37.2000000000,96.4000000000
000905.SH,2011-01-20,4646.087000,4637.773000,4637.773000,4476.561000,4477.359000,-3.6316151635,2865246300,36214797899.000000,1.2925697700,1.9412991500,3.4698446241,0,1,500,35,452,1,1,-3.5444000000,-3.7716000000,1,19,0.2000000000,30.2000000000,7.0000000000
000905.SH,2011-01-21,4477.359000,4459.988000,4549.586000,4445.230000,4506.322000,0.6468768754,2709504200,33386899654.000000,1.2162037200,1.8293315600,2.3307489973,1,0,500,361,116,1,0,0.8198000000,0.7862000000,3,21,0.2000000000,30.6000000000,72.2000000000
000905.SH,2011-01-24,4506.322000,4506.610000,4521.130000,4397.017000,4398.495000,-2.3927939459,2522068200,32074479982.000000,1.1231384500,1.6932810300,2.7541973254,0,1,500,82,397,1,3,-2.1090000000,-2.0325000000,7,11,0.2000000000,26.6000000000,16.4000000000
000905.SH,2011-01-25,4398.495000,4390.157000,4392.215000,4307.907000,4341.909000,-1.2864854911,2133616900,26649035293.000000,0.9552559500,1.4428951000,1.9167465235,0,2,500,137,341,0,6,-1.3119000000,-0.9802000000,0,18,0E-10,23.0000000000,27.4000000000
000905.SH,2011-01-26,4341.909000,4339.862000,4426.247000,4339.862000,4424.892000,1.9112100231,1974312400,25235239648.000000,0.8770836600,1.3255471000,1.9895626555,1,0,500,463,22,3,0,1.8081000000,1.5650000000,2,0,0.6000000000,25.2000000000,92.6000000000
000905.SH,2011-01-27,4424.892000,4397.929000,4514.428000,4369.867000,4502.808000,1.7608565362,2796481700,35608939750.000000,1.2627522100,1.9090122000,3.2669949911,2,0,500,422,62,5,0,1.5884000000,1.3825000000,3,2,1.0000000000,28.8000000000,84.4000000000
000905.SH,2011-01-28,4502.808000,4497.829000,4559.362000,4493.837000,4548.206000,1.0082153181,2581766500,33231246887.000000,1.1570344100,1.7459190600,1.4552030644,3,0,500,363,97,3,0,1.0319000000,0.6623000000,1,1,0.6000000000,31.8000000000,72.6000000000
000905.SH,2011-01-31,4548.206000,4544.334000,4611.000000,4536.187000,4610.860000,1.3775541389,2640632200,34065114763.000000,1.1881548000,1.8033147300,1.6448903150,4,0,500,399,74,5,0,1.3824000000,0.9157000000,6,0,1.0000000000,34.6000000000,79.8000000000
000905.SH,2011-02-01,4610.860000,4612.399000,4638.606000,4604.912000,4630.580000,0.4276859415,2394669500,31851848756.000000,1.0671491300,1.6182736700,0.7307530482,5,0,500,243,226,2,0,0.3500000000,0E-10,6,1,0.4000000000,35.0000000000,48.6000000000
000905.SH,2011-02-09,4630.580000,4597.537000,4654.589000,4584.899000,4609.717000,-0.4505483114,2754208500,35874081337.000000,1.2335897900,1.8692947600,1.5049950546,0,1,500,168,310,3,0,-0.3500000000,-0.7884000000,8,1,0.6000000000,33.4000000000,33.6000000000
000905.SH,2011-02-10,4609.717000,4604.844000,4734.056000,4602.333000,4733.973000,2.6955233911,3457825000,43583054975.000000,1.5379521400,2.3319562300,2.8575073047,1,0,500,476,14,10,0,2.7204000000,2.4867000000,6,1,2.0000000000,38.8000000000,95.2000000000
000905.SH,2011-02-11,4733.973000,4736.272000,4803.099000,4729.387000,4786.806000,1.1160393183,3991598300,51826099577.000000,1.7750803700,2.6871497000,1.5570853488,2,0,500,356,118,5,0,1.1812000000,0.8028000000,12,0,1.0000000000,41.6000000000,71.2000000000
000905.SH,2011-02-14,4786.806000,4792.853000,4884.993000,4792.853000,4872.495000,1.7901080595,4781513300,62502918176.000000,2.1503266300,3.2532858100,1.9248743317,3,0,500,448,33,6,0,1.8401000000,1.4263000000,7,0,1.2000000000,45.0000000000,89.6000000000
000905.SH,2011-02-15,4872.495000,4878.681000,4932.331000,4862.772000,4869.687000,-0.0576296128,5155704100,68054571951.000000,2.3052272500,3.4943199400,1.4275848410,0,1,500,158,317,3,0,-0.0891000000,-0.4959000000,11,0,0.6000000000,45.4000000000,31.6000000000
000905.SH,2011-02-16,4869.687000,4860.888000,4952.946000,4855.949000,4952.667000,1.7040109559,4467136700,61015681747.000000,2.0157538000,3.0648072100,1.9918528645,1,0,500,434,44,5,0,1.7572000000,1.4286000000,10,0,1.0000000000,49.0000000000,86.8000000000
