Instrument,Date,Pre_Close,Open,High,Low,Close,Pct_Chg,Volume,Amount,Turnover_rate,Turnover_rate_f,Swing,Up_Days,Down_Days,Constituent_Number,Constituent_Raise_Number,Constituent_Fall_Number,Constituent_Up_Number,Constituent_Dl_Number,Constituent_Chg_Ratio_Aa,Constituent_Chg_Ratio_M,New_High_Num,New_Low_Num,Up_Num_Ratio,Over250_Avgclose_Num_Ratio,Raise_Num_Ratio
000903.SH,2012-05-04,2579.799000,2577.872000,2601.014000,2566.440000,2600.393000,0.7982792458,3328492500,38612357848.000000,0.2546354800,0.9240010500,1.3401819289,3,0,100,61,29,1,0,0.7628000000,0.3493000000,2,0,1.0000000000,36.0000000000,61.0000000000
000903.SH,2012-05-07,2600.393000,2585.323000,2598.325000,2574.105000,2594.311000,-0.2338877239,3713948900,44532731646.000000,0.2809485600,1.0107824000,0.9313976772,0,1,100,50,43,0,0,0.1552000000,0.0545000000,2,0,0E-10,35.0000000000,50.0000000000
000903.SH,2012-05-08,2594.311000,2593.267000,2593.935000,2560.775000,2583.908000,-0.4009927877,3505729200,39888843082.000000,0.2649999100,0.9515623700,1.2781813746,0,2,100,25,68,0,0,-0.3717000000,-0.4250000000,1,0,0E-10,34.0000000000,25.0000000000
000903.SH,2012-05-09,2583.908000,2561.099000,2562.323000,2535.908000,2538.302000,-1.7650009211,3142171500,37837949645.000000,0.2435399000,0.9020738400,1.0222887193,0,3,100,5,94,0,0,-2.0922000000,-2.1818000000,1,0,0E-10,27.0000000000,5.0000000000
000903.SH,2012-05-10,2538.302000,2538.241000,2545.029000,2528.451000,2536.697000,-0.0632312467,2639637000,29944240670.000000,0.1996911100,0.7184818400,0.6531137745,0,4,100,44,48,1,0,0.1129000000,0E-10,0,0,1.0000000000,27.0000000000,44.0000000000
000903.SH,2012-05-11,2536.697000,2532.686000,2543.468000,2516.222000,2516.917000,-0.7797541449,2117920200,26039850433.000000,0.1732938000,0.6259054500,1.0740738843,0,5,100,12,79,0,0,-0.8860000000,-0.7722000000,0,0,0E-10,27.0000000000,12.0000000000
000903.SH,2012-05-14,2516.917000,2532.857000,2534.912000,2491.566000,2493.776000,-0.9194184790,2880008800,33304469966.000000,0.2177013700,0.7817226800,1.7221863097,0,6,100,16,83,0,0,-0.9369000000,-0.9452000000,0,0,0E-10,24.0000000000,16.0000000000
000903.SH,2012-05-15,2493.776000,2480.068000,2498.888000,2475.878000,2497.570000,0.1521387647,2362616900,27655932943.000000,0.1808125500,0.6669133100,0.9226971468,1,0,100,34,60,0,0,-0.1136000000,-0.3014000000,0,1,0E-10,26.0000000000,34.0000000000
000903.SH,2012-05-16,2497.570000,2490.626000,2492.394000,2455.923000,2456.951000,-1.6263408033,2478449400,28222841245.000000,0.1873472900,0.6727271500,1.4602593721,0,1,100,7,91,0,0,-1.5925000000,-1.6283000000,0,1,0E-10,23.0000000000,7.0000000000
000903.SH,2012-05-17,2456.951000,2460.852000,2501.018000,2454.939000,2495.103000,1.5528189207,2414240900,27744041040.000000,0.1827637500,0.6568355100,1.8754545776,1,0,100,95,3,0,0,1.6648000000,1.4223000000,0,1,0E-10,27.0000000000,95.0000000000
000903.SH,2012-05-18,2495.103000,2476.738000,2483.290000,2452.900000,2458.834000,-1.4536073260,2447438500,25896277878.000000,0.1873834800,0.6768303100,1.2179857906,0,1,100,5,88,0,0,-1.3957000000,-1.3802000000,0,1,0E-10,24.0000000000,5.0000000000
000903.SH,2012-05-21,2458.834000,2457.858000,2487.933000,2450.939000,2471.731000,0.5245169052,2151335900,24614593854.000000,0.1626179500,0.5839385100,1.5045342630,1,0,100,62,33,0,0,0.3722000000,0.3504000000,0,1,0E-10,23.0000000000,62.0000000000
000903.SH,2012-05-22,2471.731000,2482.689000,2511.278000,2481.098000,2510.600000,1.5725416722,2443767200,28182729248.000000,0.1887609100,0.6699743000,1.2210066549,2,0,100,87,7,0,0,1.4181000000,1.1622000000,1,0,0E-10,25.0000000000,87.0000000000
000903.SH,2012-05-23,2510.600000,2504.511000,2517.004000,2482.075000,2497.307000,-0.5294750259,2335174700,28778183403.000000,0.2021505500,0.6500974100,1.3912610531,0,1,100,22,72,0,1,-0.7158000000,-0.7947000000,1,0,0E-10,24.0000000000,22.0000000000
000903.SH,2012-05-24,2497.307000,2494.651000,2511.246000,2469.217000,2475.648000,-0.8672942494,2437448300,28964953145.000000,0.1866967200,0.6694890600,1.6829728984,0,2,100,26,68,0,0,-0.6057000000,-0.4631000000,1,0,0E-10,21.0000000000,26.0000000000
000903.SH,2012-05-25,2475.648000,2476.173000,2482.122000,2448.717000,2455.869000,-0.7989423375,2182679900,23157574450.000000,0.1708259900,0.6158050500,1.3493436870,0,3,100,18,70,0,0,-0.7980000000,-0.7537000000,0,0,0E-10,17.0000000000,18.0000000000
000903.SH,2012-05-28,2455.869000,2446.999000,2494.294000,2435.768000,2494.006000,1.5528922756,3023838400,31398792044.000000,0.2310580800,0.8332020200,2.3831075680,1,0,100,92,7,0,0,1.6964000000,1.3857000000,2,3,0E-10,24.0000000000,92.0000000000
000903.SH,2012-05-29,2494.006000,2493.751000,2530.881000,2489.326000,2524.697000,1.2305904637,3602666000,40536868933.000000,0.2833633500,1.0208614500,1.6661948688,2,0,100,80,12,0,0,1.3395000000,1.3245000000,3,0,0E-10,29.0000000000,80.0000000000
000903.SH,2012-05-30,2524.697000,2520.704000,2526.393000,2508.778000,2514.759000,-0.3936313942,2580585100,28420794322.000000,0.2425433400,0.7622811300,0.6977074873,0,1,100,22,65,0,0,-0.5046000000,-0.6768000000,3,0,0E-10,27.0000000000,22.0000000000
000903.SH,2012-05-31,2514.759000,2495.533000,2513.507000,2488.931000,2501.619000,-0.5225152788,2136390700,24465420606.000000,0.2066844500,0.6245288300,0.9772705854,0,2,100,23,69,0,0,-0.4201000000,-0.6671000000,1,0,0E-10,25.0000000000,23.0000000000
000903.SH,2012-06-01,2501.619000,2503.546000,2524.907000,2497.016000,2505.257000,0.1454258222,2367892200,29472702540.000000,0.1790654700,0.6425631000,1.1149179791,1,0,100,51,39,0,0,0.0381000000,0.0686000000,3,0,0E-10,23.0000000000,51.0000000000
000903.SH,2012-06-04,2505.257000,2477.366000,2483.302000,2439.541000,2439.902000,-2.6087143954,2808865000,33298053830.000000,0.2124026800,0.7621089100,1.7467668986,0,1,100,5,94,0,0,-2.8160000000,-3.0096000000,2,1,0E-10,17.0000000000,5.0000000000
000903.SH,2012-06-05,2439.902000,2446.104000,2454.354000,2430.559000,2440.309000,0.0166809978,2013299000,23044967962.000000,0.1536568700,0.5559953300,0.9752440877,1,0,100,42,46,0,0,-0.0344000000,0E-10,1,1,0E-10,17.0000000000,42.0000000000
000903.SH,2012-06-06,2440.309000,2445.255000,2454.316000,2433.944000,2442.706000,0.0982252657,1954596600,24028661567.000000,0.1496217200,0.5374633500,0.8348123127,2,0,100,45,45,0,0,-0.0038000000,0E-10,1,1,0E-10,19.0000000000,45.0000000000
000903.SH,2012-06-07,2442.706000,2461.569000,2465.059000,2423.769000,2428.882000,-0.5659297517,1813742900,21746877646.000000,0.1388076100,0.5089614200,1.6903385016,0,1,100,22,70,0,0,-0.5565000000,-0.7117000000,1,2,0E-10,17.0000000000,22.0000000000
000903.SH,2012-06-08,2428.882000,2443.066000,2443.066000,2405.480000,2409.454000,-0.7998741808,2627402300,27518645879.000000,0.2036891800,0.7734918100,1.5474609306,0,2,100,32,57,0,0,-0.5121000000,-0.3893000000,1,2,0E-10,17.0000000000,32.0000000000
000903.SH,2012-06-11,2409.454000,2413.356000,2444.307000,2409.205000,2435.422000,1.0777545452,2292365600,24222966852.000000,0.1737389000,0.6227916600,1.4568445797,1,0,100,82,14,0,0,1.3997000000,1.4993000000,3,0,0E-10,20.0000000000,82.0000000000
000903.SH,2012-06-12,2435.422000,2422.376000,2431.019000,2407.666000,2418.103000,-0.7111293238,2179344900,21985719954.000000,0.1656549900,0.5913990900,0.9588892603,0,1,100,18,78,0,0,-0.8518000000,-0.8908000000,3,0,0E-10,19.0000000000,18.0000000000
000903.SH,2012-06-13,2418.103000,2424.711000,2455.959000,2417.225000,2455.330000,1.5395125849,2459785000,27221405929.000000,0.1875864900,0.6823140800,1.6018341650,1,0,100,92,6,0,0,1.5453000000,1.2419000000,4,0,0E-10,24.0000000000,92.0000000000
000903.SH,2012-06-14,2455.330000,2447.580000,2457.017000,2433.099000,2435.392000,-0.8120293403,2130248200,23899811220.000000,0.1606275800,0.5737337600,0.9741256776,0,1,100,18,79,0,0,-0.8184000000,-0.9621000000,4,1,0E-10,22.0000000000,18.0000000000
000903.SH,2012-06-15,2435.392000,2441.453000,2458.092000,2421.505000,2448.590000,0.5419250782,2473163300,27999890562.000000,0.1920853900,0.7262383300,1.5023043518,1,0,100,60,34,0,0,0.5612000000,0.4611000000,1,0,0E-10,24.0000000000,60.0000000000
000903.SH,2012-06-18,2448.590000,2459.276000,2473.998000,2454.594000,2461.999000,0.5476212841,1851607400,20093551032.000000,0.1398761600,0.5013205900,0.7924560666,2,0,100,72,20,0,0,0.6124000000,0.4491000000,1,0,0E-10,26.0000000000,72.0000000000
000903.SH,2012-06-19,2461.999000,2458.414000,2458.988000,2441.710000,2444.068000,-0.7283106126,1676493600,17778592649.000000,0.1264958000,0.4516313000,0.7017874500,0,1,100,23,69,0,0,-0.6790000000,-0.7491000000,2,0,0E-10,23.0000000000,23.0000000000
000903.SH,2012-06-20,2444.068000,2447.834000,2457.736000,2436.987000,2440.107000,-0.1620658672,1612569300,17093727714.000000,0.1225846100,0.4442584900,0.8489534661,0,2,100,43,48,0,0,-0.2007000000,0E-10,0,0,0E-10,22.0000000000,43.0000000000
000903.SH,2012-06-21,2440.107000,2435.622000,2435.622000,2393.094000,2402.006000,-1.5614479201,1996123400,21466928820.000000,0.1507381500,0.5400624100,1.7428743903,0,3,100,9,88,0,0,-1.6294000000,-1.5068000000,1,0,0E-10,19.0000000000,9.0000000000
000903.SH,2012-06-25,2402.006000,2391.140000,2391.351000,2353.143000,2354.765000,-1.9667311406,2315235600,23815401740.000000,0.1744267900,0.6224914000,1.5906704646,0,4,100,8,85,0,0,-2.1747000000,-1.6990000000,0,3,0E-10,15.0000000000,8.0000000000
000903.SH,2012-06-26,2354.765000,2340.389000,2362.378000,2336.271000,2351.940000,-0.1199695086,1736748600,18805735188.000000,0.1350194200,0.4826741700,1.1086881281,0,5,100,52,37,0,0,0.1421000000,0.1242000000,0,8,0E-10,16.0000000000,52.0000000000
000903.SH,2012-06-27,2351.940000,2350.378000,2365.287000,2342.898000,2346.166000,-0.2454994600,1627757700,16822587839.000000,0.1231536600,0.4428674800,0.9519375494,0,6,100,26,63,0,0,-0.2859000000,-0.3540000000,1,5,0E-10,16.0000000000,26.0000000000
000903.SH,2012-06-28,2346.166000,2350.168000,2357.302000,2328.100000,2328.815000,-0.7395469886,1562412700,18337078404.000000,0.1222536900,0.4594161300,1.2446689620,0,7,100,16,76,0,0,-0.9856000000,-0.7654000000,1,9,0E-10,15.0000000000,16.0000000000
000903.SH,2012-06-29,2328.815000,2323.124000,2366.577000,2321.497000,2364.438000,1.5296620814,2045054100,22334651312.000000,0.1559486200,0.5618211300,1.9357484386,1,0,100,85,10,0,0,1.3452000000,1.2900000000,1,9,0E-10,19.0000000000,85.0000000000
000903.SH,2012-07-02,2364.438000,2375.590000,2375.868000,2353.703000,2366.324000,0.0797652550,2097358900,23499519494.000000,0.1591620800,0.5627803100,0.9374320663,2,0,100,54,43,0,0,0.2448000000,0.1572000000,3,3,0E-10,21.0000000000,54.0000000000
000903.SH,2012-07-03,2366.324000,2366.266000,2391.102000,2358.416000,2372.846000,0.2756173711,2043126900,24534664145.000000,0.1550465800,0.5482283500,1.3812985880,3,0,100,48,42,0,0,0.0437000000,0E-10,4,6,0E-10,22.0000000000,48.0000000000
000903.SH,2012-07-04,2372.846000,2379.277000,2385.108000,2363.831000,2372.040000,-0.0339676490,1719558600,18969067447.000000,0.1304917200,0.4614025300,0.8966869321,0,1,100,55,41,0,0,-0.1249000000,0.2136000000,4,3,0E-10,21.0000000000,55.0000000000
000903.SH,2012-07-05,2372.040000,2357.564000,2357.657000,2334.031000,2344.475000,-1.1620798975,1808641300,18803945516.000000,0.1371712500,0.4842987200,0.9960203032,0,2,100,17,79,0,0,-1.4241000000,-1.3237000000,3,8,0E-10,20.0000000000,17.0000000000
000903.SH,2012-07-06,2344.475000,2344.319000,2382.708000,2330.654000,2377.734000,1.4186118427,2783056500,32232579376.000000,0.2108987900,0.7438311100,2.2202838589,1,0,100,77,19,0,0,1.7108000000,1.7669000000,6,6,0E-10,21.0000000000,77.0000000000
000903.SH,2012-07-09,2377.734000,2362.074000,2376.644000,2321.450000,2323.359000,-2.2868411689,2907684600,31731552639.000000,0.2202596000,0.7761034800,2.3212857283,0,1,100,15,82,0,0,-2.2508000000,-2.6689000000,6,7,0E-10,21.0000000000,15.0000000000
000903.SH,2012-07-10,2323.359000,2319.954000,2336.499000,2313.730000,2318.531000,-0.2078025824,1986291800,21033797070.000000,0.1504629800,0.5301662700,0.9800035208,0,2,100,45,51,0,0,-0.1812000000,-0.0800000000,0,12,0E-10,20.0000000000,45.0000000000
000903.SH,2012-07-11,2318.531000,2313.860000,2336.446000,2312.171000,2332.917000,0.6204790878,2029752700,21363021846.000000,0.1537551700,0.5417665200,1.0469991559,1,0,100,66,28,0,0,0.8002000000,0.4650000000,1,3,0E-10,23.0000000000,66.0000000000
000903.SH,2012-07-12,2332.917000,2328.225000,2362.973000,2310.331000,2350.279000,0.7442185041,3152765500,36496071296.000000,0.2385990600,0.8391800800,2.2564883363,2,0,100,67,29,0,0,1.0848000000,0.6850000000,3,7,0E-10,25.0000000000,67.0000000000
000903.SH,2012-07-13,2350.279000,2342.642000,2373.471000,2341.123000,2357.321000,0.2996240021,1972496800,22537338281.000000,0.1492771600,0.5250247900,1.3763472337,3,0,100,47,44,0,0,-0.0236000000,0E-10,0,3,0E-10,24.0000000000,47.0000000000
000903.SH,2012-07-16,2357.321000,2359.815000,2359.815000,2316.609000,2316.992000,-1.7107979779,2189002900,22988499375.000000,0.1656463700,0.5824572600,1.8328432997,0,1,100,9,91,0,3,-2.0688000000,-1.7608000000,4,15,0E-10,23.0000000000,9.0000000000
000903.SH,2012-07-17,2316.992000,2310.922000,2339.780000,2310.314000,2331.042000,0.6063896638,1702807500,19979596073.000000,0.1288549700,0.4530887600,1.2717350772,1,0,100,79,18,0,0,0.7368000000,0.7529000000,1,12,0E-10,24.0000000000,79.0000000000
000903.SH,2012-07-18,2331.042000,2330.307000,2337.561000,2290.269000,2325.489000,-0.2382196460,2114420100,23084184282.000000,0.1600025400,0.5626120200,2.0287922740,0,1,100,59,34,0,0,0.2468000000,0.3547000000,0,4,0E-10,23.0000000000,59.0000000000
000903.SH,2012-07-19,2325.489000,2318.753000,2352.154000,2313.434000,2334.815000,0.4010339331,2343349700,24682457921.000000,0.1773261200,0.6235263700,1.6650261515,1,0,100,61,32,0,0,0.5370000000,0.2646000000,0,0,0E-10,22.0000000000,61.0000000000
000903.SH,2012-07-20,2334.815000,2327.339000,2332.882000,2302.598000,2307.754000,-1.1590211644,2006216800,19080194115.000000,0.1518145800,0.5338209200,1.2970620799,0,1,100,11,87,0,0,-1.1695000000,-1.0906000000,0,0,0E-10,20.0000000000,11.0000000000
000903.SH,2012-07-23,2307.754000,2290.848000,2290.848000,2263.734000,2270.206000,-1.6270365039,1774455300,17848112928.000000,0.1342767000,0.4721530400,1.1749085908,0,2,100,11,87,0,0,-1.5377000000,-1.4640000000,0,7,0E-10,19.0000000000,11.0000000000
000903.SH,2012-07-24,2270.206000,2259.028000,2294.271000,2258.558000,2278.108000,0.3480741395,1648309400,17046197003.000000,0.1247309800,0.4385877000,1.5731171532,1,0,100,62,30,0,0,0.3959000000,0.2764000000,0,7,0E-10,21.0000000000,62.0000000000
000903.SH,2012-07-25,2278.108000,2271.498000,2285.086000,2265.072000,2267.391000,-0.4704342375,1324175300,13652197538.000000,0.1000659500,0.3533687200,0.8785360483,0,1,100,20,69,0,0,-0.5383000000,-0.5564000000,0,5,0E-10,18.0000000000,20.0000000000
000903.SH,2012-07-26,2267.391000,2267.391000,2282.179000,2254.479000,2256.987000,-0.4588533694,1796454500,17419474253.000000,0.1357553900,0.4794009000,1.2216684286,0,2,100,33,57,0,0,-0.5231000000,-0.2481000000,0,4,0E-10,15.0000000000,33.0000000000
000903.SH,2012-07-27,2256.987000,2263.689000,2278.079000,2253.923000,2261.885000,0.2170149850,1836786800,18605744956.000000,0.1386273400,0.4901639500,1.0702764349,1,0,100,62,34,0,0,0.1234000000,0.4566000000,0,5,0E-10,17.0000000000,62.0000000000
000903.SH,2012-07-30,2261.885000,2264.402000,2281.419000,2253.005000,2254.742000,-0.3157985486,1837450500,17731637659.000000,0.1368969200,0.4884625800,1.2562088700,0,1,100,39,57,0,0,-0.6996000000,-0.3788000000,0,7,0E-10,17.0000000000,39.0000000000
000903.SH,2012-07-31,2254.742000,2257.450000,2277.203000,2257.141000,2262.443000,0.3415468377,1918938100,18179290497.000000,0.1429680400,0.5101249900,0.8897692064,1,0,100,52,45,0,1,-0.2458000000,0.1471000000,0,12,0E-10,17.0000000000,52.0000000000
000903.SH,2012-08-01,2262.443000,2262.331000,2293.143000,2262.000000,2282.132000,0.8702539688,1848209500,18036022853.000000,0.1375864600,0.4898992600,1.3765208670,2,0,100,80,15,0,0,1.0278000000,0.9158000000,0,3,0E-10,18.0000000000,80.0000000000
000903.SH,2012-08-02,2282.132000,2277.588000,2282.435000,2250.896000,2259.685000,-0.9835977936,1787915900,16520615415.000000,0.1330980200,0.4739174200,1.3819971851,0,1,100,30,66,0,0,-0.8966000000,-0.7392000000,1,5,0E-10,16.0000000000,30.0000000000
000903.SH,2012-08-03,2259.685000,2264.418000,2272.527000,2252.479000,2272.052000,0.5472886708,1587224000,16555614250.000000,0.1181578900,0.4207206300,0.8872033049,1,0,100,74,17,0,0,0.8442000000,0.7846000000,1,0,0E-10,18.0000000000,74.0000000000
000903.SH,2012-08-06,2272.052000,2269.061000,2298.680000,2267.045000,2295.120000,1.0152936641,2174679300,22554252318.000000,0.1624664700,0.5819701900,1.3923536961,2,0,100,79,14,1,0,1.3364000000,1.0631000000,2,0,1.0000000000,19.0000000000,79.0000000000
000903.SH,2012-08-07,2295.120000,2293.718000,2297.638000,2287.062000,2294.531000,-0.0256631462,1994257500,21461451727.000000,0.1489874600,0.5336871400,0.4608037924,0,1,100,40,53,0,0,0.1020000000,-0.0894000000,1,0,0E-10,19.0000000000,40.0000000000
000903.SH,2012-08-08,2294.531000,2295.869000,2310.578000,2290.889000,2297.666000,0.1366292284,1855506300,20375486590.000000,0.1386216100,0.4965556700,0.8580838524,1,0,100,52,41,0,0,-0.0096000000,0.0612000000,0,0,0E-10,19.0000000000,52.0000000000
000903.SH,2012-08-09,2297.666000,2296.375000,2315.324000,2286.506000,2314.516000,0.7333528894,1674901200,20832680882.000000,0.1251289200,0.4482235700,1.2542292918,2,0,100,73,19,0,0,0.7107000000,0.3466000000,1,0,0E-10,21.0000000000,73.0000000000
000903.SH,2012-08-10,2314.516000,2313.520000,2316.948000,2299.528000,2301.559000,-0.5598146654,1749409700,21827978992.000000,0.1302314900,0.4637106800,0.7526411569,0,1,100,27,67,1,0,-0.5405000000,-0.4582000000,2,0,1.0000000000,20.0000000000,27.0000000000
000903.SH,2012-08-13,2301.559000,2297.533000,2297.533000,2253.752000,2255.606000,-1.9966031720,2531200700,25794650892.000000,0.1884189300,0.6707916200,1.9022323564,0,2,100,13,83,0,0,-1.8674000000,-1.5296000000,2,0,0E-10,15.0000000000,13.0000000000
000903.SH,2012-08-14,2255.606000,2256.776000,2260.916000,2232.700000,2257.493000,0.0836582275,2151706200,21783432157.000000,0.1601699100,0.5702220700,1.2509276886,1,0,100,50,39,0,0,0.0041000000,0.0237000000,0,2,0E-10,16.0000000000,50.0000000000
000903.SH,2012-08-15,2257.493000,2250.497000,2251.983000,2230.816000,2232.172000,-1.1216424591,1753721900,16270515585.000000,0.1305445300,0.4647525300,0.9376330292,0,1,100,11,89,1,0,-0.9754000000,-1.1742000000,0,2,1.0000000000,13.0000000000,11.0000000000
000903.SH,2012-08-16,2232.172000,2228.881000,2235.792000,2221.199000,2222.877000,-0.4164105633,1384214700,14022090582.000000,0.1030389400,0.3668297000,0.6537578645,0,2,100,29,61,0,0,-0.4952000000,-0.2371000000,0,0,0E-10,13.0000000000,29.0000000000
000903.SH,2012-08-17,2222.877000,2221.850000,2225.442000,2201.905000,2217.764000,-0.2300172254,1461124200,16131228532.000000,0.1087527700,0.3870695800,1.0588530090,0,3,100,51,39,0,0,-0.0523000000,0.0932000000,0,1,0E-10,12.0000000000,51.0000000000
000903.SH,2012-08-20,2217.764000,2201.185000,2208.956000,2185.389000,2204.452000,-0.6002442099,1559753800,14804469412.000000,0.1158312600,0.4131690700,1.0626468822,0,4,100,26,70,0,0,-0.5469000000,-0.5136000000,0,5,0E-10,10.0000000000,26.0000000000
000903.SH,2012-08-21,2204.452000,2204.417000,2224.012000,2197.595000,2208.481000,0.1827665107,1868924200,17089582386.000000,0.1387910300,0.4950663600,1.1983477073,1,0,100,74,24,0,0,0.5272000000,0.4094000000,1,0,0E-10,11.0000000000,74.0000000000
000903.SH,2012-08-22,2208.481000,2210.227000,2212.738000,2183.982000,2194.224000,-0.6455568330,1667404100,15738304061.000000,0.1237368600,0.4411293700,1.3020714238,0,1,100,22,75,0,0,-0.7835000000,-0.8512000000,1,3,0E-10,8.0000000000,22.0000000000
000903.SH,2012-08-23,2194.224000,2196.500000,2207.859000,2181.813000,2197.374000,0.1435587251,1738510100,17297554227.000000,0.1290135900,0.4599412300,1.1870255726,1,0,100,61,30,0,0,0.3147000000,0.2349000000,0,3,0E-10,9.0000000000,61.0000000000
000903.SH,2012-08-24,2197.374000,2192.870000,2197.079000,2177.593000,2179.493000,-0.8137440418,1717890200,17079197259.000000,0.1274834000,0.4544860100,0.8867857725,0,1,100,13,80,0,0,-1.2267000000,-1.0102000000,0,4,0E-10,7.0000000000,13.0000000000
000903.SH,2012-08-27,2179.493000,2174.078000,2174.078000,2136.394000,2136.855000,-1.9563265402,2133738700,19695737501.000000,0.1586350700,0.5661295100,1.7290259707,0,2,100,14,79,0,1,-2.2984000000,-1.9697000000,0,15,0E-10,5.0000000000,14.0000000000
000903.SH,2012-08-28,2136.855000,2136.811000,2159.950000,2132.005000,2149.017000,0.5691542009,2014408000,16881782049.000000,0.1497633100,0.5344683600,1.3077630443,1,0,100,67,28,1,0,0.4685000000,0.5706000000,1,13,1.0000000000,4.0000000000,67.0000000000
000903.SH,2012-08-29,2149.017000,2141.306000,2147.267000,2122.740000,2123.391000,-1.1924521770,1667109300,15426725381.000000,0.1239430100,0.4423220800,1.1413125164,0,1,100,10,85,0,0,-1.4714000000,-1.4315000000,2,10,0E-10,5.0000000000,10.0000000000
000903.SH,2012-08-30,2123.391000,2107.781000,2133.987000,2107.781000,2128.072000,0.2204492719,1941955100,18712354487.000000,0.1443767200,0.5152449400,1.2341580048,1,0,100,51,40,0,0,-0.0814000000,0.0978000000,1,17,0E-10,5.0000000000,51.0000000000
000903.SH,2012-08-31,2128.072000,2123.946000,2135.971000,2119.931000,2119.974000,-0.3805322376,1471872100,13086226860.000000,0.1094279000,0.3905212100,0.7537338962,0,1,100,27,63,0,0,-0.3960000000,-0.3344000000,1,10,0E-10,5.0000000000,27.0000000000
000903.SH,2012-09-03,2119.974000,2117.325000,2147.715000,2114.613000,2137.993000,0.8499632543,2208204800,19935553543.000000,0.1642981500,0.5865048800,1.5614342440,1,0,100,65,29,0,0,0.9703000000,0.5687000000,1,6,0E-10,6.0000000000,65.0000000000
000903.SH,2012-09-04,2137.993000,2143.891000,2145.789000,2112.121000,2117.552000,-0.9560835793,2075223700,20337535238.000000,0.1542842000,0.5505975700,1.5747479061,0,1,100,10,86,0,0,-1.2130000000,-1.2346000000,0,7,0E-10,6.0000000000,10.0000000000
000903.SH,2012-09-05,2117.552000,2112.854000,2118.482000,2096.867000,2107.042000,-0.4963278352,2121644800,18011319478.000000,0.1577354100,0.5629139900,1.0207541539,0,2,100,37,59,0,0,-0.4265000000,-0.5128000000,0,11,0E-10,7.0000000000,37.0000000000
000903.SH,2012-09-06,2107.042000,2111.059000,2125.007000,2106.350000,2124.146000,0.8117541084,1880292500,15368837805.000000,0.1405538900,0.5028151200,0.8854593311,1,0,100,83,8,0,0,0.9522000000,0.8247000000,0,0,0E-10,8.0000000000,83.0000000000
000903.SH,2012-09-07,2124.146000,2139.041000,2241.608000,2139.041000,2218.466000,4.4403727427,5461379700,47752969639.000000,0.4081878600,1.4597270100,4.8286228913,2,0,100,98,0,7,0,4.9367000000,4.4155000000,1,0,7.0000000000,13.0000000000,98.0000000000
000903.SH,2012-09-10,2218.466000,2221.145000,2230.841000,2210.939000,2221.685000,0.1451002630,3377364200,33214472153.000000,0.2524268900,0.9027077500,0.8971063789,3,0,100,51,39,0,0,0.4881000000,0.0688000000,1,0,0E-10,13.0000000000,51.0000000000
000903.SH,2012-09-11,2221.685000,2212.560000,2212.560000,2187.588000,2205.279000,-0.7384485199,2330378200,22029091582.000000,0.1741743200,0.6228675100,1.1240117298,0,1,100,16,79,0,0,-0.6445000000,-0.7473000000,0,0,0E-10,13.0000000000,16.0000000000
000903.SH,2012-09-12,2205.279000,2218.004000,2229.669000,2191.270000,2209.390000,0.1864163219,2541760000,23357578966.000000,0.1889433700,0.6740497400,1.7412309282,1,0,100,55,36,0,0,0.4486000000,0.2245000000,1,0,0E-10,13.0000000000,55.0000000000
000903.SH,2012-09-13,2209.390000,2205.974000,2214.126000,2192.523000,2192.786000,-0.7515196502,2026046800,18592784966.000000,0.1506075000,0.5372876800,0.9777811975,0,1,100,12,79,0,0,-0.9318000000,-0.8507000000,0,0,0E-10,11.0000000000,12.0000000000
000903.SH,2012-09-14,2192.786000,2216.188000,2226.834000,2196.548000,2211.442000,0.8507898172,3055253000,29654356039.000000,0.2271142000,0.8102230200,1.3811653303,1,0,100,71,18,0,0,0.7815000000,0.7147000000,0,0,0E-10,11.0000000000,71.0000000000
000903.SH,2012-09-17,2211.442000,2207.397000,2210.337000,2160.617000,2161.565000,-2.2554062010,2465473300,23330562557.000000,0.1832725500,0.6538192500,2.2483067609,0,1,100,4,94,0,0,-2.5119000000,-2.5250000000,0,0,0E-10,9.0000000000,4.0000000000
000903.SH,2012-09-18,2161.565000,2152.525000,2154.269000,2131.477000,2137.099000,-1.1318651070,1696457100,15998292359.000000,0.1261072400,0.4498837300,1.0544212180,0,2,100,10,86,0,0,-1.3411000000,-1.2195000000,0,1,0E-10,8.0000000000,10.0000000000
000903.SH,2012-09-19,2137.099000,2138.396000,2146.284000,2128.128000,2143.140000,0.2826729131,1820310500,18352219374.000000,0.1353139600,0.4827284200,0.8495628888,1,0,100,58,26,0,0,0.6171000000,0.3745000000,0,1,0E-10,8.0000000000,58.0000000000
000903.SH,2012-09-20,2143.140000,2134.506000,2134.506000,2100.585000,2101.663000,-1.9353378687,2341068700,21562991135.000000,0.1740248600,0.6208283800,1.5827710742,0,1,100,6,93,0,0,-2.2671000000,-2.3274000000,1,7,0E-10,7.0000000000,6.0000000000
000903.SH,2012-09-21,2101.663000,2096.389000,2123.578000,2094.047000,2106.853000,0.2469472984,2195502200,19129468057.000000,0.1616882600,0.5816910600,1.4051253698,1,0,100,53,38,0,0,0.2563000000,0.2597000000,1,10,0E-10,7.0000000000,53.0000000000
